en,tr,title,speaker,duration,tags
"
","
","Urban architecture inspired by mountains, clouds and volcanoes",Ma Yansong,12:51,"nature,cities,architecture,urban planning,art,urban,beauty"
"
											I am an architect.
											And this picture shows the city
that I come from,
											Beijing, China.
											And old Beijing is like
a very beautiful garden,
											you can see a lot of nature.
											When I was a kid,
											I learned to swim in this lake
											and I climbed mountains
every day after school.
											But after getting older,
											we built more and more modern buildings.
											And they all look the same.
											They all look like matchboxes.
									","
											Ben bir mimarım.
											Bu resim benim doğup büyüdüğüm şehre ait.
											Pekin, Çin.
											Pekin eskiden doğa ile iç içe olan
											çok güzel bir bahçeye benziyordu.
											Ben çocukken
											bu gölde yüzmeyi öğrendim
											ve okuldan sonra her gün
dağlara tırmanırdım.
											Ancak büyüdükten sonra
											gitgide daha fazla modern bina
inşa edildi.
											Hepsi de birbirine benziyor.
											Hepsi kibrit kutusu gibi görünüyor.
									","Urban architecture inspired by mountains, clouds and volcanoes",Ma Yansong,12:51,"nature,cities,architecture,urban planning,art,urban,beauty"
"
","
","Urban architecture inspired by mountains, clouds and volcanoes",Ma Yansong,12:51,"nature,cities,architecture,urban planning,art,urban,beauty"
"
											Why are modern buildings
and cities full of these boxy shapes?
											In this photo,
you actually see two cities.
											The one on the left is New York,
											and the one on the right
is Tianjin, a Chinese city
											that's being constructed.
											And they have very similar skylines.
											Maybe they also follow the same principle.
											You know, competing for density,
											competing for more space,
											competing for efficiency.
											Therefore, modern architecture
											becomes a symbol of capital and power.
									","
											Neden tüm modern binalar ve şehirler
böyle kutu gibi şekillerden oluşuyor?
											Aslında bu fotoğrafta
iki farklı şehir görüyorsunuz.
											Soldaki New York,
											sağdaki ise Tianjin,
											Çin'in inşaat halindeki bir şehri.
											İkisinin de silüeti çok benzer.
											Muhtemelen ikisi de aynı prensibe göre 
inşa ediliyor.
											İkisinde de sıkışıklık yüzünden
bir mücadele var,
											boş alan için bir mücadele,
											alanın verimli kullanımı 
üzerine bir mücadele.
											Yani, modern mimari,
											sermaye ve gücün bir sembolü 
haline gelmiş.
									","Urban architecture inspired by mountains, clouds and volcanoes",Ma Yansong,12:51,"nature,cities,architecture,urban planning,art,urban,beauty"
"
","
","Urban architecture inspired by mountains, clouds and volcanoes",Ma Yansong,12:51,"nature,cities,architecture,urban planning,art,urban,beauty"
"
											Chinese cities are building a lot,
											they're also, you know,
											not only competing
for this space and height,
											they're also learning a lot
from North American urban strategies
											[and] also repeat a lot from city to city.
											So here, we call it
1,000 cities with one face.
									","
											Çin şehirlerinde çok fazla inşaat var.
											Sadece boş alan ve yükseklik 
için rekabet etmekle kalmıyor,
											aynı zamanda,
											Amerika'nın şehircilik prensiplerini
de taklit ediyorlar
											ve her bir şehirde bu durum 
sürekli tekrarlanıyor.
											Bunu 1000 şehrin tek bir yüze sahip olması
gibi düşünebiliriz.
									","Urban architecture inspired by mountains, clouds and volcanoes",Ma Yansong,12:51,"nature,cities,architecture,urban planning,art,urban,beauty"
"
","
","Urban architecture inspired by mountains, clouds and volcanoes",Ma Yansong,12:51,"nature,cities,architecture,urban planning,art,urban,beauty"
"
											So as an architect in China,
											I have to ask myself,
what can I do about it?
											One day, I was walking on a street,
											I saw people selling fish.
											And they put the fish
in this cubic fish tank.
											So I was asking the same question,
											why a cubic space for fish?
											Do they like cubic space?
									","
											Çin'de yaşayan bir mimar olarak
kendime soruyorum,
											bu konuda ben ne yapabilirim?
											Bir gün, sokakta yürürken
											balık satan insanlar gördüm.
											Balığı küp biçiminde bir kaba
koymuşlardı.
											Ben yine aynı soruyu sordum,
											neden balık küp şeklinde bir kaba konur?
											Balıklar küp şeklindeki 
alanları mı seviyorlar?
									","Urban architecture inspired by mountains, clouds and volcanoes",Ma Yansong,12:51,"nature,cities,architecture,urban planning,art,urban,beauty"
"
","
","Urban architecture inspired by mountains, clouds and volcanoes",Ma Yansong,12:51,"nature,cities,architecture,urban planning,art,urban,beauty"
"
											(Laughter)
									","
											(Kahkahalar)
									","Urban architecture inspired by mountains, clouds and volcanoes",Ma Yansong,12:51,"nature,cities,architecture,urban planning,art,urban,beauty"
