en,es,pt,tr,de,title,speaker,duration,tags
"
","
","
","
","
",Who am I? Think again,Hetain Patel,9:06,"art,culture,dance,identity,performance art"
"
											Hetain Patel: (In Chinese)
									","
											Hetain Patel: (En Chino)
									","
											Hatain Patel: (em mandarim)
									","
											Hatain Patel : (Çince konuşuyor)
									","
											Hetain Patel: (Chinesisch)
									",Who am I? Think again,Hetain Patel,9:06,"art,culture,dance,identity,performance art"
"
","
","
","
","
",Who am I? Think again,Hetain Patel,9:06,"art,culture,dance,identity,performance art"
"
											Yuyu Rau: Hi, I'm Hetain. I'm an artist.
											And this is Yuyu,
											who is a dancer I have been working with.
											I have asked her to translate for me.
									","
											Yuyu Rau: Hola, soy Hetain. Soy artista.
											Y ella es Yuyu,
											una bailarina con la que he trabajado.
											Le pedí que tradujera por mí.
									","
											Yuyu Rau: Olá, chamo-me Hetain.
Sou artista.
											E esta é a Yuyu,
											uma bailarina com quem tenho trabalhado.
											Pedi-lhe que traduzisse.
									","
											Yuyu Rau : Selam, ben Hetain. Ben bir sanatçıyım.
											Ve bu Yuyu,
											birlikte çalıştığım bir dansçı.
											Benim için tercüme yapmasını istedim.
									","
											Yuyu Rau: Hallo, ich heiße Hetain. 
Ich bin ein Künstler.
											Das ist Yuyu, eine Tänzerin, 
mit der ich zusammen arbeite.
											Ich habe sie gebeten,
für mich zu übersetzen.
									",Who am I? Think again,Hetain Patel,9:06,"art,culture,dance,identity,performance art"
"
","
","
","
","
",Who am I? Think again,Hetain Patel,9:06,"art,culture,dance,identity,performance art"
"
											HP: (In Chinese)
									","
											HP: (En Chino)
									","
											HP: (em mandarim)
									","
											HP: (Çince konuşuyor)
									","
											HP: (Chinesisch)
									",Who am I? Think again,Hetain Patel,9:06,"art,culture,dance,identity,performance art"
"
","
","
","
","
",Who am I? Think again,Hetain Patel,9:06,"art,culture,dance,identity,performance art"
"
											YR: If I may, I would like to tell you
											a little bit about myself
											and my artwork.
									","
											YR: Si me permiten, quisiera contarles
											un poco acerca de mí
											y de mi trabajo artístico.
									","
											YR: Se me permitirem, gostaria de vos falar
											um pouco acerca de mim
											e acerca do meu trabalho artístico.
									","
											YR: İzin verirseniz, size
											biraz kendimden ve sanatımdan
											bahsetmek istiyorum.
									","
											YR: Wenn ich darf, 
möchte ich Ihnen gerne
											etwas über mich 
und meine Kunst erzählen.
									",Who am I? Think again,Hetain Patel,9:06,"art,culture,dance,identity,performance art"
"
","
","
","
","
",Who am I? Think again,Hetain Patel,9:06,"art,culture,dance,identity,performance art"
"
											HP: (In Chinese)
									","
											HP: (En Chino)
									","
											HP: (em mandarim)
									","
											HP: (Çince konuşuyor)
									","
											HP: (Chinesisch)
									",Who am I? Think again,Hetain Patel,9:06,"art,culture,dance,identity,performance art"
