es,tr,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
",A child of the state,Lemn Sissay,15:17,"TEDx,children,culture,spoken word,poetry"
"
											Tras haber pasado 18 años como un niño del estado
											en hogares y familias de acogida,
											podría decirse que soy un experto en el tema,
											y siendo un experto, quiero haceros saber que
											ser un experto no significa estar en lo cierto
											a la luz de la verdad.
									","
											18 yılımı devletin çocuğu olarak geçirdim,
											çocuk evlerinde ve koruyucu ailelerde,
											bu konuda uzman olduğumu söyleyebilirsiniz,
											bir uzman olarak bilmenizi isterim ki
											uzman olmak sizi haklı kılmaya yetmez
											gerçeğin ışığında.
									","
											Having spent 18 years as a child of the state
											in children's homes and foster care,
											you could say that I'm an expert on the subject,
											and in being an expert, I want to let you know that
											being an expert does in no way make you right
											in light of the truth.
									","
											J'ai passé 18 ans comme enfant de l'état
											dans des foyers et des familles d'accueil,
											on pourrait dire que je suis expert en la matière,
											et étant expert en la matière, je veux vous dire
											que ce n'est pas parce que vous êtes un expert
											que vous avez raison à la lumière de la vérité.
									","
											Nach 18 Jahren, die ich als Kind
in staatlicher Fürsorge
											bei Pflegeeltern und in
Kinderheimen verbracht habe,
											könnte man sagen, dass ich ein
Experte auf diesem Gebiet bin,
											und als Experte möchte ich,
dass Sie wissen,
											dass Experten nicht einmal
im Ansatz die Wahrheit
											für sich gepachtet haben.
									",A child of the state,Lemn Sissay,15:17,"TEDx,children,culture,spoken word,poetry"
"
","
","
","
","
",A child of the state,Lemn Sissay,15:17,"TEDx,children,culture,spoken word,poetry"
"
											Si estás a cargo del estado, legalmente el gobierno
											es tu padre, ""loco parentis"".
											Margaret Thatcher fue mi madre. (Risas)
											Mejor ni hablamos de la lactancia. (Risas)
									","
											Çocuk yuvasındaysanız, resmi olarak devlet sizin
											ebeveyniniz, ailenizdir.
											Margaret Thatcher benim annemdi. (Kahkaha)
											Ama emzirmekten bahsetmeyelim. (Kahkaha)
									","
											If you're in care, legally the government is your
											parent, loco parentis.
											Margaret Thatcher was my mother. (Laughter)
											Let's not talk about breastfeeding. (Laughter)
									","
											Si vous êtes placé, légalement, le gouvernement
											est votre parent, loco parentis.
											Margaret Thatcher était ma mère. (Rires)
											Ne parlons pas d'allaitement. (Rires)
									","
											Als Pflegekind nimmt
die Regierung gesetzlich
											den Platz der Eltern ein.
											Margaret Thatcher war meine Mutter.
(Gelächter)
											Lasst uns nicht über's Stillen reden.
(Gelächter)
									",A child of the state,Lemn Sissay,15:17,"TEDx,children,culture,spoken word,poetry"
"
","
","
","
","
",A child of the state,Lemn Sissay,15:17,"TEDx,children,culture,spoken word,poetry"
"
											Harry Potter era un niño en acogida.
											Pip en ""Grandes Esperanzas"" era adoptado;
											Superman era un niño en acogida;
											Cenicienta era una niña en acogida;
											Lisbeth Salander, la chica del dragón tatuado,
											estaba en acogida e internada;
											Batman era huérfano;
											Lyra Belacqua en ""Luces del Norte"" de Philip Pullman
											estaba en acogida;
											Jane Eyre, adoptada;
											James de ""James y el Melocotón Gigante"" de Roald Dahl;
											Matilda; ¡Moisés! —¡Moisés! (Risas)
											¡Moisés!— (Risas)
											Los chicos de ""Friend or Foe"" de Michael Morpurgo;
											Alem en ""Alem Kelo, refugiado"" de Benjamin Zephaniah;
											Luke Skywalker
											—¡Luke Skywalker!— (Risas)
											Oliver Twist;
											Cassia en ""La Concubina de Shanghái"" de Hong Ying;
											Celie en ""El Color Púrpura"" de Alice Walker.
											Todos estos grandes personajes de ficción, todos ellos
											estaban heridos por su condición,
											todos los que dieron lugar a miles de otros libros
											y otras películas, todos ellos
											estaban en acogida, adoptados o huérfanos.
											Parece que los escritores saben que el niño que está
											fuera de la familia reflexiona sobre lo que realmente es la familia
											más allá de lo que esta promociona ser.
											Es decir, también usan habilidades extraordinarias
											para lidiar con situaciones extraordinarias a diario.
									","
											Harry Potter koruyucu ailedeydi.
											""Büyük Umutlar""dan Pip evlat edinilmişti.
											Süpermen koruyucu ailedeydi,
											Sindirella koruyucu ailedeydi,
											Lisbeth Salander, ejderha dövmeli kız,
											ailesinden ayrılıp bir süre hastanede yaşamıştı.
											Batman yetim kalmıştı.;
											Philip Pulman'ın ""Kuzey Işıkları"" eserinden Lyra Belacqua
											koruyucu ailedeydi,
											Jane Eyre, evlatlıktı.
											Roald Dahl'ın ""James and the Giant Peach"" eserinden James;
											Matilda; Musa —Musa! (Kahkaha)
											Musa! (Kahkaha)
											Michael Morpurgo'nun ""Friend or Foe"" eserindeki çocuklar;
											Benjamin Zephaniah'ın ""Refugee Boy"" eserinde Alem;
											Luke Skywalker —
											Luke Skywalker! (Kahkaha)
											Oliver Twist;
											Hong Ying'in ""The Concubine of Shangai"" eserinden Cassia;
											Alice Walker'ın ""The Color Purple"" eserinden Celie.
											Tüm bu kurgu karekterleri, hepsi
											durumlarından ötürü incinmiş insanlar,
											binlerce diğer kitapları ve filmleri
											çıkarmış insanlar, hepsi
											koruyucu ailedeydi, evlatlıktı ya da yetimhanedeydi.
											Görünen o ki, yazarlar biliyorlar
											aile dışından bir çocuğun, ailenin, olduğunu sandığı halini değil
											gerçek halini yansıttığını.
											Ayrıca sıradışı yetenekler kullanıyorlar
											sıradışı durumlarla başedebilmek için günlük hayatta.
									","
											Harry Potter was a foster child.
											Pip from ""Great Expectations"" was adopted;
											Superman was a foster child;
											Cinderella was a foster child;
											Lisbeth Salander, the girl with the dragon tattoo,
											was fostered and institutionalized;
											Batman was orphaned;
											Lyra Belacqua from Philip Pullman's ""Northern Lights""
											was fostered;
											Jane Eyre, adopted;
											Roald Dahl's James from ""James and the Giant Peach;""
											Matilda; Moses — Moses! (Laughter)
											Moses! (Laughter) —
											the boys in Michael Morpurgo's ""Friend or Foe;""
											Alem in Benjamin Zephaniah's ""Refugee Boy;""
											Luke Skywalker —
											Luke Skywalker! (Laughter) —
											Oliver Twist;
											Cassia in ""The Concubine of Shanghai"" by Hong Ying;
											Celie in Alice Walker's ""The Color Purple.""
											All of these great fictional characters, all of them
											who were hurt by their condition,
											all of them who spawned thousands of other books
											and other films, all of them
											were fostered, adopted or orphaned.
											It seems that writers know that the child
											outside of family reflects on what family truly is
											more than what it promotes itself to be.
											That is, they also use extraordinary skills
											to deal with extraordinary situations on a daily basis.
									","
											Harry Potter était placé.
											Pip dans ""les grandes espérances"" était adopté ;
											Superman était en famille d'accueil ;
											Cendrillon était en famille d'accueil ;
											Lisbeth Salander, la fille de ""Millenium"",
											était placée dans une institution ;
											Batman était orphelin ;
											Lyra Belacqua dans ""Royaumes du nord"" de Philip Pullman
											était placée ;
											Jane Eyre, adoptée ;
											James, dans ""James et la pêche géante"" de Roald Dahl,
											Matilda ; Moïse — Moïse ! (Rires)
											Moïses ! (RIres)
											les garçons dans ""Friend or foe"" de Michael Morpurgo ;
											Alem dans ""Refugee Boy"" de Benjamin Zephaniah ;
											Luke Skywalker —
											Luke Skywalker ! (Rires)
											Oliver Twist ;
											Cassia dans ""The Concubine of Shanghai"" de Hong Ying ;
											Celie dans ""La couleur pourpre"" de Alice Walker ;
											Tous ces grands personnages de fiction, tous,
											ont été blessés par leur condition,
											eux tous qui ont engendré des milliers d'autres livres
											et d'autres films, tous
											ont été placés, adoptés ou orphelins.
											Il semble que les écrivains savent que l'enfant
											hors de la famille réfléchit sur ce qu'est vraiment la famille
											plus que ce qu'elle prétend être.
											C'est-à-dire, ils emploient aussi des aptitudes extraordinaires
											pour traiter des situations extraordinaires au quotidien.
									","
											Harry Potter war ein Pflegekind.
											Pip aus ""Große Erwartungen"" war adoptiert;
											Superman war ein Pflegekind;
											Aschenputtel war ein Pflegekind;
											Lisbeth Salander,
""The Girl with the Dragon Tattoo"",
											war ein Pflegekind und in einer Anstalt;
											Batman war ein Waise;
											Lyra Belacqua aus Philip Pullmans
""Der Goldene Kompass""
											war ein Pflegekind;
											Jane Eyre, adoptiert;
											Roald Dahls James aus
""James und der Riesenpfirsich"";
											Matilda; Moses – Moses!
(Gelächter)
											Moses! (Gelächter) –
											die Jungs in Michael Morpurgos
""Freund oder Feind"";
											Alem in Benjamin Zephaniahs
""Refugee Boy"";
											Luke Skywalker –
											Luke Skywalker! (Gelächter) –
											Oliver Twist;
											Cassia in Hong Yings
""Die Konkubine von Shanghai"";
											Celie in Alice Walkers
""Die Farbe Lila"".
											Alle diese wunderbaren
fiktiven Charaktere,
											die allesamt unter ihrer Lage litten,
											all jene, die Tausende 
weiterer Bücher und Filme
											hervorgebracht haben, sie alle
											waren Pflege-, Adoptiv- oder Waisenkinder.
											Anscheinend wissen Schriftsteller,
dass Kinder
											ohne Familie verdeutlichen,
was Familie wirklich bedeutet,
											mehr als was sie selber vorgibt zu sein.
											Sie nutzen also auch 
außerordentliche Fähigkeiten,
											um täglich mit außergewöhnlichen
Situationen umzugehen.
									",A child of the state,Lemn Sissay,15:17,"TEDx,children,culture,spoken word,poetry"
"
","
","
","
","
",A child of the state,Lemn Sissay,15:17,"TEDx,children,culture,spoken word,poetry"
"
											¿Cómo no hemos hecho esa conexión?
											¿Y por qué no hemos hecho la conexión, entre
											—¿Cómo ha pasado eso?—
											entre estos increíbles personajes de la cultura popular
											y las religiones, y los acogidos, adoptados o huérfanos
											a nuestro alrededor? No es nuestra lástima lo que necesitan.
											Es nuestro respeto.
											Conozco a músicos famosos,
											conozco actores y estrellas de cine y millonarios y novelistas
											y grandes abogados y executivos de televisión
											y editores de revistas y periodistas nacionales
											y basureros y peluqueros, todos niños
											a cargo del estado, acogidos, adoptados o huérfanos,
											y muchos de ellos llegan a su vida adulta
											con miedo de hablar de su pasado, como si fuera
											de alguna manera a perjudicar su posición social,
											como si fuera Kryptonita, como si fuera una bomba de relojería
											amarrada en su interior. Los niños en acogida,
											que han tenido una vida a cargo del estado, merecen el derecho
											a apropiarse y vivir el recuerdo de su propia niñez.
											Es así de simple.
									","
											Nasıl bir bağlantı kuramadık?
											Ve neden aralarında bir bağlantı kurmadık
											—Bu nasıl oldu?—
											popüler kültürün bu inanılmaz karakterleri ile
											dinler, aramızda bulunan koruyucu ailelerdeki çocuklar, evlatlık çocuklar, yetimhanedeki çocuklar arasında?
											İhtiyaç duydukları şey onlara acımamız değil.
											Saygımız.
											Ünlü müzisyenler biliyorum,
											aktörler, film yıldızları, milyonerler ve yazarlar biliyorum
											ve en iyi avukatlar, televizyon yöneticileri
											ve magazin editörleri, ulusal gazeteciler
											ve çöpçüler, kuaförler, hepsi bakım altındaydı
											evlat edinilmişti veya yetimhanedeydi
											ve birçoğu geçmişlerinden konuşmaktan korkarak
											büyüdüler, belki
											bir şekilde önde durmalarını zayıflatır diye,
											bir kriptonmuş gibi, bir saatli bombaymış
											ve içerden bantlanmış gibi. Koruyucu ailedeki çocuklar,
											yetimhanede bir hayat geçirmiş olan çocuklar,
											kendi çocukluk anılarını yaşama hakkına sahipler.
											Bu kadar basit.
									","
											How have we not made the connection?
											And why have we not made the connection, between
											— How has that happened? —
											between these incredible characters of popular culture
											and religions, and the fostered, adopted or orphaned child
											in our midst? It's not our pity that they need.
											It's our respect.
											I know famous musicians,
											I know actors and film stars and millionaires and novelists
											and top lawyers and television executives
											and magazine editors and national journalists
											and dustbinmen and hairdressers, all who were
											looked after children, fostered, adopted or orphaned,
											and many of them grow into their adult lives
											in fear of speaking of their background, as if it may
											somehow weaken their standing in the foreground,
											as if it were somehow Kryptonite, as if it were a time bomb
											strapped on the inside. Children in care,
											who've had a life in care, deserve the right
											to own and live the memory of their own childhood.
											It is that simple.
									","
											Comment n'avons-nous pas fait le rapprochement?
											Et pourquoi n'avons-nous pas fait le rapprochement, entre
											— Comment est-ce arrivé ? —
											entre ces personnages incroyables de la culture populaire
											et des religions, et l'enfant placé, adopté ou orphelin
											parmi nous ? Ce n'est pas de notre pitié qu'ils ont besoin.
											C'est de notre respect.
											Je connais des musiciens célèbres,
											je connais des acteurs, des stars de cinéma, des millionnaires, des romanciers,
											des avocats vedettes, des cadres de la télévision,
											des rédacteurs en chef de magazines, des journalistes nationaux,
											des éboueurs, des coiffeurs, dont on s'est occupé
											quand ils étaient enfants, placés, adoptés, orphelins,
											et bon nombre d'entre eux deviennent adultes
											en ayant peur de parler de leurs origines,
											comme si ça pouvait d'une certaine façon affaiblir leur position proéminente,
											comme si c'était une sorte de Kryptonite, comme si c'était une bombe à retardement
											fixée en eux. Les enfants placés,
											qui ont vécu placés, méritent le droit
											de posséder et de vivre le souvenir de leur enfance.
											C'est aussi simple que ça.
									","
											Wieso haben wir diesen
Zusammenhang nicht erkannt?
											Und warum haben wir nie
eine Verbindung hergestellt –
											Wie konnte das passieren? –
											zwischen diesen unglaublichen
Figuren aus Populärkultur
											und Religionen einerseits, und den Pflege-,
Adoptiv- oder Waisenkindern andererseits,
											die mitten unter uns leben?
Sie brauchen nicht unser Mitleid.
											Sie brauchen unseren Respekt.
											Ich kenne berühmte Musiker,
											ich kenne Schauspieler, Filmstars, 
Millionäre und Schriftsteller,
											Spitzenanwälte und
Fernsehdirektoren,
											Herausgeber von Zeitschriften,
überregionale Journalisten,
											Müllmänner und Friseure,
alle von ihnen waren
											Pflegekinder, adoptiert oder verwaist,
											und viele von ihnen wachsen
in der Angst auf,
											über ihren Hintergrund zu sprechen,
als ob es
											irgendwie ihr Ansehen im Vordergrund
schwächen würde
											als ob es eine Art Kryptonit wäre,
als ob es eine Zeitbombe wäre,
											die in ihrem Innern tickt. Pflegekinder,
											die ihr Leben in Heimen verbracht
haben, haben das Recht,
											die Erinnerung an ihre eigene Kindheit
zu besitzen und zu leben.
											So einfach ist das.
									",A child of the state,Lemn Sissay,15:17,"TEDx,children,culture,spoken word,poetry"
"
","
","
","
","
",A child of the state,Lemn Sissay,15:17,"TEDx,children,culture,spoken word,poetry"
"
											Mi propia madre —y debería decir esto ahora—
											vino a este país a finales de los años 60
											y quedó, ya sabéis, se encontró con que estaba embarazada,
											como era normal en las mujeres de los 60. ¿Sabéis lo que quiero decir?
											Se encontraban con que estaban embarazadas.
											Y básicamente no tenía ni idea del contexto
											en el que había aterrizado.
									","
											Kendi annem —ve bunu burada söylemeliyim—
											bu ülkeye 60'ların sonunda gelmiş,
											kendini hamile bulmuş,
											60'ların sonunda bir kadın olarak. Ne demek istediğimi anlıyor musunuz?
											Kendilerini hamile bulurlardı.
											O bir tür... İçine düştüğü durumun
											farkında değilmiş.
									","
											My own mother — and I should say this here —
											she same to this country in the late '60s,
											and she was, you know, she found herself pregnant,
											as women did in the late '60s. You know what I mean?
											They found themselves pregnant.
											And she sort of, she had no idea of the context
											in which she'd landed.
									","
											Ma propre mère — et je dois le dire ici —
											est arrivée dans ce pays à la fin des années 60,
											et elle était, vous savez, elle est tombée enceinte,
											comme c'était le cas pour les femmes dans les années 60.
											Vous voyez ce que je veux dire ? Elles tombaient enceintes.
											Et elle n'avait pas la moindre idée du contexte
											dans lequel elle avait débarqué.
									","
											Meine eigene Mutter – 
ich sollte das hier erwähnen –
											kam Ende der 60er in dieses Land
											und sie war, na ja, sie stellte fest,
dass sie schwanger war,
											wie das bei Frauen in den späten 60ern vorkam. 
Wissen Sie, was ich meine?
											Sie stellen fest,
dass sie schwanger waren.
											Und sie hatte eigentlich keine Vorstellung
von dem Kontext,
											in dem sie gelandet war.
									",A child of the state,Lemn Sissay,15:17,"TEDx,children,culture,spoken word,poetry"
