en,tr,fr,de,title,speaker,duration,tags
"
","
","
","
",Welcome to the age of the industrial internet,Marco Annunziata,12:36,"economics,technology,infrastructure"
"
											Einstein said that
											""I never think about the future —
it comes soon enough.""
									","
											Einstein demiş ki
											""Gelecek hakkında asla düşünmem, zaten yeterince hızlı geliyor.""
									","
											Einstein a dit :
											Je ne pense jamais à l'avenir, 
il vient bien assez tôt.
									","
											Einstein sagte:
											""Ich denke niemals an die Zukunft. 
Sie kommt früh genug.""
									",Welcome to the age of the industrial internet,Marco Annunziata,12:36,"economics,technology,infrastructure"
"
","
","
","
",Welcome to the age of the industrial internet,Marco Annunziata,12:36,"economics,technology,infrastructure"
"
											And he was right, of course.
											So today, I'm here to ask you to think of
											how the future is happening now.
											Over the past 200 years, the world has experienced
											two major waves of innovation.
											First, the Industrial Revolution
											brought us machines and factories, railways,
											electricity, air travel,
											and our lives have never been the same.
											Then the Internet revolution
											brought us computing power, data networks,
											unprecedented access
											to information and communication,
											and our lives have never been the same.
									","
											Ve tabii ki haklı.
											Haliyle bugün, sizden geleceğin nasıl olup da bugün
											gerçekleştiğini düşünmenizi rica etmek için buradayım.
											Son 200 yılda, dünyanın başından
											iki büyük yenilik dalgası geçti.
											Önce, Sanayi Devrimi
											bize makineleri ve fabrikaları, tren yollarını,
											elektriği, hava yolcuğunu getirdi;
											ve hayatlarımız bir daha eskisi gibi olmadı.
											Sonra, Internet Devrimi
											bize programlama gücünü, veri ağlarını,
											bilgiye ve iletişime
											benzeri görülmemiş bir erişimi getirdi
											ve hayatlarımız bir daha eskisi gibi olmadı.
									","
											Il avait raison, bien sûr.
											Aujourd'hui, je vous propose de réfléchir à
											la façon dont le futur se réalise maintenant.
											Ces 200 dernières années, le monde a connu
											deux phases importantes d'innovation.
											Tout d'abord, la Révolution Industrielle
											nous a apporté : machines, 
usines, chemins de fer,
											électricité, voyages en avion,
											et nos vies n'ont plus jamais été les mêmes.
											Puis, la révolution Internet
											nous a apporté la puissance informatique, 
les réseaux de données,
											un accès sans précédent
											à l'information et la communication,
											et nos vies n'ont plus jamais été les mêmes.
									","
											Und natürlich hatte er Recht.
											Deswegen bitte ich Sie heute darüber nachzudenken,
											wie die Zukunft jetzt geschieht.
											In den letzten 200 Jahren hat die Welt
											zwei bedeutende Wellen der Innovation miterlebt.
											Als Erstes brachte uns die Industrielle Revolution
											Maschinen, Fabriken, Eisenbahnen,
											Elektrizität und Luftfahrt,
											und unser Leben war nicht mehr wie es früher war.
											Dann brachte uns die Internetrevolution
											Rechenleistung, Datennetzwerke,
											nie da gewesenen Zugang
											zu Informationen und Kommunikation,
											und unser Leben war nicht mehr wie es früher war.
									",Welcome to the age of the industrial internet,Marco Annunziata,12:36,"economics,technology,infrastructure"
"
","
","
","
",Welcome to the age of the industrial internet,Marco Annunziata,12:36,"economics,technology,infrastructure"
"
											Now we are experiencing
											another metamorphic change:
											the industrial Internet.
											It brings together intelligent machines,
											advanced analytics,
											and the creativity of people at work.
											It's the marriage of minds and machines.
											And our lives will never be the same.
									","
											Ve şimdi başka bir mecazi
											değişimi yaşıyoruz:
											Endüstriyel Internet.
											Maharetli makineleri,
											gelişmiş analizleri,
											işteki insanların yaratıcılığını buluşturuyor.
											O, makine ve zihnin evliliği.
											Ve hayatlarımız bir daha eskisi gibi olmayacak.
									","
											Nous vivons désormais
											un autre changement métamorphique :
											l'Internet industriel.
											Il rassemble machines intelligentes,
											analyse avancée,
											et la créativité des gens au travail.
											C'est l'union des esprits et des machines.
											Et nos vies ne seront plus jamais les mêmes.
									","
											Jetzt erleben wir
											eine weitere metamorphe Änderung:
											das Industrielle Internet.
											Es vereint intelligente Maschinen,
											fortgeschrittene Analytik,
											und die Kreativität der Leute bei der Arbeit.
											Es ist die Vereinigung von Köpfen und Maschinen.
											Und unser Leben wird nie mehr sein wie es jetzt ist.
									",Welcome to the age of the industrial internet,Marco Annunziata,12:36,"economics,technology,infrastructure"
"
","
","
","
",Welcome to the age of the industrial internet,Marco Annunziata,12:36,"economics,technology,infrastructure"
"
											In my current role, I see up close
											how technology is beginning to transform
											industrial sectors that play a huge role
											in our economy and in our lives:
											energy, aviation, transportation, health care.
											For an economist, this is highly unusual,
											and it's extremely exciting,
											because this is a transformation
											as powerful as the Industrial Revolution and more,
											and before the Industrial Revolution,
											there was no economic growth to speak of.
									","
											Mevcut görevimde, teknolojinin nasıl da
											ekonomimizde ve hayatımızda muazzam rol oynayan
											endüstri sektörlerini değiştirdiğini
											yakından görüyorum:
											enerji, havacılık, taşımacılık, sağlık hizmetleri.
											Bir iktisatçı için bu adamakıllı tuhaf
											ve had safhada heyecan verici;
											çünkü Sanayi Devrimi ve daha nicesi
											kadar kudretli bir dönüşüm.
											Ve dahi Sanayi Devrimi'nden önce ortalıkta
											hakkında konuşulacak bir iktisadi kalkınma da yoktu.
									","
											Dans mon travail actuel, je vois de près
											à quel point la technologie commence à transformer
											les secteurs industriels 
qui ont un rôle significatif
											dans notre économie et dans nos vies :
											l'énergie, l'aviation, le transport, la santé.
											Pour un économiste, c'est très inhabituel,
											et extrêmement excitant,
											car c'est une transformation
											aussi puissante 
que la Révolution Industrielle et encore.
											Avant la Révolution industrielle,
											il n'était pas question
de croissance économique.
									","
											In meiner jetzigen Rolle sehe ich aus aller Nähe
											wie Technologie beginnt,
											industrielle Sektoren zu transformieren, 
die eine riesige Rolle
											in unserer Wirtschaft und unserem Leben spielen:
											Energie, Luftfahrt, Beförderung, Gesundheitspflege.
											Für einen Ökonomen ist das höchst ungewöhnlich
											und extrem aufregend,
											denn dies ist eine Transformation,
											so gewaltig wie die Industrielle Revolution, und mehr.
											Vor der Industriellen Revolution
											gab es kein nennbares Wirtschaftswachstum.
									",Welcome to the age of the industrial internet,Marco Annunziata,12:36,"economics,technology,infrastructure"
"
","
","
","
",Welcome to the age of the industrial internet,Marco Annunziata,12:36,"economics,technology,infrastructure"
"
											So what is this industrial Internet?
											Industrial machines are being equipped
											with a growing number of electronic sensors
											that allow them to see, hear, feel
											a lot more than ever before,
											generating prodigious amounts of data.
											Increasingly sophisticated analytics
											then sift through the data,
											providing insights that allow us
											to operate the machines in entirely new ways,
											a lot more efficiently.
											And not just individual machines,
											but fleets of locomotives, airplanes,
											entire systems like power grids, hospitals.
											It is asset optimization and system optimization.
											Of course, electronic sensors
											have been around for some time,
											but something has changed:
											a sharp decline in the cost of sensors
											and, thanks to advances in cloud computing,
											a rapid decrease in the cost of storing
											and processing data.
									","
											Peki nedir bu Endüstriyel Internet?
											Endüstriyal makineler; eskiye nazaran çok daha fazla
											şeyi görmelerine, duymalarına ve hissetmelerine
											olanak sağlayan ve sayıları giderek artan,
											müthiş miktarda veri üreten
											elektronik sensörlerle donatılıyor.
											Giderek artan, incelikli analizler
											verilerin içinden eleniyor;
											makineleri tamamen yeni yöntemlerle ve
											çok daha verimli bir şekilde çalıştırmamıza olanak tanıyan
											kavrayışlar sağlıyor.
											Ve sadece bağımsız makineleri değil;
											ayrıca lokomotif ve uçak filolarını,
											hastahane ve elektrik şebekesi gibi yekpare sistemleri de.
											Bu, değer optimizasyonu ve sistem optimizasyonu.
											Tabii ki elektronik sensörler
											bir süredir meydanda
											ama bir şeyler değişti:
											sensörlerin maliyetindeki keskin düşüş
											ve bulut bilişimdeki ilerlemeler sağ olsun,
											veri işleme ve saklama maliyetindeki
											hızlı azalma.
									","
											Donc, qu'est-ce que l'Internet industriel ?
											Des machines industrielles équipées
											d'un nombre croissant 
de capteurs électroniques
											qui leur permettent de voir,
d'entendre, de sentir
											bien plus qu'auparavant,
											générant une quantité prodigieuse de données.
											Des analyses de plus en plus sophistiquées
											traitent ensuite les données,
											nous donnant ainsi des idées
											pour opérer les machines 
de façons complètement nouvelles,
											bien plus efficaces.
											Et pas seulement les machines individuelles,
											mais des parcs de locomotives, d'avions,
											des systèmes entiers 
comme des réseaux d'énergie, des hôpitaux.
											C'est l'optimisation des biens 
et des systèmes.
											Bien sûr, les capteurs électroniques
											existent depuis pas mal de temps,
											mais quelque chose a changé :
											une forte baisse du coût des capteurs,
											et grâce aux avancées du cloud computing,
											une baisse rapide du coût de sauvegarde
											et traitement des données.
									","
											Also was ist das industrielle Internet?
											Industrielle Maschinen werden
											mit einer wachsenden Anzahl von 
elektronischen Sensoren ausgerüstet,
											die es ihnen erlauben zu sehen, hören, fühlen,
											viel mehr als jemals.
											Sie erschaffen eine ungeheure Menge an Daten.
											Zunehmend hochentwickelte Analytik
											durchsucht diese Daten,
											und versorgt uns mit Einblicken, die es uns erlauben,
											Maschinen auf komplett neue Arten zu bedienen,
											und das viel effizienter.
											Nicht nur individuelle Maschinen,
											sondern auch Flotten von Zügen, Flugzeugen,
											und komplette Systeme wie Energieversorgungsnetze, Krankenhäuser.
											Das ist Vermögensoptimierung und Systemoptimierung.
											Natürlich gibt es elektronische Sensoren,
											schon seit einiger Zeit,
											aber etwas hat sich geändert:
											Eine starke Senkung der Kosten von Sensoren
											und, dank Fortschritten in Cloud Computing,
											eine rasche Verminderungen 
der Kosten beim Aufbewahren
											und Verarbeiten von Daten.
									",Welcome to the age of the industrial internet,Marco Annunziata,12:36,"economics,technology,infrastructure"
"
","
","
","
",Welcome to the age of the industrial internet,Marco Annunziata,12:36,"economics,technology,infrastructure"
"
											So we are moving to a world
											where the machines we work with
											are not just intelligent; they are brilliant.
											They are self-aware, they are predictive,
											reactive and social.
											It's jet engines, locomotives, gas turbines,
											medical devices, communicating seamlessly
											with each other and with us.
											It's a world where information itself
											becomes intelligent and comes to us
											automatically when we need it
											without having to look for it.
											We are beginning to deploy
											throughout the industrial system
											embedded virtualization,
											multi-core processor technology,
											advanced cloud-based communications,
											a new software-defined machine infrastructure
											which allows machine functionality
											to become virtualized in software,
											decoupling machine software from hardware,
											and allowing us to remotely and automatically
											monitor, manage and upgrade industrial assets.
									","
											Böylece, birlikte çalıştığımız makinelerin
											sadece maharetli değil, aynı zamanda göz alıcı
											olduğu bir dünyaya taşınıyoruz.
											Bilinçliler, öngörülüler,
											duyarlı ve sosyaller.
											Jet motorları, lokomotifler, gaz türbinleri,
											tıbbi cihazlar birbiriyle ve bizimle
											sorunsuzca iletişim kuruyor.
											Bu, bilginin kendi kendine izanlı olup,
											ona ihtiyaç duyduğumuzda
											biz aramak zorunda kalmadan
											bize geldiği bir dünya.
											Endüstriyel sistemin
											bir ucundan diğer ucuna
											gömülü sanallaştırma,
											çok çekirdekli işlemci teknolojisi,
											geliştirilmiş bulut tabanlı iletişim sistemi,
											yazılımın içinde sanallaşan makine işlevselliğine
											izin veren yeni yazılım tabanlı altyapı,
											yazılımı donanımdan ayrıştıran
											ve uzaktan otomatik izlemeye yardımcı,
											endüstriyel varlıkları yönetme ve iyileştirmeye
											izin veren sistemler hayata geçiriyoruz.
									","
											Donc nous allons vers un monde
											où les machines qu'on utilise
											ne sont pas seulement intelligentes, 
elles sont brillantes.
											Elles sont conscientes, intuitives,
											réactives et sociables.
											Ce sont des moteurs à réaction, 
des locomotives, des turbines à gaz,
											des équipements médicaux 
qui communiquent harmonieusement
											entre elles et avec nous.
											C'est un monde où l'information même
											devient intelligente et vient à nous
											de façon automatique dès qu'on en a besoin,
											sans avoir besoin de faire des recherches.
											Nous commençons à déployer
											dans tout le système industriel
											une virtualisation intégrée,
											une technologie à processeurs multi-cœurs,
											des communications avancées 
basées sur le cloud,
											une nouvelle infrastructure logicielle 
des machines
											qui permet de virtualiser par du logiciel
											la fonctionnalité des machines
											dissociant ainsi le logiciel du matériel
											et nous permettant 
instantanément et à distance
											de surveiller, gérer 
et mettre à jour les biens industriels.
									","
											Also bewegen wir uns auf eine Welt zu,
											in der die Maschinen mit denen wir arbeiten
											nicht nur intelligent sind, sondern brillant.
											Sie sind selbst-bewusst, voraussehend,
											reaktionsfähig und sozial.
											Es sind Jetmotoren, Lokomotiven, Gasturbinen,
											medizinische Geräte, die nahtlos
											miteinander und mit uns kommunizieren.
											Es ist eine Welt in der Information
											intelligent wird und zu uns kommt,
											automatisch, wenn sie von uns gebraucht wird,
											ohne dass wir sie suchen müssen.
											Durch das ganze industrielle System hindurch
											beginnen wir mit dem Einsatz
											von eingebundener Virtualisierung,
											Multi-Core-Prozessor-Technologie,
											fortgeschrittener, cloudbasierter Kommunikation,
											einer neuen, von Software definierter, 
Maschinen-Infrastruktur,
											welche es der Maschinenfunktionalität erlaubt
											in Software virtualisiert zu werden,
											was Maschinen-Software von Hardware trennt,
											welche es uns erlaubt ferngesteuert und automatisch
											industriellen Bestand zu beobachten, 
zu verwalten und aufzurüsten.
									",Welcome to the age of the industrial internet,Marco Annunziata,12:36,"economics,technology,infrastructure"
"
","
","
","
",Welcome to the age of the industrial internet,Marco Annunziata,12:36,"economics,technology,infrastructure"
"
											Why does any of this matter at all?
											Well first of all, it's already allowing us
											to shift towards preventive,
											condition-based maintenance,
											which means fixing machines
											just before they break,
											without wasting time
											servicing them on a fixed schedule.
											And this, in turn, is pushing us towards
											zero unplanned downtime,
											which means there will be no more power outages,
											no more flight delays.
									","
											Bunların ne önemi var?
											Her şeyden önce,
											bizi plansız bakıma karşı
											önlem almaya yönlendiriyor.
											Bu da planlı bakımla
											vakit kaybetmeden
											makineleri bozulmadan
											hemen önce tamir etmek anlamına geliyor.
											Ve bu da, hiçbir şekilde
											beklenmeyen arıza,
											yani güç kesintisi olmayacak,
											hiç rötar yaşanmayacak demek.
									","
											Mais, est-ce vraiment important ?
											Eh bien, tout d'abord, 
cela nous permet déjà
											de s'orienter vers la prévention,
											la maintenance conditionnelle,
											ce qui implique de réparer les machines
											juste avant qu'elles ne se cassent,
											sans perdre de temps
											en les prévoyant sur un planning défini.
											Et ceci, à son tour, nous pousse vers
											du zéro temps d'arrêt imprévu
											ce qui implique 
qu'il n'y aura plus de panne de courant,
											plus de retards de vol.
									","
											Warum ist das überhaupt relevant?
											Erstens erlaubt es uns bereits jetzt
											uns auf eine präventive,
											zustandsbasierte Instandhaltung einzustellen,
											was bedeutet, Maschinen zu reparieren
											kurz bevor sie kaputt gehen,
											ohne Zeit zu verschwenden
											sie nach einem bestimmten Zeitplan zu reparieren.
											Das wiederum führt zu
											keiner ungeplanten Ausfallzeit,
											dies bedeutet, dass es keine Stromausfälle mehr gibt,
											und keine Flugverspätungen.
									",Welcome to the age of the industrial internet,Marco Annunziata,12:36,"economics,technology,infrastructure"
"
","
","
","
",Welcome to the age of the industrial internet,Marco Annunziata,12:36,"economics,technology,infrastructure"
"
											So let me give you a few examples
											of how these brilliant machines work,
											and some of the examples may seem trivial,
											some are clearly more profound,
											but all of them are going to
have a very powerful impact.
									","
											Size bu yetenekli makinelerin nasıl
											çalıştıkları hakkında birkaç örnek vereyim.
											Örneklerden bazıları önemsiz gözükebilir,
											bazıları şüphesiz daha derin,
											ama hepsinin etkileri çok güçlü olacak.
									","
											Laissez-moi vous donner des exemples
											de comment ces machines marchent,
											certains peuvent sembler simples,
											certains sont clairement plus aboutis,
											mais tous auront un impact très puissant.
									","
											Also lassen Sie mich Ihnen ein paar Beispiele geben,
											wie diese brillanten Maschinen arbeiten,
											und manche Beispiele mögen trivial erscheinen,
											andere wirken wiederum fundiert,
											aber sie alle werden einen großen Einfluss haben.
									",Welcome to the age of the industrial internet,Marco Annunziata,12:36,"economics,technology,infrastructure"
"
","
","
","
",Welcome to the age of the industrial internet,Marco Annunziata,12:36,"economics,technology,infrastructure"
