en,tr,fr,title,speaker,duration,tags
"
","
","
",How we can teach computers to make sense of our emotions,Raphael Arar,11:20,"art,AI,computers,complexity,emotions,future,technology,intelligence"
"
											I consider myself one part artist
and one part designer.
											And I work at an artificial
intelligence research lab.
											We're trying to create technology
											that you'll want to interact with
in the far future.
											Not just six months from now,
but try years and decades from now.
											And we're taking a moonshot
											that we'll want to be
interacting with computers
											in deeply emotional ways.
											So in order to do that,
											the technology has to be
just as much human as it is artificial.
											It has to get you.
											You know, like that inside joke
that'll have you and your best friend
											on the floor, cracking up.
											Or that look of disappointment
that you can just smell from miles away.
									","
											Kendimi kısmen sanatçı 
kısmen de tasarımcı olarak görüyorum.
											Bir yapay zekâ araştırma
laboratuvarında çalışıyorum.
											Uzak gelecekte 
etkileşime girmek isteyeceğiniz
											teknolojiler yaratmaya çalışıyoruz.
											6 ay sonrası değil,
yıllar, hatta on yıllar sonrası için.
											Bilgisayarlarla derinden duygusal
etkileşimler kurmak isteyeceğimiz
											çığır açan bir proje üzerinde çalışıyoruz.
											Bunu yapabilmek için
											teknoloji yapay olduğu kadar
insan da olmalı.
											Sizi yakalamalı.
											Tıpkı en yakın arkadaşınızla 
gülmekten yerlere yattığınız
											aranızdaki şakalaşma gibi.
											Ya da görür görmez anladığınız
o hayal kırıklığıyla bakışı.
									","
											Je me vois à moitié comme un artiste
et à moitié comme un designer.
											Je travaille dans un laboratoire
de recherche en intelligence artificielle.
											On essaie de créer la technologie
											avec laquelle vous voudrez
interagir dans un futur lointain.
											Pas seulement dans 6 mois,
mais dans des années, des décennies.
											Ce sera un moment historique
											quand on interagira
avec les ordinateurs
											par l'intensité de nos émotions.
											Pour y arriver,
											la technologie doit être autant
humaine qu'artificielle.
											Elle doit nous toucher.
											Comme cette blague qu'on ne partage
qu'avec son meilleur ami,
											en se tordant de rire, par terre.
											Ou cet air de déception
qu'on peut sentir à des kilomètres.
									",How we can teach computers to make sense of our emotions,Raphael Arar,11:20,"art,AI,computers,complexity,emotions,future,technology,intelligence"
"
","
","
",How we can teach computers to make sense of our emotions,Raphael Arar,11:20,"art,AI,computers,complexity,emotions,future,technology,intelligence"
"
											I view art as the gateway to help us
bridge this gap between human and machine:
											to figure out what it means
to get each other
											so that we can train AI to get us.
									","
											Sanatı insan ve makine arasında
bağlantı kuran bir köprü olarak görüyorum:
											Birbirimizi anlamanın ne anlama geldiğini
tam olarak çözmek
											ve yapay zekâya 
bizi anlamayı öğretmek için.
									","
											Je vois l'art comme la passerelle
											pour combler le fossé
entre l'homme et la machine,
											pour imaginer ce que signifie
« se comprendre l'un l'autre »
											pour entraîner l'IA à nous comprendre.
									",How we can teach computers to make sense of our emotions,Raphael Arar,11:20,"art,AI,computers,complexity,emotions,future,technology,intelligence"
"
","
","
",How we can teach computers to make sense of our emotions,Raphael Arar,11:20,"art,AI,computers,complexity,emotions,future,technology,intelligence"
"
											See, to me, art is a way
to put tangible experiences
											to intangible ideas,
feelings and emotions.
											And I think it's one
of the most human things about us.
											See, we're a complicated
and complex bunch.
											We have what feels like
an infinite range of emotions,
											and to top it off, we're all different.
											We have different family backgrounds,
											different experiences
and different psychologies.
											And this is what makes life
really interesting.
											But this is also what makes
working on intelligent technology
											extremely difficult.
											And right now, AI research, well,
											it's a bit lopsided on the tech side.
											And that makes a lot of sense.
									","
											Bana göre sanat, 
somut tecrübeleri
											soyut fikirlere, hislerere,
duygulara dönüştürmenin bir yolu.
											Sanatın bizim en insani yanlarımızdan
biri olduğunu düşünüyorum.
											Biz insanlar karmaşık 
ve kompleks bir yapıdayız.
											Duygularımız ve hislerimiz 
adeta sınırsız bir çeşitlilik içinde,
											üstüne üstlük 
hepimiz birbirimizden farklıyız.
											Farklı ailevi geçmişlere,
											farklı tecrübe ve psikolojilere sahibiz.
											Aslında hayatı 
bu kadar ilginç kılan da bu.
											Ancak akıllı teknolojiler 
üzerinde çalışmayı
											aşırı derecede zor kılan da bu.
											Şimdi yapay zekâ araştırmalarına dönelim,
											işin teknoloji kısmı 
biraz daha ağır basıyor.
											Bu oldukça anlaşılabilir bir durum.
									","
											À mon sens, l'art est le moyen
de mettre des expériences concrètes
											sur des idées abstraites,
des sentiments et des émotions.
											Je pense que c'est la plus
humaine des choses qui soit.
											Nous sommes une espèce complexe.
											Nous ressentons une gamme
infinie d'émotions et,
											pour couronner le tout,
nous sommes tous différents.
											Nos origines familiales sont différentes,
											tout comme nos expériences
et notre façon de penser.
											C'est ce qui rend nos vies
vraiment intéressantes.
											Mais c'est aussi ce qui rend le travail
sur la technologie intelligente
											extrêmement difficile.
											Actuellement, la recherche sur l'IA
											favorise plutôt la dimension technique.
											Ce qui s'explique très bien.
									",How we can teach computers to make sense of our emotions,Raphael Arar,11:20,"art,AI,computers,complexity,emotions,future,technology,intelligence"
"
","
","
",How we can teach computers to make sense of our emotions,Raphael Arar,11:20,"art,AI,computers,complexity,emotions,future,technology,intelligence"
"
											See, for every
qualitative thing about us —
											you know, those parts of us that are
emotional, dynamic and subjective —
											we have to convert it
to a quantitative metric:
											something that can be represented
with facts, figures and computer code.
											The issue is, there are
many qualitative things
											that we just can't put our finger on.
									","
											Bizimle ilgili nitel olan her şeyi —
											yani duygusal, dinamik 
ve öznel taraflarımızı —
											nicel bir ölçüte çevirmek zorundayız:
											kesin veriler, rakamlar ve bilgisayar
koduyla gösterilebilecek bir şeye.
											Burada asıl mesele,
parmağımızla dokunamayacağımız
											pek çok nitel şeyin olması.
									","
											Chacune de nos
caractéristiques qualitatives,
											tout ce qui a trait à nos émotions,
aux dynamiques internes et au subjectif,
											doit être convertie
en données quantitatives
											pouvant être représentées par des faits,
des chiffres et du code informatique.
											Le problème, c'est qu'on a beaucoup
de données qualitatives
											tout simplement incompréhensibles.
									",How we can teach computers to make sense of our emotions,Raphael Arar,11:20,"art,AI,computers,complexity,emotions,future,technology,intelligence"
"
","
","
",How we can teach computers to make sense of our emotions,Raphael Arar,11:20,"art,AI,computers,complexity,emotions,future,technology,intelligence"
"
											So, think about hearing
your favorite song for the first time.
											What were you doing?
											How did you feel?
											Did you get goosebumps?
											Or did you get fired up?
											Hard to describe, right?
											See, parts of us feel so simple,
											but under the surface,
there's really a ton of complexity.
											And translating
that complexity to machines
											is what makes them modern-day moonshots.
											And I'm not convinced that we can
answer these deeper questions
											with just ones and zeros alone.
									","
											Mesela en sevdiğiniz şarkıyı 
ilk defa duyduğunuz o anı düşünün.
											O sırada ne yapıyordunuz?
											Ne hissettiniz?
											Tüyleriniz diken diken oldu mu?
											Ya da şarkı sizi çoşturdu mu?
											Tarifi zor değil mi?
											Bazı yanlarımız 
çok sıradan olmasına rağmen
											aslında yüzeyin altında 
bir yığın karmaşıklık var.
											Bu karmaşıklığı makinelere aktarmak
											bu işi günümüzün 
çığır açan projeleri yapıyor.
											Bu derin sorulara sadece 1'ler ve 0'larla 
yanıt bulabileceğimize
											ikna olmuş değilim.
									","
											La première fois que vous avez
écouté votre chanson préférée,
											que faisiez-vous ?
											Qu'avez-vous ressenti ?
											Vous avez eu la chair de poule ?
											Ou vous étiez à fond ?
											Difficile à décrire, non ?
											Des parties de nous ont l'air si simples,
											mais une complexité inouïe
se cache sous la surface.
											Traduire cette complexité à des machines
											sera une des avancées
majeures de notre temps.
											Je ne suis pas sûr qu'on puisse
répondre à ces questions existentielles
											uniquement par du code binaire.
									",How we can teach computers to make sense of our emotions,Raphael Arar,11:20,"art,AI,computers,complexity,emotions,future,technology,intelligence"
