en,tr,title,speaker,duration,tags
"
","
",I don't want children — stop telling me I'll change my mind,Christen Reighter,14:36,"TEDx,children,family,parenting,identity,women,social change,society"
"
											I recognized the roles
that were placed on me very early.
											One persistent concept that I observed —
											existing in our language, in our media —
											was that women are not only
supposed to have children,
											they are supposed to want to.
											This existed everywhere.
											It existed in the ways
that adults spoke to me
											when they posed questions
in the context of ""when.""
											""When you get married ...""
											""When you have kids ...""
											And these future musings
were always presented to me
											like part of this American dream,
											but it always felt to me
like someone else's dream.
											You see, a value that I have
always understood about myself
											was that I never wanted children.
											And as a kid, when I would try
to explain this,
											this disconnect between
their roles and my values,
											they often laughed
											in the way that adults do
at the absurdities of children.
											And they would tell me knowingly,
											""You'll change your mind.""
									","
											Üzerime yüklenen rolleri 
çok küçük yaşta fark ettim.
											Günlük konuşmalar ve medyada
											sürekli tekrarlanan bir konu görüyordum;
											kadınlardan sadece
çocuk sahibi olmaları değil
											ayrıca bunu istemeleri de bekleniyor.
											Bu her yerdeydi.
											Yetişkinler benimle
konuşurken,
											""ne zaman"" etrafında dönen
sorular sorarken.
											""Ne zaman evleneceksin...""
											""Ne zaman çocuk yapacaksın...""
											Bu geleceğe dair derin
düşüncelerini bana sanki
											Amerikan rüyasının
bir parçasıymış gibi sunuyorlardı
											ama bu bana hep başkasının 
rüyasıymış gibi geliyordu.
											Yani kendimle ilgili öteden beri
anladığım şey (değer) şuydu;
											ben hiç çocuk istemiyordum.
											Küçüklüğümde bunu 
açıklamaya çalışırken,
											yani onların rolü ve benim 
değerlerim arasındaki kopukluğu,
											bana, yetişkinlerin
											bir çocuğun saçmalıklarına
güldüğü biçimde gülerler
											ve bilmiş bir havayla
											""Düşüncen değişir"" derlerdi.
									",I don't want children — stop telling me I'll change my mind,Christen Reighter,14:36,"TEDx,children,family,parenting,identity,women,social change,society"
"
","
",I don't want children — stop telling me I'll change my mind,Christen Reighter,14:36,"TEDx,children,family,parenting,identity,women,social change,society"
"
											And people have been saying
things like that to me my whole life.
											Otherwise polite conversation
can turn intrusive fast.
											""Does your husband know?""
									","
											İnsanlar bana hayatım boyunca
buna benzer şeyler söyledi.
											Öte yandan, nazik bir sohbet
hızla müdahaleye dönüşebiliyordu
											""Kocanın haberi var mı?""
									",I don't want children — stop telling me I'll change my mind,Christen Reighter,14:36,"TEDx,children,family,parenting,identity,women,social change,society"
"
","
",I don't want children — stop telling me I'll change my mind,Christen Reighter,14:36,"TEDx,children,family,parenting,identity,women,social change,society"
"
											(Laughter)
									","
											(Kahkahalar)
									",I don't want children — stop telling me I'll change my mind,Christen Reighter,14:36,"TEDx,children,family,parenting,identity,women,social change,society"
"
","
",I don't want children — stop telling me I'll change my mind,Christen Reighter,14:36,"TEDx,children,family,parenting,identity,women,social change,society"
"
											""Do your parents know?""
									","
											""Ailen bunu biliyor mu?""
									",I don't want children — stop telling me I'll change my mind,Christen Reighter,14:36,"TEDx,children,family,parenting,identity,women,social change,society"
"
","
",I don't want children — stop telling me I'll change my mind,Christen Reighter,14:36,"TEDx,children,family,parenting,identity,women,social change,society"
"
											(Laughter)
									","
											(Kahkahalar)
									",I don't want children — stop telling me I'll change my mind,Christen Reighter,14:36,"TEDx,children,family,parenting,identity,women,social change,society"
