en,es,pt,tr,fr,title,speaker,duration,tags
"
","
","
","
","
","Pirates, nurses and other rebel designers",Alice Rawsthorn,11:44,"communication,innovation,design,future,journalism,product design,public health,history,sanitation,graphic design"
"
											Design is a slippery
and elusive phenomenon,
											which has meant different
things at different times.
											But all truly inspiring design projects
have one thing in common:
											they began with a dream.
											And the bolder the dream,
											the greater the design feat
that will be required to achieve it.
											And this is why the greatest
designers are almost always
											the biggest dreamers
and rebels and renegades.
									","
											El diseño es un fenómeno 
resbaladizo y difícil de alcanzar,
											esto ha significado cosas distintas 
en momentos diferentes.
											Sin embargo, todos los proyectos 
de diseño de verdad inspiradores
											tienen algo en común: 
empezaron con un sueño.
											Y cuanto más audaz es el sueño,
											mayor la hazaña de diseño 
necesaria para lograrlo.
											Y es la razón del porqué los más 
grandes diseñadores son casi siempre
											los más grandes soñadores, 
rebeldes y renegados.
									","
											O design é um fenómeno
incerto e elusivo,
											que significa coisas diferentes
em alturas diferentes.
											Mas todos os projetos de design
inspiradores têm uma coisa em comum:
											começam com um sonho.
											E quanto mais ousado o sonho,
											maior é o feito de design
necessário para o alcançar.
											Por isso os maiores designers
são quase sempre
											os maiores sonhadores,
rebeldes e renegados.
									","
											Tasarım hassas ve 
anlaşılması zor bir olgudur,
											farklı zamanlarda farklı 
şeyler anlamına gelir.
											Ancak gerçekten esin verici tüm tasarım 
projelerinin ortak bir yanı var:
											Bir hayalle başlamışlardı.
											Hayal daha güçlü oldukça,
											ona ulaşmak için gerekli tasarım 
becerisi daha fazla oldu.
											Bu sebeple en büyük tasarımcılar 
neredeyse hep
											en büyük hayalciler, asiler 
ve başkaldırıcılardır.
									","
											Le design est un phénomène
incertain et évasif,
											dont le sens a différé avec les époques.
											Mais les projets vraiment marquants
ont tous quelque chose en commun :
											ils ont commencé par un rêve.
											Et plus ce rêve est audacieux,
											plus il faudra de prouesses techniques
pour le réaliser.
											Et c'est pourquoi les plus grands
créateurs sont presque toujours
											les plus grand rêveurs, rebelles, 
et renégats.
									","Pirates, nurses and other rebel designers",Alice Rawsthorn,11:44,"communication,innovation,design,future,journalism,product design,public health,history,sanitation,graphic design"
"
","
","
","
","
","Pirates, nurses and other rebel designers",Alice Rawsthorn,11:44,"communication,innovation,design,future,journalism,product design,public health,history,sanitation,graphic design"
"
											This has been the case throughout history,
											all the way back to the year 300 BC,
											when a 13-year-old became the king
											of a remote, very poor
and very small Asian country.
											He dreamt of acquiring land,
riches and power
											through military conquest.
											And his design skills —
											improbable though it sounds —
											would be essential
in enabling him to do so.
									","
											Este ha sido el caso 
a lo largo de la historia,
											en toda la retrospectiva 
hasta el año 300 a.C.,
											cuando un niño de 13 años 
se convirtió en el rey
											de un remoto país asiático, 
muy pobre y muy pequeño.
											Soñaba con la adquisición 
de tierras, riquezas y poder
											a través de la conquista militar.
											Y sus habilidades de diseño,
											aunque suene poco probable,
											fueron esenciales 
para lograr que lo hiciera.
									","
											Tem sido este o caso 
durante toda a história,
											recuando até ao ano 300 a.C.
											quando um rapaz de 13 anos
subiu ao trono
											de um remoto, pobre e pequeno
país asiático.
											Ele sonhava em adquirir terras,
riquezas e poder
											através de conquistas militares.
											As suas capacidades de design
											— por muito improvável que pareça —
											seriam essenciais para o conseguir.
									","
											Bu tüm tarih boyunca böyle oldu,
											bu ta M.Ö. 300 yılına,
											uzak, çok fakir ve çok 
küçük bir Asya ülkesine
											13 yaşında birinin kral olduğu 
zamana kadar gider.
											O askerî fetihlerle toprak, zenginlik
											ve güç elde etmeyi düşledi.
											Ve tasarım yeteneği —
											kulağa ihtimal dâhilinde gelmese de —
											bunu yapması için gerekliydi.
									","
											Cela a été le cas tout au long
de l'histoire,
											et ce depuis l'an 300 avant J.-C.,
											où un enfant de 13 ans
fut couronné roi
											d'un tout petit pays d'Asie, 
isolé et très pauvre.
											Il rêvait d'acquérir des terres, 
des richesses, et du pouvoir
											grâce à la conquête militaire.
											Et ses talents de concepteur,
											aussi étrange que cela puisse sembler,
											furent essentiels à la réalisation 
de ces rêves.
									","Pirates, nurses and other rebel designers",Alice Rawsthorn,11:44,"communication,innovation,design,future,journalism,product design,public health,history,sanitation,graphic design"
"
","
","
","
","
","Pirates, nurses and other rebel designers",Alice Rawsthorn,11:44,"communication,innovation,design,future,journalism,product design,public health,history,sanitation,graphic design"
"
											At the time,
											all weapons were made by hand
to different specifications.
											So if an archer ran out
of arrows during a battle,
											they wouldn't necessarily be able
to fire another archer's arrows
											from their bow.
											This of course meant that they would
be less effective in combat
											and very vulnerable, too.
											Ying solved this problem
											by insisting that all bows and arrows
were designed identically,
											so they were interchangeable.
											And he did the same for daggers,
axes, spears, shields
											and every other form of weaponry.
											His formidably equipped army
won batter after battle,
											and within 15 years,
											his tiny kingdom had
succeeded in conquering
											all its larger, richer,
more powerful neighbors,
											to found the mighty Chinese Empire.
									","
											En ese momento,
											todas las armas se hacían a mano 
con diferentes especificaciones.
											Así que si un arquero se quedaba 
sin flechas durante una batalla,
											no podría disparar flechas del arco
											de otro arquero.
											Por supuesto, esto significaba 
ser menos eficaces en el combate
											y muy vulnerables, también.
											Ying resolvió este problema
											al insistir en que todos los arcos y las 
flechas se diseñaran de forma idéntica,
											para que fueran intercambiables.
											E hizo lo mismo con dagas, 
hachas, lanzas, escudos
											y todo tipo de armamento.
											Su ejército formidablemente equipado 
ganó batalla tras batalla
											y, en 15 años,
											su pequeño reino había logrado conquistar
											a los vecinos más grandes, 
más ricos, más poderosos,
											para fundar el poderoso Imperio Chino.
									","
											Na altura,
											todas as armas eram fabricadas à mão
com diferentes especificações.
											Por isso, se um arqueiro ficasse sem setas
durante uma batalha,
											não seria capaz
de disparar setas de outro arqueiro
											com o seu arco.
											Isto significa que seriam
menos eficazes em batalha
											e muito vulneráveis também.
											Ying resolveu este problema
											insistindo que todos os arcos e setas
fossem feitos identicamente,
											para que fossem todos compatíveis.
											E fez o mesmo com punhais,
machados, lanças e escudos
											e qualquer outra forma de armamento.
											O seu exército formidavelmente equipado
venceu batalha atrás de batalha
											e, no espaço de 15 anos,
											o seu pequeno reino
conseguiu conquistar
											todos os seus maiores, mais ricos
e mais poderosos vizinhos,
											e fundou o poderoso Império Chinês.
									","
											O zamanlar
											bütün silahlar farklı özelliklere 
göre elle yapılıyordu.
											Bir okçunun savaş sırasında oku biterse,
											yaylarından başka okçunun oklarını
											aslında atamıyorlardı.
											Bu da elbette savaşta daha az etkin ve
											çok daha zayıf olacakları 
anlamına geliyordu.
											Ying bu sorunu tüm yayların
											ve okların aynı şekilde tasarlanması 
üzerinde ısrarcı olarak çözdü,
											böylece değiştirilebilir oluyorlardı.
											Aynı şeyi, hançerler, baltalar, 
mızraklar, kalkanlar
											ve diğer her tür silah için yaptı.
											Korkunç şekilde donanmış ordusu 
savaş üstüne savaş kazandı
											ve 15 sene içinde
											küçük krallığı daha büyük, daha zengin, 
daha güçlü komşularını
											büyük Çin İmparatorluğu'nu kurmak için
											ele geçirmekte başarılı oldu.
									","
											À l'époque,
											toutes les armes étaient faites à la main,
selon différents critères.
											Donc, si un archer venait à manquer
de flèches pendant un combat,
											il ne pouvait pas forcément tirer 
les flèches d'un autre
											avec son arc à lui.
											Bien sûr, cela signifiait qu'ils seraient
moins efficaces au combat,
											mais aussi très vulnérables.
											Ying résolut ce problème
											en demandant à ce que tous les arcs et 
flèches soient fabriqués à l'identique,
											afin qu'ils soient interchangeables.
											Et il fit de même avec les dagues, 
les haches, les lances, les boucliers,
											et toute autre forme d'armement.
											Son armée, grâce à cet incroyable arsenal,
gagna bataille après bataille,
											et en 15 ans,
											son petit royaume avait réussi à conquérir
											tous ses voisins les plus vastes,
riches et redoutables,
											pour fonder le puissant Empire de Chine.
									","Pirates, nurses and other rebel designers",Alice Rawsthorn,11:44,"communication,innovation,design,future,journalism,product design,public health,history,sanitation,graphic design"
"
","
","
","
","
","Pirates, nurses and other rebel designers",Alice Rawsthorn,11:44,"communication,innovation,design,future,journalism,product design,public health,history,sanitation,graphic design"
"
											Now, no one, of course,
											would have thought of describing
Ying Zheng as a designer at the time —
											why would they?
											And yet he used design
unknowingly and instinctively
											but with tremendous ingenuity
											to achieve his ends.
											And so did another equally
improbable, accidental designer,
											who was also not above using
violence to get what he wanted.
											This was Edward Teach, better known
as the British pirate, Blackbeard.
									","
											Nadie, por supuesto,
											habría pensado en describir a Ying Zheng 
como diseñador en ese momento,
											¿por qué deberían hacerlo?
											Y sin embargo, sin saberlo, 
usó el diseño instintivamente
											pero con gran ingenio
											para lograr sus fines.
											Y también lo hizo otro diseñador 
igualmente improbable, accidental,
											también por encima de usar la violencia 
para conseguir lo que quería.
											Fue Edward Teach, más conocido 
como el pirata británico, Barbanegra.
									","
											Agora, claro que ninguém,
											teria na altura descrito
Ying Zhen como um designer
											— porque o fariam?
											No entanto, ele usou o design
de forma inconsciente e instintiva
											mas com tremendo engenho
											para alcançar os seus fins.
											Tal como outro designer,
igualmente improvável e acidental,
											que também não se importava 
de usar a violência para ter o que queria.
											Era Edward Teach, mais conhecido
como o pirata britânico, Barba Negra.
									","
											Şimdi elbette ki kimse
											Ying Zheng'i o zamanlar bir tasarımcı 
olarak tanımlamayı düşünmedi —
											niye bunu yapsınlar?
											Ancak tasarımı bilmeden 
ve içgüdüsel olarak,
											ama inanılmaz bir samimiyetle
											amacına ulaşmak üzere kullandı.
											Aynı şekilde istediğini şiddet 
kullanmanın ötesinde elde etmeyen
											bir diğer benzeri umulmadık, 
tesadüfi tasarımcı da öyle yaptı.
											Bu kişi, Karasakal olarak da bilinen 
İngiliz korsan Edward Teach'di.
									","
											Bien sûr, personne
											n'aurait pensé à parler de Ying Zheng
comme d'un concepteur à l'époque ;
											et c'est compréhensible.
											Et pourtant, il se servit du design, 
instinctivement et sans le savoir,
											mais avec une grande ingéniosité,
											pour arriver à ses fins.
											Ce fut aussi le cas d'un autre concepteur,
tout aussi improbable et accidentel,
											qui n'hésitait pas non plus à utiliser
la violence pour parvenir à son but.
											Je parle d'Edward Teach, le pirate anglais
plus connu sous le nom de Barbe Noire.
									","Pirates, nurses and other rebel designers",Alice Rawsthorn,11:44,"communication,innovation,design,future,journalism,product design,public health,history,sanitation,graphic design"
"
","
","
","
","
","Pirates, nurses and other rebel designers",Alice Rawsthorn,11:44,"communication,innovation,design,future,journalism,product design,public health,history,sanitation,graphic design"
"
											This was the golden age of piracy,
											where pirates like Teach
were terrorizing the high seas.
											Colonial trade was flourishing,
											and piracy was highly profitable.
											And the smarter pirates like him
realized that to maximize their spoils,
											they needed to attack
their enemies so brutally
											that they would surrender on sight.
											So in other words,
											they could take the ships
without wasting ammunition,
											or incurring casualties.
									","
											Fue la edad de oro de la piratería,
											donde piratas como Teach 
eran el terror de los mares.
											El comercio colonial florecía,
											y la piratería era altamente rentable.
											Los piratas más inteligentes como él 
vieron que para maximizar su botín,
											necesitaban atacar 
a sus enemigos brutalmente
											para que se rindieran enseguida.
											Así, en otras palabras,
											tomar los barcos 
sin desperdiciar municiones,
											o incurrir en bajas.
									","
											Esta era a idade de ouro da pirataria,
											em que piratas como Teach
aterrorizavam o mar alto.
											O comércio colonial florescia,
											e a pirataria era altamente lucrativa.
											Os piratas mais espertos como ele
perceberam que, para maximizar os despojos,
											tinham de atacar os seus inimigos
de forma tão brutal
											que se renderiam à vista.
											Por outras palavras,
											poderiam tomar os navios
sem desperdiçar munições,
											ou sofrer baixas.
									","
											O zamanlar korsanlığın altın zamanlarıydı,
											Teach gibi korsanlar uzak denizleri 
korkuya boğuyorlardı.
											Koloni ticareti gelişiyordu
											ve korsanlık çok kârlıydı.
											Onun gibi daha akıllı korsanlar,
ganimetlerini büyütmek için
											düşmanlarına onları görür görmez
teslim olacakları şekilde zalimce
											saldırmaları gerektiğini fark ettiler.
											Yani başka bir deyişle,
											mühimmatı boşa harcamadan
veya zayiat vermeden
											gemileri alabiliyorlardı.
									","
											C'était alors l'âge d'or de la piraterie,
											et des forbans comme Teach semaient 
la terreur dans les hautes mers.
											Le commerce colonial était florissant,
											et la piraterie, hautement rentable.
											Les plus rusés des pirates, dont Teach,
réalisèrent que pour décupler leur butin,
											il leur fallait attaquer leurs ennemis
d'une manière si brutale
											qu'ils se rendraient sur le champ.
											En d'autres termes,
											pour pouvoir s'emparer des navires
sans gâcher de munitions,
											et sans encourir de perte.
									","Pirates, nurses and other rebel designers",Alice Rawsthorn,11:44,"communication,innovation,design,future,journalism,product design,public health,history,sanitation,graphic design"
