en,es,tr,fr,title,speaker,duration,tags
"
","
","
","
",The future of news? Virtual reality,Nonny de la Peña,9:27,"future,invention,innovation,news,media,visualizations,journalism,storytelling,virtual reality"
"
											What if I could present you a story
											that you would remember
with your entire body
											and not just with your mind?
											My whole life as a journalist,
I've really been compelled
											to try to make stories
that can make a difference
											and maybe inspire people to care.
											I've worked in print.
I've worked in documentary.
											I've worked in broadcast.
											But it really wasn't until
I got involved with virtual reality
											that I started seeing
these really intense,
											authentic reactions from people
											that really blew my mind.
									","
											¿Y si pudiera presentarles una historia
											qué pudiesen recordar con todo el cuerpo
											y no solo con la mente?
											Me he visto obligada
toda mi vida, como periodista,
											a tratar de presentar historias
que puedan marcar la diferencia
											y tal vez inspiren
más empatía en la gente.
											He trabajado en prensa
con documentales
											y en radiodifusión.
											Pero en realidad no fue hasta
acercarme a la realidad virtual
											que empecé a ver
											estas reacciones de verdad auténticas
e ingenuas en la gente
											y eso me sorprendió mucho.
									","
											Eğer size sadece zihninizle değil,
											tüm bedeninizle 
hatırlayacağınız bir hikâye
											sunsam ne olurdu?
											Hayatım boyunca, bir gazeteci 
olarak cidden fark yaratacak
											ve belki de insanların 
umursamasına sebep olacak
											hikâyeler ortaya çıkarmaya çalıştım.
											Basılı yayında çalıştım. 
Belgeselde çalıştım.
											Görsel medyada çalıştım.
											Ancak sanal gerçeklikle 
uğraşmaya başlayınca,
											insanlardan beni sahiden çok şaşırtan
											gerçekten kuvvetli, içten reaksiyonları
											görmeye başladım.
									","
											Et si je pouvais
vous raconter une histoire
											dont vous vous souviendriez
avec tout votre corps
											et pas juste avec votre esprit ?
											Tout au long de ma vie de journaliste
j'ai vraiment essayé
											d'écrire des histoires
qui feraient une différence
											et éveilleraient l'intérêt des lecteurs.
											J'ai travaillé au tirage,
dans le documentaire,
											et dans la diffusion.
											Mais ce n'est qu'en me tournant
vers la réalité virtuelle
											que j'ai commencé à observer
											des réactions intenses
et authentiques du public
											qui m'ont époustouflée.
									",The future of news? Virtual reality,Nonny de la Peña,9:27,"future,invention,innovation,news,media,visualizations,journalism,storytelling,virtual reality"
"
","
","
","
",The future of news? Virtual reality,Nonny de la Peña,9:27,"future,invention,innovation,news,media,visualizations,journalism,storytelling,virtual reality"
"
											So the deal is that with VR,
virtual reality,
											I can put you on scene
											in the middle of the story.
											By putting on these goggles
that track wherever you look,
											you get this whole-body sensation,
											like you're actually, like, there.
											So five years ago was about when
I really began to push the envelope
											with using virtual reality
and journalism together.
											And I wanted to do a piece about hunger.
											Families in America are going hungry,
food banks are overwhelmed,
											and they're often running out of food.
											Now, I knew I couldn't
make people feel hungry,
											but maybe I could figure out a way
to get them to feel something physical.
									","
											El problema es que con la RV, 
la realidad virtual,
											les puedo traer a la escena,
											en el medio de la historia.
											Al colocarse estas gafas que 
les siguen donde quiera que miren,
											experimentaran
una sensación corporal total,
											como si estuvieran realmente allí.
											Así que hace cinco años
empecé a ampliar los límites
											al juntar la realidad virtual
con el periodismo.
											Yo quería escribir
un artículo sobre el hambre.
											Las familias en EE.UU.
se están muriendo de hambre,
											los bancos de alimentos están desbordados
y a menudo se quedan sin alimentos.
											Sabía que no podía hacer
a la gente sentirse hambrienta
											pero quizá podía encontrar una
manera de que sientan algo físico.
									","
											SG, yani sanal gerçeklikliğin olayı,
											sizi hikâyenin tam ortasına,
											sahneye koyabiliyorum.
											Nereye bakarsanız takip eden 
gözlükleri takarak,
											tüm bedenin hissetmesini sağlıyorsunuz,
											gerçekten de oradaymışsınız gibi.
											Beş sene önce sanal gerçeklikle 
gazeteciliği bir arada
											kullanmak üzere gerçekten sınırları 
zorlamaya başladığım zamandı.
											Ve açlıkla ilgili bir parça 
yapmak istedim.
											Amerika'daki aileler aç kalıyor, 
gıda bankaları hücuma uğrayarak
											çoğu zaman yiyecekleri tükeniyor.
											Biliyordum ki insanları aç hissettiremem,
											ama onların fiziksel bir şeyler 
hissetmeleri için bir yol bulabilirdim.
									","
											Ce qui est formidable
avec la réalité virtuelle, RV,
											c'est que je peux vous mettre en situation
											au beau milieu de l'histoire.
											Quand vous mettez ces lunettes,
elles suivent le mouvement de vos yeux ;
											vous ressentez dans tout votre corps
											l'impression d'y être vraiment.
											Il y a cinq ans,
j'ai vraiment commencé à insister
											pour qu'on utilise la réalité virtuelle
en accord avec le journalisme.
											Et je voulais faire
un article sur la famine.
											Il y a des familles américaines affamées,
des banques alimentaires débordées
											et souvent à court de nourriture.
											Bon, je savais que je ne pouvais pas
faire ressentir la faim au public,
											mais je pouvais peut-être réussir à leur
faire ressentir quelque chose de physique.
									",The future of news? Virtual reality,Nonny de la Peña,9:27,"future,invention,innovation,news,media,visualizations,journalism,storytelling,virtual reality"
"
","
","
","
",The future of news? Virtual reality,Nonny de la Peña,9:27,"future,invention,innovation,news,media,visualizations,journalism,storytelling,virtual reality"
"
											So — again, this is five years ago —
											so doing journalism
and virtual reality together
											was considered
a worse-than-half-baked idea,
											and I had no funding.
											Believe me, I had a lot
of colleagues laughing at me.
											And I did, though,
have a really great intern,
											a woman named Michaela Kobsa-Mark.
											And together we went out to food banks
											and started recording
audio and photographs.
											Until one day she came back to my office
											and she was bawling, she was just crying.
											She had been on scene at a long line,
											where the woman running the line
was feeling extremely overwhelmed,
											and she was screaming,
""There's too many people!
											There's too many people!""
											And this man with diabetes
doesn't get food in time,
											his blood sugar drops too low,
and he collapses into a coma.
											As soon as I heard that audio,
											I knew that this would be
the kind of evocative piece
											that could really describe
what was going on at food banks.
									","
											Bueno, de nuevo,
eso era hace cinco años...
											y juntar periodismo
con realidad virtual
											era una idea sin ton ni son,
											y tampoco tenía capital.
											Créanme, había muchos de mis 
colegas que se rieron de mí.
											Pero tuve una muy buena pasante,
											una mujer llamada Michaela Kobsa-Mark.
											Y juntas nos fuimos
a los bancos de alimentos
											y empezamos a hacer grabaciones
de audio y tomar fotos.
											Hasta que un día vino a mi oficina
											llorando, estaba sollozando.
											Se encontraba en el medio
de una cola muy larga
											y la organizadora se sentía
totalmente abrumada,
											y empezó a gritar: ""¡Hay demasiada 
gente! ¡Demasiada gente!""
											Y un hombre con diabetes, que 
no recibió los alimentos a tiempo
											tuvo una crisis hipoglucémica,
y entró en coma.
											Tan pronto como escuché la grabación,
											supe que esto sería
el tipo de escena evocadora
											que podría describir lo que estaba
pasando en los bancos de alimentos.
									","
											Bu yüzden — yine, bu beş sene önce —
											gazeteciliğin ve sanal gerçekliğin 
birlikte yapılması
											yarı olgun bir fikirden daha 
kötü olarak düşünülüyordu
											ve finansmanım yoktu.
											İnanın ki bana gülen 
bir sürü meslektaşım vardı.
											Ama gerçekten harika bir stajyerim vardı,
											Michaela Kobsa-Mark adında bir kadın.
											Birlikte gıda bankalarına gittik,
											ses ve fotoğraf kayıtları 
almaya başladık.
											Bir gün ofisime geri geldiğinde
											haykırıyordu, sadece ağlıyordu.
											Olay yerinde uzun bir kuyruktaymış,
											sırayı idare eden kadın 
son derece sıkıntı duyuyor
											ve bağırıyormuş, 
""Çok fazla insan var!""
											""Çok fazla insan var!""
											Diyabetli bir adam 
zamanında yemeğini alamamış,
											kan şekeri çok fazla düşmüş 
ve komaya girmiş.
											Bu kaydı duyar duymaz,
											bunun gıda bankalarında 
neler olduğunu anlatabilecek,
											hatırda kalıcı türden bir 
parça olabileceğini biliyordum.
									","
											Donc — toujours il y a cinq ans —
											mêler le journalisme
et la réalité virtuelle
											était considéré comme
une idée plus que boiteuse,
											et je n'avais pas de financements.
											Croyez-moi, mes collègues
se sont bien moqués de moi.
											Cependant, j'avais une super stagiaire,
											nommée Michaela Kobsa-Mark.
											On est allé dans
des banques alimentaires
											et avons pris des photos
et des enregistrements.
											Puis un jour elle est revenue
à mon bureau
											et elle criait, elle pleurait.
											Elle s'était tenue au milieu
d'une longue queue ;
											la réceptionniste était
complètement débordée
											et Michaela criait :
« Ils sont trop nombreux !
											Ils sont trop nombreux. »
											Et un homme atteint de diabète
n'a pas pu manger à temps,
											son taux de sucre a chuté brusquement
et il est tombé dans le coma.
											Dès que j'ai entendu l'enregistrement,
											j'ai su qu'il serait évocateur
											de ce qui se passait réellement
dans les banques alimentaires.
									",The future of news? Virtual reality,Nonny de la Peña,9:27,"future,invention,innovation,news,media,visualizations,journalism,storytelling,virtual reality"
"
","
","
","
",The future of news? Virtual reality,Nonny de la Peña,9:27,"future,invention,innovation,news,media,visualizations,journalism,storytelling,virtual reality"
"
											So here's the real line.
You can see how long it was, right?
											And again, as I said, we didn't
have very much funding,
											so I had to reproduce it
with virtual humans that were donated,
											and people begged and borrowed favors
to help me create the models
											and make things as accurate as we could.
											And then we tried to convey
what happened that day
											with as much as accuracy as is possible.
									","
											Así que aquí está la cola de verdad.
Pueden ver lo larga que era, ¿no?
											Sin embargo, como he dicho,
no teníamos mucho capital,
											así que tuve que reproducirla con 
personas virtuales que se ofrecieron,
											y con gente que pidió favores
para ayudarme a crear los modelos
											y a reconstruir todo esto
lo más exacto posible.
											Y luego tratamos de transmitir
lo que pasó ese día
											con la mayor exactitud posible.
									","
											İşte gerçek sıra. Ne kadar uzunlukta 
olduğunu görüyorsunuz, değil mi?
											Dediğim gibi, fazla finansmanımız yoktu,
											bu yüzden bağışlanan sanal insanlarla 
reprodüksiyon yapmak zorunda kaldım,
											modelleri yaratmama yardımcı olmak ve 
işleri elimden geldiğince doğru olarak
											yapmam için insanlar yardım 
rica ederek destek aldılar.
											Sonra o gün neler olduğunu 
mümkün olduğunca
											doğru şekilde iletmeye çalıştık.
									","
											Donc voici la file d'attente.
Regardez comme elle était longue.
											Encore une fois : nous n'avions pas
de financements,
											donc j'ai dû reproduire la situation
avec des humains virtuels,
											et les gens ont demandé, supplié
que l'on m'aide à créer des modèles
											pour les rendre aussi précis que possible.
											Puis on a essayé de transmettre
ce qui s'était déroulé ce jour-là
											avec autant de précision que possible.
									",The future of news? Virtual reality,Nonny de la Peña,9:27,"future,invention,innovation,news,media,visualizations,journalism,storytelling,virtual reality"
"
","
","
","
",The future of news? Virtual reality,Nonny de la Peña,9:27,"future,invention,innovation,news,media,visualizations,journalism,storytelling,virtual reality"
"
											(Video) Voice: There's too many people!
There's too many people!
									","
											(Video) Voz: ¡Hay demasiada gente!
¡Demasiada gente!
									","
											(Video) Ses: Çok fazla insan var! 
Çok fazla insan var!
									","
											Voix : Ils sont trop nombreux !
Ils sont trop nombreux !
									",The future of news? Virtual reality,Nonny de la Peña,9:27,"future,invention,innovation,news,media,visualizations,journalism,storytelling,virtual reality"
