en,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Why I still have hope for coral reefs,Kristen Marhaver,7:14,"TED Fellows,animals,biology,environment,climate change,microbiology,nature,oceans,science,pollution,water,marine biology,coral reefs"
"
											The first time I cried underwater
											was in 2008,
											the island of Curaçao,
											way down in the southern Caribbean.
											It's beautiful there.
											I was studying these corals for my PhD,
											and after days and days
of diving on the same reef,
											I had gotten to know them as individuals.
											I had made friends with coral colonies —
											totally a normal thing to do.
											Then, Hurricane Omar smashed them apart
and ripped off their skin,
											leaving little bits of wounded tissue
that would have a hard time healing,
											and big patches of dead skeleton
that would get overgrown by algae.
											When I saw this damage for the first time,
											stretching all the way down the reef,
											I sunk onto the sand in my scuba gear
											and I cried.
											If a coral could die that fast,
											how could a reef ever survive?
											And why was I making it my job
to try to fight for them?
									","
											A primeira vez que chorei debaixo de água
											foi em 2008,
											na ilha de Curaçao,
											a meio caminho das Caraíbas do sul.
											Aquilo ali é um assombro.
											Eu estava a estudar os corais
para o meu doutoramento
											e, ao fim de muitos dias
de mergulhar no mesmo recife,
											comecei a conhecê-los como indivíduos.
											Travei amizade com colónias de corais
											— uma coisa completamente normal.
											Depois, o Furacão Omar destroçou-os
e arrancou-lhes a pele,
											deixando pequenos pedaços
de tecido ferido
											que iriam levar bastante tempo a curar,
											e grandes manchas de esqueletos mortos
											que iriam ficar cobertos de algas.
											Quando vi aqueles estragos
pela primeira vez,
											estendendo-se por todo o recife,
											sentei-me na areia em cima
da botija de oxigénio e chorei.
											Se um coral podia morrer tão depressa,
											como é que um recife havia de sobreviver?
											Porque é que eu tinha escolhido
tentar lutar por eles?
									","
											Suyun altında ilk defa ağlayışım
											2008'de
											Kurasao adasındaydı,
											Karayipler'in güneyinde.
											Çok güzel bir yerdir.
											Doktoram için oradaki mercanlar
üzerinde çalışıyordum,
											günlerce aynı mercanda dalış
yaptıktan sonra
											her birini birey olarak tanımaya başladım.
											Mercan kolonileriyle arkadaşlık kurdum,
											kesinlikle normal olan da buydu.
											Sonra, Omar Kasırgası onları parçalara
ayırdı ve derilerini yüzdü,
											iyileşmesi zor olacak 
yaralı doku parçaları bıraktı
											ve yosun kaplanacak olan 
ölü iskeletin büyük parçalarını.
											Kayalıkların her tarafına uzanan
											bu hasarı ilk gördüğüm zaman,
											dalış takımımla dipteki kuma çöktüm
											ve ağladım.
											Eğer bir mercan bu kadar hızlı 
ölebiliyorsa,
											bir resif nasıl hayatta kalabilirdi ki?
											Ve neden onlar için savaşmaya çalışmayı
kendime vazife ediniyordum?
									","
											La première fois
que j'ai pleuré sous l'eau,
											c'était en 2008,
											sur l'île de Curaçao,
											tout au sud des Antilles.
											C'est magnifique là-bas.
											J'étudiais ces coraux pour mon doctorat,
											et en plongeant
tous les jours sur le même récif,
											j'avais appris à les connaître un par un.
											Je m'étais liée d'amitié
avec des colonies de coraux...
											ce qui est tout à fait normal.
											Ensuite, l'ouragan Omar
les a déchiquetés, et a arraché leur peau,
											laissant apparaître des tissus endommagés
qui allaient difficilement guérir,
											et d'énormes morceaux de corail mort
qui allaient se recouvrir d'algues.
											La première fois que j'ai vu ces dégâts,
											s'étendant tout le long du récif,
											je suis tombée sur le sable, 
en tenue de plongée,
											et j'ai pleuré.
											Si un corail pouvait mourir si vite,
											comment tout un récif pourrait survivre ?
											À quoi ça servait
que je me batte pour eux ?
									","
											Das erste Mal, dass ich
unter Wasser weinte,
											war 2008 auf der Insel Curaçao,
											ganz unten im Süden der Karibik.
											Es ist wunderschön dort.
											Ich erforschte diese Korallen
für meine Doktorarbeit
											und nach tagelangen 
Tauchgängen im selben Riff
											erkannte ich sie als Einzelne.
											Ich hatte mich mit
Korallenkolonien angefreundet —
											etwas völlig Normales.
											Dann kam der Orkan Omar,
											peitschte sie auseinander
und zog ihnen die Haut ab.
											Er hinterließ verwundete Fetzen,
die nur schwer heilen würden,
											und große Skelettareale, die von Algen 
überwuchert werden würden.
											Als ich zum ersten Mal die Verwüstung sah,
die sich über das ganze Riff ausbreitete,
											sank ich in meinem Tauchanzug
auf den sandigen Grund und weinte.
											Wenn eine Koralle
so schnell sterben konnte,
											wie konnte dann jemals
ein ganzes Riff überleben?
											Und warum betrachtete ich
den Kampf um sie als meine Aufgabe?
									",Why I still have hope for coral reefs,Kristen Marhaver,7:14,"TED Fellows,animals,biology,environment,climate change,microbiology,nature,oceans,science,pollution,water,marine biology,coral reefs"
"
","
","
","
","
",Why I still have hope for coral reefs,Kristen Marhaver,7:14,"TED Fellows,animals,biology,environment,climate change,microbiology,nature,oceans,science,pollution,water,marine biology,coral reefs"
"
											I never heard another scientist
tell that kind of story
											until last year.
											A scientist in Guam wrote,
											""I cried right into my mask,""
											seeing the damage on the reefs.
											Then a scientist in Australia wrote,
											""I showed my students
the results of our coral surveys,
											and we wept.""
											Crying about corals
is having a moment, guys.
									","
											Nunca tinha ouvido nenhum cientista
contar este tipo de história
											senão no ano passado.
											Um cientista em Guam escreveu:
											""Chorei... dentro da minha máscara!"",
											""ao ver os danos nos recifes.""
											Depois, um cientista na Austrália
escreveu:
											""Mostrei aos meus alunos
os resultados das análises aos corais
											""e chorámos"".
											Chorar pelos corais não é brincadeira.
									","
											Başka bir bilim insanının
böyle bir hikaye anlattığını duymadım
											geçen yıla kadar.
											Guam'da bir bilim insanı şunu yazdı,
											""Maskemin içinde ağlıyordum,""
											resifin üzerindeki hasarı gördüğü zaman.
											Ve Avustralya'da
bir bilim insanı şöyle yazdı:
											""Mercan araştırmalarımızın sonucunu
öğrencilerime gösterdim,
											ve ağladık.""
											Arkadaşlar, mercanlar için ağlamak 
popülerdir.

									","
											Je n'avais jamais entendu de scientifiques
parler de ce genre d'histoires
											jusqu'à l'année dernière.
											Un scientifique, à Guam, a écrit,
											« J'ai pleuré dans mon masque, »
											en voyant les récifs endommagés.
											Un autre scientifique
en Australie a écrit,
											« J'ai montré les résultats
de notre étude sur les coraux,
											à mes étudiants
et nous avons tous pleuré. »
											Pleurer à cause des coraux
est à la mode en ce moment.
									","
											Von keinem Wissenschaftler
hatte ich jemals derartiges gehört,
											bis auf letztes Jahr.
											In Guam schrieb ein Forscher:
											""Ich weinte in meine Tauchermaske"",
als er den Schaden am Riff feststellte.
											Dann schrieb ein Forscher in Australien:
											""Ich zeigte meinen Studenten
das Ergebnis unserer Korallenmessungen
											und wir weinten.""
											Um Korallen zu weinen
ist gerade im Trend, Leute.
									",Why I still have hope for coral reefs,Kristen Marhaver,7:14,"TED Fellows,animals,biology,environment,climate change,microbiology,nature,oceans,science,pollution,water,marine biology,coral reefs"
"
","
","
","
","
",Why I still have hope for coral reefs,Kristen Marhaver,7:14,"TED Fellows,animals,biology,environment,climate change,microbiology,nature,oceans,science,pollution,water,marine biology,coral reefs"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Lachen)
									",Why I still have hope for coral reefs,Kristen Marhaver,7:14,"TED Fellows,animals,biology,environment,climate change,microbiology,nature,oceans,science,pollution,water,marine biology,coral reefs"
"
","
","
","
","
",Why I still have hope for coral reefs,Kristen Marhaver,7:14,"TED Fellows,animals,biology,environment,climate change,microbiology,nature,oceans,science,pollution,water,marine biology,coral reefs"
"
											And that's because reefs in the Pacific
											are losing corals faster
than we've ever seen before.
											Because of climate change,
											the water is so hot for so long
in the summers,
											that these animals
can't function normally.
											They're spitting out the colored algae
that lives in their skin,
											and the clear bleached tissue
that's left usually starves to death
											and then rots away.
											Then the skeletons are overgrown by algae.
									","
											Porque os recifes no Pacífico
											estão a perder corais mais depressa
do que jamais vimos.
											Por causa da alteração climática,
											a água está tão quente,
durante tanto tempo, no verão,
											que estes animais
não funcionam normalmente.
											Estão a rejeitar as algas coloridas
que vivem na pele deles,
											e o tecido nu, embranquecido,
que resta, normalmente morre à fome
											e depois apodrece.
											Depois, os esqueletos
são cobertos por algas.
									","
											Çünkü Pasifikteki resiflerde mercanlar
											daha önce hiç görmediğimiz 
bir hızla kayboluyor.
											İklim değişikliği yüzünden
											yazları sular, o kadar uzun 
süre boyunca, o kadar sıcak ki,
											bu hayvanlar normal fonksiyon
gösteremiyorlar.
											Derilerinde yaşayan renkli
algleri atıyorlar,
											ve geride kalan temiz, ağarmış doku 
sıklıkla açlıktan ölüyor
											sonra da çürüyüp gidiyor.
											Daha sonra iskeletleri yosun kaplıyor.
									","
											Et c'est parce que les récifs
du Pacifique
											voient leur coraux diminuer
beaucoup plus vite qu'avant.
											À cause du changement climatique,
											l'eau est tellement chaude,
pendant tellement longtemps,
											que ces animaux
ne peuvent fonctionner normalement.
											Ils recrachent les algues colorées
qui vivent dans leur peau,
											et le tissu transparent restant
finit en général par mourir de faim
											et par se décomposer.
											Ensuite, les squelettes
sont recouverts d'algues.
									","
											Das liegt daran, dass die Riffe im Pazifik
											ihre Korallen schneller
verlieren als je zuvor.
											Wegen des Klimawandels ist das Wasser
im Sommer so lange so heiß,
											dass diese Tiere
nicht normal funktionieren.
											Sie stoßen die farbigen Algen ab,
die in ihrer Haut leben,
											und das übrig gebliebene, 
ausgebleichte Gewebe verhungert
											und verfault.
											Das Skelett wird schließlich 
von Algen überwuchert.
									",Why I still have hope for coral reefs,Kristen Marhaver,7:14,"TED Fellows,animals,biology,environment,climate change,microbiology,nature,oceans,science,pollution,water,marine biology,coral reefs"
"
","
","
","
","
",Why I still have hope for coral reefs,Kristen Marhaver,7:14,"TED Fellows,animals,biology,environment,climate change,microbiology,nature,oceans,science,pollution,water,marine biology,coral reefs"
"
											This is happening
over an unbelievable scale.
											The Northern Great Barrier Reef
lost two-thirds of its corals last year
											over a distance of hundreds of miles,
											then bleached again this year,
											and the bleaching stretched further south.
											Reefs in the Pacific
are in a nosedive right now,
											and no one knows
how bad it's going to get,
											except ...
											over in the Caribbean where I work,
											we've already been through the nosedive.
											Reefs there have suffered
through centuries of intense human abuse.
											We kind of already know
how the story goes.
											And we might be able to help predict
what happens next.
									","
											Isto está a acontecer
a uma escala incrível.
											A Grande Barreira de Recifes do Norte
											perdeu dois terços dos corais,
no ano passado,
											numa extensão de centenas de quilómetros.
											Este ano, voltou a descorar
											e o descoramento
alargou-se mais para o sul.
											Os recifes no Pacífico
estão hoje numa queda brusca
											e ninguém sabe até que ponto
isto vai ser mau,
											a não ser...
											Nas Caraíbas, onde eu trabalho,
											já passámos pela queda brusca.
											Os recifes sofreram durante séculos
											uma intensa violência
por parte dos seres humanos.
											Já conhecemos a história.
											Podemos prever o que
vai acontecer a seguir.
									","
											Bu inanılmaz boyutlarda gerçekleşiyor.
											Büyük Kuzey Bariyer Resifi, mercanlarının 
3'te 2'sini, yüzlerce mil boyunca,
											geçtiğimiz yıl kaybetti,
											sonra bu yıl tekrar ağarmaya başladı
											ve bu ağarma güneye doğru uzandı.
											Pasifikteki resifler şuan
hızla kötüye gidiyor,
											ve daha ne kadar kötüye gideceğini 
kimse bilmiyor,
											ancak ...
											Karayipler'de benim çalıştığım yerde,
											biz bu kötü durumu zaten 
yaşayarak gördük.
											Oradaki resifler asırlardır yoğun bir
şekilde insanların istismarına uğradılar.
											Hikayeyi aslında zaten biliyoruz.
											Ve devamında ne olacağını da
tahmin etme şansımız olabilir.
									","
											C'est en train de se produire
à une échelle incroyable.
											Le nord de la Grande Barrière de corail
a perdu deux tiers des ces coraux
											l'année dernière,
sur des centaines de kilomètres,
											et a encore subi
un blanchiment cette année,
											et le blanchiment
s'est étendu plus au sud.
											Les récifs du Pacifique
connaissent un déclin dramatique
											et personne ne connaît 
l'ampleur des dégâts,
											mis à part...
											dans les Antilles, où je travaille,
											nous avons déjà subi ce déclin.
											Là-bas, les récifs ont subi
des siècles de maltraitance humaine.
											On en connaît déjà les conséquences.
											Et on va peut-être
pouvoir prévoir la suite.
									","
											Dies passiert in einem
unglaublichen Ausmaß.
											Das nördliche Great Barrier Reef
verlor letztes Jahr 2/3 seiner Korallen
											in einem Umkreis von Hunderten von Meilen.
											Dieses Jahr blich es wieder aus
											und die Korallenbleiche
dehnte sich weiter nach Süden aus.
											Die Riffe im Pazifik
brechen zusammen und keiner weiß,
											wie schlimm es noch kommt.
											Außer ...
											in der Karibik, wo ich arbeite,
											haben wir das Gröbste schon hinter uns.
											Die Riffe dort wurden
jahrhundertelang extrem misshandelt.
											Wir wissen jetzt, wie der Hase läuft.
											Wir könnten vermutlich vorhersagen,
was passieren wird.
									",Why I still have hope for coral reefs,Kristen Marhaver,7:14,"TED Fellows,animals,biology,environment,climate change,microbiology,nature,oceans,science,pollution,water,marine biology,coral reefs"
