en,es,tr,fr,de,pt,title,speaker,duration,tags
"
","
","
","
","
","
",Why great architecture should tell a story,Ole Scheeren,16:26,"architecture,community,cities,collaboration,creativity,design,engineering,environment,innovation,industrial design,productivity,technology,urban planning,work,public spaces"
"
											For much of the past century,
											architecture was under the spell
of a famous doctrine.
											""Form follows function"" had become
modernity's ambitious manifesto
											and detrimental straitjacket,
											as it liberated architecture
from the decorative,
											but condemned it to utilitarian rigor
and restrained purpose.
											Of course, architecture is about function,
											but I want to remember a rewriting
of this phrase by Bernard Tschumi,
											and I want to propose
a completely different quality.
											If form follows fiction,
											we could think of architecture
and buildings as a space of stories —
											stories of the people that live there,
											of the people that work
in these buildings.
											And we could start to imagine
the experiences our buildings create.
									","
											Durante gran parte del siglo pasado,
											la arquitectura estuvo bajo 
el influjo de una famosa doctrina.
											""La forma sigue a la función"", 
el ambicioso manifiesto de la modernidad
											y una camisa de fuerza perjudicial
											que despoja a la arquitectura
de lo decorativo
											y la condena al rigor utilitario
confinado al propósito.
											Claro, la arquitectura 
tiene que ver con la función,
											pero quiero recordar una reescritura
de esta frase de Bernard Tschumi,
											y quiero proponer una cualidad
totalmente diferente.
											Si la forma sigue a la ficción,
											podríamos pensar la arquitectura y los 
edificios como espacios de historias,
											historias de las personas 
que viven allí,
											de las personas que trabajan
en estos edificios.
											Y podríamos empezar a imaginar las 
experiencias que crean los edificios.
									","
											Geçen yüzyılın büyük bölümünde,
											mimari ünlü bir öğretinin
büyüsü altındaydı.
											""Biçim işlevi takip eder"",
mimariyi süslemeden kurtarırken,
											modernitenin hırslı manifestosu
											ve zarar verici sınırlayıcısı 
hâline geldi,
											ancak onu faydacı katılığa ve 
sınırlayıcı amaçlara mahkûm etti.
											Elbette mimari işlevle ilgilidir,
											ama Bernard Tschumi'nin bu ifadesinin 
yeniden yazılışını hatırlamak
											ve tamamen farklı bir 
nitelik önermek istiyorum.
											Eğer biçim kurguyu takip ederse,
											mimariyi ve binaları hikâyeler 
için bir alan olarak düşünebiliriz —
											orada yaşayan insanların,
											bu binalarda çalışan 
insanların hikâyeleri.
											Binalarımızın yaratttığı deneyimleri 
hayal etmeye başlayabiliriz.
									","
											Pendant une bonne partie
du siècle dernier,
											l'architecture était soumise
à une célèbre doctrine.
											« La forme suit la fonction » était
l'ambitieuse devise de la modernité
											mais aussi son terrible carcan,
											car elle a émancipé l'architecture
de l'ère décorative,
											mais l'a condamnée à une rigueur
utilitariste aux horizons limités.
											Bien sûr, l'architecture s'intéresse
à la fonction,
											mais je voudrais rappeler une réécriture
de cette phrase par Bernard Tschumi,
											et je voudrais proposer une
qualité totalement différente.
											Si la forme suit la fiction,
											voyons alors l'architecture, les bâtiments
comme un espace fait d'histoires :
											les histoires de ses habitants,
											celles de ceux qui travaillent
dans ces bâtiments.
											Nous pourrions alors imaginer
les expériences créées par nos bâtiments.
									","
											Während des letzten Jahrhunderts
											stand die Architektur im Bann
einer berühmten Lehre.
											""Form folgt Funktion"" war das
ehrgeizige Manifest der Moderne
											und ein schädliches Korsett,
											weil es die Architektur
von der Ornamentik befreite,
											aber es zu utilitaristischer Strenge
und reduziertem Nutzen verurteilte.
											Natürlich geht es bei
Architektur um Funktion,
											aber ich möchte an eine Neufassung
dieser Phrase von Bernard Tschumi erinnern
											und eine ganz andere
Eigenschaft vorschlagen.
											Wenn Form der Fiktion folgt,
											könnten wir uns Architektur und Gebäude
als Räume aus Geschichten denken —
											Geschichten der Menschen, die dort leben,
											der Menschen, die in
diesen Gebäuden arbeiten.
											Wir können uns die Erlebnisse vorstellen,
die unsere Gebäude erschaffen.
									","
											Durante a maior parte do século passado,
											a arquitetura esteve sob o feitiço
de uma famosa doutrina.
											""A forma obedece à função"" tornou-se
no ambicioso lema da modernidade
											e num colete de forças prejudicial
											enquanto libertava a arquitetura
do decorativo,
											mas a condenava a um rigor utilitário
e a um horizonte limitado.
											Claro que a arquitetura
interessa-se pela função,
											mas quero lembrar uma reformulação
desta frase de Bernard Tschumi,
											e quero propor uma qualidade
totalmente diferente.
											Se a forma obedece à ficção,
											podemos pensar na arquitetura
e nos edifícios como um espaço de histórias
											— as histórias das pessoas que ali vivem,
											das pessoas que trabalham
nesses edifícios.
											Podemos começar a imaginar
											as experiências criadas
pelos nossos edifícios.
									",Why great architecture should tell a story,Ole Scheeren,16:26,"architecture,community,cities,collaboration,creativity,design,engineering,environment,innovation,industrial design,productivity,technology,urban planning,work,public spaces"
"
","
","
","
","
","
",Why great architecture should tell a story,Ole Scheeren,16:26,"architecture,community,cities,collaboration,creativity,design,engineering,environment,innovation,industrial design,productivity,technology,urban planning,work,public spaces"
"
											In this sense, I'm interested in fiction
											not as the implausible but as the real,
											as the reality of what architecture means
											for the people that live
in it and with it.
											Our buildings are prototypes,
ideas for how the space of living
											or how the space of working
could be different,
											and what a space of culture
or a space of media could look like today.
											Our buildings are real;
they're being built.
											They're an explicit engagement
in physical reality
											and conceptual possibility.
											I think of our architecture
as organizational structures.
											At their core is indeed
structural thinking, like a system:
											How can we arrange things
in both a functional
											and experiential way?
											How can we create structures
that generate a series
											of relationships and narratives?
											And how can fictive stories
											of the inhabitants and users
of our buildings
											script the architecture,
											while the architecture scripts
those stories at the same time?
									","
											En este sentido, me interesa la ficción
											no por lo inverosímil, sino por lo real,
											por la realidad que 
implica la arquitectura,
											por las personas que viven
en ella y con ella.
											Nuestros edificios son prototipos,
ideas de posibles diferencias
											en el espacio que habitamos
o en el espacio laboral,
											y del posible aspecto actual 
del espacio cultural y de medios.
											Nuestros edificios son reales;
se construyen.
											Constituyen un compromiso explícito
en la realidad física
											y en la posibilidad de los conceptos.
											Pienso nuestra arquitectura
como estructuras organizativas.
											En su núcleo, de hecho, hay pensamiento 
estructural, de sistema:
											¿Cómo disponer los elementos
de forma funcional
											y a la vez dar una experiencia?
											¿Cómo crear estructuras
que generen una serie
											de relaciones y narrativas?
											¿Cómo hacer que las historias ficticias
											de los habitantes y usuarios
de nuestros edificios
											guíen la arquitectura,
											y que la arquitectura guie
esas historias al mismo tiempo?
									","
											Bu bağlamda, kurguyla
											mantık dışı olarak değil, 
gerçek anlamda ilgiliyim,
											çünkü mimarinin gerçekliği,
											orada ve onunla yaşayan 
insanlar için olmasıdır.
											Binalarımız, yaşama alanı veya çalışma 
alanının nasıl farklı olabileceği ile
											ve bugün kültür ortamının 
veya iletişim ortamının
											neye benzeyebileceği ile ilgili 
prototiplerdir, fikirlerdir.
											Binalarımız gerçektir, inşa edilmektedir.
											Fiziki gerçeklik ve kavramsal 
ihtimaller üzerine
											belirgin bir bağlantıdır.
											Mimariyi örgütsel yapılar 
olarak düşünürüm.
											Merkezinde aslında
yapısal düşünce vardır, bir sistem gibi:
											Varlıkları hem işlevsel, 
hem de deneysel olarak
											nasıl düzenleyebiliriz?
											Bir dizi ilişki ve anlatı meydana getiren
											yapıları nasıl yaratabiliriz?
											Mimari bir yandan
											o hikâyeleri yazarken,
											binalarımızın sakinlerinin
											ve kullanıcılarının kurgusal hikâyeleri 
mimariyi nasıl yazabilir?
									","
											Dans ce sens, la fiction m'intéresse
											non pas en tant qu'invraisemblable
mais en tant que réel,
											comme la réalité du sens de l'architecture
											pour ceux qui la vivent
et qui vivent en elle.
											Nos bâtiments sont des prototypes,
des idées concernant la façon de changer
											nos espaces de vie ou de travail,
											des idées pour repenser un espace dédié
à la culture ou aux médias.
											Nos bâtiments sont réels :
on les construit.
											Ils sont un engagement explicite
dans une réalité physique
											et dans une hypothèse conceptuelle.
											Je conçois notre architecture
comme des structures organisationnelles.
											Au centre, il y a bien la pensée
structurelle, comme un système :
											comment disposer les choses
en prenant en compte la fonction
											mais aussi l'expérience ?
											Comment créer des structures
qui génèrent une série
											de relations et de récits ?
											Et comment les histoires fictives
											des habitants et usagers de nos bâtiments
peuvent-elles
											scénariser l'architecture,
											alors que celle-ci scénarise
elle-même ces histoires ?
									","
											In diesem Sinne 
interessiere ich mich für Fiktion,
											nicht als das Unwahrscheinliche,
sondern als das Wirkliche,
											als die reale Bedeutung
der Architektur für die Menschen,
											die darin und damit leben.
											Unsere Gebäude sind
Prototypen, Vorstellungen,
											wie anders Lebens- und
Arbeitsräume sein können
											und wie ein Kulturraum oder
Medienraum heute aussehen kann.
											Unsere Gebäude sind real;
sie werden gebaut.
											Sie sind eine klare Auseinandersetzung
											mit physischer Realität und
konzeptioneller Möglichkeit.
											Ich betrachte unsere Architektur
als organisatorische Strukturen.
											In ihrem Inneren liegt,
wie ein System, strukturelles Denken:
											Wie können wir Dinge
sowohl auf funktionelle
											als auch experimentelle Weise ordnen?
											Wie können wir Strukturen schaffen,

											die eine Reihe von Beziehungen
und Erzählungen hervorbringen?
											Und wie können fiktive Geschichten
											der Bewohner und Nutzer unserer Gebäude
											die Architektur formen,
											während die Architektur gleichzeitig
diese Geschichten formt?
									","
											Neste sentido, a ficção interessa-me,
											não como uma coisa improvável
mas como uma coisa real,
											como a realidade
do significado da arquitetura
											para as pessoas que vivem nela e com ela.
											Os nossos edifícios são protótipos,
são ideias de como mudar
											os espaços onde vivemos
e os espaços onde trabalhamos,
											ideias para repensar um espaço
dedicado à cultura ou aos ""media"".
											Os nossos edifícios são reais,
estão a ser construídos.
											São um compromisso explícito
numa realidade física
											e numa possibilidade conceptual.
											Penso na nossa arquitetura
como estruturas organizativas.
											Na sua base está, sem dúvida,
o pensamento estrutural, como um sistema,
											como organizar as coisas
tendo em conta a função
											e também a experiência.
											Como podemos criar estruturas
											que produzam uma série
de relações e de narrativas?
											E como as histórias fictícias
											dos habitantes e utilizadores
dos nossos edifícios
											podem descrever a arquitetura,
											enquanto a arquitetura
também descreve essas histórias?
											Aqui entra em jogo o segundo elemento,
a que chamo ""narrativas híbridas""
									",Why great architecture should tell a story,Ole Scheeren,16:26,"architecture,community,cities,collaboration,creativity,design,engineering,environment,innovation,industrial design,productivity,technology,urban planning,work,public spaces"
"
","
","
","
","
","
",Why great architecture should tell a story,Ole Scheeren,16:26,"architecture,community,cities,collaboration,creativity,design,engineering,environment,innovation,industrial design,productivity,technology,urban planning,work,public spaces"
"
											And here comes the second term into play,
											what I call ""narrative hybrids"" —
											structures of multiple
simultaneous stories
											that unfold throughout
the buildings we create.
											So we could think of architecture
as complex systems of relationships,
											both in a programmatic and functional way
											and in an experiential
and emotive or social way.
									","
											Y aquí entra en juego el segundo término,
											lo que denomino ""híbridos narrativos"".
											Estructuras de múltiples
historias simultáneas
											que se despliegan a lo largo
de los edificios que creamos.
											Por eso podríamos pensar la arquitectura
como sistemas complejos de relaciones,
											en lo programático y en lo funcional,
											en lo emotivo, lo social
y como parte de una experiencia.
									","
											İşte ""öyküsel hibritler"" adını verdiğim
											ikinci bölüm ortaya çıkıyor —
											yarattığımız binalarda göz önüne serilen
											birçok eşzamanlı hikâyenin yapısı.
											Yani mimariyi hem programatik ve
işlevsel olarak,
											hem de deneysel, duygusal 
veya sosyal olarak
											karmaşık ilişkiler sistemi 
olarak düşünebiliriz.
									","
											Voici qu'entre en jeu le second terme,
											ce que j'appelle 
des « hybrides narratifs » —
											des structures faites de multiples
histoires simultanées
											qui se dévoilent d'un bout à l'autre
des bâtiments créés.
											Nous pourrions donc voir l'architecture
comme des systèmes complexes de relations,
											de façon programmée et fonctionnelle
											mais aussi de façon empirique,
émotive et sociale.
									","
											Hier kommt der zweite Begriff ins Spiel,
											den ich ""narrative Mischformen"" nenne:
											Strukturen mehrerer
zeitgleicher Geschichten,
											die sich durch die Gebäude
entfalten, die wir schaffen.
											Wir können uns Architektur als
komplexe Beziehungssysteme vorstellen,
											sowohl auf programmatische 
und funktionelle Weise
											als auch auf empirische,
emotionelle oder soziale Weise.
									","
											— estruturas de múltiplas
histórias simultâneas
											que se desdobram através
dos edifícios que criamos.
											Podemos pensar na arquitetura
como complexos sistemas de relações,
											de forma programada e funcional
											e também de forma empírica,
emotiva ou social.
											Esta é a sede
da Emissora Nacional da China,
									",Why great architecture should tell a story,Ole Scheeren,16:26,"architecture,community,cities,collaboration,creativity,design,engineering,environment,innovation,industrial design,productivity,technology,urban planning,work,public spaces"
"
","
","
","
","
","
",Why great architecture should tell a story,Ole Scheeren,16:26,"architecture,community,cities,collaboration,creativity,design,engineering,environment,innovation,industrial design,productivity,technology,urban planning,work,public spaces"
"
											This is the headquarters
for China's national broadcaster,
											which I designed together
with Rem Koolhaas at OMA.
											When I first arrived in Beijing in 2002,
the city planners showed us this image:
											a forest of several hundred skyscrapers
											to emerge in the central
business district,
											except at that time,
only a handful of them existed.
											So we had to design in a context
that we knew almost nothing about,
											except one thing:
it would all be about verticality.
									","
											Esta es la sede de la emisora 
nacional de China,
											que diseñé junto a Rem Koolhaas en OMA.
											En mi primera vez en Pekín en 2002,
los planificadores mostraron esta imagen:
											un bosque de varios cientos 
de rascacielos
											en el centro del distrito financiero,
											salvo que en ese momento,
solo existía un puñado de edificios.
											Tuvimos que diseñar en un contexto
del que sabíamos casi nada,
											salvo una cosa: todo iba a ser vertical.
									","
											Bu, OMA'dan Rem Koolhaas 
ile birlikte tasarladığımız
											Çin'in ulusal yayıncısının merkezi.
											2002'de Pekin'e ilk gittiğimde, şehir 
plancıları bize şu resmi gösterdiler:
											Merkezdeki iş bölgesinde yapılacak olan
											yüzlerce gökdelenden oluşan bir orman,
											ancak o zamanlar henüz 
bir avuç dolusu mevcuttu.
											Yani tasarımı bir şey haricinde hiçbir 
şey bilmediğimiz bir bağlamda
											yapmak zorundaydık: 
Bütünüyle dikeylikle ilgili olacaktı.
									","
											Voici le siège 
de la chaîne nationale chinoise,
											que j'ai conçu avec Rem Koolhaas
qui travaille à OMA.
											À mon arrivée à Pékin en 2002, les
urbanistes nous ont montré cette image :
											une forêt faite de centaines
de gratte-ciel
											émergeant dans le quartier d'affaires,
											sauf qu'à l'époque,
seuls quelques-uns existaient.
											Il fallait donc concevoir dans un contexte
quasiment inconnu,
											avec une seule certitude :
il serait tout en verticalité.
									","
											Das ist die Sendezentrale
von Chinas Staatsfernsehen,
											die ich zusammen mit Rem Koolhaas 
bei OMA entworfen habe.
											Als ich 2002 zum ersten Mal in Peking war,
zeigten uns die Stadtplaner dieses Bild:
											ein Wald aus hunderten Wolkenkratzern,
											der in der Innenstadt entstehen sollte.
											Allerdings gab es damals
erst wenige davon.
											Wir mussten in einem Kontext planen,
über den wir fast nichts wussten,
											außer dass sich alles
um Vertikalität dreht.
									","
											cujo projeto foi feito por mim
e por Rem Koolhaas no OMA.
											Quando cheguei a Pequim,
pela primeira vez, em 2002,
											os urbanistas mostraram-nos esta imagem:
											uma floresta de centenas de arranha-céus
											que emergiam na zona comercial,
											exceto que, na época,
só existiam alguns.
											Tivemos de fazer um projeto
num contexto quase desconhecido,
											exceto numa coisa:
teria de ser tudo na vertical.
											Claro que o arranha-céus é vertical — 
é uma estrutura profundamente hierárquica,
									",Why great architecture should tell a story,Ole Scheeren,16:26,"architecture,community,cities,collaboration,creativity,design,engineering,environment,innovation,industrial design,productivity,technology,urban planning,work,public spaces"
"
","
","
","
","
","
",Why great architecture should tell a story,Ole Scheeren,16:26,"architecture,community,cities,collaboration,creativity,design,engineering,environment,innovation,industrial design,productivity,technology,urban planning,work,public spaces"
"
											Of course, the skyscraper is vertical —
it's a profoundly hierarchical structure,
											the top always the best,
the bottom the worst,
											and the taller you are,
the better, so it seems.
											And we wanted to ask ourselves,
											could a building be about
a completely different quality?
											Could it undo this hierarchy,
and could it be about a system
											that is more about collaboration,
rather than isolation?
											So we took this needle
and bent it back into itself,
											into a loop of interconnected activities.
											Our idea was to bring all aspects
of television-making
											into one single structure: news,
program production, broadcasting,
											research and training, administration —
											all into a circuit
of interconnected activities
											where people would meet in a process
of exchange and collaboration.
									","
											Claro, un rascacielos es vertical, es 
una estructura profundamente jerárquica.
											La parte superior siempre es la mejor,
la inferior la peor,
											y cuanto más alto estés,
mejor, por lo que parece.
											Y queríamos preguntarnos:
											¿Podría tener un edificio una 
cualidad totalmente diferente?
											¿Podría deshacer esta jerarquía
y tratarse de un sistema
											más basado en la colaboración
que en el aislamiento?
											Así que tomamos esta aguja y la 
inclinamos de nuevo sobre sí misma,
											en un bucle de actividades 
interconectadas.
											Nuestra idea era poner todos los 
aspectos de la producción de TV
											en una estructura simple: noticias,
producción de programas, transmisión,
											investigación y entrenamiento,
administración,
											todo dentro de un circuito
de actividades interconectadas
											donde las personas se encuentren en un 
proceso de intercambio y colaboración.
									","
											Elbette, gökdelen dikeydir — 
tamamen hiyerarşik bir yapıdır,
											en tepesi her zaman en iyi, 
en altı en kötü
											ve daha yüksekse daha iyi görünür.
											Ve kendimize şunu sormak istedik,
											bir bina tamamen farklı 
bir nitelikle ilgili olabilir mi?
											Bu hiyerarşiyi bozabilir mi 
ve izolasyon yerine
											daha çok iş birliği ile ilgili 
bir sistem olabilir mi?
											Yani bu iğneyi alıp kendine doğru,
											birbirine bağlı aktivitelerden oluşan 
bir döngü şeklinde eğiyoruz.
											Fikrimiz televizyon yapımcılığı 
ile ilgili tüm bakış açılarını alıp
											bir tek yapıya dönüştürmekti: 
Program yapımı, yayıncılık,
											araştırma ve eğitim, idare —
											bunların hepsi insanların değişim ve 
iş birliği süreci içinde karşılaşacakları
											birbirine bağlı aktivitelerden 
oluşan bir çevrim içine gider.
									","
											Bien sûr, un gratte-ciel est vertical,
une structure profondément hiérarchique,
											au sommet, le meilleur,
en bas, le moins bon,
											et plus vous êtes grand,
mieux ça vaut, semble-t-il.
											Nous avons voulu nous demander
											si un bâtiment pouvait se baser
sur une tout autre chose ?
											Pourrait-il défaire cette hiérarchie,
et se baser sur un système
											qui se concentre sur la collaboration
plutôt que sur l'isolation ?
											On a donc pris cette aiguille,
puis on l'a repliée sur elle-même
											pour former une boucle
d'activités interconnectées.
											L'idée était de réunir tout le
nécessaire pour faire de la télévision
											dans une seule structure :
information, production, diffusion,
											recherche, formation, administration —
											tout cela dans un circuit
d'activités interconnectées
											où les personnes se rencontreraient
pour échanger et collaborer.
									","
											Natürlich sind Wolkenkratzer vertikal —
											sie sind eine äußerst
hierarchische Struktur —
											an der Spitze immer das Beste,
unten das Schlechteste,
											und scheinbar je höher, desto besser.
											Wir fragten uns,
											ob es bei einem Gebäude um eine
ganz andere Qualität gehen könnte.
											Könnte diese die Hierarchie aufbrechen
und ein System sein,
											bei dem Zusammenarbeit
wichtiger als Isolation ist?
											Wir haben diese Nadel zurückgebogen
											in eine Schleife verbundener Aktivitäten.
											Unser Konzept war es, alles,
was mit Fernsehen zu tun hat,
											in einer einzigen Struktur unterzubringen:
Nachrichten, Produktion, Sendung,
											Recherche und Schulung, Verwaltung —
											alles in einem Kreislauf
miteinander verbundener Aktivitäten,
											um sich durch Austausch und
Zusammenarbeit begegnen zu können.
									","
											em que o cimo é o melhor
e a parte de baixo é o pior,
											quanto mais alto estivermos,
melhor, ao que parece.
											E interrogámo-nos:
											Poderia um edifício basear-se
numa coisa totalmente diferente?
											Poderia desfazer essa hierarquia,
e basear-se num sistema
											mais preocupado com a colaboração
do que com o isolamento?
											Agarrámos naquela agulha
e dobrámo-la sobre si mesma,
											num circuito de atividades interligadas.
											A nossa ideia era colocar
tudo o necessário para fazer televisão
											numa única estrutura: informação,
produção de programas, difusão,
											investigação e formação,
administração,
											tudo isto num circuito
de atividades interligadas.
											em que as pessoas se encontrariam
num processo de câmbio e colaboração.
											Sempre gostei muito desta imagem.
									",Why great architecture should tell a story,Ole Scheeren,16:26,"architecture,community,cities,collaboration,creativity,design,engineering,environment,innovation,industrial design,productivity,technology,urban planning,work,public spaces"
