en,es,pt,fr,title,speaker,duration,tags
"
","
","
","
",The most mysterious star in the universe,Tabetha Boyajian,13:46,"exploration,extraterrestrial life,NASA,nature,Planets,astronomy,science,universe,technology,telescopes"
"
											Extraordinary claims
require extraordinary evidence,
											and it is my job,
my responsibility, as an astronomer
											to remind people that alien hypotheses
should always be a last resort.
									","
											Las afirmaciones extraordinarias 
requieren pruebas extraordinarias,
											y es mi trabajo, mi responsabilidad, 
como astrónoma, recordar a la gente
											que las hipótesis extraterrestres 
siempre deben ser el último recurso.
									","
											Alegações extraordinárias
exigem provas extraordinárias,
											e o meu trabalho e responsabilidade,
como astrónoma,
											é lembrar que hipóteses com extraterrestres
devem ser sempre o último recurso.
									","
											Les affirmations extraordinaires 
exigent des preuves extraordinaires.
											C'est ma responsabilité en tant 
qu'astronome de rappeler aux gens
											que l'hypothèse extraterrestre ne doit
être considérée qu'en dernier recours.
									",The most mysterious star in the universe,Tabetha Boyajian,13:46,"exploration,extraterrestrial life,NASA,nature,Planets,astronomy,science,universe,technology,telescopes"
"
","
","
","
",The most mysterious star in the universe,Tabetha Boyajian,13:46,"exploration,extraterrestrial life,NASA,nature,Planets,astronomy,science,universe,technology,telescopes"
"
											Now, I want to tell you
a story about that.
											It involves data from a NASA mission,
											ordinary people and one of the most
extraordinary stars in our galaxy.
									","
											Quiero contar una historia al respecto.
											Esta incluye datos 
de una misión de la NASA,
											gente común y una de las estrellas 
más extraordinarios en nuestra galaxia.
									","
											Quero contar-vos uma história sobre isto.
											Ela envolve dados de uma missão da NASA,
											pessoas comuns e uma das estrelas
mais extraordinárias da nossa galáxia.
									","
											Je veux partager une anecdote à ce sujet.
											Elle implique les données 
d'une mission de la NASA,
											des gens ordinaires et une des étoiles
les plus extraordinaires de notre galaxie.
									",The most mysterious star in the universe,Tabetha Boyajian,13:46,"exploration,extraterrestrial life,NASA,nature,Planets,astronomy,science,universe,technology,telescopes"
"
","
","
","
",The most mysterious star in the universe,Tabetha Boyajian,13:46,"exploration,extraterrestrial life,NASA,nature,Planets,astronomy,science,universe,technology,telescopes"
"
											It began in 2009 with the launch
of NASA's Kepler mission.
											Kepler's main scientific objective
											was to find planets
outside of our solar system.
											It did this by staring
at a single field in the sky,
											this one, with all the tiny boxes.
											And in this one field,
											it monitored the brightness
of over 150,000 stars
											continuously for four years,
											taking a data point every 30 minutes.
											It was looking for what
astronomers call a transit.
											This is when the planet's orbit
is aligned in our line of sight,
											just so that the planet
crosses in front of a star.
											And when this happens,
it blocks out a tiny bit of starlight,
											which you can see as a dip in this curve.
									","
											Se inició en 2009 con el lanzamiento 
de la misión Kepler de la NASA.
											El principal objetivo 
científico de Kepler
											era encontrar planetas 
fuera de nuestro sistema solar.
											Se hizo esto mirando 
un solo campo en el cielo,
											este, con todas las pequeñas cajas.
											Y en este un campo,
											se supervisó el brillo 
de más de 150 000 estrellas
											de forma continua durante cuatro años,
											teniendo un punto 
de datos cada 30 minutos.
											Buscaba aquello que los astrónomos 
llaman un tránsito.
											Esto es cuando la órbita del planeta 
está alineada en nuestra línea de visión,
											para que el planeta pase
por delante de una estrella.
											Y cuando esto sucede, bloquea 
un poco de luz de las estrellas,
											que se puede ver 
como un baño en esta curva.
									","
											Começou em 2009 com o lançamento
da missão Kepler da NASA.
											O objetivo científico principal do Kepler
											era encontrar planetas
fora do nosso sistema solar.
											Fê-lo, observando uma área do céu,
											aquela, com as caixinhas.
											Nesta área, monitorizou o brilho
de mais de 150 mil estrelas
											continuamente, durante quatro anos,
											guardando um conjunto de dados 
a cada 30 minutos.
											Procurava o que os astrónomos
chamam um ""trânsito"".
											Ocorre quando a órbita do planeta
está alinhada com a nossa linha de visão,
											e o planeta passa à frente de uma estrela.
											Quando isso acontece, ele bloqueia
um pouquinho do brilho da estrela,
											que se pode ver
como uma depressão nesta curva.
									","
											Tout a commencé en 2009 avec
le lancement de la mission Kepler.
											Son objectif scientifique principal
											était de repérer
des planètes extrasolaires.
											Comment ? En scrutant une région 
fixe du ciel, cette zone quadrillée.
											Il a surveillé la luminosité
											de plus de 150 000 étoiles
à l'intérieur de ce champ
											sans interruption pendant quatre ans,
											enregistrant un point de données
toutes les 30 minutes.
											Kepler cherchait ce qu'on appelle
un transit astronomique.
											C'est quand l'orbite d'une planète 
est alignée à notre ligne de mire
											au moment où elle passe 
devant une étoile.
											L'obstruction d'une partie 
de la lumière de l'étoile
											se traduit par la baisse de cette courbe.
									",The most mysterious star in the universe,Tabetha Boyajian,13:46,"exploration,extraterrestrial life,NASA,nature,Planets,astronomy,science,universe,technology,telescopes"
"
","
","
","
",The most mysterious star in the universe,Tabetha Boyajian,13:46,"exploration,extraterrestrial life,NASA,nature,Planets,astronomy,science,universe,technology,telescopes"
"
											And so the team at NASA
had developed very sophisticated computers
											to search for transits
in all the Kepler data.
									","
											Y por eso el equipo de la NASA 
ha desarrollado equipos muy sofisticados
											para buscar tránsitos 
de todos los datos de Kepler.
									","
											A equipa da NASA tinha criado
computadores muito sofisticados
											para procurar trânsitos
nos dados do Kepler.
									","
											L'équipe de la NASA a donc dû 
mettre au point des ordinateurs spéciaux
											pour détecter ces transits
dans les données de Kepler.
									",The most mysterious star in the universe,Tabetha Boyajian,13:46,"exploration,extraterrestrial life,NASA,nature,Planets,astronomy,science,universe,technology,telescopes"
"
","
","
","
",The most mysterious star in the universe,Tabetha Boyajian,13:46,"exploration,extraterrestrial life,NASA,nature,Planets,astronomy,science,universe,technology,telescopes"
"
											At the same time
of the first data release,
											astronomers at Yale
were wondering an interesting thing:
											What if computers missed something?
									","
											Al mismo tiempo de la primera 
publicación de los datos,
											los astrónomos de la Universidad de 
Yale se preguntaban algo interesante:
											¿Qué pasa si las computadoras 
perdieron algo?
									","
											Quando fizeram a
primeira publicação de dados,
											astrónomos de Yale
questionavam-se sobre algo interessante:
											E se algo escapasse aos computadores?
									","
											Au moment de la diffusion
de ces premières données,
											les astronomes à Yale se posaient
une autre question intéressante :
											et si les ordinateurs avaient 
loupé quelque chose ?
									",The most mysterious star in the universe,Tabetha Boyajian,13:46,"exploration,extraterrestrial life,NASA,nature,Planets,astronomy,science,universe,technology,telescopes"
