en,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Tiny satellites show us the Earth as it changes in near-real-time,Will Marshall,8:01,"astronomy,space,technology"
"
											The Earth needs no introduction.
											It needs no introduction in part 
because the Apollo 17 astronauts,
											when they were hurtling 
around the moon in 1972,
											took this iconic image.
											It galvanized a whole 
generation of human beings
											to realize that we're on 
Spaceship Earth,
											fragile and finite as it is,

											and that we need 
to take care of it.
											But while this picture
is beautiful, it's static,
											and the Earth is constantly changing.
											It's changing on days' time
scales with human activity.
											And the satellite imagery we 
have of it today is old.
											Typically, years old.
											And that's important because
you can't fix what you can't see.
											What we'd ideally want is images
of the whole planet every day.
											So, what's standing in our way?
									","
											A Terra não precisa de apresentações.
											Não precisa de apresentações
porque os astronautas da Apollo 17,
											quando, em 1972,
estavam em órbita à volta da lua,
											tiraram esta fotografia emblemática.
											Isso levou toda uma geração
de seres humanos
											a aperceber-se de que estamos
na Nave Espacial ""Terra"",
											frágil e finita como é,
											da qual precisamos de cuidar.
											Mas embora esta fotografia
seja bonita, é estática,
											e o planeta Terra
está em constante mudança.
											Está em mudança diariamente,
com a atividade humana.
											E as imagens satélite
que vemos hoje, são antigas.
											Geralmente, com anos de idade.
											É importante porque não se pode 
corrigir o que não se consegue ver.
											Idealmente, o que queremos
são imagens diárias do planeta.
											Então, o que nos está a impedir?
									","
											Dünya'nın tanıtıma ihtiyacı yok.
											Bazı konularda tanıtıma ihtiyaç yok
çünkü Apollo 17 astronotları
											1972 yılında Ay'ın etrafında hızla uçarken
											iz bırakan bu resmi çektiler.
											Tüm nesilleri, Dünya
uzay aracında olduğumuzu
											onun narin ve sonlu olduğunu
											ve onunla ilgilenmemiz gerektiğini
											fark etmesi için harekete geçirdi.
											Bu resim çok güzel olmanın
yanı sıra statiktir de.
											Ve Dünya sürekli değişiyor.
											İnsan faaliyetleri ile her gün değişiyor.
											Aldığımız bugünün
uydu görüntüsü eski oluyor.
											Genel olarak, çok eski.
											Bu önemli çünkü göremediğiniz
şeyi düzeltemezsiniz.
											Tercihen her gün tüm gezegenin
görüntüsü elimizde olsun isteriz.
											Peki önümüzdeki engel ne?
									","
											La Terre n'a pas besoin d'introduction.
											En partie parce que 
les astronautes d'Apollo 17,
											lorsqu'ils tournaient à toute allure 
autour de la Lune en 1972,
											ont pris cette image iconique.
											Elle a galvanisé une génération 
entière d'êtres humains
											et nous a poussés à réaliser que nous
étions sur le vaisseau spatial Terre,
											aussi fragile et fini soit-il,
											et que nous devions en prendre soin.
											Mais aussi belle que soit cette photo, 
elle est statique,
											alors que la Terre 
est en changement permanent.
											Elle se transforme à l'échelle d'une 
journée avec l'activité humaine.
											L'imagerie satellitaire que nous 
avons aujourd'hui est ancienne.
											De quelques années, typiquement.
											C'est important car vous ne pouvez pas
réparer ce que vous ne voyez pas.
											Ce que nous aimerions, ce sont des images 
de la planète entière tous les jours.
											Alors qu'est-ce qui nous en empêche ?
									","
											Die Erde muss man nicht vorstellen.
											Zum Teil dürfen wir dafür den Astronauten
der Apollo 17 danken.
											Denn als sie 1972 um den Mond flogen,
											schossen sie dieses symbolträchtige Bild.
											Es brannte einer ganzen 
Generation von Menschen
											die Erkenntnis ein, dass wir uns
auf dem ""Raumschiff Erde"" befinden,
											so zerbrechlich und endlich es auch ist
											und dass wir es schützen müssen.
											Doch so schön dieses Bild auch ist,
es ist ebenso statisch,
											und die Erde befindet sich
in ständigem Wandel.
											Sie verändert sich täglich 
durch menschliche Aktivitäten.
											Die Satellitenbilder, die wir
heute von der Erde haben, sind alt —
											typischerweise mehrere Jahre alt.
											Und das ist wichtig, weil man nichts
verbessern kann, was man gar nicht sieht.
											Was wir idealerweise bräuchten, wären
Bilder des gesamten Planeten, jeden Tag.
											Was steht uns also im Weg?
									",Tiny satellites show us the Earth as it changes in near-real-time,Will Marshall,8:01,"astronomy,space,technology"
"
","
","
","
","
",Tiny satellites show us the Earth as it changes in near-real-time,Will Marshall,8:01,"astronomy,space,technology"
"
											What's the problem?
											This is the problem:
											Satellites are big, expensive 
and they're slow.
											This one weighs three tons.
											It's six meters tall, four meters wide.
											It took up the entire fairing
of a rocket just to launch it.
											One satellite, one rocket.
											It cost 855 million dollars.
											Satellites like these have 
done an amazing job
											at helping us to understand our planet.
											But if we want to understand 
it much more regularly,
											we need lots of satellites,
											and this model isn't scalable.
									","
											Qual é o problema?
											O problema é este:
											Os satélites são de grandes dimensões,
caros e lentos.
											Este pesa três toneladas.
											Tem seis metros de altura
e quatro metros de largura.
											Precisou da capota inteira do foguetão
apenas para o lançamento.
											Um satélite, um foguetão.
											E custa 855 milhões de dólares
											Estes satélites têm feito
um trabalho excelente
											a ajudar-nos a perceber o nosso planeta.
											Mas se queremos entendê-lo
mais regularmente,
											precisamos de muitos satélites,
											mas este modelo não é fácil de reduzir.
									","
											Sorun ne?
											Problem şu:
											Uydular büyük, pahalı ve yavaş.
											Bunun ağırlığı 3 ton.
											6 metre boyunda, 4 metre genişliğinde.
											Onu gönderecek roketin tamamını kaplıyor.
											Bir uydu, bir roket.
											Maliyeti ise 855 milyon dolar.
											Bunlar gibi uydular gezegenimizi
anlamamıza yardımcı olacak
											harika işler yaptılar.
											Fakat onu daha sistemli anlamak istiyorsak
											daha çok uyduya ihtiyacımız var
											ve bu modeller ölçeklenebilir değil.
									","
											Quel est le problème ?
											Voilà le problème :
											les satellites sont gros, 
onéreux, et lents.
											Celui-là pèse trois tonnes.
											Il fait 6 mètres de haut, 
4 mètres de large.
											Il a fallu l'intégrer dans la coiffe 
entière d'une fusée pour le lancer.
											Un satellite, une fusée.
											Il a coûté 855 millions de dollars.
											Les satellites comme celui-là ont 
accompli un travail incroyable
											pour nous aider à 
comprendre notre planète.
											Mais si nous voulons la comprendre 
beaucoup plus régulièrement,
											nous avons besoin
de beaucoup de satellites,
											et ce modèle n'est pas reproductible
à grande échelle.
									","
											Was ist das Problem?
											Das Problem ist Folgendes:
											Satelliten sind groß, teuer und langsam.
											Dieser hier wiegt drei Tonnen.
											Er ist 6 m hoch, 4 m breit.
											Man brauchte die ganze Raketenverkleidung,
nur um ihn ins All zu befördern.
											Ein Satellit, eine Rakete.
											Er kostet 855 Millionen Dollar.
											Satelliten wie dieser haben uns
unglaublich dabei geholfen,
											unseren Planeten zu verstehen.
											Aber wenn wir ihn 
regelmäßig untersuchen wollen,
											dann brauchen wir viele Satelliten,
											und mit dem Modell geht das nicht.
									",Tiny satellites show us the Earth as it changes in near-real-time,Will Marshall,8:01,"astronomy,space,technology"
"
","
","
","
","
",Tiny satellites show us the Earth as it changes in near-real-time,Will Marshall,8:01,"astronomy,space,technology"
"
											So me and my friends, 
we started Planet Labs
											to make satellites ultra-compact

											and small and highly capable.
											I'm going to show you what 
our satellite looks like:
											This is our satellite.
									","
											Por isso, iniciámos o Planet Labs
											para fazermos satélites ultracompactos,
											pequenos e de alta capacidade.
											Vou mostrar-vos um dos nossos satélites.
											Este é o nosso satélite.
									","
											Bu yüzden ben ve arkadaşlarım
Planet Labs'i kurduk
											ve uyduları son derece kompakt
											ve küçük ve daha becerikli
yapmaya çalıştık.
											Size uydumuzun nasıl bir şey
olduğunu göstereceğim:
											Bu bizim uydumuz.
									","
											Mes amis et moi,
nous avons fondé Planet Labs
											pour rendre les satellites ultra-compacts,
											petits, et hautement compétents.
											Je vais vous montrer ce à quoi 
ressemble notre satellite :
											voici notre satellite.
									","
											Ein paar Freunde und ich 
gründeten ""Planet Labs"",
											um Satelliten ultrakompakt,
											klein und leistungsfähig zu machen.
											Ich zeige Ihnen nun,
wie unser Satellit aussieht:
											Das ist unser Satellit.
									",Tiny satellites show us the Earth as it changes in near-real-time,Will Marshall,8:01,"astronomy,space,technology"
"
","
","
","
","
",Tiny satellites show us the Earth as it changes in near-real-time,Will Marshall,8:01,"astronomy,space,technology"
"
											This is not a scale model,

											this is the real size.
											It's 10 by 10 by 30 centimeters,
											it weighs four kilograms,
											and we've stuffed the latest 
and greatest electronics
											and sensor systems into 
this little package
											so that even though this is really small,
											this can take pictures 10 times the
resolution of the big satellite here,
											even though it weighs one 
thousandth of the mass.
											And we call this satellite 
""Dove"" — Thank you.
											(Applause)
											We call this satellite ""Dove,""
											and we call it ""Dove"" because 
satellites are typically named
											after birds, but normally birds of prey:
											like Eagle, Hawk, Swoop, 
Kill, I don't know,
											Kestrel, these sort of things.
											But ours have a 
humanitarian mission,
											so we wanted to call them Doves.
											And we haven't just 
built them, though.
											We've launched them.
											And not just one, but many.
									","
											Não é um modelo à escala.
											Este é o tamanho real.
											Tem 10 x 10 x 30 centímetros,
											pesa quatro quilos,
											e equipámo-lo com a melhor
tecnologia eletrónica
											e sistemas de sensores
nesta pequena embalagem.
											Mesmo sendo muito pequeno,
											pode tirar fotografias com um definição
10 vezes maior do que o satélite grande,
											mesmo tendo um milésimo
da sua massa.
											Chamámos ""Pomba"" a este satélite.

											(Aplausos)
											Obrigado.
											Chamámos ""Pomba"" a este satélite
											porque os satélites têm normalmente
nomes de aves,
											sobretudo aves de rapina,
											como Águia, Falcão,
Voo Picado, Ataque, sei lá,
											Gavião, esse tipo de coisas.
											Mas os nossos têm
uma missão humanitária,
											por isso, quisemos chamar-lhes Pombas.
											Não os construímos apenas.
também os lançámos.
											E não só um, mas muitos.
									","
											Bu ölçekli bir modeli değil
											gerçek boyutu.
											10 x 10 x 30 santimetre,
											dört kilo ağırlığında.
											Ve bu küçük paketin içine en son
											ve en harika elektronikleri
ve sensör sistemlerini koyduk.
											Böylece, çok küçük olmasına rağmen
											buradaki uydulardan 10 kat fazla
çözünürlükte resimler çekebiliyor.
											Üstelik kütle olarak da binde biri kadar.
											Ve bu uyduya ""Kuğu"" adını verdik.
Teşekkür ederim.
											(Alkışlar)
											Bu uyduya ""Kuğu"" ismini verdik
											çünkü uydular
kuş isimleriyle anılırlar
											ama normalde yırtıcı kuşlardır.
											Kartal, Şahin gibi saldıran,
öldüren, ne bileyim,
											Kerkenez gibi kuşlar.
											Ama bizimkisinin insani bir görevi var
											o yüzden onlara Kuğular dedik.
											Ve bunları sadece yapmakla kalmadık.
											Onları gönderik de.
											Ve bir tane de değil, bir sürü.
									","
											Ce n'est pas un modèle réduit,
											il s'agit de la taille réelle.
											Il fait 10x10x30 centimètres,
											il pèse quatre kilos,
											et nous l'avons rempli des derniers
et meilleurs composants électroniques
											et systèmes de détecteurs 
dans ce petit volume,
											pour que, même s'il est très petit, 
il puisse prendre des photos
											avec une résolution 10 fois meilleure
que le gros satellite ici,
											alors même qu'il ne pèse 
qu'un millième de sa masse.
											Nous appelons ce satellite ""Dove""
[« la Colombe »] – Merci.
											(Applaudissements)
											Nous l'appelons ""Dove""
											parce que les satellites empruntent
typiquement des noms d'oiseaux,
											mais normalement des oiseaux de proie :
											comme l'aigle, le faucon,
ils descendent en piqué, ils tuent,
											comme la crécerelle, ce genre d'oiseaux.
											Mais les nôtres ont 
une mission humanitaire,
											alors nous voulions les appeler Colombes.
											Nous ne les avons pas
simplement fabriqués,
											nous les avons aussi lancés.
											Pas seulement un, mais plusieurs.
									","
											Es ist kein verkleinertes Modell,
											sondern eines in Echtgröße.
											Es ist 10 mal 10 mal 30 cm groß 
und wiegt 4 kg.
											Wir haben uns der neuesten
und besten Elektronik
											und Sensorenysteme bedient 
und hier eingesetzt,
											damit es, auch wenn es so klein ist,
											Bilder aufnehmen kann, mit zehnmal
höherer Auflösung als der große Satellit,
											auch wenn es nur ein Tausendstel
von dessen Masse wiegt.
											Und wir nennen diesen Satelliten
""Dove"" [Taube] — Vielen Dank.
											(Applaus)
											Wir nennen diesen Satelliten ""Dove"",
											und wir nennen ihn so,
weil Satelliten typischerweise
											nach Vögeln benannt sind,
normalerweise jedoch nach Raubvögeln
											wie Adler, Falke, Sturzflug, Kill,
											Turmfalke, solche Namen eben.
											Unsere aber haben eine humanitäre Aufgabe,
											darum wollten wir sie Tauben nennen.
											Wir haben sie aber nicht nur gebaut.
											Wir haben sie auch gestartet.
											Und nicht nur einen, sondern viele.
									",Tiny satellites show us the Earth as it changes in near-real-time,Will Marshall,8:01,"astronomy,space,technology"
"
","
","
","
","
",Tiny satellites show us the Earth as it changes in near-real-time,Will Marshall,8:01,"astronomy,space,technology"
"
											It all started in our garage.
											Yes, we built our first satellite
prototype in our garage.
											Now, this is pretty normal for a
Silicon Valley company that we are,
											but we believe it's the first time 
for a space company.
											And that's not the only trick
we learned from Silicon Valley.
											We rapidly prototype our satellites.
											We use ""release early, 
release often"" on our software.
											And we take a different 
risk approach.
											We take them outside and test them.
											We even put satellites in space
just to test the satellites,
											and we've learned to manufacture
our satellites at scale.
											We've used modern production techniques
											so we can build large numbers of them,
											I think for the first time.
											We call it agile aerospace,
											and that's what's enabled us to put
so much capability into this little box.
									","
											Tudo começou na nossa garagem.
											Sim, construímos o nosso primeiro
protótipo na garagem.
											Isso é normal para uma empresa
de Silicon Valley, como a nossa.
											Porém, é a primeira vez
para uma empresa aeroespacial.
											E esse não e o único truque
que aprendemos em Silicon Valley.
											Fizemos rapidamente os nossos protótipos.
											Usámos ""release early, release often""
no nosso ""software"".
											E com uma abordagem diferente ao risco.
											Levamo-los lá para fora e testamo-los.
											Até colocamos satélites no espaço
de forma a testá-los,
											e aprendemos a fabricar
os nosso satélites à escala.
											Usámos técnicas de produção modernas
											de forma a construir um grande número,
											penso que pela primeira vez.
											Chamamos a isto ""aeroespaço ágil"",
											que é o que nos permite colocar
tanta capacidade nesta pequena caixa.
									","
											Bunların hepsi garajımızda başladı.
											Evet, uydumuzun ilk ön modelini
garajımızda inşa ettik.
											Bu bizim gibi bir Silikon Vadisi
şirketi için oldukça normal
											ama biz bunun bir uzay şirketi
için bir ilk olduğuna inanıyoruz.
											Ve bu Silikon Vadisinde
öğrendiğimiz tek numara değil.
											Uydularımızın hızla örneklerini yaptık.
											Yazılımımızda ""erken çıkar, sık çıkar""
yönetimini kullandık.
											Ve farklı risk yaklaşımları kullandık.
											Onları dışarı çıkarıp denedik.
											Sırf uyduları test etmek için
onları uzaya bile gönderdik
											ve uydularımızı ölçekli üretmeyi öğrendik.
											Modern üretim teknikleri kullanarak
											onlardan çok sayıda yaptık,
											bence bu bir ilkti.
											Buna çevik havacılık diyoruz
											ve bu sayede bu küçük kutulara
bu kadar çok kabiliyet koyabildik.
									","
											Tout a commencé dans notre garage.
											Oui, nous avons construit notre premier
prototype dans notre garage.
											C'est chose plutôt commune pour une boîte
de la Silicon Valley comme la nôtre,
											mais nous pensons que c'est une première
pour une entreprise spatiale.
											Ce n'est pas tout ce que la
Silicon Valley nous a appris.
											Nous fabriquons rapidement nos satellites.
											Nous avons une démarche de lancements
précoces et fréquents pour le software.
											Nous avons une approche
différente du risque.
											Nous testons les satellites dehors.
											Nous envoyons des satellites
dans l'espace juste pour les tester,
											et nous avons appris à fabriquer
nos satellites à grande échelle.
											Nous utilisons des techniques
modernes de production
											pour que nous puissions les construire
un grand nombre,
											et je crois que c'était la première fois.
											Nous appelons cela l'aérospatial agile.
											C'est ce qui nous a permis de faire rentrer
autant de capacité dans cette petite boîte.
									","
											Alles fing in unserer Garage an.
											Ja, wir haben den ersten Prototypen
in unserer Garage gebaut.
											Für eine Firma im Silicon Valley
ist das allerdings ganz normal,
											wir glauben aber, dass wir das erste
Raumfahrtunternehmen waren.
											Und das ist nicht der einzige Trick,
den wir vom Silicon Valley gelernt haben.
											Wir machen sehr schnell
Prototypen unserer Satelliten.
											Die Software folgt dem Motto 
""veröffentliche früh und häufig"".
											Auch in puncto Risiko 
gehen wir anders vor.
											Wir nehmen sie mit
nach draußen zum Testen.
											Wir bringen sogar Satelliten ins All,
nur um sie zu testen
											und unsere Satelliten können wir jetzt
in großem Maßstab produzieren.
											Durch moderne Produktionstechniken
											können wir große Stückzahlen herstellen
											und das passiert, 
glaube ich, zum ersten Mal.
											Wir nennen das ""agile Raumfahrtindustrie"",
											und das ermöglicht es uns so viel Leistung
in diese kleine Box zu packen.
									",Tiny satellites show us the Earth as it changes in near-real-time,Will Marshall,8:01,"astronomy,space,technology"
