es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
",Singing the primal mystery,Claron McFadden,10:54,"TEDx,creativity,entertainment,music,performance,live music"
"
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Applaus)
									",Singing the primal mystery,Claron McFadden,10:54,"TEDx,creativity,entertainment,music,performance,live music"
"
","
","
","
",Singing the primal mystery,Claron McFadden,10:54,"TEDx,creativity,entertainment,music,performance,live music"
"
											(Cantando)
									","
											♪
									","
											(Chant)
									","
											(Gesang)
									",Singing the primal mystery,Claron McFadden,10:54,"TEDx,creativity,entertainment,music,performance,live music"
"
","
","
","
",Singing the primal mystery,Claron McFadden,10:54,"TEDx,creativity,entertainment,music,performance,live music"
"
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Applaus)
									",Singing the primal mystery,Claron McFadden,10:54,"TEDx,creativity,entertainment,music,performance,live music"
"
","
","
","
",Singing the primal mystery,Claron McFadden,10:54,"TEDx,creativity,entertainment,music,performance,live music"
"
											Presentador: Amigos, acaban de conocer a Claron McFadden
											Ella es una soprano de talla mundial
											que estudió en Rochester, New York.
											Sus aclamados papeles en la ópera
											son numerosos y variados.
											en agosto de 2007,
											Claron recibió el galardón ""Amsterdam Prize for the Arts"",
											con elogios por su brilllantez,
											su extraordinario y extenso repertorio
											y su vívida personalidad escénica.
											Por favor, denle una bienvenida a Claron McFadden.
									","
											Sunucu: Arkadaşlar, Claron McFadden ile tanışmış oldunuz.
											O dünyanın en iyi soprana şarkıcılarından biri.
											New York'ta Rochester'da çalıştı.
											Sayısız ve türlü türlü
											opera rollerinde görev aldı.
											Ağustos 2007'de
											Claron Amsterdam Sanat Ödülü'ne layık görüldü,
											onun fevkalade mükemmeliği, şaşırtıcı ve
											çok kapsamlı repertuvarları ve
											canlı sahne kişiliğine bir övgü olarak.
											Lütfen Claron McFadden'e bir hoşgeldin deyiniz.
									","
											Hôte : Mesdames et messieurs, vous venez d'entendre Claron McFadden.
											C'est une soprano de réputation mondiale
											qui a étudié à Rochester, New York.
											Ses célèbres rôles d'opéra
											sont nombreux et variés.
											En Août 2007,
											Claron a reçu le Pris des Arts d'Amsterdam,
											ainsi que des éloges pour son brio,
											son répertoire étonnant et extrêmement étendu
											et sa vive personnalité scénique.
											Merci d'acueillir Claron MCFadden.
									","
											Gastgeber: Das, liebe Leute, ist Claron McFadden,
											eine Sopranistin von Weltrang.
											Sie hat in Rochester, New York, studiert.
											Ihre zahlreichen gefeierten Opernrollen
											zeigen ein breites Spektrum.
											Im August 2007 wurde Claron
											der Amsterdamer Kunstpreis verliehen,
											als Auszeichnung für ihre Großartigkeit,
											ihr erstaunliches und äußerst umfangreiches Repertoire
											und für ihre lebhafte Bühnenpräsenz.
											Bitte, begrüßen Sie Claron McFadden.
									",Singing the primal mystery,Claron McFadden,10:54,"TEDx,creativity,entertainment,music,performance,live music"
"
","
","
","
",Singing the primal mystery,Claron McFadden,10:54,"TEDx,creativity,entertainment,music,performance,live music"
"
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											(Applaus)
									",Singing the primal mystery,Claron McFadden,10:54,"TEDx,creativity,entertainment,music,performance,live music"
"
","
","
","
",Singing the primal mystery,Claron McFadden,10:54,"TEDx,creativity,entertainment,music,performance,live music"
"
											Claron McFadden. La voz humana:
											misteriosa, espontánea,
											natural.
											Para mí, la voz humana
											es la nave en la que viajan todas las emociones -
											con excepción, quizás, de los celos.
											Y la respiración,
											la respiración es el capitán de esa nave.
											Nace un niño,
											toma su primer aliento -
											(Respirando)
											y contemplamos la maravillosa belleza
											de la expresión vocal -
											misteriosa, espotánea
											y natural.
									","
											Claron McFadden: İnsan sesi:
											gizemli, spontane,
											ve ilkel
											Bana göre, insan sesi
											bütün duyguların seyahat ettiği bir gemidir-
											kıskançlık duygusu hariç.
											Ve soluk,
											soluk bu geminin kaptanıdır.
											Bir çocuk doğar,
											ilk nefesini alır
											(nefes alıyor)
											ve biz o insani ifadelerin
											harikulade güzelliğe bakar kalırız.
											gizemli, spontane
											ve ilkel.
									","
											Claron MCFadden: la voix humaine:
											mystérieuse, spontanée,
											primale.
											Pour moi, la voix humaine
											est le vaisseau dans lequel voyagent nos émotions —
											exception faite peut-être de la jalousie.
											Et le souffle,
											le souffle est le capitaine de ce vaisseau.
											Un enfant nait,
											il respire pour la première fois —
											(Respiration)
											et nous contemplons la merveilleuse beauté
											de l'expression vocale —
											mystérieuse, spontanée
											et primale.
									","
											Claron McFadden: Die menschliche Stimme:
											so mysteriös, spontan
											und ursprünglich.
											Für mich ist die menschliche Stimme
											das Schiff, auf dem all unsere Emotionen reisen -
											außer vielleicht für den Neid.
											Und der Atem
											ist der Kapitän dieses Schiffes.
											Ein Kind wird geboren,
											schöpft zum ersten Mal Atem -
											(Einatmen)
											und schon erkennen wir die Schönheit
											des stimmlichen Ausdrucks -
											mysteriös, spontan
											und ursprünglich. Vor ein paar Jahren
									",Singing the primal mystery,Claron McFadden,10:54,"TEDx,creativity,entertainment,music,performance,live music"
"
","
","
","
",Singing the primal mystery,Claron McFadden,10:54,"TEDx,creativity,entertainment,music,performance,live music"
"
											Hace unos años, tomé un retiro de meditación en Tailandia.
											Buscaba un lugar
											donde tuviera total silencio
											y total soledad.
											Estuve dos semanas en este retiro
											en mi pequeña cabaña -
											sin música, sin nada, sólo sonidos de la naturaleza -
											tratando de encontrar la esencia
											de la concentración,
											de fijarme en en el momento.
									","
											Birkaç yıl önce, Tayland'ta meditasyon tedavisine katıldım.
											Ben tam bi sessizlik ve
											yalnızlığa sahip olabilieceğim
											bir yer istemiştim.
											Bu tedavi için kendi küçük kulübemde
											tam iki hafta geçirdim.
											müzik yok, hiçbir şey yok, doğanın sesleri-
											konsantrasyonun özünü
											bulmaya çalışmak,
											o anında bulunmak.
									","
											Il y a quelques années, j'ai fait une retraite de méditation en Thailande.
											Je voulais un endroit
											où j'aurais un silence total
											et une solitude totale.
											J'ai passé deux semaines exilée
											dans ma petite hutte —
											pas de musique, rien, les sons de la nature —
											et j'ai essayé de trouver l'essence
											de la concentration,
											d'être dans l'instant.
									","
											zog ich mich zum Meditieren nach Thailand zurück.
											Ich wollte an einen Ort,
											an dem ich vollkommene Stille und
											vollkommene Einsamkeit haben würde.
											Zwei Wochen verbrachte ich dort in Klausur,
											in meiner eigenen kleinen Hütte -
											ohne Musik, ohne alles, nur die Geräusche der Natur -
											und versuchte das Wesen
											der Konzentration zu erfassen,
											indem ich ganz in der Gegenwart war.
									",Singing the primal mystery,Claron McFadden,10:54,"TEDx,creativity,entertainment,music,performance,live music"
"
","
","
","
",Singing the primal mystery,Claron McFadden,10:54,"TEDx,creativity,entertainment,music,performance,live music"
"
											El último día,
											la señora encargada de ese lugar,
											vino y hablamos un minuto,
											y me dijo,
											""¿Me cantas algo?""
											Y yo pensé que siendo este un lugar de tranquilidad y silencio total,
											no podría hacer ruido.
											Ella dijo, ""Por favor, cántame"".
											Entonces, cerré los ojos,
											tomé aliento
											y lo primero que se vino y que salió
											fue ""Summertime"" de ""Porgy and Bess"".
											♫ El verano y la vida son fáciles ♫
											♫ los peces saltan y el algodón ha crecido ♫
											♫ Ah, tu padre es rico y tu madre es hermosa ♫
											♫ por eso cálmate pequeño ♫
											♫ No llores ♫
											Y abrí los ojos,
											y vi que ella también tenía los ojos cerrados.
											Después de un momento, los abrió,
											me miró y dijo,
											""Es como meditación"".
									","
											Son günümde,
											külube ile ilgilenen bayan geldi ve
											bir kaç dakika konuştuk,
											ve sonra bana dedi ki,
											""Benim için bir şarkı söyleyebilir misin?""
											Fakat ben düşündüm ki burası tam bir sessizlik ve sükunet yeri.
											Gürültü yapamazdım.
											""Lütfen, benim için söyle."" dedi.
											Ve sonra gözlerimi kapadım,
											soluk aldım
											ve aklıma gelen ve ağzımdan çıkan şey
											Summertime idi. Porgy ve Bess'in.
											♫ Summertime and the living is easy ♫
											♫ Fish are jumping and the cotton is high ♫
											♫ Oh, your daddy's rich and your ma is good looking ♫
											♫ So hush little baby ♫
											♫ Don't you cry ♫
											Gözlerimi açtım ve
											gördüm ki onun da gözleri kapalıymıştı.
											Biraz zaman sonra, gözlerini açtı ve
											bana baktı ve dedi ki,
											""Sanki bir meditasyon gibi""
									","
											Le dernier jour,
											la femme qui s'occupait de l'endroit
											est venue me voir et nous avons parlé une minute,
											et puis elle m'a dit,
											""Voudriez-vous me chanter quelque chose?""
											Et j'ai pensé, mais c'est un endroit de calme et de silence total ;
											je ne peux pas faire de bruit.
											Elle a dit, "" S'il vous plait, chantez pour moi.""
											Alors j'ai fermé les yeux,
											j'ai pris ma respiration,
											et la première chose qui est sortie de ma bouche
											fut ""Summertime, "" Porgy and Bess.
											♫ C'est l'été et la vie est facile ♫
											♫ Les poissons sautent et le coton est haut ♫
											♫ Ton père est riche et ta mère est belle ♫
											♫ Alors chut petit bébé ♫
											♫ Ne pleure pas ♫
											Et j'ai ouvert les yeux,
											et j'ai vu qu'elle avait fermé les siens.
											Et après un moment, elle a ouvert les yeux
											et elle m'a regardée et a dit,
											""C'est comme de la méditation.""
									","
											Am letzten Tag kam die Frau,
											die sich dort um alles kümmerte,
											und wir sprachen kurz miteinander.
											Plötzlich sagte sie zu mir:
											""Würden Sie mir etwas vorsingen?""
											Aber ich meinte, dass ich an einem solchen Ort völliger Stille
											doch keine Geräusche machen könne.
											Sie aber blieb dabei: ""Bitte, singen Sie für mich!""
											Also schloss ich die Augen,
											holte Atem und die erste Melodie,
											die mir in den Sinn kam und hervorbrach,
											war ""Summertime"" aus ""Porgy and Bess"".
											♫ Sommerzeit, und das Leben ist leicht ♫
											♫ Die Fische springen, und die Baumwolle steht schon hoch ♫
											♫ Oh, dein Papa ist reich, und deine Mama sieht gut aus ♫
											♫ Still, mein kleines Baby ♫
											♫ Weine nicht! ♫
											Und als ich die Augen wieder öffnete, sah ich,
											dass die Frau ihre Augen geschlossen hatte.
											Dann öffnete sie die Augen,
											sah mich an und sagte:
											""Das ist wie Meditation.""
									",Singing the primal mystery,Claron McFadden,10:54,"TEDx,creativity,entertainment,music,performance,live music"
"
","
","
","
",Singing the primal mystery,Claron McFadden,10:54,"TEDx,creativity,entertainment,music,performance,live music"
"
											En ese momento comprendí
											que todo lo que había ido a buscar a Tailandia,
											a explorar,
											lo tenía en mi canto -
											la calma, la viveza,
											la concentración, la conciencia
											el estar completamente en cada momento.
											Cuando estamos totalmente en cada momento
											cuando estoy en el momento,
											la nave de expresión está abierta.
											Las emociones pueden fluir
											de mí hacia ustedes
											y de regreso.
											Una experiencia en extremo profunda
									","
											Ve o an anladım ki
											Tayland'ta aramak, araştırmak için
											herşey
											benim şarkı söylemem de zaten varmıştı,
											sakinlik, fakat tetikte olmak,
											odaklanmak, fakat farkındalık,
											ve tam anlamıyla o anda olmak.
											Gerçekten tam o anda olduğunuz zaman,
											ben o anda olduğum zaman,
											ifade kanalları açık oluyor.
											Duygular sizden
											bana doğru akabiliyor,
											ve geri bana.
											Son derece derin bir deneyim.
									","
											Et à ce moment-là j'ai compris
											que tout ce que j'étais venu cherché en Thailande,
											tout ce que je recherchais,
											je l'avait déjà dans mon chant —
											le calme, mais la vivacité,
											la concentration, mais la conscience,
											et le fait d'être totalement dans l'instant.
											Quand on vit totalement dans l'instant,
											quand je suis totalement dans l'instant,
											le vaisseau de l'expression est ouvert.
											Les émotions peuvent s'écouler
											de moi à vous
											et vice versa.
											Une expérience extrêmement profonde.
									","
											In diesem Augenblick verstand ich,
											dass ich alles, was ich in Thailand gewollt
											und gesucht hatte,
											bereits in meinem Gesang besaß -
											die Ruhe, aber Wachsamkeit,
											die Konzentration, aber Bewusstheit,
											und das völlige Aufgehen in der Gegenwart.
											Wenn Sie ganz in der Gegenwart sind und
											wenn ich ganz in der Gegenwart bin,
											dann öffnet sich das Schiff der Ausdrucksmöglichkeiten.
											Die Gefühle können von mir
											zu Ihnen hin fließen
											und wieder zurück.
											Eine äußerst tiefgehende Erfahrung.
									",Singing the primal mystery,Claron McFadden,10:54,"TEDx,creativity,entertainment,music,performance,live music"
"
","
","
","
",Singing the primal mystery,Claron McFadden,10:54,"TEDx,creativity,entertainment,music,performance,live music"
"
											Hay una pieza de un compositor,
											un compositor norteamericano llamado John Cage.
											Se llama ""Aria"".
											La escribió para una maravillosa cantante
											llamada Cathy Berberian.
											Y lo que es tan especial de esta pieza -
											pueden verlo detrás de mí -
											no tiene ninguna clase de notas.
											No hay notas, ni bemoles, ni sostenidos,
											Sólo tiene una forma de estructura,
											y el cantante, en esa estructura,
											tiene total libertad
											de ser creativo, espontáneo.
											Por ejemplo,
											hay diferentes colores
											y cada uno es para una clase de canto diferente -
											pop, country, western, ópera, jazz -
											y hay que ser consistente con cada color.
											Fíjense que hay varias líneas;
											y uno escoge su propio ritmo a su manera
											siguiendo la línea,
											pero hay que respetarla, más o menos,
											Y estos punticos,
											representan
											un tipo de sonido
											que no es vocal, sin letra
											para expresar con la voz.
											Usando el cuerpo - podría ser estornudando, podría ser tosiendo,
											podrían ser animales - (tos) exactamente -
											palmoteos, lo que sea.
											Y hay textos diferentes.
											Hay armenio, ruso,
											francés, inglés, italiano.
											Así, dentro de esta estructura uno tiene libertad.
											Para mí, esta pieza es una oda a la voz
											por lo misteriosa - como se puede ver -
											es bien espontánea.
											y natural.
											Así que me gustaría compartir esta pieza con ustedes.
											Es ""Aria"" de John Cage.
									","
											Bir bestecinin bir eseri var,
											John Cage adlı Amerikan bir bestecinin.
											Bestenin ismi ""Aria"".
											Fevkalade mükemmel bir şarkıcı için yazılmıştı
											Caty Berberian adlı şaşırtıcı bir şarkıcı.
											Ve bu parçayı çok özel kılan şey şuydu.
											Arkamda görüyorsanız eğer,
											o herhangi normal bir şekilde notalanmamış.
											Nota yok, bemol yok, diyez yok.
											Fakat bu bir çeşit yapı,
											ve bu yapının içinde şarkıcı
											yaratıcı, spontane olmak için
											tam bir özgürlüğe sahip.
											Mesela,
											farklı renkler var ve
											herbir renk farklı bir müzik çeşitin yerini tutuyor.
											pop, kırsal, batısal, opera, jaz
											ve siz o renkle tutarlı olmanız gerekiyor.
											Görüyorsunuz ki farklı çizgiler var.
											Siz o çizgiyi takip etmek için
											kendinize has bir yoldan tempoyu seçiyorsunuz,
											fakat az ya da çok ona saygı göstermelisiniz.
											Ve bu ufak noktalar,
											bunlar bir çeşit
											sesleri temsil ediyor,
											ki bu sesler, sesleri ifade etmenin
											insani ve liric bir yoldan değil.
											Vücudu kullanarak - öksürme olabilir, hapşırma olabilir,
											hayvanlar olabilir, — (hapşırma) İşte bu.
											alkış, bunun gibi şeyler.
											Ve farklı bir yazı var.
											Ermenice, Rusça,
											Fransızca, İngilizce, İtalyanca.
											Böylece bu yapının içinden biri muaf tutulur.
											Bana göre, bu parça sese yazılmış bir kaside,
											çünkü gizemli - görebileceğimiz gibi -
											ve oldukça spontane,
											ve ilkel.
											Bu parçayı sizinle paylaşmak istiyorum.
											John Cage'in Aria'sı.
									","
											Il y a un morceau d'un compositeur,
											un compositeur américain nommé John Cage.
											Il s'appelle ""Aria"".
											Il a été écrit pour une chanteuse merveilleuse
											appelé Cathy Berberian
											Et ce que ce morceau a de spécial —
											si vous le voyez derrière moi,
											c'est qu'il n'est pas du tout transcrit.
											Pas de notes, pas de bémols, pas de dièses.
											Mais c'est une sorte de structure,
											et la chanteuse dans la structure
											a une liberté totale
											d'être créative, spontanée.
											Par exemple,
											il y a des couleurs différentes
											et chaque couleur donne une genre de chant différent —
											pop, country and western, opéra, jazz —
											et il vous suffit d'être consistent avec cette couleur.
											Vous voyez qu'il y a différentes lignes ;
											vous choisissez dans votre propre tempo à votre propre manière
											de suivre la ligne,
											mais vous devez la respecter, plus ou moins.
											Et ces petits points,
											ils représentent
											un genre de son
											qui n'est pas une vocalisation, pas de manière lyrique
											d'exprimer la voix.
											En utilisant le corps — ça peut être éternuer, ça peut être tousser,
											ça peut être des bruits animaux — (toux) exactement —
											des applausiddements, n'importe.
											Et il y a différents textes.
											Il y a de l'arménien, du russe,
											du français, de l'anglais, de l'italien.
											Donc à l'intérieur de la structure, on est libre.
											Pour moi, ce morceau est une ode à la voix
											parce que c'est mystérieux — comme nous le voyons —
											c'est assez spontané,
											et c'est primal.
											Je voudrais donc partager ce morceau avec vous.
											""Aria"" de John Cage.
									","
											Es gibt da ein Stück von einem Komponisten,
											einem amerikanischen Komponisten namens John Cage.
											Es heißt ""Arie"".
											Es wurde für eine großartige Sängerin
											namens Cathy Berberian geschrieben.
											Das Besondere daran ist -
											wenn Sie einmal hinter mich blicken -
											dass es gar keinerlei Noten hat.
											Keine Noten, keine b-Vorzeichen, keine Kreuze.
											Aber es besteht aus einer Art Struktur
											und innerhalb dieser Struktur
											hat die Sängerin völlige Freiheit,
											kreativ und spontan zu sein.
											Es gibt hier zum Beispiel
											verschiedene Farben.
											Jede Farbe steht für einen anderen Gesangsstil -
											Pop, Country, Western, Oper, Jazz -
											man muss sich nur nach der Farbe richten.
											Hier sehen Sie verschiedene Linien:
											Man wählt sich sein eigenes Tempo und seine eigene Art,
											dieser Linie zu folgen,
											aber man muss sie schon mehr oder weniger beachten.
											Und diese kleinen Punkte hier
											stehen für
											eine Form von Tönen,
											die weder eine vokale noch eine lyrische
											Art von Stimmausdruck meinen.
											Man verwendet dazu den Körper, und dann kann es ein Niesen sein
											oder ein Husten oder etwas Tierisches - (Husten) so zum Beispiel -
											oder ein Händeklatschen oder was auch immer.
											Außerdem gibt es hier noch verschiedenen Text:
											Armenisch, Russisch,
											Französisch, Englisch, Italienisch.
											Bis auf diesen vorgegebenen Rahmen ist man also frei.
											Für ist dieses Gesangsstück eine Hymne an die Stimme,
											denn es ist mysteriös - wie man sehen kann -
											es ist vollkommen spontan,
											und es ist ursprünglich.
											Das möchte ich Ihnen jetzt vorführen.
											""Arie"" von John Cage.
									",Singing the primal mystery,Claron McFadden,10:54,"TEDx,creativity,entertainment,music,performance,live music"
"
","
","
","
",Singing the primal mystery,Claron McFadden,10:54,"TEDx,creativity,entertainment,music,performance,live music"
"
											(Cantando)
									","
											(Söylüyor)
									","
											(Chant)
									","
											(Gesang)
									",Singing the primal mystery,Claron McFadden,10:54,"TEDx,creativity,entertainment,music,performance,live music"
"
","
","
","
",Singing the primal mystery,Claron McFadden,10:54,"TEDx,creativity,entertainment,music,performance,live music"
