en,es,fr,tr,title,speaker,duration,tags
"
","
","
","
",A dance to honor Mother Earth,Jon Boogz and Lil Buck,9:35,"dance,art,creativity,performance,performance art"
"
											Mother Earth: Our end was imminent
											yet finality relented.
											Wind, water and fire gently revived;
											you and I reconciled,
											rhythms realigned,
											the blues gone green.
											Your care in conserving
in exchange for my fruit
											and replenishing this picturous
restoring of painted skies,
											mountains rolling,
											forest covering —
											no more warming.
											The purity and simplicity
of how we used to be.
									","
											Madre Tierra: Nuestro fin era inminente
											pero lo irreversible cedió.
											El viento, el agua y el fuego
revivieron suavemente;
											tú y yo nos reconciliamos,
											los ritmos se alinearon,
											los azules se tiñeron de verdes.
											Tu cuidado de conservación 
a cambio de mi fruta
											y de reponer esta restauración 
pictórica de cielos pintados,
											y de montañas ondulantes
											cubiertas de selva.
											No más calentamiento.
											La pureza y simplicidad 
de como solíamos ser.
									","
											Mère Nature : Notre fin est imminente
											mais la fatalité, faiblissante.
											Le vent, l'eau et le feu 
renaissent délicatement ;
											toi et moi réconciliés,
											les rythmes réalignés,
											les bleus devenus verdoyants.
											Il t'importe de préserver
en échange de mes fruits
											et de reconstituer 
ces pittoresques peintures célestes,
											ces montagnes qui avancent,
											ces forêts qui s'étendent...
											Plus de réchauffement.
											La pureté et la simplicité 
de nos conditions passées.
									","
											Doğa Ana: Sonumuz yakındı,
											ama dönüşü olmayan bitiş hafifledi.
											Rüzgar, su ve ateş yavaşça dirildi;
											sen ve ben uzlaştık,
											ritmler yeniden uyumlandı,
											hüzünler yeşillendi.
											Meyvelerime karşılık,
beni korumaya
											ve bu boyalı göklerin renkli
dönüşünü tazelemeye özen gösteriyorsun,
											dağlar sallanıyor,
											ormanlar kaplıyor —
											artık ısınma yok.
											Eskiden olduğumuz gibi
saflık ve sadelik içinde.
									",A dance to honor Mother Earth,Jon Boogz and Lil Buck,9:35,"dance,art,creativity,performance,performance art"
"
","
","
","
",A dance to honor Mother Earth,Jon Boogz and Lil Buck,9:35,"dance,art,creativity,performance,performance art"
"
											You remember me?
											All I give to humanity?
											Housing, land, seas, birds,
											beast and all of mankind,
											exclusively the interface
where you and the elements meet
											and vibrate harmoniously.
									","
											¿Te acuerdas de mí?
											¿Todo lo que doy a la humanidad?
											Vivienda, tierra, mares, pájaros,
											animales y toda la humanidad,
											exclusivamente la interfaz 
donde tú y los elementos se encuentran
											y vibran en armonía.
									","
											Te souviens-tu de moi ?
											De tout ce que je donne à l'humanité ?
											Un abri, une terre, des mers, des oiseaux,
											des bêtes, et l'Homme,
											l'interface exclusive 
entre toi et les éléments
											et votre harmonieuse vibration.
									","
											Beni hatırladın mı?
											İnsanlığa tüm o verdiklerimi?
											Barınak, toprak, denizler, kuşlar,
											hayvanlar ve tüm insanlık,
											özellikle senin ve elementlerin buluştuğu
											ve ahenkle titreştiği ortak yüzey.
									",A dance to honor Mother Earth,Jon Boogz and Lil Buck,9:35,"dance,art,creativity,performance,performance art"
"
","
","
","
",A dance to honor Mother Earth,Jon Boogz and Lil Buck,9:35,"dance,art,creativity,performance,performance art"
"
											(Piano plays)
									","
											(Piano)
									","
											(Musique au piano)
									","
											(Piyano çalıyor)
									",A dance to honor Mother Earth,Jon Boogz and Lil Buck,9:35,"dance,art,creativity,performance,performance art"
"
","
","
","
",A dance to honor Mother Earth,Jon Boogz and Lil Buck,9:35,"dance,art,creativity,performance,performance art"
"
											(Violin plays)
									","
											(Violín)
									","
											(Musique au violon)
									","
											(Keman çalıyor)
									",A dance to honor Mother Earth,Jon Boogz and Lil Buck,9:35,"dance,art,creativity,performance,performance art"
"
","
","
","
",A dance to honor Mother Earth,Jon Boogz and Lil Buck,9:35,"dance,art,creativity,performance,performance art"
"
											(Music)
									","
											(Música)
									","
											(Musique)
									","
											(Müzik)
									",A dance to honor Mother Earth,Jon Boogz and Lil Buck,9:35,"dance,art,creativity,performance,performance art"
