en,es,tr,title,speaker,duration,tags
"
","
","
",How vultures can help solve crimes,Lauren Pharr,10:46,"TEDx,birds,forensics,science,crime,nature,biology,animals"
"
											[This talk contains graphic images]
											My parents always wanted me
to be a doctor.
											But a doctor that studies
how vultures eat dead things
											is probably not the type of doctor
my parents had in mind.
									","
											[Esta charla contiene imágenes 
que pueden herir su sensibilidad]
											Mis padres siempre 
quisieron que fuera médica.
											Pero una médica que se dedicara
											a estudiar el modo en que los buitres
se alimentan de seres muertos
											no fue quizá la especialidad
que mis padres tenían en mente.
									","
											[Bu konuşmada rahatsız edici
görüntüler bulunmaktadır]
											Ailem hep doktor olmamı istemiştir.
											Ama akbabaların ölü şeyleri nasıl
yediğini araştıran bir doktor
											herhalde ailemin aklındaki 
doktor tipi değildi.
									",How vultures can help solve crimes,Lauren Pharr,10:46,"TEDx,birds,forensics,science,crime,nature,biology,animals"
"
","
","
",How vultures can help solve crimes,Lauren Pharr,10:46,"TEDx,birds,forensics,science,crime,nature,biology,animals"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									",How vultures can help solve crimes,Lauren Pharr,10:46,"TEDx,birds,forensics,science,crime,nature,biology,animals"
"
","
","
",How vultures can help solve crimes,Lauren Pharr,10:46,"TEDx,birds,forensics,science,crime,nature,biology,animals"
"
											I study vulture scavenging behavior
and how vultures affect crime scenes.
											I'm here to talk to you
about how we take vultures for granted
											in forensic science.
											Before we do that,
I want to tell you a story.
											So we're going to take a trip,
all 1,000 of us.
											It's May 2014 and we're standing in a park
in Nashville, Tennessee,
											because we've been at a horse race.
											As we wait for the porta potty,
											we see two ladies in their Sunday best:
											heels, pearls and lovely,
floppy derby hats.
											At any moment, we expect them
to start talking
											about their grandma's fine china.
											But they don't.
											Instead, we hear them say,
											""Oh, look.
											Something must be dead.""
											We look up and to the left
and see vultures circling round and round.
											It occurred to me at this very moment
											that if these ladies at the derby
											are aware of vulture's
connection to death,
											then why aren't we talking more
about these birds at crime scenes?
									","
											Estudio el comportamiento
carroñero de los buitres
											y cómo estas aves participan 
en la escena del crimen.
											Les voy a hablar sobre lo poco
que se tiene en cuenta a estas aves
											en la ciencia forense.
											Pero antes les contaré una historia.
											Haremos un viaje, 
los 1000 que aquí estamos.
											Es mayo de 2014 y estamos
en un parque de Nashville, Tennessee,
											donde acabamos de ver 
una carrera de caballos.
											Mientras esperamos nuestro
turno para el baño móvil,
											vemos dos señoras 
elegantemente vestidas:
											tacones, perlas y sus típicos
sombreros de ala ancha.
											De un momento a otro, 
se supone que empezarán a hablar
											de la porcelana fina
de sus respectivas abuelas.
											Pero no.
											En cambio, las oímos decir,
											""Miren.
											Debe haber algo muerto por aquí"".
											Alzamos la vista y sobre la izquierda
vemos buitres que vuelan en círculo.
											En ese momento, se me ocurrió
											que si esas mujeres, en ese evento hípico,
relacionaron los buitres con la muerte,
											entonces ¿por qué no tenemos
más en cuenta a estas aves
											en una escena del crimen?
									","
											Akbabaların leş yeme davranışını ve suç
mahalline etkilerini çalışıyorum.
											Adli bilimlerde akbabaların kıymetini
nasıl bilmediğimizi
											anlatmak için buradayım.
											Buna başlamadan, bir hikâye
anlatmak istiyorum.
											Hep birlikte bir yolculuğa çıkacağız, 
hepimiz birden.
											2014 Mayısında Nashville
Tennessee'de bir parktayız
											çünkü bir at yarışındayız.
											Seyyar tuvalet sırası beklerken,
											en iyi pazar görünümleriyle 
iki hanım görüyoruz:
											topuklular, inciler ve sevimli,
yumuşak derbi şapkaları.
											Her an büyük annelerinin
porselenleri hakkında
											konuşmalarını bekliyoruz.
											Ama konuşmuyorlar.
											Onun yerine şöyle diyorlar
											""Aa bak.
											Bir şey ölmüş galiba.""
											Yukarı, sola doğru bakıyoruz ve
akbabaların dönüp durduğunu görüyoruz.
											Tam olarak o an farkına vardım
											derbideki bu hanımlar
											akbabaların ölümle bağlantısının 
farkındaysa,
											o zaman suç mahallinde neden bu kuşlar 
hakkında daha fazla konuşmuyoruz.
									",How vultures can help solve crimes,Lauren Pharr,10:46,"TEDx,birds,forensics,science,crime,nature,biology,animals"
"
","
","
",How vultures can help solve crimes,Lauren Pharr,10:46,"TEDx,birds,forensics,science,crime,nature,biology,animals"
"
											People know that vultures
are connected to death.
											But they don't really understand how.
											For example, here's an email
I received from a detective in Louisiana:
											""Lauren, there's been a kidnapping.
											What buzzards or vultures
do we have in Louisiana?""
											Before we address the kidnapping,
											I'll first address this buzzard/vulture
question I get all the time.
											Buzzards don't live in the United States.
											They are hawks that live in Europe.
											The big black birds you see circling
in the sky within the US are vultures.
											The two types of vultures
that live in Louisiana
											are the turkey vulture and black vulture.
											To fully understand the role
of vultures in forensic science,
											I'll walk you through this forensic case.
									","
											Es bien sabido que los buitres
están relacionados con la muerte,
											pero no se entiende bien cómo.
											Por ejemplo, veamos
este correo electrónico
											que me envió un detective en Lousiana:
											""Lauren, ha habido un secuestro.
											¿Qué águilas ratoneras
o buitres hay en Lousiana?""
											Antes de hablar del secuestro,
											me referiré primero a esta pregunta
que me hacen todo el tiempo
											sobre ambas aves.
											Las águilas ratoneras no viven en EE.UU.
											Son águilas que viven en Europa.
											Esas grandes aves negras que vemos
volando en círculo en EE.UU.
											son buitres.
											En Lousiana, hay dos tipos de buitres:
											el buitre pavo y el buitre negro.
											Para entender cabalmente el papel
de los buitres en la ciencia forense,
											les presentaré este caso.
									","
											İnsanlar akbabaların ölümle
bağlantılı olduğunu biliyorlar.
											Ama tam olarak nasıl
olduğunu anlamıyorlar.
											Örneğin burada Louisiana'dan bir 
dedektiften gelen bir e-posta var.
											""Lauren, biri kaçırıldı.
											Louisiana'da hangi şahin ya da
akbabalar var?""
											Kaçırılma konusunda girmeden önce
											sürekli sorulan bu şahin/akbaba
sorusunu ele alayım.
											bu tür şahin Birleşik Devletler'de
yaşamaz.
											Bunlar Avrupa'da yaşayan
yırtıcı kuşlardır.
											Amerika'da gökyüzünde daireler çizen
büyük siyah kuşlar ise akbabalardır.
											Lousiana'da yaşayan iki tür akbaba
											hindi akbabası ve rahip akbabadır.
											Akbabaların adli bilimlerdeki rolünü
tam olarak anlamak için
											bu adli vakayı birlikte inceleyelim.
									",How vultures can help solve crimes,Lauren Pharr,10:46,"TEDx,birds,forensics,science,crime,nature,biology,animals"
"
","
","
",How vultures can help solve crimes,Lauren Pharr,10:46,"TEDx,birds,forensics,science,crime,nature,biology,animals"
"
											From the email,
certain things become apparent.
											We can assume the detective thinks
the individual is dead.
											And he wants to use the birds
to try to find the body.
											Like the ladies in Nashville,
											the detective thinks
that vultures circling in the sky
											will lead him to the body.
											It's not that simple.
											I don't know if you've ever
seen a vulture up close
											or spent much time with them,
											but they're huge, huge.
											Six-foot wingspan.
											Vultures circle in the air
											because they are too big
to flap their wings and fly,
											so they soar.
											They soar in thermals,
which are vortexes or little tornadoes
											caused by pressure differences in the air
											that form throughout the day
as the sun heats up the ground.
											Therefore, when you see
a circling vulture,
											the bird is usually traveling
from point A to B,
											rather than circling above something dead.
									","
											A través de este correo electrónico,
algunas cosas quedaban claras.
											Damos por hecho que, para
el detective, el sujeto está muerto
											y que quiere usar a los buitres
para encontrar el cadáver.
											Al igual que las señoras de Nashville,
											el detective cree que los buitres
que vuelan en círculos
											lo conducirán hasta el cuerpo.
											No es tan sencillo.
											No sé si alguna vez han visto
un buitre de cerca
											o si han pasado un tiempo con ellos,
											pero son inmensos, realmente.
											Su envergadura supera 1,80 m.
											Los buitres vuelan en círculo
											porque son demasiado grandes
para batir las alas y volar,
											y por eso planean.
											Planean en columnas termales, que 
son remolinos o pequeños tornados
											producidos por diferencias
de presión en el aire
											y se forman durante el día
cuando el sol calienta el suelo.
											Por eso, cuando vemos
a un buitre volando en círculo,
											en realidad está yendo 
del punto A al B,
											y no sobrevolando un cadáver.
									","
											E-postada belli konular aşikârdı.
											Dedektifin, kişinin öldüğünü
düşündüğünü varsayabiliriz.
											Ayrıca cesedi bulmak için
kuşları kullanmak istediğini.
											Nashville'deki hanımlar gibi,
											dedektif de gökyüzünde daireler
çizen akbabaların onu
											cesede götüreceğini
düşünüyordu.
											Bu o kadar kolay değil.
											Bir akbabayı hiç yakından
gördünüz mü ya da onlarla

											zaman geçirdiniz mi bilmem
											ama iridirler, iri.
											İki metre kanat genişliği.
											Akbabalar gökyüzünde daire çizer
											çünkü kanat çırpıp uçmak
için fazla büyüktürler,
											o yüzden süzülürler.
											Sıcak hava girdaplarında süzülürler;
güneşin gün boyu yeri ısıtmasıyla
											hava basıncında oluşan değişiklikler
											sonucu ortaya çıkan girdaplarda
ya da küçük hortumlarda.
											Dolayısıyla, daire çizen
bir akbaba gördüğünüzde,
											ölü bir şeyin üzerinde daire çizmiyor;
genellikle
											bir noktadan diğerine yolculuk
ediyordur.
									",How vultures can help solve crimes,Lauren Pharr,10:46,"TEDx,birds,forensics,science,crime,nature,biology,animals"
