en,es,fr,de,title,speaker,duration,tags
"
","
","
","
","To design better tech, understand context",Tania Douglas,8:34,"invention,Africa,engineering,innovation,technology,medicine,health,health care"
"
											This is an equipment graveyard.
											It's a typical final resting place
											for medical equipment
from hospitals in Africa.
											Now, why is this?
											Most of the medical devices
used in Africa are imported,
											and quite often, they're not suitable
for local conditions.
											They may require trained staff
											that aren't available to operate
and maintain and repair them;
											they may not be able to withstand
high temperatures and humidity;
											and they usually require a constant
and reliable supply of electricity.
									","
											Este es un cementerio de aparatos.
											Un sitio típico donde acaban
los aparatos médicos
											de los hospitales en África.
											¿Por qué pasa esto?
											La mayoría de los aparatos médicos
que se usan en África son importados
											y, con bastante frecuencia, no son 
adecuados para las condiciones locales.
											Suelen necesitar personal entrenado
											que no está disponible para usarlos,
mantenerlos y repararlos;
											es probable que no puedan soportar
altas temperaturas y humedad;
											y normalmente requieren un suministro
de energía constante y fiable.
									","
											Ceci est un cimetière de matériel.
											C'est un lieu de dernière demeure habituel
											pour le matériel médical
des hôpitaux en Afrique.
											Pourquoi ?
											La plupart du matériel médical
utilisé en Afrique est importé
											et, souvent, il n'est pas adapté
aux conditions locales.
											Il nécessite, peut-être,
du personnel qualifié
											qui n'est pas disponible
											pour le fonctionnement,
la maintenance et la réparation ;
											il n'est peut-être pas capable de résister
aux températures et à l'humidité ;
											il nécessite en général une alimentation
électrique permanente et stable.
									","
											Das ist ein Gerätefriedhof.
											Es ist ein typisches Endlager
											für medizinische Geräte 
aus Krankenhäusern in Afrika.
											Was hat es damit auf sich?
											Die meisten medizinischen Geräte
in Afrika sind importiert,
											und häufig sind sie nicht für 
die Bedingungen vor Ort gemacht.
											Für einige fehlt geschultes Personal,
											um die Geräte zu bedienen,
zu warten und zu reparieren;
											andere vertragen die hohen Temperaturen
und die Luftfeuchtigkeit nicht;
											und meist brauchen sie eine stabile 
und verlässliche Stromversorgung.
									","To design better tech, understand context",Tania Douglas,8:34,"invention,Africa,engineering,innovation,technology,medicine,health,health care"
"
","
","
","
","To design better tech, understand context",Tania Douglas,8:34,"invention,Africa,engineering,innovation,technology,medicine,health,health care"
"
											An example of a medical device
											that may have ended up
in an equipment graveyard at some point
											is an ultrasound monitor
to track the heart rate of unborn babies.
											This is the standard of care
in rich countries.
											In low-resource settings,
the standard of care is often
											a midwife listening
to the baby's heart rate
											through a horn.
											Now, this approach has been around
for more than a century.
											It's very much dependent on the skill
and the experience of the midwife.
									","
											Un ejemplo de aparato médico
											que puede haber acabado 
en un cementerio de aparatos
											es un ecógrafo para comprobar 
el latido de los bebés en el vientre.
											Este es un cuidado básico 
en los países ricos.
											En ambientes con pocos recursos,
el cuidado básico consiste a menudo
											en una matrona escuchando
el latido del bebé
											con una trompa.
											Este método ha existido
por más de un siglo.
											Depende mucho de las habilidades
y la experiencia de la matrona.
									","
											Un exemple d'appareil médical
											pouvant un jour terminer
dans un cimetière de matériel
											est un système d’échographie
											pour surveiller le rythme
cardiaque des futurs bébés.
											C'est la prise en charge standard
dans les pays riches.
											Dans les milieux
où il y a peu de ressources,
											la prise en charge standard est souvent
											une sage-femme écoutant
le rythme cardiaque du bébé
											grâce à un cône amplificateur de son.
											Cette approche est utilisée
depuis plus d'un siècle.
											Elle dépend énormément des compétences
et de l'expérience de la sage-femme.
									","
											Ein Beispiel für ein medizinisches Gerät,
											das auf einem Gerätefriedhof enden könnte,
											ist ein Ultraschall-Monitor zum Überwachen
des Herzschlags von Babys im Mutterleib.
											Es gehört in reichen Ländern 
zum Pflege-Standard.
											Wenn es an guter Pflegeausstattung fehlt,
ist es gängige Praxis,
											dass die Hebamme den Herzschlag des Babys
											per Hörrohr überwacht.
											Diese Methode ist seit über
100 Jahren gebräuchlich.
											Und sie hängt sehr stark vom Geschick
und der Erfahrung der Hebamme ab.
									","To design better tech, understand context",Tania Douglas,8:34,"invention,Africa,engineering,innovation,technology,medicine,health,health care"
"
","
","
","
","To design better tech, understand context",Tania Douglas,8:34,"invention,Africa,engineering,innovation,technology,medicine,health,health care"
"
											Two young inventors from Uganda
											visited an antenatal clinic
at a local hospital a few years ago,
											when they were students
in information technology.
											They noticed that quite often,
											the midwife was not able
to hear any heart rate
											when trying to listen to it
through this horn.
											So they invented their own
fetal heart rate monitor.
											They adapted the horn
and connected it to a smartphone.
											An app on the smartphone
records the heart rate, analyzes it
											and provides the midwife
with a range of information
											on the status of the baby.
											These inventors —
									","
											Dos jóvenes inventores de Uganda
											visitaron hace un par de años 
una clínica prenatal en un hospital,
											cuando eran estudiantes de informática.
											Se dieron cuenta de que a menudo
											la matrona no podía oír ningún latido
											cuando intentaba escuchar con la trompa.
											Así que inventaron su propio ecógrafo
para los latidos fetales.
											Adaptaron la trompa 
y la conectaron a un celular.
											Una aplicación en el teléfono
registra el latido, lo analiza
											y da a la matrona una gran
cantidad de información
											sobre el estado del bebé.
											Estos inventores...
									","
											Deux jeunes inventeurs en Ouganda
											ont visité la clinique prénatale
d'un hôpital local, il y a quelques années
											alors qu'ils étaient étudiants
en technologies de l'information.
											Ils ont remarqué que, souvent,
											la sage-femme n'était pas capable
d'entendre de rythme cardiaque
											en écoutant avec ce cône
amplificateur de son.
											Alors, ils ont inventé leur propre système
											pour surveiller le rythme
cardiaque du fœtus.
											Ils ont adapté le cône
et l'ont connecté à un smartphone.
											L'application sur le smartphone
enregistre le rythme cardiaque, l'analyse
											et prodigue à la sage-femme
un éventail d'informations
											sur l'état de santé du bébé.
											Ces inventeurs -
									","
											Zwei junge Erfinder aus Uganda
											besuchten vor ein paar Jahren eine Klinik
für Schwangerschaftsvorsorge,
											als sie noch Informatikstudenten waren.
											Ihnen fiel auf, dass die Hebamme oft
die Herzfrequenz nicht hören konnte,
											wenn sie es mit dem Hörrohr versuchte.
											Also entwickelten die beiden 
einen eigenen Herzfrequenzmonitor.
											Sie passten das Hörrohr an
und schlossen es an ein Smartphone an.
											Eine App auf dem Smartphone zeichnet 
die Herzfrequenz auf, analysiert sie
											und liefert der Hebamme 
eine Reihe von Informationen,
											über den Zustand des Babys.
											Die Erfinder —
									","To design better tech, understand context",Tania Douglas,8:34,"invention,Africa,engineering,innovation,technology,medicine,health,health care"
"
","
","
","
","To design better tech, understand context",Tania Douglas,8:34,"invention,Africa,engineering,innovation,technology,medicine,health,health care"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Applaus)
									","To design better tech, understand context",Tania Douglas,8:34,"invention,Africa,engineering,innovation,technology,medicine,health,health care"
"
","
","
","
","To design better tech, understand context",Tania Douglas,8:34,"invention,Africa,engineering,innovation,technology,medicine,health,health care"
"
											are called Aaron Tushabe
and Joshua Okello.
									","
											se llaman Aaron Tushabe y Joshua Okello.
									","
											s'appellent Aaron Tushabe
et Joshua Okello.
									","
											heißen Aaron Tushabe und Joshua Okello.
									","To design better tech, understand context",Tania Douglas,8:34,"invention,Africa,engineering,innovation,technology,medicine,health,health care"
"
","
","
","
","To design better tech, understand context",Tania Douglas,8:34,"invention,Africa,engineering,innovation,technology,medicine,health,health care"
