en,fr,tr,title,speaker,duration,tags
"
","
","
","""Afterneath"" / ""Killing Me""",Luke Sital-Singh,11:48,"piano,music,singer,live music,performance"
"
											(Piano)
									","
											(Piano)
									","
											(Piyano)
									","""Afterneath"" / ""Killing Me""",Luke Sital-Singh,11:48,"piano,music,singer,live music,performance"
"
","
","
","""Afterneath"" / ""Killing Me""",Luke Sital-Singh,11:48,"piano,music,singer,live music,performance"
"
											(Singing) It was done
									","
											(Chanson) Ça s'est fini
									","
											Bitmişti
									","""Afterneath"" / ""Killing Me""",Luke Sital-Singh,11:48,"piano,music,singer,live music,performance"
"
","
","
","""Afterneath"" / ""Killing Me""",Luke Sital-Singh,11:48,"piano,music,singer,live music,performance"
"
											When the benediction had been sung
									","
											Une fois la bénédiction chantée
									","
											Dua okunduğu zaman
									","""Afterneath"" / ""Killing Me""",Luke Sital-Singh,11:48,"piano,music,singer,live music,performance"
"
","
","
","""Afterneath"" / ""Killing Me""",Luke Sital-Singh,11:48,"piano,music,singer,live music,performance"
"
											Firelight gently woke us
from our golden night
									","
											La lueur du feu
											nous a doucement réveillés
de notre nuit dorée
									","
											Alevler uyandırdı bizi usulca
altın renkli gecemizden
									","""Afterneath"" / ""Killing Me""",Luke Sital-Singh,11:48,"piano,music,singer,live music,performance"
"
","
","
","""Afterneath"" / ""Killing Me""",Luke Sital-Singh,11:48,"piano,music,singer,live music,performance"
"
											My surprise
									","
											Pris par surprise
									","
											Meğer
									","""Afterneath"" / ""Killing Me""",Luke Sital-Singh,11:48,"piano,music,singer,live music,performance"
"
","
","
","""Afterneath"" / ""Killing Me""",Luke Sital-Singh,11:48,"piano,music,singer,live music,performance"
"
											I can turn to see your open eyes
									","
											Je peux me tourner pour
voir tes yeux ouverts
									","
											Sana dönmem yeterliymiş 
gözlerini görebilmek için
									","""Afterneath"" / ""Killing Me""",Luke Sital-Singh,11:48,"piano,music,singer,live music,performance"
"
","
","
","""Afterneath"" / ""Killing Me""",Luke Sital-Singh,11:48,"piano,music,singer,live music,performance"
"
											And I know
You are alive
									","
											Et je sais que tu es vivante
									","
											Biliyorum, yaşıyorsun
									","""Afterneath"" / ""Killing Me""",Luke Sital-Singh,11:48,"piano,music,singer,live music,performance"
"
","
","
","""Afterneath"" / ""Killing Me""",Luke Sital-Singh,11:48,"piano,music,singer,live music,performance"
"
											I know that smile
									","
											Je connais ce sourire
									","
											Bu gülümsemeyi tanıyorum
									","""Afterneath"" / ""Killing Me""",Luke Sital-Singh,11:48,"piano,music,singer,live music,performance"
"
","
","
","""Afterneath"" / ""Killing Me""",Luke Sital-Singh,11:48,"piano,music,singer,live music,performance"
"
											Nothing more
									","
											Et rien de plus
									","
											Hepsi bundan ibaret
									","""Afterneath"" / ""Killing Me""",Luke Sital-Singh,11:48,"piano,music,singer,live music,performance"
"
","
","
","""Afterneath"" / ""Killing Me""",Luke Sital-Singh,11:48,"piano,music,singer,live music,performance"
"
											In the after
									","
											Dans l'après
									","
											Sonrasında
									","""Afterneath"" / ""Killing Me""",Luke Sital-Singh,11:48,"piano,music,singer,live music,performance"
"
","
","
","""Afterneath"" / ""Killing Me""",Luke Sital-Singh,11:48,"piano,music,singer,live music,performance"
"
											There is waking from your sleep
									","
											Tu vas te réveiller de ton sommeil
									","
											Uykundan uyanırsın
									","""Afterneath"" / ""Killing Me""",Luke Sital-Singh,11:48,"piano,music,singer,live music,performance"
"
","
","
","""Afterneath"" / ""Killing Me""",Luke Sital-Singh,11:48,"piano,music,singer,live music,performance"
"
											And your lover
									","
											Et ton amant
									","
											Ve sevgilinin yüzüdür
									","""Afterneath"" / ""Killing Me""",Luke Sital-Singh,11:48,"piano,music,singer,live music,performance"
