en,pt,tr,fr,title,speaker,duration,tags
"
","
","
","
",My glacier cave discoveries,Eddy Cartaya,8:02,"exploration,TEDYouth"
"
											So how many of you have ever
been in a cave before?
											Okay, a few of you.
											When you think of a cave, most of you think
											of a tunnel going through solid rock,
											and in fact, that's how most caves are.
											Around this half of the country,
											most of your caves are made of limestone.
											Back where I'm from, most of our 
caves are made of lava rock,
											because we have a lot of volcanoes out there.
											But the caves I want to share 
with you today are made
											completely of ice, specifically glacier ice
											that's formed in the side of the tallest mountain
											in the state of Oregon, called Mount Hood.
									","
											Quantos de vós já estiveram numa gruta?
											Bom, alguns de vós.
											Quando se pensa numa gruta,
											a maioria pensa num túnel
através de rocha sólida.
											e a maior parte das grutas é assim.
											Nesta parte do país
											a maioria das grutas
são feitas de calcário.
											De onde venho, a maioria delas
são de rocha vulcânica.
											porque temos muitos vulcões por lá.
											Mas as grutas de que
vos quero falar hoje
											são feitas totalmente de gelo, 
concretamente, de gelo glaciar
											que se forma na vertente
da montanha mais alta
											no estado do Oregon, o Monte Hood.
									","
											Kaçınız daha önce bir mağarada bulundu?
											Tamam, birazınız bulunmuş.
											Bir mağarayı çoğunuz
											katı bir taştan oluşan
bir tünel olarak düşünür
											ve aslında, bu birçok mağara böyledir.
											Bu şehrin yarısının çevresinde,
											birçok mağara kalkerden oluşmuştur.
											Benim yaşadığım yerde,
birçok mağara lav kayalardan oluşur
											çünkü orada birçok yanardağ var.
											Ama bugün sizinle paylaşmak istediğim mağaralar
											Mount Hood adı verilen,Oregon eyaletindeki
											en büyük dağın kıyısında olan
											tamamen buzdan, özellikle
buzullardan oluşan mağaralardır.
									","
											Combien d'entre vous ont déjà été 
dans une grotte auparavant ?
											Ok, peu d'entre vous.
											Quand on pense à une grotte, 
la plupart des gens pense
											à un tunnel qui traverse une roche solide,
											et en fait, c'est comme ça que sont la plupart des grottes.
											Dans environ cette moitié du pays,
											la plupart des grottes est faites de calcaire.
											De là d'où je viens, la plupart des grottes 
est faites de roches volcaniques,
											parce que nous avons beaucoup de volcans là-bas.
											Mais les grottes 
dont je veux vous parler aujourd'hui sont faites
											en totalité de glace, plus précisément de glace de glacier
											qui se forme sur le flanc de la plus haute montagne
											de l'état de l'Oregon, appelée Mont Hood.
									",My glacier cave discoveries,Eddy Cartaya,8:02,"exploration,TEDYouth"
"
","
","
","
",My glacier cave discoveries,Eddy Cartaya,8:02,"exploration,TEDYouth"
"
											Now Mount Hood's only 
one hour's drive from Portland,
											the largest city in Oregon,
											where over two million people live.
											Now the most exciting thing for a cave explorer
											is to find a new cave
											and be the first human to ever go into it.
											The second most exciting thing for a cave explorer
											is to be the first one to make a map of a cave.
											Now these days, with so many people hiking around,
											it's pretty hard to find a new cave,
											so you can imagine how excited we were
											to find three new caves
											within sight of Oregon's largest city
											and realize that they had never been explored
											or mapped before.
											It was kind of like being an astronaut,
											because we were getting to
see things and go places
											that no one had ever seen or gone to before.
									","
											Ora, o Monte Hood fica a apenas
a uma hora de carro de Portland,
											a maior cidade no Oregon,
											em que vivem
mais de dois milhões de pessoas.
											O mais excitante
para um explorador de grutas
											é descobrir uma gruta nova
											e ser o primeiro ser humano a explorá-la.
											A segunda coisa mais excitante
para o explorador
											é ser o primeiro a fazer um mapa da gruta.
											Hoje em dia, com tanta gente
a caminhar por aí,
											é muito difícil descobrir uma gruta nova.
											Podem imaginar a nossa excitação
											ao descobrirmos três novas grutas
											perto da maior cidade do Oregon
											e percebermos que nunca
tinham sido exploradas ou mapeadas.
											Foi quase como sermos astronautas,
											porque estávamos a ver coisas
e ir a lugares
											que nunca ninguém tinha visto ou visitado.
									","
											2 milyondan fazla insanın yaşadığı
											Oregon'daki en büyük şehir olan
											Portlande 1 saatlik sürüş mesafesinde.
											Bir mağara araştırmacısı için en heyecan verici şey
											yeni bir mağara bulmak
											ve oraya giden ilk insan olmaktır.
											Bundan sonra en çok heyecan verici şey ise
											mağaranın haritasını yapan ilk kişi olmaktır.
											Bugünlerde, çok fazla insan etrafta yürüyor,
											yeni bir mağara bulmak çok zor,
											bu yüzden Oregon'un en büyük
şehrinin manzarası ile birlikte
											yeni 3 tane mağara bulduğumuzda
											ne kadar heyecanlı olduğumuzu hayal edebilir
											ve onların önceden hiç keşfedilmemiş
											ya da haritasının çizilmemiş olduğunu fark edersiniz.
											Bu aslında astronot olmak gibi birşeydi
											çünkü biz kimsenin daha
önceden görmediği şeyleri görür
											ya da gidip görmediği yerlere giderdik.
									","
											Le mont Hood se trouve seulement 
à une heure de route de Portland,
											la plus grande ville de l'Oregon,
											où vivent plus de deux millions d'habitants.
											La chose la plus excitante pour un explorateur de grottes
											est de trouver une nouvelle grotte
											et d'être le premier humain à y entrer.
											La deuxième chose la plus excitante 
pour un explorateur de grottes
											est d'être le premier à cartographier une grotte.
											De nos jours, avec tant de personnes qui randonnent,
											c'est plutôt difficile de trouver une nouvelle grotte,
											alors vous pouvez imaginer 
à quel point nous étions excités
											quand nous avons trouvé 
ces trois nouvelles grottes
											à proximité de la plus grande ville de l'Oregon
											puis réalisé qu'elles n'avaient jamais été explorées
											ou cartographiées auparavant.
											C'était un peu comme être un astronaute,
											parce que nous allions voir des choses 
et aller dans des endroits
											que personne n'avait jamais vu ou été auparavant.
									",My glacier cave discoveries,Eddy Cartaya,8:02,"exploration,TEDYouth"
"
","
","
","
",My glacier cave discoveries,Eddy Cartaya,8:02,"exploration,TEDYouth"
"
											So what is a glacier?
											Well, those of you who have
ever seen or touched snow,
											you know that it's really light,
											because it's just a bunch of tiny ice crystals
clumped together, and it's mostly air.
											If you squish a handful of snow to make a snowball,
											it gets really small, hard and dense.
											Well, on a mountain like Hood, where it snows
											over 20 feet a year,
											it crushes the air out of it
											and gradually forms it into hard blue ice.
											Now each year, more and more ice
stacks up on top of it,
											and eventually it gets so heavy
											that it starts to slide down the mountain
											under its own weight,
											forming a slow-moving river of ice.
											When ice packed like that starts to move,
											we call it a glacier, and we give it a name.
											The name of the glacier these caves are formed in
											is the Sandy Glacier.
											Now each year, as new snow lands on the glacier,
											it melts in the summer sun,
											and it forms little rivers of water
on the flow along the ice,
											and they start to melt and bore
their way down through the glacier,
											forming big networks of caves,
											sometimes going all the way down
to the underlying bedrock.
											Now the crazy thing about glacier caves
											is that each year, new tunnels form.
											Different waterfalls pop up or move around
											from place to place inside the cave.
											Warm water from the top of the ice
											is boring its way down,
											and warm air from below the mountain
											actually rises up, gets into the cave,
											and melts the ceilings back taller and taller.
											But the weirdest thing about glacier caves
											is that the entire cave is moving,
											because it's formed inside a block of ice
											the size of a small city
											that's slowly sliding down the mountain.
									","
											Então, o que é um glaciar?
											Bem, quem já viu ou tocou na neve,
											sabe que é muito leve,
											porque é só um punhado
de pequenos cristais amontoados,
											e é principalmente ar.
											Se esmagarmos um punhado de neve 
para fazer uma bola
											ela fica mesmo pequena, dura e densa.
											Numa montanha como a Hood,
											em que neva mais de 6 m por ano,
											o peso expulsa o ar da neve
											e, gradualmente, torna-a
em gelo duro e azul.
											Em cada ano, acumula-se cada vez mais gelo
											e, por fim, torna-se tão pesado
											que começa a deslizar pela montanha
											por ação do seu próprio peso,
											formando um rio de gelo lento.
											Quando o gelo prensado desse modo 
começa a mover-se,
											tem o nome de glaciar,
e damos-lhe um nome.
											O nome do glaciar
em que estas grutas se formaram
											é o Glaciar Sandy.
											Ora, em cada ano, com mais neve 
a acumular-se no glaciar,
											o gelo derrete ao sol de verão,
											formam-se pequenos rios
que fluem pelo gelo,
											e começam a derreter
e a formar sulcos no glaciar,
											formando grandes redes de grutas,
											por vezes, indo ao encontro
do leito rochoso.
											O que é fantástico nas grutas de glaciares
											é que todos os anos
se formam novos túneis.
											Surgem ou deslocam-se
várias quedas de água
											em vários locais dentro da gruta.
											A água quente do topo do gelo
											sulca o seu caminho para baixo,
											e o ar quente da base da montanha
											eleva-se, penetra na gruta,
											e derrete os tetos,
tornando-os cada vez mais altos.
											Mas o mais estranho
nas grutas de glaciares
											é que toda a gruta está em movimento,
											porque está dentro de um bloco de gelo
											do tamanho de uma pequena cidade
											que desliza lentamente pela montanha .
									","
											Peki buzul nedir?
											Aranızdan kara dokunanlar ya da görenler
											çok hafif olduğunu bilir,
											çünkü küçük buz kristallerinin yığınlanarak
oluşturduğu birşeydir ve çoğunluğu havadan oluşur.
											Eğer bir avuç dolusu karı,
kartopu yapmak için sıktığınızda
											o küçülür, sertleşir ve yoğunlaşır.
											Yılda 20 feet'ten fazla kar yağan,
											Hood gibi bir dağın tepesinde,
											dışındaki hava ile çarpışır
											ve gitgide sert mavi buza dönüşmeye başlar.
											Şimdi, her yıl gitgide daha fazla buz
dağın tepesinde kalıyor
											ve o kadar ağır oluyor ki
											dağdan aşağıya doğru
											kaymaya başlıyor,
											yavaş hareket eden bir buz gölünü şekillendiriyor.
											Buz hareket etmeye başlayacak gibi toparladığında
											biz ona buzul deriz ve isim veririz.
											Bu mağaralarda oluşan buzul ismi
											Kumlu Buzul'dur.
											Her yıl, kar yeniden buzulun üzerine düştükçe
											yaz güneşinde erir
											ve buzun akışı boyunca küçük su nehirleri şekillendirir
											ve erimeye başlarlar ve buzun içinden
											büyük mağara ağları oluşturarak aşağı doğru akarlar,
											bazen de aşağıya doğru
altında yatan kayaya iner.
											Buzul mağaraları hakkındaki ilginç gerçek
											her yıl, yeni tünellerin oluşmasıdır.
											Farklı şelaleler aniden ortaya çıkar
ya da mağaranın içinde
											bir yerden başka bir yere hareket eder.
											Buzun tepesinden gelen ılık su
											yolundakileri deler
											ve dağın altındaki sıcak hava
											yükselir, mağaraya girer
											ve tavanı yükselerek eritir.
											Ama buzul mağaraları hakkındaki en garip şey
											tüm mağaranın hareket ettiğidir,
											çünkü o bir buz bloğunun içinde oluşmuştur ve
											küçük bir şehir büyüklüğünde
											yavaşça dağdan aşağıya doğru kaymaktadır.
									","
											Alors qu'est-ce qu'un glacier ?
											Eh bien, ceux d'entre vous 
qui ont déjà vu ou touché de la neige,
											vous savez que c'est vraiment léger,
											parce que ce n'est qu'un tas de tout petits cristaux de glace agglutinés, et que c'est surtout de l'air.
											Si vous tassez une poignée de neige 
pour en faire une boule de neige,
											elle devient très petite, dure et dense.
											Eh bien, sur une montagne comme le Mont Hood, 
où il neige
											plus de six mètres par an,
											ça l'écrase, en fait sortir l'air
											et la transforme petit à petit 
en une glace dure et bleue.
											Chaque année, 
de plus en plus de glace s'empile au sommet,
											et finalement elle devient si lourde
											qu'elle commence à glisser le long de la montagne
											sous son propre poids,
											formant une lente rivière de glace.
											Lorsque de la glace, compactée comme ça, 
commence à bouger,
											on appelle ça un glacier et on lui donne un nom.
											Le nom du glacier dans lequel ces grottes sont formées
											est le glacier Sandy.
											Chaque année, alors que de la neige fraîche 
tombe sur le glacier,
											elle fond sous le soleil estival,
											forme de petites rivières d'eau 
coulant le long de la glace,
											et ces rivières commencent à fondre 
et font leur chemin le long du glacier,
											en formant de grands réseaux de grottes,
											allant parfois jusqu'au lit de pierre sous-jacent.
											Maintenant, la chose incroyable 
au sujet des grottes de glacier
											c'est que chaque année, 
de nouveaux tunnels se forment.
											Différentes cascades apparaissent et se déplacent
											d'un endroit à un autre à l'intérieur de la grotte.
											L'eau chaude du sommet de la glace
											perce son chemin,
											et l'air chaud de sous la montagne
											remonte, entre dans la grotte,
											et fait fondre les plafonds 
en les rendant de plus en plus hauts.
											Mais la chose la plus bizarre 
au sujet des grottes de glacier
											c'est que la grotte entière est en mouvement,
											parce qu'elle est formée 
à l'intérieur d'un bloc de glace
											de la taille d'une petite ville
											qui glisse doucement le long de la montagne.
									",My glacier cave discoveries,Eddy Cartaya,8:02,"exploration,TEDYouth"
"
","
","
","
",My glacier cave discoveries,Eddy Cartaya,8:02,"exploration,TEDYouth"
"
											Now this is Brent McGregor,
											my cave exploration partner.
											He and I have both been exploring caves a long time
											and we've been climbing mountains a long time,
											but neither one of us had ever really
explored a glacier cave before.
											Back in 2011, Brent saw a YouTube video
											of a couple of hikers that stumbled across
the entrance to one of these caves.
											There were no GPS coordinates for it,
											and all we knew was that it was somewhere
											out on the Sandy Glacier.
											So in July of that year, we went out on the glacier,
											and we found a big crack in the ice.
											We had to build snow and ice anchors
											so that we could tie off ropes
and rappel down into the hole.
											This is me looking into the entrance crevasse.
											At the end of this hole, we found a huge tunnel
											going right up the mountain
											underneath thousands of tons of glacier ice.
											We followed this cave back for about a half mile
											until it came to an end,
											and then with the help of our survey tools
											we made a three-dimensional map of the cave
											on our way back out.
									","
											Este é o Brent McGregor,
											o meu parceiro na exploração de grutas.
											Nós exploramos grutas há muito tempo
											e subimos montanhas há muito tempo,
											mas nenhum de nós tinha explorado 
uma gruta num glaciar.
											Em 2011, o Brent viu um vídeo no Youtube
											sobre dois caminhantes que deram
com a entrada de uma destas grutas.
											Não havia coordenadas GPS do local,
											e tudo o que sabíamos
é que era algures no Glaciar Sandy.
											Assim, em julho desse ano,
fomos até ao glaciar,
											e encontrámos uma grande fenda no gelo.
											Tivemos que fazer âncoras de neve e gelo
											para amarrar as cordas e descer 
em ""rappel"" pelo buraco.
											Este sou eu a olhar
para a entrada da fenda.
											No fim deste buraco,
encontrámos um túnel enorme
											que seguia pela montanha acima
											por baixo de milhares
de toneladas de gelo glaciar.
											Seguimos pela gruta ao longo
de cerca de 800 metros,
											até que chegámos a um beco.
											Com a ajuda das nossas 
ferramentas de pesquisa
											fizemos um mapa tridimensional da gruta
											no caminho de regresso.
									","
											Şimdi, bu Brent Mcgregor,
											benim mağara kaşifi ortağım.
											O ve ben uzun süredir mağaraları keşfediyoruz
											ve uzun zamandır mağaralara tırmanıyoruz
											ama ikimiz de daha önce bir
buzul mağarasını keşfetmemiştik.
											2011'e geri dönersek, Brent
bir grup yürüyüşçünün Youtube videosunda
											bu mağaralardan birinin
girişini rastgele bulduklarını gördü.
											GPS koordinatları yoktu
											ve tek bildiğimiz şey onun kumlu buzulun
											orda bir yerlerde olduğuydu.
											Bu yılın Temmuzunda, buzula çıktık,
											ve buzda büyük bir çalak bulduk.
											Kar ve buzdan dayanak noktaları yaptık ki
											halatlarımızı bağlayalım ve aşağı inebilelim.
											Bu benim, giriş olan yarığa bakarken.
											Ve bu deliğin sonunda, binlerce ton buzulun altında
											tam dağın üstüne giden
											kocaman bir tünel bulduk.
											Bu mağarayı yarım mil takip ettik
											ta ki bitene kadar
											ve sonra ölçüm aletlerinin yardımıyla
											geriye çıkarken bu mağaranın üç boyutlu
											haritasının yaptık.
									","
											Maintenant voilà Brent McGregor,
											mon partenaire d'exploration de grottes.
											Lui et moi avons exploré 
des grottes pendant longtemps
											et nous avons fait de l'alpinisme pendant longtemps,
											mais aucun d'entre nous n'avait jamais exploré 
de grottes de glace auparavant.
											En 2011, Brent a vu une vidéo sur YouTube
											d'un couple de randonneurs qui tombait par hasard 
sur l'entrée de l'une de ces grottes.
											Il n'y avait aucune coordonnées GPS pour ça
											et nous savions tous que c'était quelque part
											sur le glacier Sandy.
											Donc en juillet de cette année, 
nous sommes allés sur le glacier,
											et nous avons trouvé 
une grosse crevasse dans la glace.
											Nous avons dû construire des points d'ancrage 
dans la neige et la glace
											pour pouvoir accrocher des cordes 
et descendre en rappel dans le trou.
											Me voici regardant l'entrée de la crevasse.
											Au fond de ce trou, 
nous avons trouvé un énorme tunnel
											remontant vers la montagne
											sous des milliers de tonnes de glace de glacier.
											Nous sommes remontés dans la grotte 
pendant près de huit cents mètres
											jusqu'à en arriver au bout,
											et, ensuite, avec l'aide de nos outils de cartographie
											nous avons fait une carte tridimensionnelle de la grotte
											sur le chemin du retour.
									",My glacier cave discoveries,Eddy Cartaya,8:02,"exploration,TEDYouth"
"
","
","
","
",My glacier cave discoveries,Eddy Cartaya,8:02,"exploration,TEDYouth"
"
											So how do you map a cave?
											Well, cave maps aren't like trail maps or road maps
											because they have pits and holes 
going to overlapping levels.
											To make a cave map, you have to set up
											survey stations every few feet inside the cave,
											and you use a laser to measure
the distance between those stations.
											Then you use a compass and an inclinometer
											to measure the direction the cave is headed
											and measure the slope of the floor and the ceilings.
											Now those of you taking trigonometry,
											that particular type of math is very useful
											for making maps like this
											because it allows you to measure
heights and distances
											without actually having to go there.
											In fact, the more I mapped and studied caves,
											the more useful I found all that math
											that I originally hated in school to be.
											So when you're done surveying,
											you take all this data and
you punch it into a computer
											and you find someone that can draw really well,
											and you have them draft up a map
											that looks something like this,
											and it'll show you both a
bird's-eye view of the passage
											as well as a profile view of the passage,
											kind of like an ant farm view.
											We named this cave Snow Dragon Cave
											because it was like a big dragon
sleeping under the snow.
											Now later this summer, as more
snow melted off the glacier,
											we found more caves, and we realized
they were all connected.
									","
											Como mapeamos uma gruta?
											Os mapas das grutas não são
como os dos trilhos ou da estrada
											porque têm poços e buracos
que ligam patamares sobrepostos.
											Para mapear uma gruta, 
temos que instalar estações de pesquisa
											a cada passo dentro da gruta,
											e usar um ""laser"" para medir a distância 
entre essas estações.
											Depois usamos uma bússola
e um inclinómetro
											para determinar a direção da gruta
											e para medir a inclinação
do chão e dos tetos.
											Para os que estudam trigonometria,
											essa área da matemática é muito útil
											para fazer mapas como este
											pois permite determinar
alturas e distâncias
											sem termos que nos deslocar.
											Quanto mais mapeava
e estudava grutas,
											mais útil achava toda aquela matemática
											que antes odiava na escola.
											Quando terminamos a pesquisa,
											pegamos em todos estes dados
e metemo-los num computador.
											Procuramos alguém que desenhe muito bem,
											e que começa a esboçar um mapa
											mais ou menos parecido com este
											que vai mostrar-nos quer 
uma vista panorâmica da passagem,
											quer uma vista de perfil da passagem,
											como a imagem de uma quinta de formigas.
											Chamámos-lhe Gruta do Dragão de Neve
											porque era como um grande dragão
a dormir debaixo da neve.
											Mais tarde durante o verão,
à medida que a neve derretia o glaciar,
											descobrimos mais grutas, e percebemos
que estavam todas ligadas.
									","
											Peki bir mağaranın haritası nasıl yapılır?
											Pekala, mağara haritaları arazi
veya yol haritaları gibi değildir
											çünkü onların değişik düzeylerde
girinti ve çıkıntıları vardır.
											Bir mağara haritası yapmak için, mağaranın içinde
											her bir kaç fitte bir ölçüm istasyonu kurmak zorundasınız
											ve bu istasyonlar arasındaki mesafeyi
ölçmek için lazer kullanılırsınız.
											Sonra bir pusula ve eğim ölçerle
											mağaranın yukarı doğrultusunda
											ve zemin ve tavanların eğimlerini ölçülür.
											Şimdi o sizin aldığınız trigonometri,
											özel bir matematik alanı bunun gibi haritaları
											yapmak için çok işe yarıyor
											çünkü yüksekliği ve mesafeyi gerçekten oraya gitmeden
											ölçmenize izin veriyor.
											Aslında, mağaraları haritaladıkça ve çalıştıkça,
											okuldayken nefret ettiğimden tüm bu matematiği
											daha ziyade yararlı buldum.
											Peki, bu etütleri bitirdiğiniz zaman,
											tüm bu verileri alırsınız ve 
bilgisayara atarsınız
											ve bunu gayet iyi çizebilecek birini bulursunuz
											ve bir harita taslakları olur
											şunun gibi bir şeye benziyor
											ve size bir geçidin 
hem kuş bakışı görünüşünü
											hem de profil görünüşünü gösterecek,
											bir çeşit karınca çiftliği gibi.
											Onu Snow Dragon Cave (Kar Ejderhası
Mağarası) olarak adlandırdık
											çünkü çok büyük bir ejderha karın altında
uyuyor gibi gözüküyor.
											Daha sonra bu yaz,
buzul eridikçe,
											daha çok mağara bulduk ve 
fark ettik ki hep birbirine bağlıydı.
									","
											Comment fait-on la carte d'une grotte ?
											Eh bien, les cartes de grottes sont différentes 
des cartes de randonnée ou routières
											parce qu'il y a des trous et des puits 
qui se chevauchent à différents niveaux.
											Pour cartographier une grotte, vous devez installer
											des stations de sondage à environ chaque mètre 
les unes des autres à l'intérieur de la grotte,
											puis vous utilisez un laser pour mesurer 
la distance entre chaque station.
											Ensuite vous utilisez une boussole et un inclinomètre
											pour mesurer la direction 
vers laquelle la grotte est dirigée
											et mesurer la pente du sol et des plafonds.
											Pour ceux qui ont fait de la trigonométrie,
											ce type de mathématiques est très utile
											pour faire des cartes comme celles-ci
											parce que ça permet de mesurer 
les hauteurs et les distances
											sans forcément avoir à se rendre sur place.
											En fait, plus je cartographie et j'étudie les grottes,
											plus je trouve que les mathématiques sont utiles
											alors qu'à l'origine je détestais ça à l'école.
											Lorsque vous avez fini les mesures,
											vous prenez toutes ces données 
et vous les enregistrez dans un ordinateur,
											et vous trouvez quelqu'un qui sait très bien dessiner,
											vous lui faites faire un brouillon
											qui ressemble à peu près à ça
											et ça vous montre à la fois 
une vue panoramique du passage
											tout comme une vue de profil,
											un peu comme une vue d'une fourmilière.
											Nous avons appelé cette grotte la grotte du Dragon de Neige
											parce qu'elle ressemble à un grand dragon 
qui dort sous la neige.
											Plus tard cet été là, alors que plus de neige 
avait fondu du glacier,
											nous avons trouvé plus de grottes, et nous avons compris qu'elles étaient toutes connectées.
									",My glacier cave discoveries,Eddy Cartaya,8:02,"exploration,TEDYouth"
"
","
","
","
",My glacier cave discoveries,Eddy Cartaya,8:02,"exploration,TEDYouth"
