en,es,title,speaker,duration,tags
"
","
",What happened when we tested thousands of abandoned rape kits in Detroit,Kym Worthy,19:05,"activism,sexual violence,social change,women,society,collaboration,crime,criminal justice"
"
											In 2009, in August, my office
weathered two major scandals.
											The first was the arrest,
trying and conviction
											and subsequent incarceration
of Detroit's very popular mayor.
											The second caused the Detroit
police department crime lab to be closed.
											I thought nothing else could go wrong.
											And then the phone rang.
									","
											En agosto del 2009 mi oficina
capoteó dos escándalos serios.
											El primero fue el arresto,
juicio y sentencia
											y la encarcelación subsiguiente
del muy popular alcalde de Detroit.
											El segundo causó el cierre del laboratorio
criminal de la policía de Detroit.
											Pensaba que nada más podía salir mal.
											Entonces sonó el teléfono.
									",What happened when we tested thousands of abandoned rape kits in Detroit,Kym Worthy,19:05,"activism,sexual violence,social change,women,society,collaboration,crime,criminal justice"
"
","
",What happened when we tested thousands of abandoned rape kits in Detroit,Kym Worthy,19:05,"activism,sexual violence,social change,women,society,collaboration,crime,criminal justice"
"
											(Laughter)
									","
											(Risas)
									",What happened when we tested thousands of abandoned rape kits in Detroit,Kym Worthy,19:05,"activism,sexual violence,social change,women,society,collaboration,crime,criminal justice"
"
","
",What happened when we tested thousands of abandoned rape kits in Detroit,Kym Worthy,19:05,"activism,sexual violence,social change,women,society,collaboration,crime,criminal justice"
"
											It was the deputy chief
of my special victim's unit,
											who was breathless
on the other end of the line.
											He said, ""Boss, you are never
going to believe what I just saw.""
											I had a sinking feeling
in the pit of my stomach,
											because I knew instinctively
											that Detroit was getting ready
to suffer its third major scandal,
											in just over one year.
									","
											Era el subjefe de mi unidad 
de víctimas especiales,
											quien estaba jadeando en el otro teléfono.
											Dijo, ""Jefa, nunca creerá
lo que acabo de ver"".
											Tenía un mal presentimiento,
											porque sabía por instinto
											que Detroit se preparaba
para su tercer escándalo serio,
											en poco más de un año.
									",What happened when we tested thousands of abandoned rape kits in Detroit,Kym Worthy,19:05,"activism,sexual violence,social change,women,society,collaboration,crime,criminal justice"
"
","
",What happened when we tested thousands of abandoned rape kits in Detroit,Kym Worthy,19:05,"activism,sexual violence,social change,women,society,collaboration,crime,criminal justice"
"
											He told me that he had just visited what
he thought was an abandoned warehouse
											where the Detroit police department
was storing evidence.
											Inside were 11,341 abandoned,
											untested rape kits.
											Some of them went back to the 1980s.
											And some of them now
are over 40 years old.
											These kits were spilling out
of large, black garbage bags
											and empty oil drums.
											Each kit represented a victim,
											mostly a female,
											that had suffered
a violent sexual assault.
											Each of them voluntarily endured
an hours-long rape kit process,
											with the hopes that as a result of that
they would find their perpetrator.
											And unbeknownst
to all of them, all 11,341,
											those kits were never tested.
									","
											Me dijo que acababa de visitar lo que 
pensaba que era un almacén abandonado
											donde el departamento de policía
de Detroit almacenaba evidencias.
											Adentro había 11 341 grupos 
de pruebas forenses de violaciones
											abandonadas sin examinar,
											Algunas eran de los años 80.
											Y algunas ahora tienen más de 40 años.
											Estos grupos de pruebas estaban 
en fundas de plástico grandes y negras
											y barriles de petróleo vacíos.
											Cada grupo de pruebas 
representaba una víctima
											en su mayoría mujeres
											que habían sufrido
una agresión sexual violenta.
											Cada una aguantó voluntariamente horas 
durante el procedimiento
											para obtener 
pruebas forenses de violación,
											con la esperanza de que, como resultado,
encontrarían su perpetrador.
											Y desconocido para todas ellas,
todos ellos,
											los 11 341 grupos de pruebas
nunca fueron examinados.
									",What happened when we tested thousands of abandoned rape kits in Detroit,Kym Worthy,19:05,"activism,sexual violence,social change,women,society,collaboration,crime,criminal justice"
"
","
",What happened when we tested thousands of abandoned rape kits in Detroit,Kym Worthy,19:05,"activism,sexual violence,social change,women,society,collaboration,crime,criminal justice"
"
											I cannot even begin to describe — oh!
											And by the way, before I move on,
											in the interim of those 40 years,
											those perpetrators were allowed
to continue to offend with impunity.
											I cannot tell you or describe to you
how outraged, mad and angry I was.
											I myself was a victim of sexual assault,
											back many decades ago,
when I was in law school.
											I also am the mother of three girls,
a 21-year-old and nine-year-old twins.
											I was even more horrified to learn —
if I could be more horrified —
											that the oldest of those kits —
											one of the oldest of those kits —
belonged to an eight-year-old girl.
											I'm going to tell you her story,
but I'm going to call her Natasha.
									","
											No puedo empezar a describir... ¡oh!
											Y a propósito, antes de seguir,
											durante estos 40 años,
											estos perpetradores seguían
agrediendo con impunidad.
											No puedo decir ni describir lo indignada, 
enojada y furiosa que estaba.
											Yo misma fui víctima de agresión sexual,
											hace muchas décadas, 
cuando estudiaba Derecho.
											También soy madre de tres chicas,
una de 21 años y gemelas de 9 años.
											Si es que aún yo pudiera estar 
más escandalizada, aún lo estuve más,
											al saber, que los grupos de 
pruebas forenses más antiguos
											uno de los más antiguos, 
pertenecía a una niña de 8 años.
											Les contaré su historia,
pero la llamaré Natasha.
											El 2 de enero de 1990 
Natasha estaba en su casa
									",What happened when we tested thousands of abandoned rape kits in Detroit,Kym Worthy,19:05,"activism,sexual violence,social change,women,society,collaboration,crime,criminal justice"
