en,es,pt,fr,title,speaker,duration,tags
"
","
","
","
",Let's clean up the space junk orbiting Earth,Natalie Panek,10:15,"communication,engineering,environment,rocket science,exploration,science,technology,TEDx"
"
											Our lives depend
											on a world we can't see.
											Think about your week so far.
											Have you watched TV, used GPS,
											checked the weather or even ate a meal?
											These many things
that enable our daily lives
											rely either directly or indirectly
											on satellites.
											And while we often take for granted
											the services that satellites provide us,
											the satellites themselves
deserve our attention
											as they are leaving a lasting mark
											on the space they occupy.
									","
											Nuestras vidas dependen
											de un mundo que no podemos ver.
											Piensen lo que han hecho durante la semana.
											¿Han mirado la TV, usado el GPS,
											visto como estará el clima 
o incluso salido a cenar?
											La mayoría de las cosas 
que hacemos día a día
											dependen de manera directa o indirecta
											de los satélites.
											Y mientras muchas veces damos por sentado
											los servicios que nos proveen los satélites,
											estos requieren de nuestra atención
											ya que dejan una marca imborrable
											en el espacio que ocupan.
									","
											A nossa vida depende
de um mundo que não vemos.
											Pensem na vossa semana até aqui.
											Viram TV, usaram o GPS,
											verificaram o tempo
ou comeram uma refeição?
											As muitas coisas
que permitem a nossa vida diária
											dependem de satélites,
direta ou indiretamente.
											Embora, muitas vezes,
consideremos normais
											os serviços que os satélites
nos proporcionam,
											os satélites merecem a nossa atenção,
											na medida em que vão deixando
uma marca duradoura
											no espaço que ocupam.
									","
											Nos vies dépendent
											d'un monde que l'on ne peut pas voir.
											Repensez à votre semaine.
											Avez-vous regardé la télé,
											utilisé un GPS,
											vérifié la météo
											ou même simplement mangé ?
											Toutes ces choses
qui nous facilitent la vie
											dépendent directement,
											ou indirectement
											des satellites.
											Bien que nous considérions
souvent comme acquis
											les services rendus par les satellites,
											ces satellites méritent notre attention
											car ils laissent une marque indélébile

											dans l'espace qu'ils occupent.
									",Let's clean up the space junk orbiting Earth,Natalie Panek,10:15,"communication,engineering,environment,rocket science,exploration,science,technology,TEDx"
"
","
","
","
",Let's clean up the space junk orbiting Earth,Natalie Panek,10:15,"communication,engineering,environment,rocket science,exploration,science,technology,TEDx"
"
											People around the world
rely on satellite infrastructure every day
											for information, entertainment
and to communicate.
											There's agricultural
and environmental monitoring,
											Internet connectivity, navigation.
											Satellites even play a role
											in the operation of our financial
and energy markets.
											But these satellites that we rely on
											day in and day out
											have a finite life.
											They might run out of propellant,
											they could malfunction,
											or they may just naturally
reach the end of their mission life.
											At this point, these satellites
effectively become space junk,
											cluttering the orbital environment.
									","
											En todo el mundo, la gente depende de la 
infraestructura satelital en todo momento
											sea para buscar información, 
entretenerse o comunicarse.
											Existe incluso un monitoreo en la 
agricultura, en el medioambiente
											en la conexión y navegación web.
											Los satélites tienen gran importancia
											en el funcionamiento de los 
mercados financieros y energéticos.
											Sin embargo, estos satélites 
en los que confiamos
											día a día,
											tienen una fecha de caducidad.
											Pueden quedarse sin combustible,
											presentar fallas,
											o simplemente llegar al fin 
de su vida útil.
											Si fuera así, estos satélites 
se convierten en chatarra espacial,
											abarrotando el entorno de la órbita.
									","
											As pessoas dependem
da infraestrutura de satélites,
											em todo o mundo, todos os dias,
											para informações, entretenimento
e para comunicação.
											Há vigilância da agricultura
e do ambiente,
											a ligação à Internet, a navegação.
											Os satélites desempenham um papel
											no funcionamento dos mercados
financeiros e energéticos.
											Mas estes satélites de
que dependemos diariamente,
											têm uma vida finita.
											O carburante pode esgotar-se,
											podem falhar,
											ou podem chegar naturalmente
ao fim da sua vida útil.
											Neste momento, esses satélites
constituem lixo espacial,
											atafulhando o ambiente orbital.
									","
											Dans le monde entier,
											des gens dépendent des satellites
											chaque jour
											pour l'information,
											le divertissement
											et pour communiquer.
											On parle de contrôle agricole
et environnemental,
											de la connectivité Internet
											et de la navigation.
											Les satellites jouent même un rôle
											dans l'opération de nos marchés
énergétiques et financiers.
											Mais ces satellites dont nous dépendons
											jour et nuit
											ont une durée de vie limitée.
											Ils peuvent être à court de carburant,
											ils peuvent tomber en panne
											ou ils peuvent tout naturellement
atteindre la fin de leur mission.
											À ce stade,
											ces satellites deviennent
des débris spatiaux,
											encombrant l'environnement orbital.
									",Let's clean up the space junk orbiting Earth,Natalie Panek,10:15,"communication,engineering,environment,rocket science,exploration,science,technology,TEDx"
"
","
","
","
",Let's clean up the space junk orbiting Earth,Natalie Panek,10:15,"communication,engineering,environment,rocket science,exploration,science,technology,TEDx"
"
											So imagine you're driving down the highway
on a beautiful, sunny day
											out running errands.
											You've got your music cranked,
											your windows rolled down,
											with the cool breeze
blowing through your hair.
											Feels nice, right?
											Everything is going smoothly
											until suddenly
your car stutters and stalls
											right in the middle of the highway.
											So now you have no choice
but to abandon your car
											where it is on the highway.
											Maybe you were lucky enough
											to be able to move it out of the way
and into a shoulder lane
											so that it's out of the way
of other traffic.
											A couple of hours ago,
											your car was a useful machine
that you relied on in your everyday life.
											Now, it's a useless hunk of metal
											taking up space in a valuable
transportation network.
											And imagine international roadways
all cluttered with broken down vehicles
											that are just getting in the way
of other traffic.
											And imagine the debris
that would be strewn everywhere
											if a collision actually happened,
											thousands of smaller pieces of debris
											becoming new obstacles.
									","
											Imaginen que conducen por la autopista 
en un hermoso día soleado
											haciendo toda clase de mandados.
											Con la música a todo volumen,
											las ventanillas bajas,
											la fresca brisa que agita el cabello.
											Suena bien, ¿verdad?
											Todo parece estar tranquilo,
											hasta que, de repente, 
su auto se sacude y se detiene
											justo en medio de la carretera.
											No hay otra opción que dejar el auto
											en donde está.
											Tal vez si tuvieron suerte
											lograron dejarlo fuera del camino, 
en una cuneta
											para que no interfiera con el tránsito.
											Hasta hace un par de horas,
											el auto era una máquina útil 
en la que confiaban a diario.
											Ahora es una pieza de metal inútil
											que ocupa espacio en una 
red de transporte vital.
											Imaginen rutas internacionales 
abarrotadas de vehículos sin funcionar
											que solo ocupan lugar en el tránsito.
											Imaginen los restos desparramados 
por todas partes,
											si un accidente realmente ocurriera,
											miles de pequeños restos
											formarían nuevos obstáculos.
									","
											Imaginem que estão a percorrer
uma autoestrada, num belo dia de sol,
											sem destino marcado.
											Puseram a música a tocar,
											baixaram os vidros das janelas,
											deixando que a brisa fresca
vos despenteie.
											É agradável, não é?
											Está tudo a correr bem,
											até que, subitamente,
o carro engasga-se e detém-se
											mesmo no meio da autoestrada.
											Não têm outra hipótese
senão abandonar o carro
											ali mesmo, no meio da autoestrada.
											Talvez tenham a sorte
											de afastá-lo do caminho
para uma faixa de paragem
											para que ele fique fora
do caminho do restante tráfego.
											Umas horas antes,
											aquele carro era uma máquina útil,
da qual dependiam na vossa vida diária.
											Agora, não passa
de um monte de metal sem préstimo
											a ocupar espaço numa importante
rede de transportes.
											Imaginem todas as vias internacionais
a abarrotar de veículos avariados

											e a dificultar o restante tráfego.
											Imaginem os destroços
que se espalharão por todo o lado
											se ocorrer uma colisão,
											milhares de destroços mais pequenos
											que passam a ser novos obstáculos.
									","
											Imaginez que vous roulez sur l'autoroute
											par une journée ensoleillée,
											pour aller faire des courses.
											La musique est à plein volume,
											les vitres sont baissées,
											l'air frais souffle dans vos cheveux.
											C'est agréable, non ?
											Tout se déroule paisiblement,
											jusqu'à ce que, soudain,
											votre voiture broute et cale,
											au beau milieu de l'autoroute.
											Vous n'avez pas d'autres choix
											que d'abandonner votre voiture,
											là où elle est, sur l'autoroute.
											Peut-être avez-vous eu la chance
d'avoir pu la pousser
											sur la bande d'arrêt d'urgence,
											afin de la sortir du trafic.
											Il y a quelques heures,
											votre voiture était une machine utile,
											dont vous dépendiez au quotidien.
											Désormais,
											c'est un morceau de métal inutile,
											prenant de la place,
											sur un important réseau de transport.
											Imaginez des autoroutes internationales
											toutes encombrées de véhicules en panne,
											qui bloquent tout autre trafic possible.
											Imaginez les débris éparpillés partout
											si une collision avait eu lieu,
											des milliers de petits bouts de débris
											se transformant en nouveaux obstacles.
									",Let's clean up the space junk orbiting Earth,Natalie Panek,10:15,"communication,engineering,environment,rocket science,exploration,science,technology,TEDx"
"
","
","
","
",Let's clean up the space junk orbiting Earth,Natalie Panek,10:15,"communication,engineering,environment,rocket science,exploration,science,technology,TEDx"
"
											This is the paradigm
of the satellite industry.
											Satellites that are no longer working
											are often left to deorbit
over many, many years,
											or only moved out of the way
as a temporary solution.
											And there are no
international laws in space
											to enforce us to clean up after ourselves.
									","
											Este es el paradigma de 
la industria satelital;
											por lo general los satélites 
que ya no funcionan
											son abandonados en las órbitas 
durante varios años,
											o simplemente se mueven del camino 
como una solución temporal.
											Y no existen leyes internacionales 
en el espacio
											que nos obliguen a retirar esos restos.
									","
											Este é o paradigma
da indústria dos satélites.
											Os satélites que já não estão a funcionar
											são abandonados em órbita
durante muitos anos,
											ou são afastados do caminho
numa solução temporária.
											Não há leis internacionais no espaço
											que nos obriguem
a retirar esses destroços.
									","
											Cela,
											c'est le paradigme
de l'industrie des satellites.
											Les satellites qui ne fonctionnent plus
											sont souvent laissés en orbite,
											pendant de très nombreuses années,
											ou sont tout simplement déplacés,
											comme solution temporaire.
											Dans l'espace, il n'y a
aucune loi internationale

											pour nous forcer à nettoyer
après notre passage.
									",Let's clean up the space junk orbiting Earth,Natalie Panek,10:15,"communication,engineering,environment,rocket science,exploration,science,technology,TEDx"
"
","
","
","
",Let's clean up the space junk orbiting Earth,Natalie Panek,10:15,"communication,engineering,environment,rocket science,exploration,science,technology,TEDx"
"
											So the world's first satellite, Sputnik I,
											was launched in 1957,
											and in that year, there were
only a total of three launch attempts.
											Decades later and dozens of countries
from all around the world
											have launched thousands
of more satellites into orbit,
											and the frequency of launches
is only going to increase in the future,
											especially if you consider
things like the possibility
											of 900-plus satellite
constellations being launched.
									","
											El primer satélite del mundo, 
el Sputnik I,
											fue lanzado en 1957
											y en ese mismo año hubo 
tres intentos de lanzamientos.
											Décadas más tarde, cientos de países
											han lanzado miles de satélites a órbita,
											y la frecuencia de los lanzamientos 
cada vez es más alta,
											en especial si se consideran 
aspectos como la probabilidad
											del lanzamiento de más de 
900 satélites en constelaciones.
									","
											O primeiro satélite mundial,
o Sputnik I,
											foi lançado em 1957.
											Nesse ano, só houve
três tentativas de lançamentos.
											Décadas depois, dezenas de países
de todo o mundo
											puseram em órbita
mais milhares de satélites.
											A frequência de lançamentos
irá aumentar no futuro,
											especialmente se considerarmos
coisas como a possibilidade
											de serem lançados
mais 900 satélites em constelações.
									","
											Le premier satellite au monde,
											Spoutnik I,
											a été lancé en 1957.
											Cette même année,

											il y a eu trois tentatives de lancement.
											Des décennies plus tard,
des dizaines de pays autour du monde
											ont lancé des milliers
de satellites en orbite
											et la fréquence de ces lancements
va s'accroître dans le futur,
											surtout si vous considérez la possibilité
											de lancer des constellations
de plus de 900 satellites.
									",Let's clean up the space junk orbiting Earth,Natalie Panek,10:15,"communication,engineering,environment,rocket science,exploration,science,technology,TEDx"
