en,es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",6 ways mushrooms can save the world,Paul Stamets,17:44,"biology,design,food,global issues,pollution,science,technology,fungi"
"
											I love a challenge, and saving the Earth is probably a good one.
											We all know the Earth is in trouble.
											We have now entered in the 6X,
											the sixth major extinction on this planet.
											I often wondered, if there was a United Organization of Organisms —
											otherwise known as ""Uh-Oh"" —
											(Laughter) — and every organism had a right to vote,
											would we be voted on the planet, or off the planet?
											I think that vote is occurring right now.
									","
											Me gustan los desafíos y salvar al planeta probablemente es uno bueno.
											Todos sabemos que la Tierra está en problemas.
											Hemos entrado en la 6X —
											la sexta extinción más grande del planeta.
											Siempre me preguntaba si hubiera una Organización de Organismos unidos —
											también conocida como ""Oh-Oh"" —
											(Risas) — donde cada organismo tuviera derecho a voto,
											¿votarían por dejarnos dentro o fuera del planeta?
											Pienso que hay una votación en este momento.
									","
											Meydan okumayı severim ve dünyayı kurtarmaya çalışmak buna iyi bir örnek.
											Hepimiz biliyoruz ki, Dünya tehlike altında.
											Kısa bir zaman önce 6x adı verilen
											altıncı soy tükenme devresine girdik.
											Eğer bir ""Birleşmiş Organizmalar Organizasyonu"" olsaydı,
											kısaltması ""Oo!"" olan
											ve her organizmanın bir oy hakkı olsaydı,
											insanlar bu oylamayı kazanır mıydı, yoksa kaybeder miydi?
											Bence bu oylama şu anda gerçekleşiyor.
									","
											J'aime les défis, et sauver la Terre est probablement un bon défi.
											Nous savons tous que la Terre est en danger.
											Nous sommes entrés dans le sixième X —
											la sixième grande extinction de la planète.
											Je me suis souvent demandé s'il y avait une Organisation Unie des Organismes —
											connue aussi sous le nom de ""Oh - oh"" —
											(Rires) - et si tous les organismes avaient un droit de vote,
											le résultat du vote serait-il pour notre maintien sur la planète, ou pour notre expulsion?
											Je pense que ce vote se déroule en ce moment même.
									","
											Ich liebe Herausforderung und das Retten der Erde ist wahrscheinlich eine ganz gute.
											Wir alle wissen, dass die Erde Probleme hat.
											Wir sind jetzt in der sechsten bedeutenden Phase
											der Vernichtung auf diesem Planet eingetreten.
											Ich habe oft darüber nachgedacht, wenn eine Vereinigte Organisation der Organismen existieren würde,
											anders bezeichnet als ""Uh - Oh"",
											(Lachen) — und jede Gattung das Stimmrecht hätte,
											würden wir für Auf-dem-Planeten oder Weg-vom-Planeten stimmen?
											Ich meine, dass diese Wahl jetzt stattfindet.
									",6 ways mushrooms can save the world,Paul Stamets,17:44,"biology,design,food,global issues,pollution,science,technology,fungi"
"
","
","
","
","
",6 ways mushrooms can save the world,Paul Stamets,17:44,"biology,design,food,global issues,pollution,science,technology,fungi"
"
											I want to present to you a suite of six mycological solutions,
											using fungi, and these solutions are based on mycelium.
											The mycelium infuses all landscapes,
											it holds soils together, it's extremely tenacious.
											This holds up to 30,000 times its mass.
											They're the grand molecular disassemblers of nature — the soil magicians.
											They generate the humus soils across the landmasses of Earth.
											We have now discovered that there is a multi-directional transfer
											of nutrients between plants, mitigated by the mcyelium —
											so the mycelium is the mother
											that is giving nutrients from alder and birch trees
											to hemlocks, cedars and Douglas firs.
									","
											Quiero presentarle una serie de seis soluciones micológicas,
											que usan hongos, soluciones basadas en el micelio.
											El micelio reposa en cualquier terreno,
											une suelos, es extremadamente tenaz.
											Este retiene hasta 30 mil veces su masa.
											Son los grandes desensambladores moleculares de la Naturaleza, los magos del suelo.
											Generan el humus de las masas terrestres del planeta.
											Ahora hemos descubierto que hay una transferencia multidireccional
											de nutrientes entre plantas, atenuada por el micelio —
											así el micelio es la madre
											que nutre desde los alisos y abedules
											hasta las cicutas, los cedros y abetos de Douglas.
									","
											Size, mantarların sunabileceği 6 çözümden bahsetmek istiyorum.
											Bu çözümlerin temelinde, mantarların miselyumları (emeç) yatıyor.
											Miselyum, her türlü araziye yayılır.
											Toprağı sıkı sıkıya kavrar ve bir arada tutar.
											Kendi kütlesinden 30 bin kat fazlasını taşır.
											Onlar, doğanın görkemli moleküler ayırıcıları, ""toprak sihirbazları""dır.
											Yeryüzündeki tüm toprak katmanlarına yayılan humusun oluşmasını sağlarlar.
											Yakın zamanda bitkiler ve topraktan aldıkları besin arasında
											miselyum tarafından yönetilen çok-yönlü bir aktarım keşfettik.
											Miselyum, huşgillerden aldığı besini
											baldıran, sedir ve Douglas köknarı gibi
											bitkilere dağıtan bir anne gibidir.
									","
											Je tiens à vous présenter une série de six solutions mycologiques
											qui utilisent les champignons, et ces solutions sont fondées sur le mycélium.
											Le mycelium est présent dans tous les paysages,
											il retient les sols, il est extrêmement tenace.
											Celui-ci retient jusqu'à 30 000 fois sa masse.
											Ce sont les grands désassembleurs moléculaires de la nature — les magiciens du sol.
											Ils génèrent l'humus sur tous les continents de la Terre.
											Nous avons maintenant découvert qu'il existe un transfert multi-directionnel
											de nutriments entre les plantes coordonné par le mycélium —
											le mycélium donc est la mère
											qui donne les nutriments de l'aulne et du bouleau
											aux pruches, aux cèdres et aux sapins Douglas.
									","
											Ich möchte Ihnen eine Folge von sechs mykologischen Lösungen vorstellen
											die Fungi anwenden und diese Lösungen basieren auf einem Myzel.
											Myzel füllt alle Landschaften,
											es hält den Erdboden zusammen, es ist unheimlich hartnäckig.
											Es erreicht eine Masse, die 30 000 mal größer ist als die eigene.
											Sie sind die großen molekularen Zerleger der Natur — die Zauberer der Erde.
											Sie erzeugen Humus rund um das Erdreich des Globus.
											Wir haben jetzt entdeckt, dass es eine in mehrere Richtung gehende
											Nährstoff Übertragung zwischen Pflanzen gibt, angeregt durch das Myzel —
											also Myzel ist die die Nähstoffe gebende Mutter,
											von Erlen und Birken
											zu Schierlingen, Zedern und Douglasien.
									",6 ways mushrooms can save the world,Paul Stamets,17:44,"biology,design,food,global issues,pollution,science,technology,fungi"
"
","
","
","
","
",6 ways mushrooms can save the world,Paul Stamets,17:44,"biology,design,food,global issues,pollution,science,technology,fungi"
"
											Dusty and I, we like to say, on Sunday, this is where we go to church.
											I'm in love with the old-growth forest,
											and I'm a patriotic American because we have those.
											Most of you are familiar with Portobello mushrooms.
											And frankly, I face a big obstacle.
											When I mention mushrooms to somebody,
											they immediately think Portobellos or magic mushrooms,
											their eyes glaze over, and they think I'm a little crazy.
											So, I hope to pierce that prejudice forever with this group.
											We call it mycophobia,
											the irrational fear of the unknown, when it comes to fungi.
									","
											Dusty y yo, nos gusta decirlo, aquí es a donde vamos a misa el domingo.
											Amo al bosque nativo
											y soy un patriota estadounidense porque los tenemos.
											La mayoría están familizarizados con los champiñones Portobello.
											Francamente enfrento un gran obstáculo
											cuando menciono los hongos a alguien
											inmediatamente piensan en champiñones o en hongos alucinógenos
											alzan la mirada y piensan que estoy un poco loco.
											Entonces espero romper este prejuicio para siempre en este grupo.
											La llamamos micofobia,
											el miedo irracional a lo desconocido cuando se trata de hongos.
									","
											Dusty ve benim, Pazar günleri keyifle gittiğimiz kilise işte burasıdır.
											Balta girmemiş ormanlara aşığım ve
											vatansever bir Amerikalıyım çünkü bizim böyle ormanlarımız var.
											Birçoğunuz kültür mantarına aşinasınızdır.
											Açıkçası, ne zaman birine mantarlardan bahsetsem
											büyük bir engelle karşılaşıyorum.
											Hemen ya kültür mantarlarını ya da sihirli mantarları anımsıyorlar.
											Gözlerini kaydırarark hafif deli olduğumu düşünüyorlar.
											Sizlerle birlikte bu önyargıyı sonsuza dek yıkmayı umuyorum.
											Buna ""mantar fobisi"" diyoruz:
											mantarlar hakkında, bilinmeyenlere karşı beslenen akıldışı korku.
									","
											Dusty et moi, nous nous plaisons à dire que le dimanche, c'est là que nous allons à l'église.
											Je suis amoureux des forêts anciennes,
											et je suis un patriote américain parce que nous en avons.
											La plupart d'entre vous connaissez bien les champignons de Paris.
											Et franchement, je suis face à un obstacle majeur :
											lorsque je parle à quelqu'un de champignons,
											il pense immédiatement champignons de Paris ou champignons hallucinogènes,
											leur regard devient terne, et ils pensent que je suis un peu fou.
											J'espère donc faire éclater ce préjugé une fois pour toute avec votre groupe .
											Nous appelons ça la mycophobie,
											la peur irrationnelle de l'inconnu quand il s'agit de champignons.
									","
											Dusty und ich, wir sagen gern am Sonntag gehen wir in die Kirche.
											Ich bin verliebt in dem urwüchsigen Wald,
											und ich bin ein amerikanischer Patriot, weil wir ihn haben.
											Den meisten von Ihnen sind Portobello Pilze bekannt.
											Und ehrlich gesagt, ich stoße auf große Vorurteile,
											wenn ich Pilze erwähne,
											denken Leute sofort an Portobello oder haluzinogene Pilze,
											bekommen glasige Augen, und meinen ich wäre ein bißchen verrückt.
											Also hoffe ich, dieses Vorurteil mit dieser Gruppe für immer zu überwinden.
											Wir nennen das Mykophobie,
											die irrationale Angst vor dem Unbekannten, wenn es um Pilze geht.
									",6 ways mushrooms can save the world,Paul Stamets,17:44,"biology,design,food,global issues,pollution,science,technology,fungi"
"
","
","
","
","
",6 ways mushrooms can save the world,Paul Stamets,17:44,"biology,design,food,global issues,pollution,science,technology,fungi"
"
											Mushrooms are very fast in their growth.
											Day 21, day 23, day 25.
											Mushrooms produce strong antibiotics.
											In fact, we're more closely related to fungi than we are to any other kingdom.
											A group of 20 eukaryotic microbiologists
											published a paper two years ago erecting opisthokonta —
											a super-kingdom that joins animalia and fungi together.
											We share in common the same pathogens.
											Fungi don't like to rot from bacteria,
											and so our best antibiotics come from fungi.
											But here is a mushroom that's past its prime.
											After they sporulate, they do rot.
											But I propose to you that the sequence of microbes
											that occur on rotting mushrooms
											are essential for the health of the forest.
											They give rise to the trees,
											they create the debris fields that feed the mycelium.
									","
											Los hongos crecen muy rápido.
											Día 21, día 23, día 25.
											Los hongos producen antibióticos potentes.
											De hecho, estamos más estrechamente relacionados a los hongos que a cualquier otro reino natural.
											Un grupo de 20 microbiólogos eucarióticos
											publicaron un artículo hace dos años que eleva a los opistocontos
											a super-reino que une a los animales con los hongos.
											Compartimos los mismos patógenos.
											A los hongos no les gusta pudrirse por causa de bacterias,
											por eso los mejores antibióticos vienen de los hongos.
											Aquí tenemos un hongo que ya pasó su época dorada.
											Después de esporular se pudren.
											Les presento la idea de que la secuencia de microbios
											que se da en los hongos putrefactos
											es esencial para la salud del bosque.
											Hacen crecer a los árboles,
											crean la hojarasca que alimenta al micelio.
									","
											Mantarlar çok hızlı büyürler.
											Bu, 21. gün, 23. gün ve 25. gün.
											Mantarlar çok güçlü antibiyotikler üretirler.
											Biz de aslında, diğer âlemlere (bitki, hayvan, bakteri) kıyasla mantarlara daha yakınız.
											İki yıl önce, ökaryotları inceleyen 20 kişilik bir grup mikrobiyolog
											""opisthokonta"" terimini ortaya atan bir makale yayınladı.
											Bu terim, hayvan ve mantar âlemini birleştiren bir yüksek-alemi tanımlıyordu.
											Biz de mantarlarla aynı patojenleri paylaşıyoruz.
											Mantarlar patojenik bakteriyi sevmezler ve
											bakterilere karşı en iyi antibiyotikleri üretirler.
											Fakat burada zamanı geçmiş bir mantar görüyoruz.
											Mantarlar, spor ürettikten sonra çürürler.
											Fakat ben, mantarlar çürürken oluşan
											bir dizi mikrobun, ormanın sağlığı için
											büyük önem taşıdığını öne sürüyorum.
											Çürüyen mantarlar, ağaçlara hayat verirler;
											miselyumları besleyen atık alanları oluştururlar.
									","
											Les champignons ont une croissance très rapide.
											21ème Jour, 23ème jour, 25ème jour.
											Les champignons produisent de puissants antibiotiques.
											En fait, nous sommes plus proches des champignons que de tout autre règne.
											Un groupe de 20 microbiologistes eucaryotes
											a publié un article il y a deux ans, qui érigeait les opisthocontes —
											un super-règne qui rassemble le règne animal et les champignons.
											Nous partageons les mêmes agents pathogènes.
											Les champignons n'aiment pas pourrir à à cause de bactéries,
											et donc nos meilleurs antibiotiques viennent des champignons.
											Mais voici un champignon qui n'est plus de première jeunesse.
											Après avoir sporulé, ils pourrissent.
											Mais je postule que la série de microbes
											qui apparaissent sur les champignons en train de pourrir
											sont essentiels pour la santé de la forêt.
											Ils permettent aux arbres de pousser,
											ils créent les champs de débris qui nourrissent le mycélium.
									","
											Pilze wachsen sehr schnell.
											21. Tag, 23., 25..
											Pilze produzieren starke Antibiotika.
											In Wirklichkeit, sind wir näher mit Pilzen verwandt, als mit irgendeiner anderen Art.
											Vor zwei Jahren hat eine Gruppe von 20 Eukarionten-Mikrobiologen
											einen Artikel publiziert, über Opisthokonta —
											einer Superfamilie, die Tierwelt und Pilze verbindet.
											Wir teilen mit Ihnen die gleichen Krankheitserreger.
											Fungi haben es nicht gern, durch Bakterien zu verfaulen,
											also stammen unsere besten Antibiotika von Fungi.
											Und hier ist ein Pilz der seinen Wachstumshöhepunkt überschritten hat.
											Nach dem Bilden von Sporen, verfaulen sie.
											Aber ich versichere Ihnen, dass eine Reihe von Mikroben,
											die sich auf faulenden Pilzen mehren,
											von wesenticher Bedeutung für die Gesundheit des Waldes sind.
											Sie lassen die Bäume wachsen,
											und bilden Schuttfelder, die Myzele ernähren.
									",6 ways mushrooms can save the world,Paul Stamets,17:44,"biology,design,food,global issues,pollution,science,technology,fungi"
"
","
","
","
","
",6 ways mushrooms can save the world,Paul Stamets,17:44,"biology,design,food,global issues,pollution,science,technology,fungi"
"
											And so we see a mushroom here sporulating.
											And the spores are germinating,
											and the mycelium forms and goes underground.
											In a single cubic inch of soil, there can be more than eight miles of these cells.
											My foot is covering approximately 300 miles of mycelium.
									","
											Y aquí vemos un hongo esporulando.
											Las esporas están germinando,
											y el micelio se forma y va subterráneo.
											En 16 cm3 de suelo puede haber más de 12 km de estas células.
											Mi pie cubre cerca de 483 km de micelios.
									","
											Burada, spor üreten bir mantar görüyoruz.
											Sporlar filizleniyor
											ve miselyum oluşup yeraltına giriyor.
											Yaklaşık 16 cm³ toprak parçasında, 12 km'den fazla miselyum hücresi bulunur.
											Ayağım burada, yaklaşık 480 km'lik miselyumun üzerinde.
									","
											Et donc, nous voyons ici un champignon en train de sporuler.
											Et les spores germinent,
											et le mycélium se forme et va dans le sous-sol.
											Dans un seul pouce cube (2,54 cm cube) de sol, il peut y avoir plus de huit miles (12,87 kilomètres) de ces cellules.
											Mon pied couvre environ 300 miles (483 kilomètres) de mycélium.
									","
											Hier sehen wir die Pilze, die Sporen bilden.
											und die Sporen keimen,
											Myzele entstehen und verbreiten sich unter der Erde.
											In nur 2,5 cm³ Erde, kann es mehr als acht Meilen dieser Zellen geben.
											Mein Fuß bedeckt ungefähr 300 Meilen von Myzelen.
									",6 ways mushrooms can save the world,Paul Stamets,17:44,"biology,design,food,global issues,pollution,science,technology,fungi"
