en,es,title,speaker,duration,tags
"
","
",How we're using dogs to sniff out malaria,James Logan,17:40,"TEDx,science,smell,animals,biology,illness,disease"
"
											Malaria is still one of the biggest
killers on the planet.
											Despite us making significant progress
in the last 20 years,
											half the world's population
is still at risk from this disease.
											In fact, every two minutes,
											a child under the age of two
dies from malaria.
											Our progress has undoubtedly stalled.
									","
											La malaria todavía es uno 
de los mayores asesinos del planeta.
											Aunque hemos progresado mucho
durante los últimos 20 años,
											la mitad de la población del planeta
aún está en riesgo por esta enfermedad.
											De hecho, cada dos minutos,
											un niño menor de dos años
muere a causa de la malaria.
											Sin duda, nuestro progreso 
se ha estancado.
									",How we're using dogs to sniff out malaria,James Logan,17:40,"TEDx,science,smell,animals,biology,illness,disease"
"
","
",How we're using dogs to sniff out malaria,James Logan,17:40,"TEDx,science,smell,animals,biology,illness,disease"
"
											Now we face many challenges
when it comes to tackling malaria,
											but one of the problems that we have
											is actually finding people who are
infected with malaria in the first place.
											So, for example, if people have
some level of immunity to the disease,
											then they can develop an infection
and become infectious and still pass it on
											but not actually develop any symptoms,
											and that can be a big problem,
because how do you find those people?
											It's like looking
for a needle in a haystack.
											Now scientists have been trying
to solve this problem for some years,
											but what I want to talk to you about today
											is that the solution to this problem
may have been right under our noses
											this whole time.
									","
											Ahora bien, al luchar contra la malaria
nos enfrentamos a muchos retos,
											pero uno de los problemas que tenemos
											es, en primer lugar, encontrar 
personas infectadas con la enfermedad.
											Por ejemplo, si una persona tiene 
un cierto grado de inmunidad ante ella,
											puede ser infectado y pasarla
											pero sin desarrollar ningún síntoma,
											y eso puede ser un gran problema porque
¿cómo encontramos a esa gente?
											Es como buscar una aguja en un pajar.
											Los científicos han tratado de resolver
este problema durante años,
											pero lo que quiero contarles hoy
											es que la solución de este problema
puede haber estado bajo nuestras narices
											todo este tiempo.
									",How we're using dogs to sniff out malaria,James Logan,17:40,"TEDx,science,smell,animals,biology,illness,disease"
"
","
",How we're using dogs to sniff out malaria,James Logan,17:40,"TEDx,science,smell,animals,biology,illness,disease"
"
											Now that was a bit of a heavy start,
with lots of really important statistics,
											so I want us all
to just relax a little bit
											and that'll help me to relax
a little bit as well.
											So why don't we just all take
a nice deep breath in ...
											Wow. (Laughs)
									","
											Bien, ha sido un comienzo un poco pesado,
con muchas estadísticas importantes,
											así que quiero que nos relajemos un poco,
											y eso me ayudará a relajarme a mí también.
											Hagamos una inspiración profunda ...
											¡Ah! (Ríe)
									",How we're using dogs to sniff out malaria,James Logan,17:40,"TEDx,science,smell,animals,biology,illness,disease"
"
","
",How we're using dogs to sniff out malaria,James Logan,17:40,"TEDx,science,smell,animals,biology,illness,disease"
"
											And sigh,
											and, whoo, going to get blown away there.
											OK, now I want you to do it again,
											but this time, I want you to do it
just through your nose,
											and I want you to really sense
the environment around you.
											And in fact, I want you to really smell
the person who's sitting next to you.
											Even if you don't know them, I don't care.
											Lean in, get your nose
right into their armpit,
											come on, stop being so British about it,
											get your nose into the armpit,
have a good old sniff,
											see what you can smell.
									","
											Y suspiramos ...
											¡Ah, por allí se van a volar!
											Bien, ahora quiero que lo repitan,
											pero esta vez solo por la nariz,
											y que perciban realmente 
el entorno que los rodea.
											De hecho, quiero que huelan a la persona
que está sentada a su lado.
											Aunque no la conozcan, no me importa.
											Inclínense, pongan la nariz bajo su axila,
											vamos, dejen de ser tan británicos,
											pongan la nariz en la axila,
huelan profundamente,
											vean qué pueden oler.
									",How we're using dogs to sniff out malaria,James Logan,17:40,"TEDx,science,smell,animals,biology,illness,disease"
"
","
",How we're using dogs to sniff out malaria,James Logan,17:40,"TEDx,science,smell,animals,biology,illness,disease"
"
											(Laughter)
									","
											(Risas)
									",How we're using dogs to sniff out malaria,James Logan,17:40,"TEDx,science,smell,animals,biology,illness,disease"
"
","
",How we're using dogs to sniff out malaria,James Logan,17:40,"TEDx,science,smell,animals,biology,illness,disease"
"
											Now each and every one of us
											would have had a very different
sensory experience there.
											Some of us would have smelled
something rather pleasant,
											perhaps somebody's perfume.
											But some of us might have smelled
something a little bit less pleasant,
											perhaps somebody's
bad breath or body odor.
											Maybe you even smelled your own body odor.
									","
											Cada uno de nosotros
											puede haber tenido una experiencia 
sensorial muy diferente.
											Algunos podemos haber olido
algo bastante agradable,
											quizá el perfume de alguien.
											Pero algunos podremos haber olido
algo menos agradable,
											quizá el mal aliento 
o el olor corporal de alguien.
											Quizá hayan olido su propio olor.
									",How we're using dogs to sniff out malaria,James Logan,17:40,"TEDx,science,smell,animals,biology,illness,disease"
"
","
",How we're using dogs to sniff out malaria,James Logan,17:40,"TEDx,science,smell,animals,biology,illness,disease"
"
											(Laughter)
									","
											(Risas)
									",How we're using dogs to sniff out malaria,James Logan,17:40,"TEDx,science,smell,animals,biology,illness,disease"
"
","
",How we're using dogs to sniff out malaria,James Logan,17:40,"TEDx,science,smell,animals,biology,illness,disease"
"
											But, you know, there's probably
a good reason
											that some of us
don't like certain body smells.
											Throughout history,
											there have been many examples of diseases
being associated with a smell.
											So, for example, typhoid apparently
smells like baked brown bread,
											and that's quite a nice smell, isn't it,
											but it starts to get a little bit worse.
											TB smells like stale beer,
											and yellow fever smells like the inside
of a butcher shop, like raw meat.
											And in fact, when you look
at the sort of words that are used
											to describe diseases,
											you tend to find these words:
											""rotting,"" ""foul,"" ""putrid"" or ""pungent.""
											So it's no surprise, then,
											that smell and body odor
gets a bit of bad reputation.
											If I was to say to you, ""You smell,""
											now, you're going to take that
not exactly as a compliment, are you.
											But you do smell.
											You've just found that out. You do smell.
											It's a scientific fact.
									","
											Probablemente, hay una buena razón
											por la que a algunos de nosotros
no nos gustan ciertos olores corporales.
											A lo largo de la historia,
											hubo muchos ejemplos de enfermedades
que se asociaban con un olor.
											Por ejemplo, parece que la fiebre tifoidea
huele como pan integral horneado,
											y ese es un olor bastante agradable,
											pero se pone peor.
											La tuberculosis huele a cerveza rancia,
											y la fiebre amarilla huele como 
una carnicería, como carne cruda.
											De hecho, si observamos los tipos 
de palabras que se emplean
											para describir las enfermedades,
											solemos encontrar estas:
											""podrido"", ""fétido"",
""putrefacto"" o ""acre"".
											Así que no nos sorprende
											que el olor corporal tenga
un poco de mala reputación.
											Si les dijera: ""Tienes olor"",
											no lo tomarían exactamente 
como un cumplido, ¿no?
											Pero sí que tienen olor.
											Recién se han dado cuenta. Tienen olor.
											Es un hecho científico.
									",How we're using dogs to sniff out malaria,James Logan,17:40,"TEDx,science,smell,animals,biology,illness,disease"
"
","
",How we're using dogs to sniff out malaria,James Logan,17:40,"TEDx,science,smell,animals,biology,illness,disease"
"
											And I'd quite like
to turn that on its head.
											What if we could actually
think about smell in a positive way,
											put it to good use?
											What if we could detect the chemicals
											that are given off
by our bodies when we're ill,
											and use that to diagnose people?
											Now we'd need to develop good sensors
that would allow us to do this,
											but it turns out that the world's
best sensors actually already exist,
											and they're called animals.
									","
											Ahora quisiera darlo vuelta.
											¿Y si pudiéramos pensar sobre 
los olores de un modo positivo,
											darle un buen uso,
											para detectar las sustancias químicas
											que emite nuestro cuerpo
cuando estamos enfermos,
											y usarlo para diagnosticar a las personas?
											Necesitaríamos desarrollar buenos sensores
que nos permitan hacerlo,
											pero resulta que los mejores sensores
del mundo ya existen,
											y se llaman: animales.
									",How we're using dogs to sniff out malaria,James Logan,17:40,"TEDx,science,smell,animals,biology,illness,disease"
"
","
",How we're using dogs to sniff out malaria,James Logan,17:40,"TEDx,science,smell,animals,biology,illness,disease"
