en,es,fr,tr,title,speaker,duration,tags
"
","
","
","
",Let's end ageism,Ashton Applewhite,11:37,"aging,humanity,inequality,identity,personal growth,social change,society"
"
											What's one thing that every person
in this room is going to become?
											Older.
											And most of us are scared stiff
at the prospect.
											How does that word make you feel?
											I used to feel the same way.
											What was I most worried about?
											Ending up drooling
in some grim institutional hallway.
											And then I learned that only
four percent of older Americans
											are living in nursing homes,
											and the percentage is dropping.
											What else was I worried about?
											Dementia.
											Turns out that most of us
can think just fine to the end.
											Dementia rates are dropping, too.
											The real epidemic is anxiety
over memory loss.
									","
											¿Qué es eso en lo que todos 
nos vamos a convertir?
											Mayores.
											A la mayoría nos aterra la idea.
											¿Qué sienten al oír esa palabra?
											Yo solía ​​sentirme así
											¿Qué era lo que más me preocupaba?
											Terminar babeando en el sombrío pasillo 
de alguna institución.
											Y luego supe que solo el 4 % 
de los mayores estadounidenses
											viven en hogares de ancianos,
											y el porcentaje está cayendo.
											¿Qué otra cosa me preocupaba?
											La demencia.
											Resulta que la mayoría 
puede pensar bien hasta el final.
											La tasa de demencia 
está cayendo también.
											La verdadera epidemia es la ansiedad
por la pérdida de memoria.
									","
											Quelle est une chose que toute personne
dans cette pièce va devenir ?
											Plus vieux.
											La plupart d'entre nous
ont peur de cette éventualité.
											Qu'est-ce que vous ressentez
en entendant cela ?
											Je ressentais la même chose.
											Qu'est-ce qui m'inquiétait le plus ?
											Me retrouver à baver
dans le couloir lugubre d'une institution.
											Puis j'ai appris que seuls
4% des personnes âgées américaines
											vivent en maison de retraite
											et ce pourcentage est en baisse.
											Quoi d'autre m'inquiétait ?
											La démence.
											La plupart d'entre nous
peuvent réfléchir jusqu'à la fin.
											Les taux de démence sont aussi en baisse.
											La vraie épidémie est l'anxiété
liée à la perte de mémoire.
									","
											Bu odadaki herkesin başına
gelecek şey nedir?
											Yaşlılık.
											Çoğumuz geleceğimiz hakkında
endişe etmekte.
											Yaşlılık hali size ne
hissettiriyor?
											Ben de aynısını
hissediyordum.
											En çok endişelendiğim şey neydi?
											Bir huzurevinin koridorunda
saçmalarken kendimi bulmak.
											Ama sonra Amerikalıların sadece
yüzde dördünün huzur evlerinde
											yaşadığını öğrendim.
											Bu yüzdeler daha da düşüyor.
											Başka hangi konuda endişelerim vardı?
											Bunama!
											Aslında çoğumuzun ölene kadar
sağlıklı düşünebildiği ortaya çıktı.
											Hatta bunama yüzdeleri de düşmekte.
											Asıl sıkıntı olan ise hafıza kaybı
yaşayacağım endişesi.
									",Let's end ageism,Ashton Applewhite,11:37,"aging,humanity,inequality,identity,personal growth,social change,society"
"
","
","
","
",Let's end ageism,Ashton Applewhite,11:37,"aging,humanity,inequality,identity,personal growth,social change,society"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Gülüşmeler)
									",Let's end ageism,Ashton Applewhite,11:37,"aging,humanity,inequality,identity,personal growth,social change,society"
"
","
","
","
",Let's end ageism,Ashton Applewhite,11:37,"aging,humanity,inequality,identity,personal growth,social change,society"
"
											I also figured that old people
were depressed
											because they were old
and they were going to die soon.
									","
											También pensaba que los ancianos
estaban deprimidos
											porque eran viejos
y pronto iban a morir.
									","
											J'ai réalisé que les personnes âgées
étaient déprimées
											car elles étaient vieilles
et allaient bientôt mourir.
									","
											Ayrıca yaşlıların depresif
olduklarını düşünüyordum.
											Çünkü yaşlılardı ve yakında öleceklerdi.
									",Let's end ageism,Ashton Applewhite,11:37,"aging,humanity,inequality,identity,personal growth,social change,society"
"
","
","
","
",Let's end ageism,Ashton Applewhite,11:37,"aging,humanity,inequality,identity,personal growth,social change,society"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Gülüşmeler)
									",Let's end ageism,Ashton Applewhite,11:37,"aging,humanity,inequality,identity,personal growth,social change,society"
"
","
","
","
",Let's end ageism,Ashton Applewhite,11:37,"aging,humanity,inequality,identity,personal growth,social change,society"
"
											It turns out that the longer people live,
											the less they fear dying,
											and that people are happiest at
the beginnings and the end of their lives.
											It's called the U-curve of happiness,
											and it's been borne out
by dozens of studies around the world.
											You don't have to be a Buddhist
or a billionaire.
											The curve is a function of the way
aging itself affects the brain.
									","
											Resulta que cuanto más vive la gente,
											menos teme morir,
											y que las personas son más felices
al inicio y el final de sus vidas.
											Se llama la curva U de la felicidad,
											y decenas de estudios lo han confirmado 
en todo el mundo.
											No hay que ser budista ni multimillonario.
											La curva es una función de la forma en 
que el envejecimiento afecta al cerebro.
									","
											Il se trouve que plus les gens vivent
longtemps, moins ils ont peur de mourir.
											Les moments les plus heureux
sont en début et en fin de vie.
											C'est la courbe en U du bonheur,
											et elle a été corroborée par des douzaines
d'études à travers le monde.
											Pas besoin d'être bouddhiste
ou milliardaire.
											La courbe dépend de la façon
dont le vieillissement affecte le cerveau.
									","
											Oysa insanların daha uzun yaşadıkça,
											korkularının o kadar azaldığı
											ve hayatlarının başlangıcı ile sonuna
doğru en mutlu oldukları ortaya çıktı.
											Buna mutluluğun U eğrisi denmekte
											ve dünyanın çeşitli yerlerinde yapılan
araştırmalarla teyit edildi.
											Budist veya milyarder olmana gerek yok.
											Eğri, yaşlanmanın beyni etkileme
yolunu belirten bir fonksiyon.
									",Let's end ageism,Ashton Applewhite,11:37,"aging,humanity,inequality,identity,personal growth,social change,society"
