en,tr,fr,pt,title,speaker,duration,tags
"
","
","
","
",Can a black hole be destroyed?,Fabio Pacucci,4:49,"animation,TED-Ed,space,universe,Planets,science,discovery"
"
											Black holes are among the most 
destructive objects in the universe.
											Anything that gets too close to the 
central singularity of a black hole,
											be it an asteroid, planet, or star,
											risks being torn apart by its 
extreme gravitational field.
											And if the approaching object happens 
to cross the black hole’s event horizon,
											it’ll disappear and never re-emerge,
											adding to the black hole’s mass and 
expanding its radius in the process.
											There is nothing we could throw 
at a black hole
											that would do the least bit of 
damage to it.
											Even another black hole won’t destroy it–
											the two will simply merge into a larger
black hole,
											releasing a bit of energy as gravitational
waves in the process.
											By some accounts,
											it’s possible that the universe may 
eventually consist entirely of black holes
											in a very distant future.
											And yet, there may be a way to destroy, 
or “evaporate,” these objects after all.
											If the theory is true,
											all we need to do is to wait.
									","
											Kara delikler evrendeki 
en yıkıcı cisimler arasındadır.
											Bir kara deliğin merkezi tekilliğine 
fazla yaklaşan herhangi bir şey,
											asteroit, gezegen veya yıldız,
											aşırı yerçekimi alanı tarafından 
parçalara ayrılmayı göze alır
											ve eğer yaklaşan cisim 
kara deliğin olay ufkunu geçerse
											kara deliğin süreç içerisindeki kütlesini
ve genişleyen yarıçapını hesaba katarsak
											ortadan kaybolacak ve asla
yeniden ortaya çıkmayacak.
											Kara deliğe zerre kadar hasar verecek,
fırlatabileceğimiz hiçbir şey yok.
											Başka bir kara delik bile onu yok edemez–
											süreç içerisinde kütle çekimsel dalgalar
adı altında birazcık enerji yayarak
											ikisi sadece daha geniş 
bir kara delik oluşturur.
											Bazılarına göre
											evrenin çok uzak bir gelecekte en sonunda 
tamamen kara deliklerden oluşması mümkün.
											Fakat her şeye rağmen 
bu cisimleri yok etmenin
											veya ""buharlaştırmanın"" bir yolu olabilir.
											Eğer teori doğruysa
tek yapmamız gereken şey beklemek.
									","
											Les trous noirs font partie des objets 
les plus dévastateurs de l'univers.
											Tout ce qui s'approche un peu trop 
de leur singularité gravitationnelle,
											que ce soit un astéroïde,
une planète ou une étoile,
											risque d'être détruit par 
son champ gravitationnel intense.
											Et si l'objet finit par franchir 
l'horizon des événements du trou noir,
											il disparaît pour ne plus
jamais refaire surface,
											augmentant ainsi sa masse et
agrandissant son rayon.
											Il n'y a rien qu'on puisse 
jeter dans un trou noir
											qui pourrait lui causer 
le moindre dommage.
											Même un autre trou noir 
ne le détruirait pas :
											ils fusionneraient en un trou noir 
encore plus grand,
											et libéreront un peu d'énergie sous forme 
d'ondes gravitationnelles.
											Selon certaines hypothèses,
											il est possible que l'univers sera composé
											entièrement de trous noirs
											dans un futur très lointain.
											Et pourtant il y aurait un moyen
de les détruire ou les « faire évaporer ».
											Si cette théorie est juste,
											nous devons juste attendre.
									","
											Os buracos negros são dos objetos
mais destruidores do universo.
											Tudo o que se aproxime demais
											da singularidade central
de um buraco negro,
											seja um asteroide,
um planeta ou uma estrela.a
											arrisca-se a ser destruído
pelo seu extremo campo gravitacional.
											Se um objeto que se aproxima
											atravessar o ponto de não retorno
de um buraco negro,
											desaparecerá e nunca mais voltará.
											unindo-se à massa do buraco negro,
expandindo assim o seu raio.
											Não há nada que possamos
atirar para um buraco negro
											que lhe possa provocar
o mais pequeno dano.
											Nem mesmo outro buraco negro
o pode destruir
											— os dois simplesmente
fundem-se num buraco negro maior,
											libertando um pouco de energia
sob a forma de ondas gravitacionais.
											Segundo algumas teorias,
											é possível que o universo seja formado
totalmente por buracos negros
											num futuro muito distante.
											Contudo, pode haver uma forma
de destruir ou ""evaporar"" esses objetos,
											Se a teoria for verdadeira,
só nos resta esperar.
									",Can a black hole be destroyed?,Fabio Pacucci,4:49,"animation,TED-Ed,space,universe,Planets,science,discovery"
"
","
","
","
",Can a black hole be destroyed?,Fabio Pacucci,4:49,"animation,TED-Ed,space,universe,Planets,science,discovery"
"
											In 1974,
											Stephen Hawking theorized a process
											that could lead a black hole 
to gradually lose mass.
											Hawking radiation, as it came to be known,
											is based on a well-established phenomenon
called quantum fluctuations of the vacuum.
											According to quantum mechanics,
											a given point in spacetime fluctuates 
between multiple possible energy states.
											These fluctuations are driven by the 
continuous creation and destruction
											of virtual particle pairs,
											which consist of a particle and its 
oppositely charged antiparticle.
									","
											1974 yılında
											Stephen Hawking bir kara deliğin
											gitgide kütlesini kaybetmesine 
yol açacak bir yol kuramlaştırdı.
											Bilindiği ismiyle Hawking radyasyonu,
											kuantum dalgalanması denilen iyi 
yapılandırılmış bir olguya dayanmaktadır.
											Kuantum mekaniğine göre 
uzay zamandaki belli bir nokta,
											birkaç olası enerji seviyesi
arasında dalgalanıyor.
											Bu dalgalanmalar, bir parçacık 
ve zıt yüklenmiş antiparçacıktan oluşan
											gerçek parçacık çiftinin devamlı 
yaratılışı ve yıkımıyla oluşur.
									","
											En 1974,
											Stephen Hawking a émis l'hypothèse

											qu'un trou noir pourrait être poussé
à perdre de la masse petit à petit.
											Ce processus, appelé 
le rayonnement de Hawking,
											se base sur un phénomène bien connu : 
la fluctuation quantique du vide.
											Selon la mécanique quantique,

											un point donné dans l'espace-temps
											fluctue entre plusieurs 
niveaux d'énergie possibles.
											Ces fluctuations sont générées par 
la création et la destruction continue
											de paires virtuelles de particules,
											composées d'une particule et 
d'une antiparticule de charge opposée.
									","
											Em 1974,
											Stephen Hawking teorizou um processo
											que pode levar um buraco negro
a perder massa, gradualmente.
											A radiação Hawking, 
como veio a ser conhecida,
											baseia-se num fenómeno bem conhecido
chamado flutuações quânticas do vácuo.
											Segundo a mecânica quântica,
											um dado ponto no espaço-tempo
											flutua entre múltiplos estados
possíveis de energia.
											Essas flutuações são provocadas
pela contínua criação e destruição
											de pares de partículas virtuais,
											que consistem numa partícula
e na sua antipartícula, de carga oposta.
									",Can a black hole be destroyed?,Fabio Pacucci,4:49,"animation,TED-Ed,space,universe,Planets,science,discovery"
"
","
","
","
",Can a black hole be destroyed?,Fabio Pacucci,4:49,"animation,TED-Ed,space,universe,Planets,science,discovery"
"
											Normally, the two collide and annihilate 
each other shortly after appearing,
											preserving the total energy.
											But what happens when they appear just at
the edge of a black hole’s event horizon?
											If they’re positioned just right,
											one of the particles could escape the 
black hole’s pull
											while its counterpart falls in.
											It would then annihilate another 
oppositely charged particle
											within the event horizon 
of the black hole,
											reducing the black hole’s mass.
											Meanwhile, to an outside observer,
											it would look like the black hole 
had emitted the escaped particle.
									","
											Genellikle ikili toplam enerjiyi koruyarak
ortaya çıktıktan kısa bir süre sonra
											birbiriyle çarpışır ve yok olur.
											Peki ya bir kara deliğin olay ufkunun 
hemen kenarında ortaya çıkarsa ne olur?
											Eğe doğru konumlanmışlarsa
											diğeri düşerken parçacıklardan biri
kara deliğin çekiminden kaçabilir.
											O halde kara deliğin
olay ufkunun içerisinde

											diğer bir zıt yüklenmiş parçacığı yok eder
ve kara deliğin kütlesini düşürür.
											Bu sırada dıştan gözlem yapan birisine
											kara delik, kaçan parçacığı 
fırlatmış gibi görünürdü.
									","
											D'habitude, elles se heurtent et 
se détruisent juste après leur apparition,
											conservant ainsi l'énergie totale.
											Mais qu'arrive-t-il si elles se forment 
au bord de l'horizon d'un trou noir ?
											Si elles sont bien placées,

											une des particules pourrait échapper
à la force d'attraction du trou noir
											alors que l'autre tomberait dedans.
											Cela détruirait une autre 
particule de charge opposée
											à l'intérieur de l'horizon des événements,
											diminuant ainsi la masse du trou noir.
											Pour un observateur extérieur,
											le trou noir aurait simplement 
émis la particule qui s'est échappée.
									","
											Normalmente, as duas colidem
e aniquilam-se pouco depois de aparecerem,
											preservando a energia total,
											Mas o que acontece quando aparecem
											no ponto de não retorno
de um buraco negro?
											Se estiverem devidamente posicionadas,
											uma das partículas pode escapar
à atração do buraco negro
											enquanto a outra cai nele.
											Assim, irá aniquilar outra partícula
de carga negativa
											dentro do horizonte do buraco negro,
											reduzindo a massa do buraco negro.
											Para um observador do exterior,
											pareceria que o buraco negro
tinha emitido a partícula que escapara.
									",Can a black hole be destroyed?,Fabio Pacucci,4:49,"animation,TED-Ed,space,universe,Planets,science,discovery"
"
","
","
","
",Can a black hole be destroyed?,Fabio Pacucci,4:49,"animation,TED-Ed,space,universe,Planets,science,discovery"
"
											Thus, unless a black hole continues 
to absorb additional matter and energy,
											it’ll evaporate particle by particle, 
at an excruciatingly slow rate.
											How slow?
											A branch of physics, called black hole
thermodynamics, gives us an answer.
									","
											Bu yüzden eğer bir kara delik ek cismi 
ve enerjiyi emmeye devam etmezse
											dayanılmayacak kadar yavaş bir oranda 
parçacık parçacık buharlaşacak.
											Ne kadar yavaş?
											Kara delik termodinamiği denilen
fiziğin bir dalı bize cevabı veriyor.
									","
											Ainsi, à moins qu'un trou noir absorbe
toujours plus de matière et d'énergie,
											il s'évaporera particule par particule,
terriblement lentement.
											C'est-à-dire ?
											La thermodynamique des trous noirs, 
une branche de la physique, nous répond.
									","
											Assim, a não ser que um buraco negro
											continue a absorver
mais matéria e energia,
											vai evaporar partícula a partícula,
a um ritmo extremamente lento.
											Lento até que ponto?
											Um ramo da Física chamada termodinâmica
de buracos negros, dá-nos uma resposta.
									",Can a black hole be destroyed?,Fabio Pacucci,4:49,"animation,TED-Ed,space,universe,Planets,science,discovery"
"
","
","
","
",Can a black hole be destroyed?,Fabio Pacucci,4:49,"animation,TED-Ed,space,universe,Planets,science,discovery"
"
											When everyday objects or celestial bodies
release energy to their environment,
											we perceive that as heat,
											and can use their energy emission to 
measure their temperature.
											Black hole thermodynamics
											suggests that we can similarly define the
“temperature” of a black hole.
											It theorizes that the more massive the 
black hole,
											the lower its temperature.
											The universe’s largest black holes
											would give off temperatures of the
order of 10 to the -17th power Kelvin,
											very close to absolute zero.
											Meanwhile, one with the
mass of the asteroid Vesta
											would have a temperature close to 200
degrees Celsius,
											thus releasing a lot of energy 
in the form of Hawking Radiation
											to the cold outside environment.
											The smaller the black hole,
											the hotter it seems to be burning–
											and the sooner it’ll burn out completely.
									","
											Gündelik nesneler veya gök cisimleri
çevrelerine enerji yaydıklarında
											biz onu ısı olarak algılıyoruz
											ve enerji emisyonunu, onların ısılarını
ölçmek için kullanıyoruz.
											Kara delik termodinamiği benzer şekilde
											bir kara deliğin ""ısısını"" 
belirleyebileceğimizi söylüyor.
											Kara delik ne kadar büyükse
ısısının da o kadar düşük olduğu
											teorisini ortaya atıyor.
											Evrenin en geniş kara delikleri 10 ila 17 
kelvin arasında bir sıcaklık yayıyor,
											ki bu da mutlak sıfıra çok yakın.
											Bu esnada Vesta kütlesinde
olan bir asteroidin,
											200 santigrat dereceye 
yakın bir sıcaklığı olurdu
											ve böylelikle Hawking radyasyonu formunda
soğuk dış ortama çokça enerji yayardı.
											Kara delik ne kadar küçükse
o kadar sıcak yanıyor gibi görünür–
											ve o kadar çabuk tamamıyla
yanıp yok olucak.
									","
											L'énergie libérée par des corps célestes
et des objets du quotidien
											nous parvient sous forme de chaleur,
											et nous pouvons utiliser cette énergie 
pour mesurer leur température.
											Selon la thermodynamique des trous noirs,
											il est possible de mesurer 
la « température » d'un trou noir :
											plus il est grand,
											plus sa température sera basse.
											Les plus grands trous noirs de l'univers
											approcheraient une température 
de l'ordre de 10 puissance -17 Kelvin,
											très proche du zéro absolu.
											Un trou noir ayant la même
masse que l'astéroïde Vasta
											aurait une température proche 
de 200 degrés Celsius,
											libérant ainsi beaucoup d'énergie
sous la forme du rayonnement de Hawking
											dans l'environnement extérieur froid.
											Plus un trou noir est petit,
											plus il semble brûler intensément :
											il se consumera donc plus rapidement.
									","
											Quando objetos do dia a dia
de corpos celestes
											libertam energia para o ambiente,
											apercebemo-nos disso
sob a forma de calor,
											e podemos usar essa emissão de energia
para medir a temperatura deles.
											A termodinâmica de buracos negros
											sugere que também podemos definir
a ""temperatura"" de um buraco negro.
											A teoria é que quanto mais maciço
for o buraco negro,
											mais baixa é a sua temperatura.
											Os maiores buracos negros do universo
											dar-nos-iam temperaturas
											da ordem dos 10 Kelvin
elevados à potência -17,
											muito próximas do zero absoluto.
											Entretanto, um deles,
com a massa do asteroide Vesta,
											teria uma temperatura próxima
de 200 graus Celsius,
											libertando assim muita energia
sob a forma de radiação Hawking
											para o frio ambiente exterior.
											Quanto mais pequeno for o buraco negro,
											maior parece ser a sua temperatura
											— e mais depressa se consumirá totalmente.
									",Can a black hole be destroyed?,Fabio Pacucci,4:49,"animation,TED-Ed,space,universe,Planets,science,discovery"
