en,tr,es,title,speaker,duration,tags
"
","
","
",How I'm using biological data to tell better stories — and spark social change,Heidi Boisvert,7:49,"media,society,AI,science,machine learning,empathy,social change,TED Residency"
"
											For the past 15 years I've been trying
to change your mind.
											In my work I harness pop culture
and emerging technology
											to shift cultural norms.
											I've made video games
to promote human rights,
											I've made animations to raise awareness
about unfair immigration laws
											and I've even made location-based
augmented reality apps
											to change perceptions around homelessness
											well before Pokémon Go.
									","
											Son 15 yıldır fikirlerinizi
değiştirmeye çalışıyorum.
											İşimde popüler kültür
ve gelişen teknolojiden yararlanarak
											kültürel normları yükseltiyorum.
											İnsan haklarını savunmak için
video oyunları yaptım,
											adil olmayan göç kanunlarıyla ilgili
farkındalık yaratmak için animasyonlar
											ve evsizlik algısını değiştirmek için
											konum tabanlı artırılmış gerçeklik
uygulamaları yaptım,
											Pokémon Go'dan önce.
									","
											He intentado que cambien de opinión
durante los últimos 15 años.
											En mi trabajo aprovecho
cultura pop y tecnología emergente
											para cambiar las normas culturales.
											He creado videojuegos
que promueven los derechos humanos,
											he hecho animaciones para concienciar
sobre leyes de inmigración injustas
											e incluso he creado
aplicaciones de realidad aumentada
											para cambiar la percepción
sobre las personas sin techo
											mucho antes de Pokémon Go.
									",How I'm using biological data to tell better stories — and spark social change,Heidi Boisvert,7:49,"media,society,AI,science,machine learning,empathy,social change,TED Residency"
"
","
","
",How I'm using biological data to tell better stories — and spark social change,Heidi Boisvert,7:49,"media,society,AI,science,machine learning,empathy,social change,TED Residency"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Risas)
									",How I'm using biological data to tell better stories — and spark social change,Heidi Boisvert,7:49,"media,society,AI,science,machine learning,empathy,social change,TED Residency"
"
","
","
",How I'm using biological data to tell better stories — and spark social change,Heidi Boisvert,7:49,"media,society,AI,science,machine learning,empathy,social change,TED Residency"
"
											But then I began to wonder
whether a game or an app
											can really change attitudes and behaviors,
											and if so, can I measure that change?
											What's the science behind that process?
											So I shifted my focus
from making media and technology
											to measuring their
neurobiological effects.
									","
											Ama sonradan düşündüm ki
bir uygulama ya da oyun
											tutum ve davranışları
gerçekten değiştirebiliyorsa
											bu değişim ölçülebilir miydi?
											Bu sürecin ardındaki bilim nasıldı?
											Böylece odağımı
medya ve teknoloji üretiminden
											onların nörobiyolojik
etkisine değiştirdim.
									","
											Pero entonces comencé a preguntarme
si un videojuego o una aplicación
											pueden llegar a cambiar
actitudes y comportamientos
											y de ser así, ¿cómo se puede medir?
											¿Qué base científica hay tras ese proceso?
											Así que dejé de centrarme 
en crear contenidos y tecnología
											para pasar a medir
los efectos neurobiológicos.
									",How I'm using biological data to tell better stories — and spark social change,Heidi Boisvert,7:49,"media,society,AI,science,machine learning,empathy,social change,TED Residency"
"
","
","
",How I'm using biological data to tell better stories — and spark social change,Heidi Boisvert,7:49,"media,society,AI,science,machine learning,empathy,social change,TED Residency"
"
											Here's what I discovered.
											The web, mobile devices,
virtual and augmented reality
											were rescripting our nervous systems.
											And they were literally changing
the structure of our brain.
											The very technologies I had been using
to positively influence hearts and minds
											were actually eroding functions
in the brain necessary for empathy
											and decision-making.
											In fact, our dependence
upon the web and mobile devices
											might be taking over
our cognitive and affective faculties,
											rendering us socially
and emotionally incompetent,
											and I felt complicit
in this dehumanization.
									","
											Şunu keşfettim:
											İnternet ağı, mobil cihazlar,
sanal ve artırılmış gerçeklik
											sinir sistemimizi baştan yazıyordu.
											Beynimizin yapısını
tamı tamına değiştiriyordu.
											Olumlu yönde kalbimize dokunması
											ve zihnimizi etkilemesi için
kullandığım teknolojiler
											beynimizde empati ve karar alma için
gerekli fonksiyonları yıpratıyordu.
											Aslında internet
ve mobil cihazlara bağlılığımız
											bilişsel ve duyusal yetkinliğimizin
yerini alarak
											bizi sosyal ve duygusal yetersizliğe
bırakıyor olabilirdi
											ve ben bu yabanileşmenin
suç ortağı olduğumu hissettim.
									","
											Esto es lo que descubrí.
											La web, los dispositivos móviles,
la realidad virtual y aumentada
											estaban reescribiendo
nuestros sistemas nerviosos.
											Literalmente estaban cambiando
la estructura de nuestro cerebro.
											La misma tecnología que había empleado
para influir de manera positiva
											estaba erosionando funciones
del cerebro necesarias para la empatía
											y la toma de decisiones.
											De hecho, nuestra dependencia
de la web y los dispositivos móviles
											podría estar adueñándose
de las facultades cognitivas y afectivas,
											volviéndonos social
y emocionalmente incompetentes,
											y me sentí cómplice
de esta deshumanización.
									",How I'm using biological data to tell better stories — and spark social change,Heidi Boisvert,7:49,"media,society,AI,science,machine learning,empathy,social change,TED Residency"
"
","
","
",How I'm using biological data to tell better stories — and spark social change,Heidi Boisvert,7:49,"media,society,AI,science,machine learning,empathy,social change,TED Residency"
"
											I realized that before I could continue
making media about social issues,
											I needed to reverse engineer
the harmful effects of technology.
											To tackle this I asked myself,
											""How can I translate
the mechanisms of empathy,
											the cognitive, affective
and motivational aspects,
											into an engine that simulates
the narrative ingredients
											that move us to act?""
											To answer this, I had to build a machine.
									","
											Farkına vardım ki sosyal konularla ilgili
medya üretebilmemden önce
											teknolojinin zararlı etkilerini
tersine çevirmeliydim.
											Bunu aşmak için kendime sordum:
											""Empatinin, bilişsel, duyusal
ve motivasyonel yönlerinin mekanizmasını
											bizi öyküsel içeriğiyle harekete geçiren
											bir simülasyon motoruna
											nasıl aktarabilirim?""
											Bunu cevaplamak için
bir makine yapmalıydım.
									","
											Me di cuenta de que antes de continuar
creando contenidos de carácter sociológico
											tenía que revertir
los efectos dañinos de la tecnología.
											Para abordarlo me pregunté:
											""¿Cómo traducir
los mecanismos de la empatía,
											los aspectos cognitivos,
afectivos y motivacionales
											en una máquina que simule
los ingredientes narrativos
											que nos hacen actuar?""
											Para responder a esta pregunta
tuve que construír una máquina.
									",How I'm using biological data to tell better stories — and spark social change,Heidi Boisvert,7:49,"media,society,AI,science,machine learning,empathy,social change,TED Residency"
"
","
","
",How I'm using biological data to tell better stories — and spark social change,Heidi Boisvert,7:49,"media,society,AI,science,machine learning,empathy,social change,TED Residency"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Risas)
									",How I'm using biological data to tell better stories — and spark social change,Heidi Boisvert,7:49,"media,society,AI,science,machine learning,empathy,social change,TED Residency"
"
","
","
",How I'm using biological data to tell better stories — and spark social change,Heidi Boisvert,7:49,"media,society,AI,science,machine learning,empathy,social change,TED Residency"
