es,tr,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
",The 4 commandments of cities,Eduardo Paes,12:21,"Brazil,TED Prize,cities,technology,urban planning,infrastructure,South America"
"
											Es un gran honor estar aquí.
											Es un gran honor estar aquí hablando de ciudades,
											hablando del futuro de las ciudades.
											Es estupendo estar aquí como alcalde.
											Realmente creo que los alcaldes tienen el papel político
											de cambiar de verdad la vida de la gente.
											Es el lugar donde hay que estar.
											Y es estupendo estar aquí como alcalde de Río.
											Río es una ciudad hermosa,
											un lugar vibrante, un lugar especial.
											Ahora mismo, están viendo a un tío
											que tiene el mejor trabajo del mundo.
											Y de verdad quería compartir con vosotros
											un momento muy especial de mi vida
											y de la historia de la ciudad de Río.
									","
											Burada olmak büyük onur.
											Burada olup şehirlerin geleceği hakkında konuşmak,
											Şehirler hakkında konuşmak büyük bir onurdur.
											Burada belediye başkanı olarak bulunmak harika.
											İnsanların hayatlarını gerçekten değiştirmek için
											Belediye başkanlarının politik konumlara sahip olduğuna gerçekten inanıyorum.
											Burası bulunulacak yer.
											Ve burada Rio'nun belediye başkanı olarak bulunmak harika.
											Rio güzel bir şehir,
											Hayat dolu bir yer, özel bir yer.
											Aslında dünyadaki en iyi işe sahip olan
											bir adama bakıyorsunuz.
											Ve sizinle gerçekten
											Hayatımın çok özel bir anını
											ve Rio şehrinin hikayesini paylaşmak istiyorum.
									","
											It's a great honor to be here.
											It's a great honor to be here talking about cities,
											talking about the future of cities.
											It's great to be here as a mayor.
											I really do believe that mayors have the political position
											to really change people's lives.
											That's the place to be.
											And it's great to be here as the mayor of Rio.
											Rio's a beautiful city,
											a vibrant place, special place.
											Actually, you're looking at a guy
											who has the best job in the world.
											And I really wanted to share with you
											a very special moment of my life
											and the history of the city of Rio.
									","
											Être ici est pour moi un grand honneur.
											C’est un grand honneur d’être ici pour parler des villes,
											parler du futur des villes.
											C’est un grand honneur d’être ici en tant que maire.
											Je crois vraiment que les maires ont une position politique qui leur permet
											de vraiment changer la vie des gens.
											C’est ici qu’il faut être.
											Et c’est formidable d’être ici en tant que maire de Rio
											Rio est une ville merveilleuse,
											un endroit plein de vie, un endroit spécial.
											Vous êtes en train de regarder l’homme
											qui a le meilleur job du monde.
											Et je voulais partager avec vous
											un moment très particulier de ma vie
											et de l’histoire de la ville de Rio.
									","
											Es ist eine große Ehre, hier zu sein.
											Es ist eine große Ehre, über Städte zu sprechen,
											über die Zukunft von Städten.
											Es ist großartig, als Bürgermeister hier zu sein.
											Ich bin überzeugt, dass politische Macht von Bürgermeistern
											das Leben der Menschen verändern kann.
											Das ist genau der richtige Platz.
											Und es ist großartig, als der Bürgermeister von Rio hier zu sein.
											Rio ist eine schöne Stadt,
											ein lebendiger, ein besonderer Ort.
											Sie sehen hier sogar einen Mann,
											der den besten Job der Welt hat.
											Und ich wollte
											einen besonderen Moment in meinem Leben
											und in der Geschichte von Rio mit Ihnen teilen.
									",The 4 commandments of cities,Eduardo Paes,12:21,"Brazil,TED Prize,cities,technology,urban planning,infrastructure,South America"
"
","
","
","
","
",The 4 commandments of cities,Eduardo Paes,12:21,"Brazil,TED Prize,cities,technology,urban planning,infrastructure,South America"
"
											(Video) Presentador: Y ahora, señoras y señores,
											el sobre que contiene el resultado.
											Jacques Rogge: Tengo el honor de anunciar
											que la 31ª edición de los Juegos Olímpicos
											es para la ciudad de Río de Janeiro.
											(Aplausos)
									","
											(Video) Sunucu: Ve şimdi bayanlar baylar,
											sonuçlar zarfın içindedir.
											Jacques Rogge: Size 31. Olimpiyat Oyunlarının
											Rio de Janeiro şehrine verildiğini
											söylemekten onur duyuyorum.
											(Tezahürat, alkışlama)
									","
											(Video) Announcer: And now, ladies and gentlemen,
											the envelope containing the result.
											Jacques Rogge: I have the honor to announce
											that the games of the 31st Olympiad
											are awarded to the city of Rio de Janeiro.
											(Cheering)
									","
											(Vidéo) Présentateur : Et maintenant, mesdames et messieurs,
											l’enveloppe qui contient le résultat.
											Jacques Rogge : J’ai l’honneur d’annoncer
											que les 31èmes Jeux Olympiques
											se tiendront dans la ville de Rio de Janeiro.
											(Acclamations)
									","
											(Video) Stimme: Und nun, meine Damen und Herren,
											Der Umschlag mit dem Ergebnis.
											Jacques Rogge: Ich habe die Ehre bekanntzugeben,
											dass die 31. Olympischen Spiele
											an die Stadt Rio de Janeiro gehen.
											(Beifall)
									",The 4 commandments of cities,Eduardo Paes,12:21,"Brazil,TED Prize,cities,technology,urban planning,infrastructure,South America"
"
","
","
","
","
",The 4 commandments of cities,Eduardo Paes,12:21,"Brazil,TED Prize,cities,technology,urban planning,infrastructure,South America"
"
											Vale, es muy conmovedor, muy emotivo,
											pero no fue fácil llegar ahí.
											Realmente fue un reto muy duro.
											Tuvimos que vencer a la monarquía europea.
											Este es Juan Carlos, rey de España.
											Tuvimos que vencer al poderoso japonés y toda su tecnología.
											Tuvimos que vencer al hombre más poderoso del mundo
											defendiendo su propia ciudad.
											Así que no fue para nada fácil.
											Y de hecho éste último dijo aquí una frase hace unos cuantos años
											que creo que se adapta perfectamente a la situación
											de Río ganando la puja de las Olimpiadas.
											Mostramos de verdad ese, ""sí, nosotros podemos"".
									","
											EP: Peki, bu çok dokunaklı, çok duygusal,
											fakat buraya gelmek kolay olmadı.
											Aslında bu çok zorlu bir görevdi.
											Avrupa monarşisini yenmek zorunda kaldık.
											Bu İspanya kralı Juan Carlos idi.
											Güçlü Japonları onların tüm teknolojileriyle yenmek zorunda kaldık.
											Kendi şehrini savunan dünyanın en güçlü adamını
											yenmek zorunda kaldık.
											Yani hiç kolay olmadı.
											Ve aslında bu son adam burada birkaç yıl önce burada
											Rio'nun Olimpik oyunları kazanması durumuna
											uyduğunu düşündüğüm birkaç cümle söyledi.
											Biz gerçekten yapabileceğimizi gösterdik.
									","
											EP: Okay, that's very touching, very emotional,
											but it was not easy to get there.
											Actually it was a very hard challenge.
											We had to beat the European monarchy.
											This is Juan Carlos, king of Spain.
											We had to beat the powerful Japanese with all of their technology.
											We had to beat the most powerful man in the world
											defending his own city.
											So it was not easy at all.
											And actually this last guy here said a phrase a few years ago
											that I think fits perfectly to the situation
											of Rio winning the Olympic bid.
											We really showed that, yes, we can.
									","
											EP : Ok, c’est très touchant, très émouvant,
											mais ça na pas été facile d’y arriver.
											En fait, ça a été un grand défi.
											Il nous fallait battre la monarchie européenne.
											Voici Juan Carlos, roi d’Espagne.
											Il nous fallait battre les puissants japonais avec toute leur technologie.
											Il nous fallait battre l’homme le plus puissant de la terre
											qui défend sa propre ville.
											Ca n’a pas été facile du tout.
											Et en fait ce dernier a prononcé une phrase il y a quelques années
											qui je crois s’adapte très bien à la situation
											de Rio qui gagne l’élection de la ville des Jeux.
											Nous avons montré que, « Yes, we can » [Oui, nous pouvons]
									","
											EP: Okay, das ist sehr berührend, sehr emotional,
											aber der Weg dorthin war nicht leicht.
											Es war eine große Herausforderung.
											Wir mussten die europäische Monarchie besiegen.
											Dies ist Juan Carlos, König von Spanien.
											Wir mussten die starken Japaner besiegen mit ihrer ganzen Technik.
											Wir mussten den mächtigsten Mann der Welt besiegen,
											der seine eigene Stadt verteidigte.
											Es war überhaupt nicht einfach.
											Und dieser letzte Mann hier sagte vor ein paar Jahren etwas,
											das perfekt zu Rios Gewinn
											der Olympia-Bewerbung passt.
											Wir haben es gezeigt: Ja, wir schaffen es.
									",The 4 commandments of cities,Eduardo Paes,12:21,"Brazil,TED Prize,cities,technology,urban planning,infrastructure,South America"
"
","
","
","
","
",The 4 commandments of cities,Eduardo Paes,12:21,"Brazil,TED Prize,cities,technology,urban planning,infrastructure,South America"
"
											Y de verdad, esta es la razón por la que vine aquí esta noche.
											Vine aquí esta noche para contaros
											que las cosas se pueden lograr,
											que no tienes siempre que ser rico o poderoso
											para que las cosas salgan,
											que las ciudades son un gran reto.
											Es una tarea difícil lidiar con las ciudades.
											Pero con algunas maneras originales
											de hacer las cosas,
											con algunos mandamientos básicos,
											puedes lograr que las ciudades
											sean un gran, gran lugar donde vivir.
											Quiero que todos os imaginéis Río.
											Probablemente penséis en una ciudad llena de energía,
											una ciudad vibrante llena de verde.
											Y nadie lo mostró mejor que
											Carlos Saldanha en ""Río"", del año pasado.
									","
											Ve bu benim bu gece buraya gelmemin gerçek nedenir.
											Bu gece buraya
											size yapılabilecek şeyleri,
											işleri yoluna koymak için
											her zaman zengin veya güçlü olmak zorunda olmadığınızı,
											şehirlerin büyük bir görev olduğunu soylemeye geldim.
											Şehirlerle başa çıkmanın zor bir iştir.
											Fakat bazı şeyleri halletmek konusunda
											bazı orijinal yollarla,
											bazı temel tavsiyelerle,
											şehirleri gerçekten
											yaşamak için harika yerler haline getirebilirsiniz.
											Hepinizden Rio'yu hayal etmenizi istiyorum.
											Muhtemelen enerji dolu bir şehir hayal ediyorsunuz.
											Hayat dolu yemyeşil.
											Ve kimse geçen yıllarda
											""Rio'daki "" Carlos Saldanha'dan daha iyisini göstermedi.
									","
											And really, this is the reason I came here tonight.
											I came here tonight to tell you
											that things can be done,
											that you don't have always to be rich or powerful
											to get things on the way,
											that cities are a great challenge.
											It's a difficult task to deal with cities.
											But with some original ways
											of getting things done,
											with some basic commandments,
											you can really get cities
											to be a great, great place to live.
											I want you all to imagine Rio.
											You probably think about a city full of energy,
											a vibrant city full of green.
											And nobody showed that better
											than Carlos Saldanha in last year's ""Rio.""
									","
											Et voici donc la raison pour laquelle je suis ici ce soir.
											Je suis ici ce soir pour vous raconter
											que les choses peuvent être faites,
											qu’il n’est pas nécessaire d’être riche ou puissant
											pour réaliser des objectifs,
											que les villes sont un grand défi.
											Avoir à faire avec les villes est difficile.
											Mais avec une manière originale
											de faire les choses,
											avec certains commandements de base,
											vous pouvez vraiment rendre les villes
											un superbe endroit où vivre.
											Je veux que vous imaginiez Rio.
											Vous pensez probablement que c'est une ville pleine d'énergie,
											une ville pleine de vie et de vert.
											Et personne ne l'a mieux montré
											que Carlos Saldanha dans le film ""Rio"", l'année dernière.
									","
											Und dies ist der Grund, warum ich heute Abend hier bin.
											Ich bin gekommen, um Ihnen zu sagen,
											dass Dinge getan werden können,
											dass man nicht immer reich und mächtig sein muss,
											um Dinge auf den Weg zu bringen,
											dass Städte eine große Herausforderung sind.
											Es ist eine schwere Aufgabe, sich um Städte zu kümmern.
											Aber mit einigen originellen Mitteln
											Sachen zu erledigen,
											mit einigen einfachen Geboten,
											kann man aus Städten
											einen großartigen Ort zum Leben machen.
											Stellen Sie sich Rio vor.
											Sie denken wahrscheinlich an eine Stadt voller Energie,
											eine dynamische, grüne Stadt.
											Und niemand hat es besser gezeigt
											als Carlos Saldanha letztes Jahr in ""Rio"".
									",The 4 commandments of cities,Eduardo Paes,12:21,"Brazil,TED Prize,cities,technology,urban planning,infrastructure,South America"
"
","
","
","
","
",The 4 commandments of cities,Eduardo Paes,12:21,"Brazil,TED Prize,cities,technology,urban planning,infrastructure,South America"
"
											(Música)
											(Video) Pájaro: Esto es increíble.
											(Música)
									","
											(Müzik)
											(Video) Kuş: bu inanılmaz.
											(Müzik)
									","
											(Music)
											(Video) Bird: This is incredible.
											(Music)
									","
											(Musique)
											(Vidéo) Oiseau : C'est incroyable.
											(Musique)
									","
											(Musik)
											(Video) Vogel: Das ist unglaublich.
											(Musik)
									",The 4 commandments of cities,Eduardo Paes,12:21,"Brazil,TED Prize,cities,technology,urban planning,infrastructure,South America"
