en,es,tr,title,speaker,duration,tags
"
","
","
","Stunning buildings made from raw, imperfect materials",Débora Mesa Molina,12:08,"architecture,creativity,design,technology,innovation,nature,materials,beauty"
"
											Architecture is a profession
with many rules,
											some written, some not,
											some relevant and others not.
											As architects,
we're constantly gravitating
											between following these rules by the book
											or making a space for imagination —
											for experimentation.
											This is a difficult balance.
											Especially through architecture,
											you're trying to challenge preconceptions
and push boundaries and innovate,
											even if just using what we have around
and we overlook all the time.
											And this is what I've been doing
along with my team,
											Ensamble Studio,
											and from our very early works
											that happened
in strict historic contexts,
											like the city of Santiago de Compostela.
									","
											La arquitectura es una profesión
con muchas reglas.
											Algunas escritas, otras no.
											Algunas relevantes, otras no.
											Los arquitectos gravitamos constantemente
											entre seguir las reglas escritas en libros
											o darle lugar a la imaginación,
											a la experimentación.
											Es un equilibrio difícil.
											Con la arquitectura
											tratas de objetar preconceptos,
traspasar los límites e innovar,
											incluso usando lo que pasamos por alto
todo el tiempo a nuestro alrededor.
											Y esto es lo que hemos hecho
con mi equipo,
											Ensamble Studio,
											desde nuestros primeros trabajos
											desarrollados en contextos
históricos estrictos,
											como en Santiago de Compostela.
									","
											Mimarlık birçok kuralı olan bir meslek;
											bazısı yazılı, bazısı yazılı olmayan,
											bazısı alakalı ve diğerleri alakasız.
											Mimarlar olarak sürekli
											bu kuralları kitabına göre takip etmeyle
											hayal gücüne, deney yapmaya alan açma
											arasındaki çekime kapılıyoruz.
											Bu zor bir denge.
											Özellikle mimari aracılığıyla

											yerleşmiş fikirlere meydan okumaya,
sınırları zorlamaya
											ve yenilik yapmaya çalışıyorsun,
											sadece etrafımızda olanları kullanıyor
olsak da ve hep gözden kaçırırız.
											Takımımla yaptığım da buydu,
											Ensamble Studio
											ve günün katı koşullarında gerçekleşmiş
											çok erken işlerimizden biri,
											Santiago de Compostela şehri gibi.
									","Stunning buildings made from raw, imperfect materials",Débora Mesa Molina,12:08,"architecture,creativity,design,technology,innovation,nature,materials,beauty"
"
","
","
","Stunning buildings made from raw, imperfect materials",Débora Mesa Molina,12:08,"architecture,creativity,design,technology,innovation,nature,materials,beauty"
"
											Here we built the General Society
of Authors and Editors,
											a cultural building.
											And on top of all the regulations,
											we had to use stone by code
											and our experience was limited,
											but we had incredible
references to learn from,
											some coming from the city itself
											or from nearby landscapes
											or other remote places
											that had impacted
our education as architects,
											and maybe you recognize here.
											But somehow the finished products
that industry made available
											for us as architects
to use in our buildings
											seemed to have lost their soul.
											And so we decided to go
to the nearby quarries
											to better understand the process
that transforms a mountain
											into a perfectly square tile
that you buy from a supplier.
											And we were taken by the monumental
scale of the material
											and the actions to extract it.
											And looking carefully,
											we noticed hundreds of irregular
blocks piling up everywhere.
											They are the leftovers
of an extraction sequence:
											the ugly parts that nobody wants.
											But we wanted them.
											We were inspired.
											And it was a win-win situation
											where we could get this residual
material of great quality,
											doomed to be crushed,
											at a very low cost.
									","
											Allí construimos la Sociedad General 
de Autores y Editores,
											un edificio cultural.
											Y la regla más importante era
											que teníamos que utilizar piedra.
											Nuestra experiencia era limitada,
											pero teníamos referentes increíbles 
de los que podíamos aprender.
											Algunos eran de la ciudad misma
											o de paisajes cercanos
											u otros lugares remotos
											que impactaron nuestra formación 
como arquitectos,
											y quizás lo reconozcan aquí.
											Pero de alguna manera, los productos 
que la industria nos facilitó
											para utilizar en nuestros edificios
											parecían haber perdido su alma.
											Por ello, decidimos ir 
a las canteras más cercanas
											para entender mejor el proceso 
que transforma una montaña
											en una baldosa perfectamente cuadrada
que puedes comprarle al proveedor.
											Y quedamos encantados 
con el alcance excepcional del material
											y las prácticas para extraerlo.
											Si observamos con cuidado,
											notamos cientos de bloques irregulares
que se apilan por todos lados.
											Son las sobras de una extracción,
											las partes feas que nadie quiere.
											Pero nosotros sí las queríamos.
											Estábamos inspirados.
											Era la oportunidad ideal:
											podríamos obtener el material
residual de gran calidad,
											destinado a la destrucción
											a un costo muy bajo.
									","
											Burada yazar ve editörler
genel topluluğunu inşa ettik;
											kültürel bir bina.
											Tüm yönetmeliklerin üstüne
											taşları kuralına göre
kullanmak zorundaydık
											ve deneyimimiz kısıtlıydı
											ama kendisinden öğrenilecek
inanılmaz referanslarımız vardı,
											bazıları şehrin kendisinden
											ya da yakınlarındaki arazilerden
											ya da mimarlar olarak
eğitimimizi etkilemiş
											başka uzak yerlerden gelen.
											Belki burayı bilirsiniz.
											Ama her nasılsa
											biz mimarların binasında kullanması için
sanayinin sağladığı bitmiş ürünler
											ruhunu kaybetmiş gözüktü.
											Biz de yakınlardaki taş ocaklarına
gitmeye karar verdik,
											bir dağın, üreticiden satın aldığın
kusursuz kare bir çiniye
											dönüştüğü süreci daha iyi anlamak için.
											Malzemenin devasa ölçeğine
ve onu çekip çıkartmak için
											gereken çalışmaya bayılmıştık.
											Dikkatlice bakarak
											her yerde yüzlerce yamuk bloğun
yığılı olduğunu fark ettik.
											Onlar bir ihraç dizisinin artakalanları;
											kimsenin istemediği çirkin parçalar.
											Ama biz onları istedik.
											Esinlenmiştik.
											Kırılmaya terk edilmiş
											bu çok iyi kalite kalıntı malzemeyi
											çok düşük bir maliyete alabildiğimiz
											çift taraflı bir kazanç durumuydu.
									","Stunning buildings made from raw, imperfect materials",Débora Mesa Molina,12:08,"architecture,creativity,design,technology,innovation,nature,materials,beauty"
"
","
","
","Stunning buildings made from raw, imperfect materials",Débora Mesa Molina,12:08,"architecture,creativity,design,technology,innovation,nature,materials,beauty"
"
											Now, we had to convince our clients
that this was a good idea;
											but foremost, we had to come up
with a design process
											to reuse these randomly shaped rocks,
											and we had not done this before.
											Today everything would be much easier
											because we would go to the quarry
											with our smartphones
equipped with 3-D scanners
											and we would document each rock,
											turn that into a digital model —
											highly engineer the whole process.
											But more than a decade ago,
											we had to embrace uncertainty
											and put on our boots, roll up our sleeves
											and move to the quarry
for a hands-on experience.
											And we also had to become the contractors
											because we failed at finding somebody
willing to share the risk with us.
											Now, luckily, we convinced the quarry team
to help us build a few prototypes
											to resolve some of the technical details.
											And we agreed on a few mock-ups,
											but we got excited,
											and one stone led to another
											until we succeeded to build
											an 18-meter-long
by eight-meter-high structure
											that recycled all the amorphous
material of the quarry,
											just supported by gravity —
											no mortar and no ties.
											And once built and tested,
											moving it to the final site
in the city center
											to unite it with the rest of the building
											was a piece of cake,
											because by having isolated uncertainty
											and managed risk in the controlled
environment of the quarry,
											we were able to complete
the whole building in time
											and on budget,
											even if using nonconventional
means and methods.
											And I still get goosebumps
											when I see this big chunk
of the industrial landscape
											in the city,
											in a building,
											experienced by the visitors
and the neighbors.
											This building gave us
quite a few headaches,
											and so it could have well been
an exception in our work,
											but instead it started to inform
a modus operandi
											where every project
becomes this opportunity
											to test the limits of a discipline
we believe has to be urgently reimagined.
									","
											Debíamos convencer a los clientes 
de que era una buena idea
											aunque, principalmente, debíamos 
pensar en un proceso de diseño
											para reutilizar estas piedras 
talladas al azar.
											Algo que no habíamos hecho antes.
											Hoy en día, todo sería más fácil
											porque iríamos a la cantera
											con nuestros teléfonos inteligentes
equipados con escáneres 3D,
											documentaríamos cada piedra
											y lo convertiríamos en un modelo digital.
											Todo el proceso muy mecanizado.
											Pero hace más de diez años,
											teníamos que abrazar la incertidumbre,
											ponernos manos a la obra
											e ir a la cantera 
por la experiencia práctica.
											También tuvimos que ser los contratistas
											porque no encontramos a nadie que
quisiera correr el riesgo con nosotros.
											Por suerte, el equipo de la cantera 
nos ayudó a construir algunos prototipos
											que resolverían algunos 
de los detalles técnicos.
											Estuvimos de acuerdo con algunos modelos,
											nos entusiasmamos,
											y una piedra llevó a la otra
											hasta que logramos construir
											una estructura de 18 metros de largo
por 8 metros de alto
											que recicló todo
el material amorfo de la cantera
											sostenido solo por la gravedad
											sin mortero ni ataduras.
											Una vez que se construyó y testeó,
											moverlo a su destino final
en el centro de la ciudad
											para unirlo con el resto del edificio

											fue pan comido,
											porque al tener incertidumbres aisladas
											y haber manejado el riesgo 
en el ambiente controlado de la cantera,
											pudimos terminar el edificio
a tiempo
											y dentro del presupuesto,
											incluso utilizando medios y métodos
no convencionales.
											Aún se me pone la piel de pollo
											cuando veo este gran macizo
del paisaje industrial
											en la ciudad,
											en un edificio,
											utilizado por visitantes y vecinos.
											Esta construcción nos dio
algunos dolores de cabeza,
											y bien podría haber sido
una excepción en nuestro trabajo,
											sin embargo, nos comenzó
a informar un modus operandi
											en el que cada proyecto
se convierte en la oportunidad
											para probar los límites de una disciplina
que debería ser reimaginada con urgencia.
									","
											Sıra, müşterilerimizi bunun iyi bir fikir
olduğuna inandırmamız gerektiğindeydi.
											Ama başta, bu gelişigüzel şekilli
taşları yeniden kullanmak için
											bir tasarım süreciyle
çıkagelmemiz gerekiyordu
											ve bunu daha önce yapmamıştık.
											Bugün her şey daha kolay olurdu
											çünkü üç boyutlu tarayıcı
donanımlı akıllı telefonlarımızla
											taş ocağına gider,
											dijital bir modele dönüşecek
her taşı belgeleyip
											tüm sürecin detaylı planını yapardık.
											Ama on yılı aşkın sene öncesinde
											belirsizliği kucaklamak,
											botlarımızı giyip kollarımızı sıvamak
											ve pratik bir deneyim için
taş ocağına gitmek zorundaydık.
											Aynı zamanda 
müheahhit olmamız gerekiyordu.
											Çünkü bizimle riski paylaşmaya
gönüllü birini bulmakta başarısız olduk.
											Neyse ki taş ocağı takımını,
bazı teknik detayları çözmek için
											birkaç prototip yapmamıza
yardım etmeye ikna ettik.
											Birkaç model üzerine anlaştık
											ama heycanlanmıştık
											ve bir taş diğerini izledi
											ta ki biz, tamamı taş ocağının
biçimsiz materyalinden dönüştürülmüş,
											18 metre uzunluğuna
sekiz metre yüksekliğinde bir yapı
											inşa etmeyi başarana kadar,
											ne harç ne bağlantı olmadan
sadece yerçekimi ile desteklenmiş.
											Bir kere yapılıp test edildikten sonra
											şehir merkezindeki şantiyeye taşımak
											ve binanın geri kalanıyla birleştirmek
											çocuk oyuncağıydı.
											Çünkü belirsizliği ortadan kaldırdığımızda
											ve taş ocağının kontrollü çevresinde
riski kontrol altına aldığımızda
											alışılagelmemiş araç ve metotları
kullanmamıza rağmen
											tüm binayı zamanında
ve bütçe dahilinde bitirebildik.
											Ne zaman bu endüstriyel görünüm
dev parçaların
											şehirde, bir binada
											ziyaretçiler ve komşular tarafından
											deneyimlendiğini görsem
											hâlâ tüylerim diken diken olur.
											Bu bina fazlasıyla başımızı ağrıttı,
											bu yüzden işimizde bir istisna olabilirdi
											ama yerine, her projenin,
limitlerinin bir an önce
											yeniden düşünülmesi
gerektiğine inandığımız
											bir disiplini test etme
fırsatına dönüştüğü
											bir çalışma biçimi hakkında
bilgi vermeye başladı.
									","Stunning buildings made from raw, imperfect materials",Débora Mesa Molina,12:08,"architecture,creativity,design,technology,innovation,nature,materials,beauty"
"
","
","
","Stunning buildings made from raw, imperfect materials",Débora Mesa Molina,12:08,"architecture,creativity,design,technology,innovation,nature,materials,beauty"
"
											So what you see here are four homes
											that we have designed,
built and inhabited.
											Four manifestos where
we are using the small scale
											to ask ourselves big questions.
											And we are trying to discover
the architectures
											that result from unconventional
applications of pretty mundane materials
											and technologies,
											like concrete in different forms
in the top row,
											or steel and foam in the bottom row.
											Take, for instance,
these precast concrete beams.
											You have probably seen them
											building bridges, highways,
water channels —
											we found them on one of our visits
to a precast concrete factory.
											And they might not seem
especially homey or beautiful,
											but we decided to use them
to build our first house.
											And this was an incredible moment
											because we got to be architects as always,
											builders once more
											and, for the first time,
we could be our own clients.
									","
											Lo que ven aquí son cuatro casas
											que hemos diseñado,
construido y habitado.
											Cuatro manifiestos donde
utilizamos una escala menor
											para hacernos grandes preguntas.
											Y estamos tratando de descubrir
la arquitectura que resulta
											de la aplicación no convencional
de materiales bastante mundanos
											y tecnologías,
											como las diferentes formas del concreto
usado en la primera hilera,
											o acero y espuma en la última.
											Por ejemplo, estas vigas
de cemento precolado.
											Probablemente las han visto
											en puentes, carreteras,
canales hídricos.
											Nosotros las encontramos en una visita
a una fábrica de cemento precolado.
											Y no se deben haber visto 
particularmente hogareñas o hermosas,
											pero decidimos utilizarlas
para construir nuestra primera casa.
											Fue un momento increíble
											porque debíamos ser arquitectos,
											una vez más constructores
											y, por primera vez, podíamos ser 
nuestros propios clientes.
									","
											Burada gördüğünüz
bizim tasarladığımız,
											inşa edip oturduğumuz dört ev.
											Kendimize büyük soruyu sormak için
											küçük ölçek kullandığımız dört bildirge.
											Oldukça sıradan malzeme
ve teknolojilerin uygulamasından
											alışılmadık sonuçlar alan
mimarları keşfetmeye çalışıyoruz,
											üst sıradaki değişik formlarda olan beton
											ya da alt sıradaki çelik ve köpük gibi.
											Alın mesela,
bu öndökümlü betonarme kirişler.
											Onları muhtemelen gördünüz,
											-yapı köprüleri, otoyollar,
su kanalları-
											onları bir öndökümlü beton fabrikasına
yaptığımız ziyaretlerden birinde bulduk.
											Bilhassa ev için
veya güzel gözükmüyor olabilirler
											ama biz ilk evimizi inşa etmek için
onları kullanmaya karar verdik.
											Bu inanılmaz bir andı
											çünkü her zamanki gibi
mimarlar olmamız gerekiyordu,
											bir kere daha ustalar
											ve ilk defa kendi kendimizin
müşterisi olabildik.
									","Stunning buildings made from raw, imperfect materials",Débora Mesa Molina,12:08,"architecture,creativity,design,technology,innovation,nature,materials,beauty"
"
","
","
","Stunning buildings made from raw, imperfect materials",Débora Mesa Molina,12:08,"architecture,creativity,design,technology,innovation,nature,materials,beauty"
"
											So, here we are trying to figure out
how we can take these huge catalogue beams
											of about 20 tons each
											and stack them progressively
around a courtyard space ...
											the heart of the house.
											And due to the dimensions
and their material quality,
											these big parts are the structure
that carry the loads to the ground,
											but they are much more than that.
											They are the swimming pool;
											they are the walls that divide
interior from exterior;
											they are the windows that frame the views;
											they are the finishes;
											they are the very spirit of this house.
											A house that is for us a laboratory
											where we are testing how we can use
standard elements in nonstandard ways.
											And we are observing
that the results are intriguing.
											And we are learning by doing
											that prefabrication
can be much more than stacking boxes
											or that heavy parts
can be airy and transparent.
											And on top of designing
and building this house,
											we get invaluable feedback,
											sharing it with our family
and our friends
											because this is our life
											and our work in progress.
									","
											Así que aquí estamos tratando de resolver
cómo llevar estas vigas gigantes
											de alrededor de 20 toneladas cada una
											y apilarlas poco a poco
en el patio,
											el corazón de la casa.
											Debido a las dimensiones
y la calidad del material,
											estas piezas enormes son la estructura
que soporta la carga en el terreno.
											Pero son más que eso.
											Son la piscina,
											las paredes que divide 
el interior del exterior,
											las ventanas que enmarcan el paisaje,
											las terminaciones,
											son el espíritu de la casa.
											Una casa que es
un laboratorio para nosotros
											donde probamos cómo podemos utilizar
elementos comunes de modos no tan comunes.
											Y vemos que los resultados
son fascinantes.
											Aprendemos con la práctica
											que la prefabricación puede ser
más que apilar cajas,
											o que las partes pesadas 
pueden ser ventiladas y transparentes.
											Además de diseñar 
y construir esta casa,
											al compartir con 
nuestras familias y amigos,
											obtenemos respuestas muy valiosas
											porque es nuestra vida
											y trabajo en marcha.
									","
											İşte burada nasıl her biri yaklaşık
20 tonluk bu dev katalog kirişleri alıp
											bir avlu alanının etrafına
											kademe kademe yükleyebileceğimizi
çözmeye çalışıyoruz...
											...Evin kalbi.
											Boyut ve malzemenin kalitesi sayesinde
											bu büyük parçalar
yükleri zemine taşıyan binanın yapısı.
											Ama onlar bunun çok daha fazlası.
											Onlar yüzme havuzu,
											içle dışı birbirinden ayıran duvarlar,
											manzarayı çerçeveleyen pencereler,
											binanın süsü;
											onlar bu evin ruhunun ta kendisi.
											Bize göre, standart olan öğeleri
standart olmayan yollarla
											nasıl kullanabileceğimizi
test ettiğimiz bir laboratuvar olan ev.
											Sonuçların şaşırtıcı olduğunu
gözlemliyoruz.
											Prefabrikasyonun kutuları yığmaktan
çok daha fazlası olduğunu
											veya ağır parçaların boş
ve şeffaf olabileceğini
											uygulayarak öğreniyoruz.
											Bu evi tasarlama ve inşa etmenin üstüne
											ailemiz ve arkadaşlarımızla paylaşarak
											paha biçilemez geri bildirim alıyoruz,
											çünkü bu hayatımız
											ve yapımı süren işimiz.
									","Stunning buildings made from raw, imperfect materials",Débora Mesa Molina,12:08,"architecture,creativity,design,technology,innovation,nature,materials,beauty"
