en,es,pt,tr,fr,title,speaker,duration,tags
"
","
","
","
","
",The coolest animal you know nothing about ... and how we can save it,Patrícia Medici,11:32,"animals,Brazil,biodiversity,biology,environment,TED Fellows"
"
											This is one of the most amazing animals
on the face of the Earth.
											This is a tapir.
											Now this, this is a baby tapir,
											the cutest animal offspring
in the animal kingdom.
									","
											Este es uno de los animales más
sorprendentes sobre la faz de la tierra.
											Este es un tapir.
											Ahora bien, este es un bebé tapir,
											la cría más linda del reino animal.
									","
											Este é um dos animais mais espantosos
à face da Terra.
											É um tapir.
											E este é um tapir bebé,
											a cria mais amorosa do reino animal.
									","
											Bu hayvan, dünya yüzündeki en 
inanılmaz hayvanlardan biri.
											Bu bir tapir.
											Bu ise bir yavru tapir,
											hayvan krallığındaki 
en tatlı hayvan yavrusu.
									","
											Voici le plus incroyable animal sur Terre.
											C'est un tapir.
											Et ceci, un bébé tapir.
											La plus adorable progéniture
dans le règne animal.
									",The coolest animal you know nothing about ... and how we can save it,Patrícia Medici,11:32,"animals,Brazil,biodiversity,biology,environment,TED Fellows"
"
","
","
","
","
",The coolest animal you know nothing about ... and how we can save it,Patrícia Medici,11:32,"animals,Brazil,biodiversity,biology,environment,TED Fellows"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Gülüşmeler)
									","
											(Rires)
									",The coolest animal you know nothing about ... and how we can save it,Patrícia Medici,11:32,"animals,Brazil,biodiversity,biology,environment,TED Fellows"
"
","
","
","
","
",The coolest animal you know nothing about ... and how we can save it,Patrícia Medici,11:32,"animals,Brazil,biodiversity,biology,environment,TED Fellows"
"
											By far.
											There is no competition here.
									","
											Con mucho.
											No hay competencia aquí.
									","
											De longe.
											Aqui não há concorrência.
									","
											Açık ara.
											Burada bir rekabet yok.
									","
											Et de loin !
											Il n'y a aucune comparaison.
									",The coolest animal you know nothing about ... and how we can save it,Patrícia Medici,11:32,"animals,Brazil,biodiversity,biology,environment,TED Fellows"
"
","
","
","
","
",The coolest animal you know nothing about ... and how we can save it,Patrícia Medici,11:32,"animals,Brazil,biodiversity,biology,environment,TED Fellows"
"
											I have dedicated
the past 20 years of my life
											to the research and conservation
of tapirs in Brazil,
											and it has been absolutely amazing.
											But at the moment,
I've been thinking really, really hard
											about the impact of my work.
											I've been questioning myself
about the real contributions I have made
											for the conservation
of these animals I love so much.
											Am I being effective
											in safeguarding their survival?
											Am I doing enough?
											I guess the big question here is,
											am I studying tapirs
and contributing to their conservation,
											or am I just documenting their extinction?
									","
											He dedicado los últimos 20 años de mi vida
											a la investigación y conservación
de los tapires en Brasil,
											y ha sido completamente sorprendente.
											Pero de momento, he estado pensando mucho
											sobre el impacto de mi trabajo.
											Me he estado cuestionando sobre
la contribución real que he hecho
											por la conservación de estos animales
que tanto amo.
											¿Estoy siendo eficaz
											en salvaguardar su supervivencia?
											¿Estoy haciendo lo suficiente?
											Supongo que la gran pregunta aquí es,
											¿estoy estudiando a los tapires y
contribuyendo a su conservación,
											o solo estoy documentado su extinción?
									","
											Dediquei os últimos 20 anos da minha vida
											à investigação e conservação
de tapires no Brasil,
											e tem sido uma coisa
absolutamente espantosa.
											Mas, de momento, tenho pensado muitíssimo
											no impacto do meu trabalho.
											Tenho-me interrogado quanto
à verdadeira contribuição que tenho dado
											para a conservação destes animais
de que gosto tanto.
											Será que tenho estado a ser eficaz
											quanto à salvaguarda da sua sobrevivência?
											Será que tenho feito o suficiente?
											Penso que a pergunta principal é:
											Estarei a estudar os tapires
e a contribuir para a sua preservação
											ou estarei apenas 
a documentar a sua extinção?
									","
											Hayatımın son 20 yılını 
Brezilya'daki tapirleri
											araştırmaya ve korumaya adadım,
											gerçekten de inanılmazdı.
											Ama artık çalışmamın etkisini
											ciddi anlamda düşünüyorum.
											Bu çok sevdiğim hayvanların 
korunması için gerçekten
											ne katkı yaptığımla ilgili olarak
kendimi sorguluyorum.
											Hayatta kalmalarını sağlama konusunda
											etkili olabiliyor muyum?
											Yaptıklarım yeterli mi?
											Sanırım buradaki büyük soru şu,
											tapirleri araştırıp korunmalarına 
katkıda bulunuyor muyum,
											yoksa sadece yok olmalarını mı 
dokümante ediyorum?
									","
											J'ai consacré les 20 dernières
années de ma vie,
											à la recherche et à la protection
des tapirs au Brésil.
											Et ça a été absolument incroyable !
											Mais pour l'instant, je réfléchis beaucoup
											à l'impact de mon travail.
											Je me questionne sur 
ma réelle contribution
											à la préservation de
ces animaux que j'adore.
											Suis-je réellement efficace
											dans la garantie de leur survie ?
											Fais-je assez ?
											Je suppose que LA question ici est :
											est-ce que j'étudie les tapirs en
contribuant à leur préservation ?
											Ou suis-je en train de
documenter leur extinction ?
									",The coolest animal you know nothing about ... and how we can save it,Patrícia Medici,11:32,"animals,Brazil,biodiversity,biology,environment,TED Fellows"
"
","
","
","
","
",The coolest animal you know nothing about ... and how we can save it,Patrícia Medici,11:32,"animals,Brazil,biodiversity,biology,environment,TED Fellows"
"
											The world is facing
so many different conservation crises.
											We all know that.
It's all over the news every day.
											Tropical forests and other ecosystems
are being destroyed,
											climate change, so many species
on the brink of extinction:
											tigers, lions, elephants, rhinos, tapirs.
									","
											El mundo está afrontando muchas crisis
diferentes en conservación.
											Todos lo sabemos. Está en las noticias
todos los días.
											Se están destruyendo bosques
tropicales y otros ecosistemas,
											el cambio climático y muchas especies
a punto de la extinción:
											tigres, leones, elefantes,
rinocerontes, tapires.
									","
											O mundo enfrenta muitas crises
diversas de conservação.
											Todos sabemos isso, 
Vem nas notícias todos os dias.
											As florestas tropicais e outros ecossistemas
estão a ser destruídos,
											a alteração climática, tantas espécies
à beira da extinção:
											tigres, leões, elefantes,
rinocerontes, tapires.
									","
											Dünya çok sayıda, farklı konservasyon 
(yabani hayatı koruma) kriziyle karşı karşıya.
											Hepimiz bunu biliyoruz. 
Her gün haberlerde.
											Tropikal ormanlar ve diğer 
ekosistemler yok ediliyor,
											iklim değişikliği, birçok 
tür yok olmanın eşiğinde:
											Kaplanlar, aslanlar, filler, 
gergedanlar, tapirler.
									","
											Le monde fait face à tant de
crises de conservation.
											Nous savons tout cela.
C'est partout dans la presse.
											Les forêts tropicales et autres 
écosystèmes sont détruits,
											le changement climatique, tant 
d'espèces au bord de l'extinction :
											tigres, lions, éléphants,
rhinocéros, tapirs.
									",The coolest animal you know nothing about ... and how we can save it,Patrícia Medici,11:32,"animals,Brazil,biodiversity,biology,environment,TED Fellows"
