en,es,tr,fr,de,pt,title,speaker,duration,tags
"
","
","
","
","
","
",Digging up dinosaurs,Paul Sereno,21:46,"Africa,animals,biology,dinosaurs,evolution,exploration,history,life,paleontology"
"
											Sixty-five million years ago, a very important
											and catastrophic event
											changed the course of life on land.
											And although we know that the land animals I'm going to talk about
											are just the scum of the Earth on the land —
											the little bits of land floating around — but they are important to us
											because they're sort of in our scale of experience from millimeters to meters.
											And these animals disappeared,
											and a separate life, mammals,
											radiated out to take their place. And so, we know this
											in extraordinary detail. And so this is a core
											from near Bermuda. We know that the tsunamis, the earthquakes,
											and the things that we've experienced
											in the entire record of humankind history
											can't really quite get around the kind of disaster
											that this represented for the Earth.
									","
											Hace 65 millones de años, un evento
											muy importante y catastrófico
											cambió el rumbo de la vida en la tierra.
											Y a pesar que sabemos que los animales terrestres de los que voy a hablar
											son sólo la escoria en la tierra,
											los pequeños trozos de tierra flotando, pero son importantes para nosotros
											porque están ligeramente en nuestra escala de experiencia de milímetros a metros.
											Y estos animales desaparecieron,
											y una vida separada, los mamíferos,
											se propagaron para tomar su lugar. Así que, sabemos esto,
											muy detalladamente. Entonces, esto es un núcleo
											junto a Las Bermudas. Sabemos que los tsunamis, los terremotos,
											y las cosas que hemos experimentado
											en todo el transcurso de la historia de la humanidad
											no pueden asimilarse al tipo de desastre
											que esto representó para la Tierra.
									","
											65 milyon yıl önce, çok önemli
											bir felaket,
											dünya üzerindeki yaşımın kaderini değiştirdi.
											Bugün bahsedeceğim kara hayvanlarının,
											çoktan yokolup toprağa karıştıklarını bilsek de,
											etrafımızdaki toprak — ama bizim için önemliler,
											çünkü bu yaratıklar, milimetreye göre metre ne ise, bize göre o kadar farklıydılar.
											Ve bu hayvanlar yokoldukça,
											yerlerini yeni bir hayvan çeşidi,
											yani memeliler aldı. Bu olayı, olağandışı ayrıntılı
											olarak biliyoruz. Bu gördüğünüz, Bermuda'nın
											yakınlarında bir göktaşı çukuru. İnsalık tarihinde yaşadığımız
											bütün felaketlerin, tsunamilerin, depremlerin
											hiç birinin bu felaketin
											dünya yarattığı etkinin
											yanına bile gelmediğini biliyoruz.
									","
											Il y a 65 millions d'années, un événement très
											important et catastrophique
											a modifié le cours de la vie sur terre.
											Et même si l'on sait que les animaux terrestres dont je vais parler
											sont la lie de la vie sur terre —
											les petits bouts de terre qui se baladent — ils sont importants pour nous
											parce qu'ils sont à notre échelle, de quelques millimètres à plusieurs mètres.
											Ces animaux ont disparu,
											et une forme de vie séparée, les mammifères,
											s'est diffusée pour prendre leur place. On connaît tout ça,
											de manière extrêmement détaillée. Voici un noyau
											des environs des Bermudes. On sait que les tsunamis, les tremblements de terre,
											et les choses que l'on a vécues
											dans toute l'histoire de l'Humanité
											ne sont en définitive rien en comparaison du désastre
											que ça a représenté pour la Terre.
									","
											Vor 65 Millionen Jahren 
änderte ein bedeutendes
											und katastrophales Ereignis
											den Lauf des Lebens an Land.
											Obwohl wir wissen, dass die Landtiere, 
über die ich heute spreche,
											nur der Abschaum 
der Erde an Land sind –
											der kleinen Landstücke –
sind sie doch wichtig für uns,
											weil sie zu unserem Erfahrungsmaßstab 
von Millimeter zu Meter gehören.
											Diese Tiere verschwanden
											und ein anderes Leben, 
das der Säugetiere,
											strömte aus, um ihren Platz 
einzunehmen. Wir wissen
											darüber genau Bescheid. 
Dies ist ein Bohrkern
											aus der Nähe von Bermuda. 
Wir wissen, dass Tsunamis, Erdbeben
											und alles, was wir 
in der gesamten Geschichte
											der Menschheit erlebt haben,
											nicht wirklich an die Bedeutung
											dieses Ereignisses herankommt.
									","
											Há 65 milhões de anos

											um acontecimento
muito importante e catastrófico
											mudou o curso da vida na terra.
											Embora saibamos que os animais
terrestres de que vou falar
											são considerados a escória
dos animais terrestres
											— os pedacinhos de terra em volta —
são importantes para nós
											porque, na nossa escala de experiência
vão de alguns milímetros a vários metros.
											Esses animais desapareceram,
											e, para ocupar o lugar deles,
											propagou-se uma forma de vida separada
— os mamíferos.
											Sabemos isto com
um pormenor extraordinário.
											Isto é um núcleo perto das Bermudas.
											Sabemos que os tsunamis,
os abalos sísmicos
											e as coisas por que passámos
											em todo o decurso
da história da humanidade
											não se aproximam sequer
do tipo de desastre
											que isto representou para a Terra.
									",Digging up dinosaurs,Paul Sereno,21:46,"Africa,animals,biology,dinosaurs,evolution,exploration,history,life,paleontology"
"
","
","
","
","
","
",Digging up dinosaurs,Paul Sereno,21:46,"Africa,animals,biology,dinosaurs,evolution,exploration,history,life,paleontology"
"
											So even before that impact was known,
											even before scientists in general came to an agreement
											over the theory of evolution,
											scientists and natural historians of all kinds of stripes
											actually had divided Earth's life's history
											into these two episodes:
											Mesozoic, the middle life, and the Cenozoic, the recent life.
											And as it turns out, it actually corresponds really nicely
											with geologic history.
											So we have a Mesozoic period,
											an age of fragmentation,
											and a Cenozoic period, an age of reconnection —
											South America to North America, India to Asia.
											And so my work, really, is trying to understand
											the character of that Mesozoic radiation
											compared to the Cenozoic radiation
											to see what mysteries we can understand from dinosaurs and from other animals
											about what life on drifting continents
											really can tell us about evolution.
									","
											Así que aùn antes que se supiera del impacto,
											aún antes de que los científicos en general llegaran a un acuerdo
											sobre la teoría de la evolución,
											científicos e historiadores naturales de todos tipos y clases
											ya habían dividido la historia de la vida de La Tierra
											en estos dos episodios:
											Mesozoico, la vida media; y el Cenozoico, la vida reciente.
											Y resulta ser que de hecho corresponde muy bien
											con la historia Geológica.
											Así que tenemos un periodo Mesozoico,
											una era de fragmentación,
											y un periodo Cenozoico, una era de reconexión:
											América del Sur con América del Norte, India con Asia.
											Así que mi trabajo es, realmente, tratar de comprender
											la naturaleza de esa propagación Mesozoica
											comparada con la propagación Cenozoica
											para ver qué misterios podemos comprender de los dinosaurios y otros animales
											en relación a a qué es lo que la vida en continentes a la deriva
											puede decirnos realmente acerca de la evolución.
									","
											Bu felaketin etkisini keşfetmemizden önce bile
											bilim adamları evrim teorisi üzerinde ortak bir kanıya
											ulaşmadan önce bile,
											değişik milletlerden bilim adamları ve doğa tarihçileri
											Dünya'daki yaşamın tarihini
											iki döneme ayırmışlardı:
											Mezozoik, orta yaşam, ve Senozoik, yakın yaşam.
											Bu iki dönemin, jeolojik tarih ile de çok güzel örtüştüğü
											ortaya çıktı.
											Dağılmayla geçen bir
											Mezozoik dönemimiz,
											bir de yeniden birleşmeyle geçen bir
											Senozoik dönemiz var - Güney ve Kuzey Amerikalar, Hindistan ve Asya.
											Dolayısıyla, benim işim, Mesozoik yayılım ile
											Senozoik yayılımın karakterlerinin
											arasındaki farkı bulmak;
											dinozorlar ve diğer hayvanlardan hangi esrarları çözebileceğimizi,
											hareket eden kıtalardaki yaşamın
											bize evrimle ilgili ne söyleyebileceğini öğrenmek.
									","
											Avant même de savoir que cet impact avait eu lieu,
											avant même que l'ensemble des scientifiques ne se mettent d'accord
											sur la théorie de l'évolution,
											des scientifiques et des spécialistes d'histoire naturelle de tous niveaux
											avaient en fait divisé l'histoire de la vie sur Terre
											en ces deux périodes:
											le Mésozoïque, l'ère intermédiaire, et le Cénozoïque, l'ère récente.
											Il s'avère que cela correspond vraiment très bien
											à l'histoire géologique.
											On a donc la période Mésozoïque,
											une ère de fragmentation,
											et la période Cénozoïque, une ère de reconnexion —
											l'Amérique du Sud à l'Amérique du Nord, l'Inde à l'Asie.
											Mon travail est vraiment d'essayer de comprendre
											les caractéristiques de cette radiation au Mésozoïque
											par rapport à la radiation du Cénozoïque
											pour voir quels mystères nous pouvons élucider grâce aux dinosaures et aux autres animaux
											quant à la vie sur des continents à la dérive
											et ce qu'elle peut véritablement nous apprendre sur l'évolution.
									","
											Noch bevor dieser 
Einschlag bekannt war,
											noch vor dem Konsens 
der Wissenschaftler
											über die Evolutionstheorie
											haben Wissenschaftler und 
Naturhistoriker aller Richtungen
											die Geschichte des Lebens auf der Erde
											in zwei Episoden aufgeteilt:
											das Mesozoikum, das Erdmittelalter, 
und das Känozoikum, die Erdneuzeit.
											Und tatsächlich passt es gut
											auf die geologische Geschichte.
											Wir haben also das Mesozoikum,
											ein Zeitalter des Auseinanderbrechens,
											und das Känozoikum, 
ein Zeitalter der Wiederverbindung –
											Südamerika mit Nordamerika, 
Indien mit Asien.
											Und so ist es meine 
Aufgabe, den Charakter
											dieser mesozoischen 
Ausbreitungen zu verstehen,
											im Vergleich zu den 
Ausbreitungen des Känozoikums,
											um die Geheimnisse der 
Dinosaurier und anderer Tiere
											zu verstehen und was das Leben 
auf driftenden Kontinenten
											uns über die Evolution sagt.
									","
											Muito antes de se conhecer o seu impacto,
											muito antes de os cientistas
chegarem a acordo
											sobre a teoria da evolução,
											os cientistas e os historiadores
de todos os tipos
											já tinham dividido a história
da vida na Terra
											nestes dois episódios:
											o Mesozoico, a era intermédia,
e o Cenozoico, a era recente.
											Acontece que isso corresponde
muito perfeitamente
											à história geológica.
											Assim, temos um período Mesozoico,
											uma época de fragmentação,
											e um período Cenozoico,
uma época de restabelecimento
											— América do Sul com o Norte de África,
a Índia com a Ásia.
											O meu trabalho é tentar compreender
											a natureza dessa propagação Mesozoica,
											em comparação com a propagação Cenozoica,
											para ver que mistérios podemos entender
a partir dos dinossauros e outros animais,
											sobre o que a vida em continentes à deriva
											nos podem dizer sobre a evolução.
									",Digging up dinosaurs,Paul Sereno,21:46,"Africa,animals,biology,dinosaurs,evolution,exploration,history,life,paleontology"
"
","
","
","
","
","
",Digging up dinosaurs,Paul Sereno,21:46,"Africa,animals,biology,dinosaurs,evolution,exploration,history,life,paleontology"
"
											The work immediately begs the question,
											""Why didn't they go into the waters?""
											I mean, certainly mammals did. This is one example.
											You can go outside — see many other examples.
											Within five, 10 million years of the bolide impact
											we had a whole variety of animals going into the water. Why didn't they do that?
											Why didn't they hang around in trees at good size,
											and why didn't they burrow?
											Why didn't they do all these things, and if they didn't do all these things,
											what kinds of animals were in those spaces?
											And if there were no animals in those spaces, what does that tell us
											about, you know, how evolution works on land?
											Really interesting questions. I think a lot of it has to do with body size.
											In fact, I think that most of it has to do with body size —
											the size you are when you inherit
											a vacant ecospace
											from whatever natural disaster.
									","
											El trabajo de inmediato suplica la pregunta:
											¿Por qué no se dirigieron hacia el agua?
											Quiero decir; ciertos mamíferos lo hicieron. Este es un ejemplo.
											Puedes salir; ver muchos otros ejemplos.
											Dentro de los 5, 10 millones de años después del impacto del meteoro.
											tuvimos una gran variedad de animales dirigiendose hacia el agua. ¿Por qué no hicieron eso ellos?
											¿Por qué no se colgaron de árboles de buen tamaño?, y
											¿Por qué no se enterraron?
											Por que no hicieron todas estas cosas?, y si no las hicieron,
											¿Qué tipo de animales había en esos espacios?
											Y si no había animales en esos espacios, qué es lo que eso nos dice
											acerca de, tu sabes, ¿Cómo fué la evolución en tierra?
											Preguntas realmente interesantes. Yo pienso que mucho de esto tiene relación con el tamaño corporal.
											De hecho, yo pienso que la mayoría de ello tiene que ver con el tamaño corporal,
											el tamaño que tienes cuando heredas
											un espacio para vivir desocupado
											por algún desastre natural.
									","
											Bu çalışma, önce şu soruyu sorduruyor:
											""Niye denizlere gitmediler?""
											Bazı memeliler gitti. Bir örneğini burada görebilirsiniz.
											Başka örnekler de var, dışarıda gezip görmeniz mümkün.
											""Bolide"" çarpışmasının beş, on milyon yıl sonrasında
											bir çok hayvan denizlere girmişti. Niye bu sefer de aynısını yapmadılar?
											Neden yüksek ağaçlara tırmanmadılar,
											veya yer altına göç etmediler?
											Neden bunları denemediler, ve eğer denemedilerse,
											bu bölgelerde ne tür hayvanlar yaşıyordu?
											Eğer bu bölgelerde hiç hayvan yoktuysa, buna bakarak
											karada evrimleşme ile ilgili ne öğrenebiliriz?
											Bunlar çok ilginç sorular. Cevabın, vücut boyutuyla bir ilgisi olduğunu düşünüyorum.
											Hatta, en önemli faktörün vücut boyutu olduğunu düşünüyorum.
											Yani, ekolojik sistemdeki boş bir bölgeye
											bir felaket sonucu
											taşındığınızdaki vücut boyutunun.
									","
											Dans ce travail se pose immédiatement la question,
											""Pourquoi ne sont-ils pas allés dans l'eau?""
											Par exemple, les mammifères l'ont bien fait. En voilà un exemple.
											Vous pouvez vous promener et en voir bien d'autres.
											Dans les 5 à 10 millions d'années après l'impact de la météorite
											toute une variété d'animaux sont allés dans l'eau. Pourquoi n'ont-ils pas fait ça?
											Pourquoi ne se sont-ils pas accrochés dans des arbres de bonne taille,
											et pourquoi n'ont-ils pas creusé de terriers?
											Pourquoi n'ont-ils pas fait toutes ces choses, et s'ils ne l'ont pas fait,
											quels genres d'animaux occupaient ces espaces?
											Et s'il n'y en avait pas, qu'est-ce que cela nous apprend
											sur la façon dont fonctionne l'évolution sur terre?
											Des questions vraiment passionnantes. Je pense que c'est lié à la taille.
											En fait, je pense que c'est la raison principale —
											votre taille au moment où vous héritez
											d'une niche écologique vacante
											à la suite d'une catastrophe naturelle quelconque.
									","
											Bei der Arbeit stellt 
sich sofort die Frage:
											""Warum sind sie nicht 
ins Wasser gegangen?""
											Die Säugetiere taten das. 
Dies ist ein Beispiel.
											Gehen Sie nach draußen und 
Sie sehen viele andere Beispiele.
											Innerhalb von 5 bis 10 Millionen Jahren 
nach dem Einschlag des Boliden
											gingen eine ganze Reihe von Tieren 
ins Wasser. Warum nicht sie?
											Warum hingen sie nicht 
in den Bäumen,
											und warum haben 
sie nicht gegraben?
											Warum taten sie 
all das nicht und
											welche Tiere waren 
in diesen Lebensräumen?
											Und wenn es keine Tiere dort gab,
											was sagt dies über die 
Evolution an Land aus?
											Höchst interessante Fragen. Ich denke, 
es hat vor allem mit Körpergröße zu tun.
											Ich denke sogar, dass Körpergröße
der entscheidende Faktor ist –
											wie groß Sie sind, 
wenn Sie einen
											freien Lebensraum
											durch eine Naturkatastrophe erben.
									","
											Este trabalho exige
imediatamente a pergunta:
											""Porque é que eles
não foram para a água?""
											Alguns mamíferos foram.
Este é um exemplo.
											Podem procurar mais,
há muitos outros exemplos.
											Nos 5, 10 milhões de anos
após o impacto do meteoro
											houve uma série de animais
que foram para a água.
											Porque é que estes não o fizeram?
											Porque é que não se penduraram
nas árvores de bom tamanho?
											Porque é que não se esconderam em tocas?
											Porque é que não fizeram essas coisas?
											Que animais havia nesses espaços?
											E se não havia animais nesses espaços
											o que é que isso nos diz sobre
como foi a evolução na terra?
											São perguntas muito interessantes.
											Penso que a razão é o tamanho do corpo.
											Penso que a maior parte tem a ver
com o tamanho do corpo
											— o tamanho que temos quando herdamos
											um espaço ecológico esvaziado
											por um qualquer desastre natural.
									",Digging up dinosaurs,Paul Sereno,21:46,"Africa,animals,biology,dinosaurs,evolution,exploration,history,life,paleontology"
"
","
","
","
","
","
",Digging up dinosaurs,Paul Sereno,21:46,"Africa,animals,biology,dinosaurs,evolution,exploration,history,life,paleontology"
"
											Looking at dinosaur evolution
											and studying it, digging it up for many years,
											I end up looking at the mammal radiation,
											and it seems as though everything is quick time, just like technology,
											advancing by an order of magnitude.
											Dinosaur evolution proceeded at a stately pace,
											an order of magnitude slower on any way you want to measure it.
											You want to measure it by diversity?
											You want to measure it by
											the time it took to reach maximum body size?
											Yes, they do have larger body size,
											but many of them are smaller,
											but we're interested in the time it took them to achieve that.
											Fifty million years to achieve this maximum body size.
											And that is 10 times longer than it took the mammals
											to achieve maximum body size
											and invade all those habitats.
									","
											Observando la evolución de los dinosaurios
											y estudiandola, desenterrandola por muchos años,
											termino observando la propagación de los mamíferos
											y parece como si todo fuera a paso velóz, tal como la tecnología,
											avanzando por un orden de magnitud.
											La evolución de los dinosaurios fué a un ritmo majestuoso,
											un orden de magnitud más lento en cualquier forma que quieras medirlo.
											¿Quieres medirlo por diversidad?
											¿Quieres medirlo por
											el tiempo que le tomó alcanzar el máximo tamaño corporal?
											Sí, ellos tienen un gran tamaño corporal,
											pero la mayoría de ellos son más pequeños
											pero estamos interesados en el tiempo que les llevó el lograrlo.
											50 millones de años para lograr este máximo tamaño corporal.
											Y eso es 10 veces más de lo que les tomó a los mamíferos
											lograr el máximo tamaño corporal
											e invadir todos esos hábitats.
									","
											Yıllarca dinozorların evrimini
											inceleyip, kazdıktan sonra, sonunda
											memelilerin evrimleşmesine baktım.
											Sanki herşey hızla gerçekleşme gibi, teknolojinin ilerleyişi gibi,
											öncesine göre katlarla hızlanmış.
											Dinozor evrimi, düzenli ve yavaş gelişti;
											nasıl ölçerseniz ölçün, katlarca daha yavaştı.
											Çeşitlilikle mi ölçeceksiniz?
											Veya maksimum vücut boyutuna
											ulaşana kadar geçen süreyle mi?
											Evet, vücutları daha büyük,
											ama bir çoğu da küçük.
											Ama bizim ilgilendiğimiz, ne kadar sürede bu hale geldikleri.
											Bu maksimum vücut boyutu gelmek için 50 milyon yıl geçmesi gerekti.
											Bu, memelilerin maksimum vücut boyutuna ulaşmak
											ve bu bölgeleri ele geçirmek için
											geçirdiği süreden 10 kat uzun.
									","
											En observant l'évolution des dinosaures,
											en l'étudiant, après l'avoir sortie de terre pendant des années,
											j'ai fini par observer la radiation des mammifères,
											on dirait que tout est en marche rapide, comme la technologie,
											que l'on avance à la vitesse supérieure.
											L'évolution des dinosaures progressait à un rythme de sénateur,
											nettement plus lentement, de quelque manière qu'on veut la mesurer.
											Vous voulez la mesurer par la diversité?
											Vous voulez la mesurer par
											le temps qu'il lui a fallu pour atteindre la taille maximale?
											Certes, ils ont une taille plus importante,
											mais nombre d'entre eux sont plus petits,
											nous nous intéressons au temps que ça leur a pris pour aboutir à cela.
											50 millions d'années pour atteindre cette taille maximale.
											C'est 10 fois plus long que ce qu'il a fallu aux mammifères
											pour atteindre la taille maximale
											et envahir tous ces habitats.
									","
											Mit Blick auf die Entwicklung der Dinosaurier
											und ihrem Studium, nach vielen 
Jahren der Ausgrabungen,
											schaue ich am Ende auf die 
Ausbreitung der Säugetiere
											und es erscheint alles im 
Zeitraffer, wie durch Technologie,
											eine nach Größe geordnete Entwicklung.
											Die Entwicklung der 
Dinosaurier verlief langsam,
											immer einen Schritt langsamer, 
egal wie Sie sie messen.
											Möchten Sie sie an Vielfalt messen?
											Möchten Sie es 
daran messen, wie lange
											es dauerte, die maximale 
Körpergröße zu erreichen?
											Ja, einige sind sehr groß,
											aber viele sind kleiner,
											aber wir messen die Zeit, 
in der sie so groß wurden.
											50 Millionen Jahre bis zu 
dieser maximalen Größe.
											Das ist 10 Mal länger, 
als die Säugetiere brauchten,
											um ihre maximale Körpergröße zu erreichen
											und alle diese Lebensräume zu erobern.
									","
											Olhando para a evolução dos dinossauros
											e estudando-o, escavando-o
ao longo de muitos anos,
											acabei por observar
a propagação dos mamíferos.
											Parece que tudo se passa depressa,
											tal como a tecnologia
que avança a uma velocidade superior.
											A evolução dos dinossauros
avançou a um ritmo majestoso,
											muito mais lentamente seja
qual for a forma de a medir.
											Querem medi-la pela diversidade?
											Querem medi-la pelo tempo que levaram
											a atingir o máximo do tamanho corporal?
											Sim, eles têm um tamanho corporal enorme
											mas muitos deles são mais pequenos.
											Mas estamos interessados
no tempo que levaram a atingi-lo.
											Cinquenta milhões de anos
para atingir esse tamanho corporal máximo.
											É 10 vezes mais tempo
do que os mamíferos levaram
											a atingir o seu tamanho corporal máximo
											e a invadir todos esses ""habitats"".
									",Digging up dinosaurs,Paul Sereno,21:46,"Africa,animals,biology,dinosaurs,evolution,exploration,history,life,paleontology"
"
","
","
","
","
","
",Digging up dinosaurs,Paul Sereno,21:46,"Africa,animals,biology,dinosaurs,evolution,exploration,history,life,paleontology"
"
											So there's lessons to learn,
											and there's lessons to learn from the exception,
											the exception that we know very well today from the discoveries we've made,
											and many other scholars have made around the world.
											This slide was shown before. This is the famous Jurassic bird Archaeopteryx.
											We now know this transition is the one time
											that dinosaurs actually went below
											that body size —
											we're going to see where they began in a minute —
											and it is the one time that they rapidly
											invaded all the habitats
											I just told you that dinosaurs weren't in.
											They became marine. We now know them today
											from the ice caps.
											There's burrowing birds.
											They inhabit the trees at all body sizes,
											and, of course, they inhabit the land.
									","
											Asi que hay lecciones por aprender,
											y hay lecciones para aprender de la exepción,
											la excepción que conocemos muy bien actualmente debido a los descubrimientos que hemos hecho
											y muchos otros eruditos han hecho alrededor del mundo.
											Esta diapositiva fué mostrada antes. Esta es la famosa ave Jurasica Archaeopteryx.
											Nosotros ahora sabemos que esta transición es el momento
											en que los dinosaurios disminuyeron
											ese tamaño corporal —
											(vamos a ver donde comenzaron en breve)
											y esta es la ocasión en la que ellos rápidamente
											invadieron todos los habitats
											que los dinosaurios no habitaban, según les comenté.
											Se convirtieron en marinos. Nosotros ahora los conocemos
											debido a las capas de hielo.
											Hay aves que anidan en hoyos.
											Ellas habitan los árboles de todos tamaños
											y, por supuesto, habitan en la tierra.
									","
											Buradan çıkarılacak dersler var;
											Bu istisnai durumun bize öğretebilecekleri var.
											Bu istisnai durumu, bizim ve dünyanın etrafındaki bir çok akademisyenin
											yaptığı keşifler sayesinde biliyoruz.
											Bu slaydı ikinci kere görüyoruz. Gördüğünüz, Jura Dönemi'nde yaşamış olan ünlü Arkeopteriks.
											Bu değişimin, dinozorların,
											vücut ağırlıklarını azaltmalarının
											tek örneği olarak biliyoruz.
											Biraz sonra başlangıç noktalarını göreceğiz.
											Bu değişim, aynı zamanda,
											demin, dinozorların bulunmadığını
											söylediğim habitatları ele geçirdikleri tek seferdi.
											Denizlere geçtiler. Bugün, kalıntılarını
											buzullarda buluyoruz.
											Yer altına geçen kuşlar var.
											Ayrıca her boyuttaki ağaca yerleştiler,
											ve tabii ki, karaya da yerleştiler.
									","
											Il y a donc des enseignements à tirer,
											et il y a des enseignements à tirer de l'exception,
											que nous connaissons très bien aujourd'hui grâce à nos découvertes,
											et à celles de nombreux autres universitaires à travers le monde.
											On a déjà passé cette diapositive. C'est le célèbre oiseau du Jurassique, l'Archéoptéryx.
											On sait maintenant que cette transition est la seule fois
											où les dinosaures sont passés en dessous
											de cette taille —
											nous allons voir dans une minute où ils ont commencé —
											c'est la seule fois où ils ont rapidement
											investi tous les habitats
											que j'ai mentionné être sans dinosaures.
											Ils sont devenus marins. On les connaît désormais aujourd'hui
											grâce aux calottes glaciaires.
											Il y avait des oiseaux fouisseurs.
											Ils habitaient dans les arbres quelle que soit leur taille,
											et, bien sûr, ils habitaient sur terre.
									","
											Es gibt also etwas zu lernen
											auch von der Ausnahme,
											die wir heute von unseren Entdeckungen
											und den Entdeckungen 
anderer Forscher kennen.
											Wie schon gezeigt, dies ist der
berühmte Juravogel Archaeopteryx.
											Wir wissen jetzt, dass dieser 
Übergang das eine Mal war,
											als Dinosaurier diese Körpergröße
											unterschritten –
											wir sehen gleich die Anfänge davon –
											und es ist das einzige Mal, 
dass sie schnell
											in die Lebensräume eindrangen,
											in denen es bis dahin 
keine Dinosaurier gab.
											Sie gingen ins Meer. 
Heute kennen wir sie
											von den Eiskappen.
											Es gibt wühlende Vögel.
											Sie bewohnen in jeder 
Größe die Bäume
											und sie bewohnen 
natürlich das Land.
									","
											Assim, há lições a aprender
											e há lições a aprender com a exceção,
											a exceção que conhecemos hoje muito bem
a partir das descobertas que fizemos
											e que muitos outros estudiosos
fizeram no mundo inteiro.
											Este diapositivo já foi mostrado.
											É a famosa ave Archaeopteryx do Jurássico.
											Sabemos hoje que esta transição
é o único momento
											em que os dinossauros reduziram
este tamanho corporal
											— já vamos ver onde começaram.
											É a única vez em que eles, rapidamente,
											invadiram todos os ""habitats""
onde não havia dinossauros.
											Tornaram-se marinhos.
											Sabemos hoje isso
graças às calotas de gelo.
											Havia aves a viver em buracos.
											Viviam em árvores,
qualquer que fosse o seu tamanho,
											e, claro, viviam no solo.
									",Digging up dinosaurs,Paul Sereno,21:46,"Africa,animals,biology,dinosaurs,evolution,exploration,history,life,paleontology"
