en,es,tr,title,speaker,duration,tags
"
","
","
",Why I put myself in danger to tell the stories of Gaza,Ameera Harouda,8:38,"choice,communication,journalism,fear,media,poverty,film,security,violence,war,women"
"
											Hello.
											This is my first trip,
											first time in life I'm outside
of the walls of Gaza.
											I'm so happy to be here.
									","
											Hola.
											Este es mi primer viaje,
											la primera vez en mi vida que estoy
fuera de los muros de Gaza.
											Estoy muy feliz de estar aquí.
									","
											Merhaba.
											Bu benim ilk gezim,
											hayatımda ilk defa Gazze
duvarları dışına çıktım.
											Burada olduğum için çok mutluyum.
									",Why I put myself in danger to tell the stories of Gaza,Ameera Harouda,8:38,"choice,communication,journalism,fear,media,poverty,film,security,violence,war,women"
"
","
","
",Why I put myself in danger to tell the stories of Gaza,Ameera Harouda,8:38,"choice,communication,journalism,fear,media,poverty,film,security,violence,war,women"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									",Why I put myself in danger to tell the stories of Gaza,Ameera Harouda,8:38,"choice,communication,journalism,fear,media,poverty,film,security,violence,war,women"
"
","
","
",Why I put myself in danger to tell the stories of Gaza,Ameera Harouda,8:38,"choice,communication,journalism,fear,media,poverty,film,security,violence,war,women"
"
											My ambition always was
to be a pilot, to fly a plane,
											to feel free to fly the sky,
to touch the sky.
											But that didn't happen.
											Simply, I live in Gaza,
there is no airport.
											All borders are closed on every side.
											We live in one of the biggest
prisons in the world.
											The only thing I can do
is just to look up to the sky.
											On some days, we are lucky
if we have electricity
											for four or five hours.
											When it's cold, we make a fire
on the front or on the roof of our homes.
											Sometimes we make food, too.
									","
											Mi ambición siempre fue
ser piloto, pilotar un avión,
											sentirme libre para
volar y tocar el cielo.
											Pero no fue así
											simplemente porque vivo
en Gaza, y no hay aeropuerto.
											Las fronteras están cerradas
por todos lados.
											Vivimos en una de las prisiones
más grandes del mundo.
											Lo único que puedo hacer 
es mirar el cielo.
											Hay días que tenemos
la suerte de tener electricidad
											unas cuatro o cinco horas.
											Cuando hace frío, encendemos un fuego
delante de las casas o en el techo.
											A veces preparamos la comida, también.
									","
											Hayalim hep pilot olup, bir uçak uçurmak,
											gökyüzünde özgürce uçmak,
gökyüzüne dokunmaktı.
											Ama bu olmadı.
											Gazze'de yaşıyorum, havaalanı yok.
											Tüm sınırlar her yönden kapalı.
											Dünya'nın en büyük hapishanelerinden 
birinde yaşıyoruz.
											Yapabildiğim tek şey
sadece gökyüzüne bakmak.
											Bazı günler, dört veya beş saat
elektriğimiz olursa şanslıyız.
											Soğuk olduğunda, evlerimizin önünde
veya çatısında ateş yakarız.
											Bazen yemek de yaparız.
									",Why I put myself in danger to tell the stories of Gaza,Ameera Harouda,8:38,"choice,communication,journalism,fear,media,poverty,film,security,violence,war,women"
"
","
","
",Why I put myself in danger to tell the stories of Gaza,Ameera Harouda,8:38,"choice,communication,journalism,fear,media,poverty,film,security,violence,war,women"
"
											My job in Gaza is to arrange everything
for journalists who come to my homeland
											to tell the stories
about what's going on in Gaza.
											Many mornings,
I had to go to the border area
											to collect a journalist.
											If anything should happen
to the journalist,
											or if the journalist decides
to cover a story
											the government doesn't want us to cover,
											bad things could happen.
									","
											Mi trabajo en Gaza es el de 
organizar todo para los periodistas
											que visitan mi tierra y quieren 
contar lo que ocurre en Gaza.
											Tuve que ir a la zona fronteriza
muchas mañanas
											para recoger periodistas.
											Si les pasa algo,
											o si el periodista 
decide cubrir una noticia
											que el gobierno no quiere que cubran,
											pueden pasar muchas cosas desagradables.
									","
											Gazze'deki işim, 
Gazze'de olan biteni anlatmak için
											yurduma gelen gazetecilerin
işlerini tertip etmek.
											Birçok sabah,
sınır bölgesine gidip gazetecileri
											almak zorunda kalıyorum.
											Eğer gazeteciye bir şey olursa
											veya bir gazeteci hükümetin
yazmamızı istemediği
											bir hikaye yazmaya karar verirse
											kötü şeyler olabilir.
									",Why I put myself in danger to tell the stories of Gaza,Ameera Harouda,8:38,"choice,communication,journalism,fear,media,poverty,film,security,violence,war,women"
"
","
","
",Why I put myself in danger to tell the stories of Gaza,Ameera Harouda,8:38,"choice,communication,journalism,fear,media,poverty,film,security,violence,war,women"
"
											Navigating through my country
helping journalists,
											filmmakers, news crews,
is my working life.
											I believe my success comes
from building a relationship
											not only with journalists
and the news crews,
											but also with the communities
in the Gaza Strip.
											These communities who don't want
their stories to be told,
											I never looked to them
as stories or numbers.
											But like me, they are human beings.
									","
											Ayudar a moverse por mi país
											a los periodistas, realizadores,
equipos de reporteros es mi trabajo.
											Creo que debo mi éxito profesional
a las relaciones que he entablado
											no solo con los periodistas
y los equipos de reporteros
											sino también con las comunidades
de la Franja de Gaza.
											A estas comunidades que no
quieren contar su historia
											nunca las vi como simples historias
o números, sino como a mí,
											seres humanos.
									","
											Benim işim, ülkemi dolaşarak
gazetecilere, film yapımcılarına,

											haber ekiplerine yardım etmek.
											Başarımın sadece gazeteci ve
haber ekipleriyle ilişki kurmamdan değil,
											Gazze Şeridi'ndeki toplumlarla da
											bir ilişki kurmamdan
kaynaklandığına inanıyorum.
											Hikayelerinin anlatılmasını
istemeyen bu toplumlara
											hiçbir zaman hikaye veya
rakam olarak bakmadım.
											Onlar da benim gibi insan.
									",Why I put myself in danger to tell the stories of Gaza,Ameera Harouda,8:38,"choice,communication,journalism,fear,media,poverty,film,security,violence,war,women"
