fr,en,tr,de,es,title,speaker,duration,tags
"
","
","
","
","
",Compassion at the dinner table,James Forbes,18:38,"charter for compassion,compassion,faith,global issues,life,religion"
"
											La compassion.
											À quoi est-ce que ça ressemble?
											Venez avec moi au 915 rue Bloodworth Sud
											à Raleigh, Caroline du Nord, où j'ai grandi.
											Si vous venez, vous nous verrez, le soir,
											à la table préparée pour dix, même si certains sièges étaient vides.
											Au moment où le diner était servi,
											vu que ma maman a eu huit enfants,
											des fois elle disait qu'elle ne pouvait pas savoir qui était qui et où ils étaient.
											Avant qu'on puisse manger, elle demandait,
											""Est-ce que tous les enfants sont là?""
											Et si quelqu'un manquait,
											on devait prendre l'assiette de cette personne, la mettre dans le four,
											et alors nous pouvions dire le bénédicité, et nous pouvions manger.
									","
											Compassion:
											what does it look like?
											Come with me to 915 South Bloodworth Street
											in Raleigh, North Carolina, where I grew up.
											If you come in you will see us: evening time,
											at table — set for ten but not always all seats filled —
											at the point when dinner is ready to be served.
											Since mom had eight kids,
											sometimes she said she couldn't tell who was who and where they were.
											Before we could eat, she would ask,
											""Are all the children in?""
											And if someone happened to be missing,
											we would have to, we say, ""Fix a plate"" for that person, put it in the oven,
											then we could say grace, and we could eat.
									","
											Merhamet.
											Neye benziyor?
											Benimle South Bloodworth Caddesi 915 numaraya gelin
											Kuzey Karolayna, Raleigh bölgesine, benim yetiştiğim yere.
											Akşam saatlerinde eve girerseniz şahit olacaksınız ki
											on kişi için hazırlanan sofraya ama sandelyeler her zaman tam olarak dolmaz.
											Akşam yemeği servise hazir olduğunda,
											Annenin sekiz tane çocugu olduğunda,
											bazen kimin kim olduğunu ve nerde olduklarını bilmediğini söylerdi.
											Yemeğe başlamadan önce hep sorardi
											""Bütün çocuklar içerde mi?""
											Ve eğer biri kayıpsa,
											ona da bir tabak yemek hazırlar ve fırına koyardık.
											ondan sonra yemek duası yapar ve yemeği yerdik,
									","
											Mitgefühl:
											Wie sieht das aus?
											Kommen Sie mit mir auf die South Bloodworth Street 915
											in Raleigh, North Carolina, wo ich aufgewachsen bin.
											Beim Hereinkommen sehen Sie uns: Es ist abends,
											wir sitzen am Tisch – gedeckt für zehn Leute aber nicht immer sind alle am Tisch –
											und das Abendbrot kommt gleich auf den Tisch.
											Da Mama acht Kinder hatte,
											sagte sie manchmal, sie wüsste nicht, welches Kind welches war und wo sie waren..
											Vor dem Essen fragte sie:
											""Sind alle Kinder da?""
											Und wenn eines nicht da war,
											dann würden wir einen Teller für diese Person zurechtmachen und in den Ofen stellen,
											und dann das Tischgebet sprechen, und dann konnten wir essen.
									","
											La compasión.
											¿Qué aspecto tiene?
											Acompáñenme al 915 de South Bloodworth Street
											en Raleigh, Carolina del Norte, donde me crié.
											Si entran nos verán, por las noches,
											sentados a una mesa puesta para diez personas, pero no siempre todas las sillas están ocupadas.
											En el momento en que estaban a punto de servir la cena,
											dado que mi madre tenía ocho hijos,
											a veces decía que se le hacía difícil distinguir quién era quién y donde estábamos.
											Antes de empezar a comer, ella preguntaba:
											¿Están todos los niños?
											Y si faltaba alguien,
											debíamos preparar un plato para esa persona, ponerlo en el horno,
											luego bendecíamos la mesa, y entonces podíamos comer.
									",Compassion at the dinner table,James Forbes,18:38,"charter for compassion,compassion,faith,global issues,life,religion"
"
","
","
","
","
",Compassion at the dinner table,James Forbes,18:38,"charter for compassion,compassion,faith,global issues,life,religion"
"
											Aussi, pendant qu'on était à la table,
											il y avait un rituel dans la famille,
											quand quelque chose de particulier était arrivé à l'un de nous,
											que ça soit maman qui ait été élue présidente de la PTA,
											ou que papa ait eu une affectation à notre collège,
											ou que quelqu'un ait gagné le concours de talent de jabberwocky,
											le rituel de la famille était que, une fois que l'annonce avait été faite,
											on devait prendre 5, 10 minutes pour célébrer cette personne,
											c'est à dire, en faire toute une histoire concernant celui qui a été honoré d'une quelconque manière,
											car quand une personne est honorée, tout le monde l'est.
									","
											Also, while we were at the table,
											there was a ritual in our family:
											when something significant had happened for any one of us —
											whether mom had just been elected as the president of the PTA,
											or whether dad had gotten an assignment at the college of our denomination,
											or whether someone had won the jabberwocky contest for talent —
											the ritual at the family was, once the announcement is made,
											we must take five, ten minutes to do what we call ""make over"" that person —
											that is, to make a fuss over the one who had been honored in some way.
											For when one is honored, all are honored.
									","
											Ayrıca biz yemekteyken,
											ailemizin bir tören adeti bulunurdu,
											herhangi birimize önemli bir şey olduğunda,
											Anne PTA nin başkani seçilmiş olsun,
											ya da Baba cemaat okulumuzda bir görev almiş olsun,
											ya da şiir yarışması için biri seçilmiş olsun,
											ailede ki tören duyuru yapılır yapılmaz,
											beş on dakika yaptığımız o kişiyi övmekti.
											işte böyle, bir şekilde o kişiyi hakkında konuşurak şereflendirirdik.
											çünkü biri onure edildiğinde, herkes onure edilmiş olurdu.
									","
											Wenn wir am Tisch saßen,
											gab es noch ein Ritual in unserer Familie:
											Wenn am Tag etwas Wichtiges bei einem von uns passiert war –
											ob Mama gerade zur Vorsitzenden des Elternbeirats gewählt wurde,
											oder Papa eine Aufgabe von der Hochschule unserer Kirche bekommen hatte,
											oder ob jemand den Jabberwock-Talentwettbewerb gewonnen hatte –
											dann bestand das Ritual daraus, nach der Ankündigung
											fünf bis zehn Minuten diese Person zu ""betun"" –
											also großen Wirbel um dieses so geehrte Familienmitglied zu veranstalten.
											Denn wird eine Person geehrt, werden alle geehrt.
									","
											También, mientras estábamos sentados a la mesa,
											existía un ritual en nuestra familia.
											Cuando le sucedía algo importante a alguno de nosotros,
											ya fuera que a mi madre la hubiesen elegido Presidenta de la Asociación de Padres y Profesores,
											o que a mi padre le hubiesen asignado un trabajo en la universidad,
											o que alguien hubiese ganado un concurso de talento,
											el ritual familiar consistía en que tras anunciar el acontecimiento,
											debíamos dedicar cinco o diez minutos a lo que llamábamos ""hacer aspavientos"",
											es decir, felicitar ruidosamente a la persona que de alguna manera había sido honrada,
											ya que cuando se honra a una, nos honramos todos.
									",Compassion at the dinner table,James Forbes,18:38,"charter for compassion,compassion,faith,global issues,life,religion"
"
","
","
","
","
",Compassion at the dinner table,James Forbes,18:38,"charter for compassion,compassion,faith,global issues,life,religion"
"
											Nous devions aussi donner des nouvelles des membres de la famille étendue que nous avions visités,
											c'est à dire, les malades et
											les vieux restés chez eux.
											Ma tâche était, au moins une fois par semaine, de rendre visite à Mère Lassiter
											qui vivait dans East Street,
											Mère Williamson qui vivait sur Bledsoe Avenue,
											et Mère Lathers qui vivait dans Oberlin Road.
											Pourquoi? Car elles étaient vielles et infirmes.
											Nous devions allez les voir au cas où elles auraient besoin de quelque chose.
											Car ma mère disait, ""être une famille, c'est partager et s'occuper les uns des autres.
											Ils sont notre famille.""
									","
											Also, we had to make a report on our extended ""visited"" members,
											that is, extended members of the family,
											sick and elderly, shut in.
											My task was, at least once a week, to visit Mother Lassiter
											who lived on East Street,
											Mother Williamson who lived on Bledsoe Avenue,
											and Mother Lathers who lived on Oberlin Road.
											Why? Because they were old and infirm,
											and we needed to go by to see if they needed anything.
											For mom said, ""To be family, is to care and share and to look out for one another.
											They are our family.""
									","
											Ayrıca diğer akraba larımıza da duyuruduk,
											,
											evde yatan hasta ve yaşlılara gelince,
											benim vazifem, haftada bir kere,
											Doğu sokağında yaşayan Rahibe Lassiter,
											Bledsoe Avenue da yaşayan Rahibe Wıllıamson,
											ve Oberlin Yolu nda yaşayan Anne Lathers i ziyaret etmekti.
											Neden? çünkü onlar hem yaşlı ve zayıftılar.
											Ve onlarin bir şeye ihtiyaçları olup olmadığını öğrenmek için gitmemiz gerekiyordu.
											Çünkü Annem "" Aile olmak, bir diğerine ilgi alaka ve paylaşmayı göstermektir,
											Onlar bizim Ailemizdir"" derdi.
									","
											Wir mussten auch Berichte über unsere erweitere ""besuchte"" Familie machen,
											also erweiterte Familienmitglieder,
											die krank oder alt waren und nicht raus konnten.
											Meine Aufgabe war es, wenigstens einmal pro Woche Mutter Lassiter zu besuchen,
											die in der East Street lebte,
											Mutter Williamson, die in der Bledsoe Avenue lebte,
											und Mutter Lathers, die in der Oberlin Road lebte.
											Wieso? Sie waren alt und schwächlich,
											und wir mussten vorbeigehen und schauen, ob sie etwas brauchten.
											Denn Mama sagte: ""Familie zu sein heißt sich sorgen und teilen und aufeinander zu achten.
											Sie sind unsere Familie.""
									","
											También teníamos que informar a cada miembro de nuestra extensa familia,
											es decir, a miembros de la familia
											que estaban enfermos, eran ancianos y no podían salir.
											Mi tarea consistía en, al menos una vez por semana, visitar a la Madre Lassiter,
											que vivía en East Street,
											a la Madre Williamson que vivía en Bledsoe Avenue,
											a la Madre Lathers que vivía en Oberlin Road.
											¿Por qué? Porque eran ancianas y estaban enfermas.
											Y debíamos ir a verlas por si necesitaban algo.
											Mi madre decía, ""Ser familia es querer, compartir y cuidarnos los unos a los otros.
											Ellos son nuestra familia"".
									",Compassion at the dinner table,James Forbes,18:38,"charter for compassion,compassion,faith,global issues,life,religion"
"
","
","
","
","
",Compassion at the dinner table,James Forbes,18:38,"charter for compassion,compassion,faith,global issues,life,religion"
"
											Et, bien entendu, des fois il y avait un bonus pour y avoir été.
											Elles offraient des bonbons ou de l'argent.
											Ma mère disait, ""Si elles demandent ce que ça coute d'aller faire les courses pour elles,
											vous devez toujours dire, 'Rien.'
											Si elles insistent, répondez, 'Ce que vous voulez bien me donner.'""
											C'était comme ça que ça se passait autour de la table.
											En fait, elle précisait que si nous faisions ça,
											on aurait pas seulement la joie de recevoir de la gratitude
											des membres de la famille étendue,
											mais elle disait, ""Même Dieu va sourire, et quand Dieu souris,
											il y a de la paix, de la justice, et de la joie.""
									","
											And, of course, sometimes there was a bonus for going.
											They would offer sweets or money.
											Mom says, ""If they ask you what it costs to either go shopping for them,
											you must always say, 'Nothing.'
											And if they insist, say, 'Whatever you mind to give me.'""
											This was the nature of being at that table.
											In fact, she indicated that if we would do that,
											not only would we have the joy of receiving the gratitude
											from the members of the extended family,
											but she said, ""Even God will smile, and when God smiles,
											there is peace, and justice, and joy.""
									","
											Ve elbette onlari ziyaret etmek için hediyeler alırdık.
											bize şeker ve para ikram ederlerdi
											Annem derdi Alışveriş için ne kadar paraya ihtiyacınız var dediklerinde
											hiçbirşey deyın dememizi tenbih ederdi.
											ve şayet israr ederlerse gönlünuzde ne koparsa onu verın deyin.
											bu akşam yemeğinde ki insanın doğasıydı.
											Aslında, Anne söyle diyordu eğer bunu yaparsak.
											sadece alacağamız teşekürun vereceği neşe değil,
											ailenin yakın akrabalarının üyelerinden
											fakat Anne dedi,""Tanrı bile gülümseyecektir, Tanrı gülümsediği zaman;
											huzur, adalet ve neşe vardir""
									","
											Und natürlich gab es manchmal einen Bonus fürs Hingehen.
											Sie gaben uns Süßigkeiten oder Geld.
											Mama sagt: ""Wenn sie dich fragen, was es kostet, für sie einzukaufen,
											sagst du immer 'Nichts'.
											Und wenn sie darauf bestehen, sagst du 'Was du mir geben möchtest.'
											So war es, bei uns am Tisch zu sitzen.
											Sie sagte sogar, dass wenn wir dies täten,
											dann würde uns nicht nur die Freude zuteil werden,
											dass uns die erweiterte Familie dankbar war,
											sondern sie sagte: ""Selbst Gott wird lächeln, und wenn Gott lächelt,
											dann heißt das Frieden, Gerechtigkeit, und Freude.""
									","
											Y claro, a veces recibíamos un premio por hacerlo.
											Nos ofrecían dulces o dinero.
											Mi madre decía: ""Si les preguntan cuánto cuesta que ustedes les hagan las compras,
											siempre respondan: Nada.
											Y si insisten, digan: ""Lo que usted quiera darme"".
											Ese era el sentido de nuestra presencia en aquella mesa.
											De hecho, ella nos decía que si hacíamos eso,
											no sólo tendríamos la alegría de recibir el agradecimiento
											de parte de nuestros familiares,
											sino que también, como decía, ""Hasta el Señor sonreirá, y cuando el Señor sonríe
											hay paz, justicia y alegría"".
									",Compassion at the dinner table,James Forbes,18:38,"charter for compassion,compassion,faith,global issues,life,religion"
"
","
","
","
","
",Compassion at the dinner table,James Forbes,18:38,"charter for compassion,compassion,faith,global issues,life,religion"
"
											Donc, à la table au 915, j'ai appris quelque chose sur la compassion.
											Bien entendu, c'était une famille croyante,
											donc nous devions y ajouter Dieu.
											Et donc, je me suis mis à penser à la maman éternelle, la maman éternelle,
											qui se demande toujours: Est ce que tous les enfants sont là?
											Et si nous nous sommes occupés et avons partagé fidèlement,
											on avait alors le sentiment que la justice et la paix avait une chance dans le monde.
									","
											So, at the table at 915, I learned something about compassion.
											Of course, it was a minister's family,
											so we had to add God into it.
											And so, I came to think that mama eternal, mama eternal,
											is always wondering: Are all the children in?
											And if we had been faithful in caring and sharing,
											we had the sense that justice and peace would have a chance in the world.
									","
											bundan dolayı, 915 numaralı evdeki masada merhamet hakkında birşey öğrendim.
											tabbiki,o bir papazın ailesiydi,
											ve bundan dolayı Tanrı' yı işin içine katmamiz gerekiyordu
											ve bunun için ebedi anne, ebedi anne,
											Çocukların hepsi evdemi diye daima merak ettiğini düşündüm.
											ve eğer biz sevgide ve paylaşmada inancimiz tam ise;
											o zaman Adalet ve Barışın dunyada bir şansı vardır hissine sahip oluruz.
									","
											Also lernte ich am Tisch in der Hausnummer 915 etwas über Mitgefühl.
											Natürlich war es die Familie eines Predigers,
											also mussten wir Gott mit einbeziehen.
											Und so begann ich zu denken, dass die ewige Mutter
											sich immer fragt: ""Sind alle Kinder da?""
											Und wenn wir brav im Sich-Sorgen und Teilen gewesen waren,
											hatten wir das Gefühl, dass Gerechtigkeit und Frieden eine Chance auf der Welt hatten.
									","
											Así es como en la mesa del 915 aprendí algo sobre la compasión.
											Obviamente, éramos una familia de pastores,
											así es que teníamos que tener presente a Dios.
											De ese modo llegué a pensar que la madre eterna
											siempre se está preguntando: ""¿Estarán todos los niños en casa?""
											Y si habíamos sido nobles ofreciendo cariño y generosidad,
											sentíamos que la justicia y la paz tendrían una oportunidad en el mundo.
									",Compassion at the dinner table,James Forbes,18:38,"charter for compassion,compassion,faith,global issues,life,religion"
