en,fr,pt,title,speaker,duration,tags
"
","
","
",Are there universal expressions of emotion?,Sophie Zadeh,4:44,"TED-Ed,emotions,psychology"
"
											The 40 or so muscles in the human face 
can be activated in different combinations
											to create thousands of expressions.
											But do these expressions look the same
											and communicate the same
meaning around the world,
											regardless of culture?
											Is one person’s smile another’s grimace?
									","
											Les quelques 40 muscles du visage
											peuvent être activés
en différentes combinaisons
											pour créer des milliers d'expressions.
											Mais est-ce que ces expressions
sont les mêmes
											et communiquent la même chose
dans le monde entier,
											quelle que soit la culture ?
											Est-ce que le sourire de quelqu'un
est la grimace de quelqu'un d'autre ?
									","
											Os cerca de 40 músculos do rosto humano
											podem ser ativados
em combinações diferentes
											para criar milhares de expressões.
											Mas serão essas expressões as mesmas
											e comunicarão o mesmo significado
em todo o mundo,
											independentemente da cultura?
											Será que o sorriso de uma pessoa
é uma careta para outra?
									",Are there universal expressions of emotion?,Sophie Zadeh,4:44,"TED-Ed,emotions,psychology"
"
","
","
",Are there universal expressions of emotion?,Sophie Zadeh,4:44,"TED-Ed,emotions,psychology"
"
											Charles Darwin theorized that emotional 
expression was a common human feature.
											But he was in the minority.
											Until the mid-20th century,
											many researchers believed 
that the specific ways we show emotion
											were learned behaviors 
that varied across cultures.
											Personality theorist Silvan Tomkins 
was one of the few to insist otherwise.
											Tomkins claimed that certain affects—
											emotional states and their associated 
facial expressions—
											were universal.
									","
											Charles Darwin théorisa
que les expressions émotives
											étaient une caractéristique
humaine commune.
											Mais il était en minorité.
											Jusqu'à la moitié du XIXe siècle,
											beaucoup de chercheurs croyaient
											que les manières spécifiques
dont on montre nos émotions
											étaient des comportements acquis
qui changeaient selon les cultures.
											Le psychologue Silvan Tomkins était
parmi les rares à croire le contraire.
											Tomkins affirma que
certaines émotions,
											les états émotionnels et les expressions
faciales associées,
											étaient universelles.
									","
											Segundo a teoria de Charles Darwin
											a expressão emotiva
era uma característica humana comum.
											Mas encontrava-se em minoria.
											Até meados do século XX,
											muitos investigadores acreditavam
											que as formas específicas
como mostramos emoções
											eram comportamentos adquiridos
que variavam conforme as culturas.
											O psicólogo, Silvan Tomkins,
foi um dos poucos a insistir no contrário.
											Tomkins afirmava que certos afetos
											— os estados emotivos e as suas
expressões faciais associadas —
											eram universais.
									",Are there universal expressions of emotion?,Sophie Zadeh,4:44,"TED-Ed,emotions,psychology"
"
","
","
",Are there universal expressions of emotion?,Sophie Zadeh,4:44,"TED-Ed,emotions,psychology"
"
											In the 1960s, psychologist Paul Ekman 
set about testing this theory
											by examining hundreds 
of hours of film footage
											of remote tribes isolated 
from the modern world.
											Ekman found the native peoples’ 
expressions to be not only familiar,
											but occurring in precisely 
the situations he would expect.
											Conversely, he ran tests with tribes who
had no prior exposure to Western culture.
											They were able to correctly match photos
of different facial expressions
											with stories designed 
to trigger particular feelings.
											Over the next few decades,
											further research has
corroborated Darwin’s idea
											that some of our most important emotional
expressions are in fact universal.
											The degrees of expression appropriate 
to a given situation can, however,
											vary greatly across cultures.
									","
											Dans les années 60, le psychologue
Paul Ekman commença à tester cette théorie
											en examinant des centaines
d'heures de séquences filmées
											de tribus isolées du monde moderne.
											Ekman découvrit que
les expressions des autochtones
											non seulement étaient familières,
											mais elles avaient lieu précisément dans
les situations auxquelles il s'attendait.
											Il fit aussi des tests avec des tribus
											qui n'avaient jamais connu
la culture occidentale.
											Ils étaient capables
d'assortir correctement
											des photos de différentes
expressions faciales
											avec des histoires conçues
pour susciter des émotions précises.
											Au cours des décennies suivantes,
											de nouvelles recherches ont confirmé
l'idée de Darwin
											que certaines de nos expressions
émotionnelles les plus importantes
											sont bien universelles.
											Les expressions appropriées
à une situation donnée peuvent, toutefois,
											varier beaucoup selon les cultures.
									","
											Nos anos 60, o psicólogo Paul Ekman
decidiu testar esta teoria
											examinando centenas de horas
de sequências de filmes
											de longínquas tribos isoladas
do mundo moderno.
											Ekman descobriu que as expressões
dos povos nativos eram familiares
											e também ocorriam precisamente
nas situações que ele esperava.
											Por outro lado, realizou testes com tribos
											que não tinham qualquer contacto prévio
com a cultura ocidental.
											Eles identificavam corretamente
fotos de diferentes expressões faciais
											com histórias concebidas
para provocar determinados sentimentos.
											Durante as décadas seguintes,
											novas investigações corroboraram
a ideia de Darwin
											de que algumas das mais importantes
expressões emotivas são universais.
											Contudo, o grau de expressão adequado
a uma determinada situação
											pode variar muito consoante as culturas.
									",Are there universal expressions of emotion?,Sophie Zadeh,4:44,"TED-Ed,emotions,psychology"
"
","
","
",Are there universal expressions of emotion?,Sophie Zadeh,4:44,"TED-Ed,emotions,psychology"
"
											For instance, researchers 
have studied facial expression
											in people who are born blind,
											hypothesizing that 
if expressions are universal,
											they would be displayed 
in the same way as sighted people.
											In one study, both blind 
and sighted athletes
											displayed the same expressions of emotion
when winning or losing their matches.
									","
											Par exemple, les chercheurs
ont étudié les expressions faciales
											des aveugles de naissance,
											supposant que, si les expressions
sont universelles,
											elles seraient les mêmes
que celles des voyants.
											Dans une étude, des athlètes
aveugles et voyants
											montraient les mêmes expressions d'émotion
en gagnant ou perdant leur match.
									","
											Por exemplo, os investigadores
estudaram expressões faciais
											em pessoas cegas de nascença,
											estabelecendo a hipótese
de que, se as expressões são universais,
											elas aparecerão da mesma forma
que em pessoas com visão.
											Num estudo, tanto os atletas 
cegos como os com visão
											exibiram as mesmas expressões de emoção
quando ganhavam ou perdiam as partidas.
									",Are there universal expressions of emotion?,Sophie Zadeh,4:44,"TED-Ed,emotions,psychology"
"
","
","
",Are there universal expressions of emotion?,Sophie Zadeh,4:44,"TED-Ed,emotions,psychology"
"
											Further evidence can be found 
in our evolutionary relatives.
											Comparisons of facial expression
between humans and non-human mammals
											have found similarities in the structure 
and movement of facial muscles.
											Chimpanzee laughter 
looks different from ours,
											but uses some of the same 
muscle movements.
									","
											D'autres preuves peuvent être trouvées
dans nos parents évolutifs.
											Des comparaisons des expressions faciales
entre mammifères humains et non-humains
											ont trouvé des similarités
											dans la structure et le mouvement
des muscles faciaux.
											Le rire des chimpanzés
semble différent du nôtre,
											mais utilise certains des mêmes
mouvements musculaires.
									","
											Podemos encontrar mais provas
nos nossos parentes evolutivos.
											A comparação da expressão facial
entre mamíferos humanos e não humanos
											encontrou semelhanças na estrutura
e movimento dos músculos faciais.
											O riso dos chimpanzés
parece diferente do nosso,
											mas usa alguns dos mesmos
movimentos musculares.
									",Are there universal expressions of emotion?,Sophie Zadeh,4:44,"TED-Ed,emotions,psychology"
"
","
","
",Are there universal expressions of emotion?,Sophie Zadeh,4:44,"TED-Ed,emotions,psychology"
