en,es,pt,fr,tr,title,speaker,duration,tags
"
","
","
","
","
",Why do I make art? To build time capsules for my heritage,Kayla Briët,5:56,"TED Fellows,art,film,culture,community,family,creativity,identity,music"
"
											When I was four years old,
											my dad taught me
the Taos Pueblo Hoop Dance,
											a traditional dance born hundreds
of years ago in Southwestern USA.
											A series of hoops are created
out of willow wood,
											and they're threaded together
to create formations of the natural world,
											showing the many beauties of life.
											In this dance, you're circling
in a constant spin,
											mimicking the movement of the Sun
											and the passage of time.
											Watching this dance was magic to me.
											Like with a time capsule,
											I was taking a look through
a cultural window to the past.
											I felt a deeper connection
											to how my ancestors used to look
at the world around them.
									","
											Cuando tenía 4 años
											mi padre me enseñó la danza con aros 
del Pueblo de Taos,
											una danza tradicional nacida hace cientos 
de años en el suroeste de EE.UU.
											Se crean una serie de aros 
de madera de sauce
											y se atan juntos para formar 
elementos del entorno natural
											y enseñar así 
las preciosidades de la vida.
											En esta danza uno se mueve 
constantemente en círculo
											imitando el movimiento del Sol
											y el paso del tiempo.
											Ver esta danza fue mágico para mí.
											Como con una cápsula del tiempo,
											estaba echando un vistazo al pasado 
a través de una ventana cultural.
											Sentía una profunda conexión
											con la manera que tenían mis antepasados 
de ver el mundo a su alrededor.
									","
											Quando eu tinha quatro anos,
											o meu pai ensinou-me
a Dança ""Hoop"" do Pueblo de Taos,
											uma dança tradicional nascida
há centenas de anos no Sudoeste dos EUA.
											Uma série de aros é criada
a partir de caules de salgueiro,
											que são entrelaçados para criarem
formações do mundo natural,
											mostrando as muitas belezas da vida.
											Nesta dança, giramos
num giro constante,
											imitando o movimento do Sol
											e a passagem do Tempo.
											Observar esta dança era magia para mim.
											Tal como uma cápsula do tempo,
											eu espreitava através
de uma janela cultural para o passado.
											Senti uma ligação mais profunda
											à forma como os meus antepassados
viam o mundo em seu redor.
									","
											Quand j'avais quatre ans,
											mon père m'a appris
le Taos Pueblo Hoop,
											une danse ancienne et traditionnelle 
du sud-ouest des États-Unis.
											Plusieurs cerceaux sont créés
avec du bois de saule
											et assemblés afin de représenter
les formes du monde naturel,
											évoquant toutes les beautés de la vie.
											Puis vous dansez en tournant,
											imitant le mouvement du soleil
											et le temps qui s'écoule.
											Je trouvais magique
de regarder cette danse.
											Comme avec une capsule temporelle,
											c'est comme regarder le passé
à travers une fenêtre culturelle.
											Je ressentais une connexion plus intense
											avec la façon dont mes ancêtres
regardaient le monde autour d'eux.
									","
											Ben 4 yaşındayken
											babam bana Taos Pueblo 
çember dansını öğretti, bu
											yüzyıllar önce ABD'nin Güneybatı'sında 
doğan geleneksel bir danstı.
											Söğüt ağacından 
bir dizi çember oluşturuluyor.
											Doğal dünyanın oluşma aşamalarını 
ve hayatın güzelliklerini göstermek için
											bir zincir oluşturuluyor.
											Bu dansta güneşin hareketini 
ve zamanın akışını

											taklit etmek için sabit bir şekilde
											daire çiziyorsun.
											Bu dansı izlemek benim için büyüleyiciydi.
											Adeta zaman kapsülü gibi.
											Geçmişe kültürün ışığında bakıyordum.
											Atalarımın dünya görüşünü
											adeta en derinimde hissettim.
									",Why do I make art? To build time capsules for my heritage,Kayla Briët,5:56,"TED Fellows,art,film,culture,community,family,creativity,identity,music"
"
","
","
","
","
",Why do I make art? To build time capsules for my heritage,Kayla Briët,5:56,"TED Fellows,art,film,culture,community,family,creativity,identity,music"
"
											Since then, I've always been
obsessed with time capsules.
											They take on many forms,
											but the common thread
is that they're uncontrollably fascinating
											to us as human beings,
											because they're portals to a memory,
											and they hold the important power
of keeping stories alive.
											As a filmmaker and composer,
											it's been my journey to find my voice,
											reclaim the stories
of my heritage and the past
											and infuse them into music and film
time capsules to share.
									","
											Desde entonces me han obsesionado 
las cápsulas del tiempo.
											Vienen en muchas formas,
											pero lo que tienen en común 
es que a los seres humanos
											nos fascinan de una manera incontrolable,
											porque son portales hacia un recuerdo
											y tienen el importante poder 
de mantener vivas las historias.
											Como cineasta y compositora,
											mi viaje consistió en encontrar mi voz,
											reivindicar los relatos 
de mi herencia y del pasado,
											y volcarlos en cápsulas del tiempo 
con películas y música para compartir.
									","
											Desde então, fiquei sempre obcecada
por cápsulas de tempo.
											Elas podem assumir muitas formas,
											mas o elo comum
é que são incontrolavelmente fascinantes
											para nós, seres humanos,
											porque elas são portais para uma memória,
											e detêm o importante poder
de manter as histórias vivas.
											Como realizadora de cinema
e compositora,
											o meu caminho tem sido
encontrar a minha voz,
											recuperar as histórias
da minha herança e passado
											e infundi-las em cápsulas do tempo
de música e filme, para as partilhar.
									","
											Depuis, j'ai toujours été fascinée
par les capsules temporelles.
											Elles peuvent prendre diverses formes
											mais leur caractéristique commune
est d'être absolument fascinante
											pour nous, êtres humains,
											parce qu'elles sont
les portails de la mémoire
											et qu'elles détiennent l'importante
capacité à garder les histoires vivantes.
											En tant que réalisatrice de films
et compositrice,
											mon cheminement artistique
a été de trouver ma voix,
											ainsi que me réapproprier les histoires
de mon patrimoine et du passé
											et les intégrer
dans des capsules temporelles
											cinématographiques et musicales.
									","
											O günden beri, zaman kapsülünü
aklımdan çıkartamıyorum.
											Birçok şekil alırlar
											ama ortak özellikleri 
biz insanlar için
											kontrol edilemez bir şekilde 
büyüleyici oluşlarıdır.
											Çünkü anılara açılan bir kapı gibiler.
											Hikâyeleri canlı tutmanın 
en önemli gücünü taşıyorlar.
											Bir besteci ve film yapımcısı olarak,
											bu benim yolculuğum; 
sesimi bulmak
											mirasımın ve geçmişimin hikâyelerine 
sahip çıkmak ve onları müzikle harmanlamak
											ve ardından zaman kapsüllerini 
filme alarak paylaşmam için.
									",Why do I make art? To build time capsules for my heritage,Kayla Briët,5:56,"TED Fellows,art,film,culture,community,family,creativity,identity,music"
"
","
","
","
","
",Why do I make art? To build time capsules for my heritage,Kayla Briët,5:56,"TED Fellows,art,film,culture,community,family,creativity,identity,music"
"
											To tell you a bit about
how I found my voice,
											I'd like to share a bit
about how I grew up.
											In Southern California, I grew up
in a multigenerational home,
											meaning I lived under the same roof
											as my parents, aunts,
uncles and grandparents.
											My mother is Dutch-Indonesian and Chinese
with immigrant parents,
											and my father is Ojibwe
											and an enrolled tribal member
											of the Prairie Band's Potawatomi Tribe
in Northeastern Kansas.
											So one weekend I'd be learning
how to fold dumplings,
											and the next, I'd be
traditional-style dancing
											at a powwow,
											immersed in the powerful sounds
of drums and singers.
											Being surrounded by many
cultures was the norm,
											but also a very confusing experience.
											It was really hard for me
to find my voice,
											because I never felt I was enough —
											never Chinese, Dutch-Indonesian
or Native enough.
											Because I never felt I was a part
of any community,
											I sought to learn
the stories of my heritage
											and connect them together
to rediscover my own.
									","
											Antes de contarles un poco 
cómo encontré mi voz,
											me gustaría compartir algo 
acerca de cómo me crié.
											Crecí en el sur de California 
en un hogar multigeneracional
											que quiere decir 
que vivía bajo el mismo techo
											con mis padres, mis tíos y mis abuelos.
											Mi madre es de origen holandés-indonesio 
y chino con padres inmigrantes,
											y mi padre es ojibwa
											y miembro inscrito en la tribu potawatomi 
de Prairie Band
											en el noreste de Kansas.
											Así que un fin de semana 
aprendía a repulgar empanadas
											y el siguiente bailaba 
danzas tradicionales
											en alguna reunión,
											sumergida en los poderosos sonidos 
de tambores y cantantes.
											Estar rodeada de muchas 
culturas era lo normal,
											pero también una experiencia 
muy desconcertante.
											Fue muy difícil para mí encontrar mi voz,
											porque nunca me sentí lo bastante china,
											holandesa-indonesia o nativa.
											Porque nunca me sentí parte 
de ninguna comunidad,
											intenté aprender 
las historias de mi herencia
											y conectarlas todas 
para redescubrir la mía propia.
									","
											Para falar um pouco
sobre como encontrei a minha voz,
											gostaria de partilhar um pouco
como eu cresci.
											No Sul da Califórnia,
cresci numa família multigeracional,
											ou seja, vivi debaixo do mesmo teto
											que os meus pais, tias,
tios e avós.
											A minha mãe é de ascendência
holandesa-indonésia e chinesa
											com pais imigrantes,
											e o meu pai é Ojibwe
											e membro tribal registado
											da Tribo Potawatomi da Banda da Pradaria,
no nordeste do Kansas.
											Por isso, num fim de semana
aprendia a dobrar bolinhos chineses,
											e no seguinte, dançaria
em estilo tradicional
											num ""powwow"",
											imersa nos poderosos sons
de tambores e cantores.
											Estar rodeada por muitas culturas
era a norma,
											mas também era uma experiência
muito confusa.
											Foi muito difícil para mim
encontrar a minha voz,
											porque nunca me sentia suficientemente...
											chinesa, holandesa-indonésia
ou nativa americana.
											Por nunca ter me sentido
fazer parte de qualquer comunidade,
											procurei aprender
as histórias da minha herança
											e interligá-las,
para redescobrir a minha herança.
									","
											Pour vous raconter
comment j'ai trouvé ma voix,
											j'aimerais vous raconter mon enfance.
											En Californie, j'ai grandi
dans une maison intergénérationnelle.
											Je vivais sous le même toit
											que mes parents, mes tantes, mes oncles
et mes grands-parents.
											Ma mère est indo-néerlandaise et chinoise
de parents immigrés
											et mon père est Ojibwa
											et un membre officiel
											de la Prairie Band's Potawatomi Tribe
dans le nord-est du Kansas.
											Un week-end, j'apprenais à plier
des raviolis chinois
											et le suivant, je dansais
des danses traditionnelles
											lors d'un pow-wow,
											absorbée par le rythme puissant
des percussions et des chanteurs.
											C'était normal pour moi
d'être entourée d'autant de cultures
											mais c'était aussi
une expérience compliquée.
											Il m'était très difficile
de trouver ma voix.
											J'avais l'impression
de ne jamais être assez —
											jamais assez chinoise, indo-néerlandaise
ou amérindienne.
											Je n'ai jamais eu l'impression
de faire partie d'une communauté
											et j'ai donc cherché à apprendre
les histoires de mon patrimoine
											et à les rassembler pour redécouvrir
mon propre héritage.
									","
											Beni ben yapanları anlatabilmek için,
											nasıl büyüdüğümden bahsetmeliyim.
											Güney Kaliforniya'da çoklu
jenerasyon bir evde büyüdüm.
											Yani aynı çatı altında ailem,

											halalarım, amcalarım 
ve büyüklerimle yaşadım.
											Annem yarı Hollandalı yarı Endonezyalı
ve göçmen ailelerle yarı Çinli.
											Babam ise Ojibwe'li (Kızılderili)
											Kuzeydoğu Kansas'lı Prairie 
Band Potawatomi'nin
											resmi kabile üyesi.
											Bir hafta sonu mantı 
kapamayı öğreniyorum.
											Diğer hafta sonu kızılderili 
toplantısında kendini şarkıcıların
											ve davulların güçlü müziğine kaptırıp
											geleneksel stilde dans etmeyi öğreniyorum.
											Birçok kültür tarafından 
çevrili olmak bir kaideydi.
											Ayrıca kafa karıştırıcı bir deneyimdi.
											Sesimi bulmak benim için
gerçekten çok zordu.
											Çünkü kendimi hiç tam hissetmedim —
											ne Çinli ne Hollandalı 
ne Endonezyalı ne de yerli.
											Çünkü kendimi bir topluluğun
parçası olarak hiç hissetmedim.
											Kökenimin hikâyelerini öğrenmeye çalıştım.
											Kendimi yeniden keşfetmek için 
onları birbirine bağladım.
									",Why do I make art? To build time capsules for my heritage,Kayla Briët,5:56,"TED Fellows,art,film,culture,community,family,creativity,identity,music"
"
","
","
","
","
",Why do I make art? To build time capsules for my heritage,Kayla Briët,5:56,"TED Fellows,art,film,culture,community,family,creativity,identity,music"
"
											The first medium I felt
gave me a voice was music.
											With layers of sounds
and multiple instruments,
											I could create soundscapes and worlds
that were much bigger than my own.
											Through music, I'm inviting you
into a sonic portal
											of my memories and emotions,
											and I'm holding up a mirror to yours.
											One of my favorite instruments to play
is the guzheng zither,
											a Chinese harp-like instrument.
											While the hoop dance
is hundreds of years old,
											the guzheng has more
than 2,000 years of history.
											I'm playing the styles that greatly
influence me today,
											like electronic music,
											with an instrument that was used
to play traditional folk music long ago.
											And I noticed an interesting connection:
											the zither is tuned
to the pentatonic scale,
											a scale that is universally known
in so many parts of music
											around the world,
											including Native American folk songs.
											In both Chinese and Native folk,
											I sense this inherent sound of longing
and holding onto the past,
											an emotion that greatly drives
the music I create today.
									","
											El primer medio que sentí 
que me daba una voz fue la música.
											Con capas de sonidos 
y múltiples instrumentos
											podía crear paisajes sonoros y mundos 
mucho más grandes que el mío.
											A través de la música 
les invito a un portal sónico
											de mis recuerdos y emociones,
											y les enseño la suyas propias.
											Uno de los instrumentos que 
más me gusta tocar es el guzheng,
											un instrumento chino parecido al arpa.
											Mientras la danza de los aros 
tiene cientos de años,
											el guzheng tiene una historia 
de más de 2000 años.
											Toco los estilos que 
influyen mucho en mí hoy,
											como música electrónica, 
con un instrumento que se usaba
											para tocar música folclórica 
tradicional hace mucho tiempo.
											Y he notado una conexión interesante:
											la cítara está afinada 
a la escala pentatónica,
											una escala universalmente conocida 
en muchas partituras de música
											en todo el mundo,
											incluidas las canciones populares 
de los indios estadounidenses.
											Tanto en el folk indígena como en el chino
											percibo este sonido inherente de anhelo 
y de aferrarse al pasado,
											una emoción que da un fuerte impulso 
a la música que creo hoy en día.
									","
											O primeiro meio que senti
dar-me uma voz foi a música.
											Com camadas de sons
e múltiplos instrumentos,
											conseguia criar paisagens sonoras
e mundos maiores do que o meu.
											Através da música, convido-vos
para um portal sónico
											das minhas memórias e emoções,
											e seguro um espelho para as vossas.
											Um dos meus instrumentos preferidos
é a cítara de Guzheng,
											um instrumento chinês
parecido com a harpa.
											Enquanto a dança ""hoop""
tem centenas de anos,
											a cítara tem mais
de 2000 anos de história.
											Toco os estilos
que mais me influenciam hoje,
											como a música eletrónica,
											com um instrumento há muito usado
para tocar música tradicional folclórica.
											E reparei numa interligação interessante:
											a cítara está afinada
para a escala pentatónica,
											uma escala universalmente conhecida
em tantas partes da música
											à volta do mundo,
											incluindo nas canções folclóricas
americanas nativas.
											Na música folclórica,
chinesa ou americana nativa,
											sinto o som inerente da saudade
e da preservação do passado,
											uma emoção que motiva
a música que hoje crio.
									","
											C'est la musique qui m'a d'abord donné
l'impression d'avoir trouvé ma voix.
											Avec des couches sonores
et des instruments multiples,
											je pouvais créer des paysages sonores
et des mondes plus grands que le mien.
											Avec la musique, je vous invite
à passer le portail sonore
											de mes souvenirs et de mes émotions
											et le miroir que je tiens
reflète les vôtres.
											L'un de mes instruments préférés
est la cithare guzheng,
											un instrument chinois
semblable à la harpe.
											La danse des cerceaux
a plusieurs centaines d'années
											mais l'histoire du guzheng
remonte à plus de 2 000 ans.
											Je joue les styles qui m'influencent
beaucoup aujourd'hui,
											comme la musique électronique,
											avec un instrument ancien
de musique folk traditionnelle.
											J'ai noté une correspondance
intéressante :
											la cithare est accordée
en gamme pentatonique,
											une gamme universellement
connue dans la musique
											autour du monde,
											y compris dans les chansons folks
des Amérindiens.
											Dans la folk chinoise et amérindienne,
											j'entends cette mélodie intrinsèque
de nostalgie,
											une émotion qui influence beaucoup
la musique que je crée aujourd'hui.
									","
											İlk kanalım müzikti ve bana
bir ses duyurduğunu hissettiğim.
											Seslerin ve çoklu enstrümanların
katmanlarıyla,
											benimkinden çok daha büyük dünyalar 
ve ses atmosferleri yaratabiliyorum.
											Seni, müzik aracılığıyla
duyguların ve hatıralarımın
											sonik portalına davet ediyorum.
											Ve seninkine bir ayna tutuyorum.
											En sevdiğim enstrümanlardan biri 
""Guzheng""
											harpa benzeyen eski bir Çin çalgısı.
											Çember dansı binlerce yıllık 
tarihe sahipken,
											Guzheng çalgısı da 2000 yıldan
eski bir tarihe sahip.
											Yıllar önce geleneksel folk müziğini 
çalmak için kullanılan bir enstrümanla,
											elektronik müzik gibi,
											beni bugün çokça etkileyen 
sitillerde çalıyorum.
											Ve ilginç bir bağlantı farkettim.
											Enstrüman, pentatonik 
ölçeğe göre akort edilir.
											Bu ölçek, yerli Amerikan 
folk müzikleri dâhil
											dünyada birçok müzik içinde
											evrensel olarak kabul edilir.
											Çinli ve yerli folk müzikte,
											özlenen ve geçmişe tutulan içsel sesi
											ve yarattığım müziği büyük ölçüde 
yönlendiren bir duygu hissediyorum.
											O anda, bu tutulma hissini 
yaratabilir miyim diye merak ettim.
											Çok daha güçlü bir şekilde,
									",Why do I make art? To build time capsules for my heritage,Kayla Briët,5:56,"TED Fellows,art,film,culture,community,family,creativity,identity,music"
"
","
","
","
","
",Why do I make art? To build time capsules for my heritage,Kayla Briët,5:56,"TED Fellows,art,film,culture,community,family,creativity,identity,music"
"
											At the time, I wondered if I could make
this feeling of immersion
											even more powerful,
											by layering visuals and music —
											visuals and images on top of the music.
											So I turned to internet tutorials
to learn editing software,
											went to community college to save money
											and created films.
									","
											En su momento, me preguntaba
											si podría hacer aún más poderosa 
esta sensación de inmersión
											superponiendo música y efectos visuales...
											efectos visuales e imágenes 
sobre la música.
											Así que recurrí a tutoriales de Internet 
para aprender software de edición,
											fui a la universidad comunitaria 
para ahorrar dinero
											y creé películas.
									","
											Nessa altura, pensava se conseguiria
fazer este sentimento de imersão
											ainda mais poderoso,
											pela sobreposição da imagem com a música
											— imagens em cima da música.
											Assisti a vídeos tutoriais na Internet,
para aprender a editar ""software"",
											fui para a universidade local
para poupar dinheiro
											e criei filmes.
									","
											À l'époque, je me demandais si je pouvais
rendre ce sentiment d'immersion
											encore plus puissant,
											en superposant des images
et de la musique —
											des images au-dessus de la musique.
											J'ai appris à me servir de logiciels
de montage grâce à Internet,
											je suis allée
dans un collège communautaire
											et j'ai créé des films.
									","
											görseller ve müziğin katmanlamasıyla —
									",Why do I make art? To build time capsules for my heritage,Kayla Briët,5:56,"TED Fellows,art,film,culture,community,family,creativity,identity,music"
