en,pt,fr,tr,title,speaker,duration,tags
"
","
","
","
",How to lead a conversation between people who disagree,Eve Pearlman,9:09,"journalism,communication,politics,social change,society,media,democracy,news"
"
											So in the run-up to the 2016 election,
											I was, like most of us,
watching the rise in discord and vitriol
											and nastiness in our public spaces.
											It was this crazy uptick in polarization.
											It was both disheartening and distressing.
											And so I started thinking,
with a fellow journalist, Jeremy Hay,
											about how we might practice
our craft differently.
											How we might go to the heart of divides,
											to places of conflict,
											like journalists always have,
											but then, once there,
do something really different.
											We knew we wanted to take
the core tools of our craft —
											careful vetting of information,
diligent research, curiosity,
											a commitment to serving the public good —
											to serving our democracy —
											and do something new.
											And so we mapped out this process,
											what we call dialogue journalism,
											for going to the heart
of social and political divides,
											and then, once there, building
journalism-supported conversations
											between people on opposite sides
of polarizing issues.
									","
											Na corrida eleitoral de 2016,
											eu estava, como a maioria de nós,
a assistir a um crescendo de discórdia,
											críticas e obscenidades
nos nossos espaços públicos.
											A polarização crescia de uma forma louca.

											Era desanimador e inquietante.
											Então comecei a pensar, 
com um colega jornalista, Jeremy Hay,
											sobre como poderíamos usar
a nossa profissão de uma forma diferente.
											Como poderíamos chegar
ao âmago das divisões,
											aos locais de conflito,
											como os jornalistas sempre fizeram,
											mas depois, lá chegados,
fazer algo totalmente diferente.
											Sabíamos que queríamos usar 
as ferramentas-base do nosso trabalho
											— a análise cautelosa de informação,
a pesquisa diligente, a curiosidade,
											o compromisso em servir o bem comum,
											em servir a nossa democracia —
											e fazer algo novo.
											Então planeámos este processo,
											a que chamamos de jornalismo de diálogo,
											para chegar ao coração
das divisões sociais e políticas,
											e, lá chegados, construir conversas
baseadas no jornalismo
											entre pessoas em facções opostas
de temas polarizantes.
									","
											A l'approche des élections de 2016,
											comme la plupart d'entre nous, j'observais
la montée de la discorde, du vitriol
											et de la méchanceté
dans nos espaces publics.
											Il y a eu une augmentation folle
de la polarisation.
											C'était à la fois démoralisant
et affligeant.
											J'ai commencé à réfléchir,
avec un collègue journaliste, Jeremy Hay,
											à comment nous pourrions
pratiquer autrement notre métier.
											Comment nous pourrions
aller au cœur des clivages,
											aux lieux de conflit,
											comme les journalistes de tout temps,
											mais une fois là-bas,
faire quelque chose de très différent.
											Nous voulions utiliser
les outils essentiels de notre métier —
											un contrôle rigoureux des informations,
une recherche consciencieuse,
											de la curiosité, un engagement
à servir l'intérêt public —
											à servir notre démocratie —
											et faire quelque chose de nouveau.
											Nous avons défini un processus,
											que nous appelons journalisme de dialogue,
											pour aller au cœur des clivages
sociaux et politiques
											puis établir des conversations
basées sur du journalisme
											entre des gens de partis opposés
sur des sujets polarisants.
									","
											2016 seçim arifesinde
											ben de çoğumuz gibi halka açık alanlardaki
anlaşmazlık, nefret dolu eleştiri
											ve terbiyesizliği izliyordum.
											Bu, kutuplaşmada bir yükselişti.
											Bu, hem umutsuzluğa düşürücü
hem de endişelendiriciydi.
											Gazeteci bir arkadaşım Jeremy Hay ile 
zanaatımızı nasıl farklı şekilde
											icra edebileceğimiz konusunda 
düşünmeye başladık.
											Gazetecilerin her zaman yaptığı gibi 
bölünmenin merkezinde olan
											karmaşaya yönelmektense gerçekten 
farklı bir şeyi nasıl yapabiliriz?
											Zanaatımızın ana araçlarını
almak istediğimizi biliyorduk;
											bilginin dikkatlice araştırılması,
gayretli araştırma, merak,
											kamu yararına hizmete olan bağlılık,
demokrasimize bağlılık
											ve yeni bir şey yapmak.
											Bu yüzden sosyal ve politik
ayrılıkların merkezine gitmek
											ve orada kutuplaştırıcı konularda
zıt taraftaki insanlar arasında
											gazetecilik destekli iletişim kurmak için
bir süreç planladık.
											Bu sürece, diyalog gazeteciliği diyoruz.
									",How to lead a conversation between people who disagree,Eve Pearlman,9:09,"journalism,communication,politics,social change,society,media,democracy,news"
"
","
","
","
",How to lead a conversation between people who disagree,Eve Pearlman,9:09,"journalism,communication,politics,social change,society,media,democracy,news"
"
											But how actually to do this
in a world that's so divided,
											so deeply divided —
											when we live in a world
											in which cousins and aunts and uncles
can't talk to one another,
											when we often live in separate
and distinct news ecosystems,
											and when we reflexively
and habitually malign and dismiss
											those with whom we disagree?
											But we wanted to try.
											And so right after the 2016 election,
											in that time between the election
and the inauguration,
											we partnered with the Alabama Media Group
to do something really different.
											We brought 25 Trump supporters
from Alabama together
											in conversation with
25 Clinton supporters from California.
											And we brought them together
in a closed, moderated Facebook group
											that we kept open for a month.
											What we wanted to do
											was to give them a place to engage
with genuine curiosity and openness.
											And we wanted to support them
in building relationships,
											not just with each other
but with us as journalists.
											And then we wanted to supply
facts and information —
											facts and information that they could
actually receive and process
											and use to undergird their conversations.
									","
											Como fazer isto num mundo
já tão dividido,
											dividido tão profundamente,
											quando vivemos num mundo
											em que primos e tias e tios
não se falam,
											quando é comum vivermos
em ecossistemas noticiosos distintos
											e quando, de forma reflexiva e habitual,
rejeitamos e dizemos mal
											dos que discordam de nós?
											Mas nós queríamos tentar.
											Por isso, logo após a eleição de 2016,
											naquele período entre a eleição
e a tomada de posse,
											juntámo-nos com o Alabama Media Group
para algo completamente diferente.
											Reunimos 25 apoiantes de Trump,
do estado do Alabama,
											para conversar com 25 apoiantes
de Clinton, do estado da Califórnia.
											Juntámo-los num grupo do Facebook
fechado e moderado,
											que mantivemos aberto durante um mês.
											O que queríamos fazer
											era dar-lhes um espaço para questionar
com genuína curiosidade e abertura.
											E queríamos ajudá-los
a construir relações,
											não apenas entre eles,
mas connosco enquanto jornalistas.
											E depois quisemos dar-lhes
factos e informação
											— factos e informação que pudessem
realmente receber e processar,
											e usar para sustentar as suas conversas.
									","
											Comment faire cela
dans un monde si divisé,
											si profondément divisé —
											quand nous vivons dans un monde
											où des cousins, tantes et oncles
ne peuvent pas se parler,
											quand nous vivons souvent
											dans des écosystèmes d'informations
distincts et séparés
											et quand nous diffamons et écartons,
par réflexe et par habitude,
											ceux avec qui nous sommes en désaccord ?
											Mais nous voulions essayer.
											Juste après les élections de 2016,
											durant cette période
entre les élections et l'investiture,
											nous avons établi un partenariat
avec l'Alabama Media Group
											afin de faire quelque chose de différent.
											Nous avons réuni 25 partisans de Trump
venant de l'Alabama
											et 25 partisans de Clinton
venant de Californie
											pour une conversation.
											Nous les avons réunis
dans un groupe Facebook fermé, modéré
											que nous avons gardé ouvert
pendant un mois.
											Ce que nous voulions faire
											était leur offrir un espace où dialoguer
avec une réelle curiosité et ouverture.
											Nous voulions les soutenir
dans l'établissement de relations,
											pas seulement entre eux
mais avec nous en tant que journalistes.
											Puis nous voulions fournir
des faits et informations —
											des faits et informations
qu'ils pouvaient recevoir, traiter
											et utiliser comme fondations
pour leurs conversations.
									","
											Ama bu, bu kadar derinden bölünmüş
bir dünyada gerçekten nasıl yapılabilir?
											Kuzen, teyze ve amcaların artık birbiriyle
konuşamadığı bir dünyada yaşarken,
											genellikle farklı ve uzak
haber ekosistemlerinde yaşarken
											ve anlaşamadığımız kişileri
alışkanlık olarak kötüleyip yok sayarken
											bu plan nasıl gerçekleşebilir?
											Ama yine de denemek istedik.
											Bu yüzden 2016 seçiminden hemen sonra,
											seçim ve göreve başlama töreni
arasındaki o zaman diliminde,
											gerçekten farklı bir şey yapmak için
Alabama Medya Grubu ile ortak olduk.
											Alabama'dan yirmi beş Trump destekçisi
											ve Kaliforniya'dan yirmi beş
Clinton destekçisini
											uzlaştırıcının da bulunduğu kapalı
bir Facebook grubunda bir araya getirip
											bu grubu bir ay açık tuttuk.
											Yapmak istediğimiz şey
											onlara gerçek merak ve açık fikirlilikle
ilişkide olabilecekleri bir yer vermekti.
											Onları, sadece birbirleriyle değil
											gazeteciler olarak bizimle de
ilişki kurmaları için destekledik.
											Alıp işleyebilecekleri ve konuşmalarını
destekleyecek bilgi akışı sağladık.
									",How to lead a conversation between people who disagree,Eve Pearlman,9:09,"journalism,communication,politics,social change,society,media,democracy,news"
"
","
","
","
",How to lead a conversation between people who disagree,Eve Pearlman,9:09,"journalism,communication,politics,social change,society,media,democracy,news"
"
											And so as a prelude to this conversation,
											the first step in what we call
dialogue journalism,
											we asked what they thought
the other side thought of them.
											So when we asked
the Trump supporters from Alabama
											what they thought the Clinton supporters
in California thought of them,
											this is some of what they said.
											""They think we are religious
Bible thumpers.""
											""That we're backwards
and hickish, and stupid.""
											""They think that we all have
Confederate flags in our yards,
											that we're racist
and sexist and uneducated.""
											""They think we're barefoot and pregnant,
with dirt driveways.""
											""And they think we're all prissy butts
											and that we walk around in hoop skirts
with cotton fields in the background.""
									","
											Para iniciar esta conversa,
											o primeiro passo no que nós chamamos
jornalismo de diálogo,
											perguntámos a cada grupo o que achava
que o outro grupo pensava deles.
											Quando perguntámos aos apoiantes
de Trump, do Alabama,
											o que pensariam os apoiantes californianos
de Clinton sobre eles,
											isto foi o que eles disseram:
											""Acham que somos religiosos 
que impingem a Bíblia"";
											""Acham que somos retrógrados, 
saloios e parvos"";
											""Pensam que todos temos bandeiras
da Confederação no jardim,
											""que somos racistas, sexistas
e sem educação."";
											""Pensam que andamos descalças, e grávidas,
											""e que as entradas das casas
são em terra.""
											""Acham que somos todos uns púdicos,
											""que usamos saias com armação
											""e temos campos de algodão
como imagem de fundo."".
									","
											En préambule de cette conversation,
											comme premier pas
dans le journalisme de dialogue,
											nous avons demandé ce qu'ils pensaient
que l'autre parti pensait d'eux.
											Quand nous avons demandé
aux partisans de Trump venant d'Alabama
											ce qu'ils pensaient que les partisans
de Clinton pensaient d'eux,
											voici ce qu'ils ont dit.
											« Que nous sommes
des disciples de la Bible. »
											« Que nous sommes retardés,
niais et stupides. »
											« Que nous avons tous le drapeau
confédéré dans le jardin,
											que nous sommes racistes,
sexistes et illettrés. »
											« Que nous sommes pieds nus,
enceintes et avons des allées en terre. »
											« Que nous sommes nombrilistes
											et que nous nous baladons
en jupes en crinoline
											dans des champs de coton. »
									","
											Böylece konuşmanın başlaması için
diyalog gazeteciliğinin ilk adımı olarak
											onlara diğer grubun kendileri hakkında
ne düşünüyor olabileceğini sorduk.
											Kaliforniya'daki Clinton destekçilerinin
onlar hakkında ne düşündüklerini
											Alabama'daki Trump destekçilerine
sorduğumuzda söyledikleri şey şuydu:
											""Dindar, dinci tipler olduğumuzu;
											geri kafalı, taşralı ve aptal olduğumuzu;
											hepimizin bahçesinde
müteffik bayrakları olduğunu;
											ırkçı, cinsiyetçi ve eğitimsiz olduğumuzu;
											toprak yolu olan evimizde
kocamızın emri altında olduğumuzu;
											bağnaz olduğumuzu
											ve arka bahçemizdeki pamuk tarlasında 
kabarık etekle yürüdüğümüzü düşünüyordur.""
									",How to lead a conversation between people who disagree,Eve Pearlman,9:09,"journalism,communication,politics,social change,society,media,democracy,news"
"
","
","
","
",How to lead a conversation between people who disagree,Eve Pearlman,9:09,"journalism,communication,politics,social change,society,media,democracy,news"
"
											And then we asked that same question
of the Californians:
											""What do you think
the Alabamians think about you?""
											And they said this:
""That we're crazy, liberal Californians.""
											""That we're not patriotic.""
											""We're snobby and we're elitist.""
											""We're godless and we're permissive
with our children.""
											""And that we're focused
on our careers, not our family.""
											""That we're elitist,
pie-in-the-sky intellectuals,
											rich people, Whole Foods-eating,
											very out of touch.""
									","
											Depois fizemos a mesma pergunta
aos californianos:
											""O que acham que os habitantes 
do Alabama pensam de vocês?""
											Eles responderam: ""Pensam que somos
californianos loucos e liberais.""
											""Que não somos patriotas.""
											""Que somos convencidos e elitistas.""
											""Que não cremos em Deus
e somos permissivos com os nossos filhos.""
											""Que nos focamos nas nossas carreiras,
e não nas nossas famílias""
											""Que somos elitistas, pseudo-intelectuais,
											""cheios de dinheiro,
que só comemos produtos biológicos,
											muito sem noção das coisas."".
									","
											Quand nous avons posé
la même question aux Californiens :
											« Que pensez-vous
que les Alabamiens pensent de vous ? »
											Ils ont dit ceci : « Que nous sommes
des Californiens fous, libéraux.
											Pas des patriotes. »
											« Des snobs élitistes. »
											« Sans dieu, laxistes avec nos enfants. »
											« Concentrés sur notre carrière,
pas notre famille. »
											« Des intellectuels élitistes, farfelus,
											riches, qui mangent chez Whole Foods,
											loin de la réalité. »
									","
											Sonra aynı soruyu
Kaliforniyalılara sorduk.
											""Alabamalılar sizin hakkınızda
ne düşünüyordur?""
											Cevapları şöyleydi:
											""Çılgın, liberal
Kaliforniyalılar olduğumuzu;
											vatansever olmadığımızı;
											züppe ve elit olduğumuzu;
											tanrısız ve çocuklarımıza karşı
aşırı hoşgörülü olduğumuzu;
											aile değil kariyer odaklı olduğumuzu;
											elit ve boş vaatlerle dolu
entelektüeller olduğumuzu;
											az işlemden geçmiş şeyler yediğimizi;
											zengin ve dünyadan bihaber
olduğumuzu düşünüyorlardır.""
									",How to lead a conversation between people who disagree,Eve Pearlman,9:09,"journalism,communication,politics,social change,society,media,democracy,news"
"
","
","
","
",How to lead a conversation between people who disagree,Eve Pearlman,9:09,"journalism,communication,politics,social change,society,media,democracy,news"
"
											So by asking questions like this
at the start of every conversation
											and by identifying
and sharing stereotypes,
											we find that people —
people on all sides —
											begin to see the simplistic and often
mean-spirited caricatures they carry.
											And in that —
											after that, we can move
into a process of genuine conversation.
									","
											Fazendo perguntas como estas
no início de cada conversa,
											e identificando e partilhando
estereótipos,
											descobrimos que as pessoas
— de todas as facções —
											começam a ver as caricaturas simplistas
e comummente maldosas que transmitem.
											E assim, depois disto,
											podemos avançar 
para o processo de conversa genuína.
									","
											En posant de telles questions
au début de toute conversation,
											en identifiant et en partageant
les stéréotypes,
											nous découvrons que les gens
de tous bords
											perçoivent les caricatures simplistes
et souvent mesquines qu'ils portent.
											Avec cela —
											après cela, nous pouvons passer
à un processus de véritable conversation.
									","
											Her konuşmanın başlangıcında
böyle sorular sorarak
											ve stereotipleri tanımlayıp
paylaşarak keşfettik ki
											iki taraftaki kişiler de
											taşıdıkları basitleştirilmiş
ve genellikle kötü niyetli karikatürleri
											görmeye başladılar.
											Bundan sonra, gerçek bir iletişim
sürecine doğru ilerleyebildik.
									",How to lead a conversation between people who disagree,Eve Pearlman,9:09,"journalism,communication,politics,social change,society,media,democracy,news"
