es,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
","A kinder, gentler philosophy of success",Alain de Botton,16:51,"culture,philosophy,success,work,work-life balance"
"
											A mí me ocurren normalmente, 
esas crisis profesionales,
											a menudo, de hecho, 
las noches de domingo,
											justo cuando el sol comienza a ponerse
											y la distancia 
entre mis propias esperanzas
											y la realidad de mi vida, comienza 
a discrepar tan dolorosamente
											que normalmente termino 
sollozando en una almohada.
											Menciono todo esto
											porque creo que no es solamente 
un problema personal.
											Quizás piensen que me equivoco,
											pero creo que vivimos en una época 
en que nuestras vidas son
											afectadas regularmente 
por crisis profesionales,
											por momentos en que 
lo que creíamos saber
											sobre nuestras vidas, 
sobre nuestras carreras,
											entra en contacto con cierto tipo 
de amenazante realidad.
									","
											Normalmente, acontecem-me
estas crises de carreira,
											muitas vezes, aliás, aos domingos à tarde,
											à medida que o sol se põe,
											e o fosso entre aquilo
que espero para mim,
											e a realidade da minha vida,
divergem tão dolorosamente
											que normalmente acabo a chorar
agarrado a uma almofada.
											Estou a falar disto,
											porque acho que não é meramente
um problema pessoal.
											Podem achar que estou errado
											mas acho que vivemos numa era
em que as nossas vidas
											são regularmente marcadas
por crises de carreira,
											por momentos em que aquilo
que pensávamos saber,
											sobre a nossas vida e carreira,
											entra em contacto
com a ameaçadora realidade.
									","
											Benim için normaldir bu kariyer krizleri,
											aslında, sıklıkla bir Pazar akşamı,
											tam güneş batmaya başladığında,
											ve kendim için umutlarım ve hayatımın
											gerçekleri arasındaki uçurum, acı verici bir şekilde
											artmaya başlar ki normal olarak ağlayarak noktalanır.
											Tüm bunları söylüyorum,
											söylüyorum çünkü bunun sadece kişisel bir sorun olduğunu düşünmüyorum.
											Yanlış olduğunu düşünebilirsiniz.
											Ancak bence hayatlarımızın düzenli olarak kariyer krizleriyle
											bölündüğü bir zamanda yaşıyoruz,
											hayatımız hakkında, kariyerimiz hakkında,
											her şeyi bildiğimizi düşündüğümüz anlarda,
											tehdit eder türde bir gerçeklikle karşı karşıya geliriz.
									","
											Pour moi ces crises de carrière se passent normalement,
											souvent en fait, un dimanche soir,
											juste au moment où le soleil est au point de se coucher,
											et l'écart entre mes espoirs personnels,
											et la réalité de ma vie, diverge avec tellement de douleur
											que d'habitude je finis par verser mes larmes sur un coussin.
											Je mentionne tout ceci,
											parce que je ne pense pas que ce soit simplement un problème personnel.
											Vous pensez peut-être que j'ai tort.
											Mais je pense que nous vivons dans une période ou nos vies sont régulièrement
											ponctuées par des crises professionnelles,
											par moment quand ce que nous pensions savoir,
											sur nos vies, nos carrières,
											rentre en contact avec une réalité menaçante.
									","
											Normalerweise habe ich Karriere-Krisen,
											ziemlich oft sogar, sonntagabends,
											wenn die Sonne gerade untergeht
											und die Kluft zwischen dem, was ich mir für mich selbst erhoffe,
											und meiner Lebenswirklichkeit so schmerzhaft auseinander geht,
											dass ich normalerweise zum Schluss in ein Kissen weine.
											Ich erwähne dies,
											Ich erwähne es, weil ich glaube, dass dies nicht nur ein persönliches Problem ist.
											Vielleicht glauben Sie, ich liege damit falsch.
											Aber ich denke, dass wir in einer Zeit leben, in der unsere Leben regelmäßig
											von Karrierekrisen unterbrochen werden,
											von Momenten also, in denen das, was wir glaubten über
											unsere Leben und unsere Karriere zu wissen,
											mit einer bedrohlichen Wirklichkeit in Berührung kommt.
									","A kinder, gentler philosophy of success",Alain de Botton,16:51,"culture,philosophy,success,work,work-life balance"
"
","
","
","
","
","A kinder, gentler philosophy of success",Alain de Botton,16:51,"culture,philosophy,success,work,work-life balance"
"
											Quizás ahora sea más fácil que nunca 
ganar un buen sueldo.
											Quizás es más difícil que nunca
											permanecer tranquilos, 
estar libres de ansiedad profesional.
											Ahora quisiera analizar
											algunas de las razones por
											las que quizás sintamos ansiedad 
sobre nuestras carreras.
											Porqué quizás seamos víctimas 
de esas crisis profesionales
											mientras sollozamos suavemente 
en nuestras almohadas.
											Una de las razones por las que quizás 
estemos sufriendo
											es que estamos rodeados por esnobs.
									","
											Talvez seja mais fácil agora,
mais do que nunca, viver bem.
											Talvez seja mais dífícil do que antes,
											ficar calmo, estar livre de ansiedade
relacionada com a carreira.
											Quero analisar agora, se possível,
											algumas das razões pelas quais
											podemos sentir ansiedade
em relação às nossas carreiras.
											Porque poderemos ser vítimas
destas crises de carreira,
											enquanto choramos nas nossas almofadas.
											Uma das razões por que podemos
estar a sofrer
											é estarmos rodeados de snobes.
									","
											Günümüzde, hiç olmadığı kadar belki de, iyi bir yaşam sürmek mümkün.
											Sakin kalmak, kariyer kaygısından uzak kalmaksa
											belki de hiç olmadığı kadar zor.
											Şimdi, eğer yapabilirsem,
											kariyerlerimizle ilgili neden
											kaygı duyduğumuzun nedenlerine bakmak istiyorum.
											Neden bu kariyer krizlerinin kurbanları oluyoruz,
											sessizce yastıklarımıza gömülmüş ağlarken.
											Neden acı çektiğimize dair nedenlerin bir tanesi
											züppelerle çevrili oluşumuzdur.
									","
											Aujourd’hui il est peut-être plus facile que jamais de bien vivre.
											C'est peut-être plus dur qu'auparavant,
											de rester calme, et de ne pas souffrir d'angoisse professionnelle.
											J'aimerai, si je le puis,
											analyser quelques unes des raisons pour lesquelles
											nous ressentons cette angoisse pour nos carrières professionnelles.
											Pourquoi nous sommes victimes de ces crises de carrière,
											quand nous pleurons dans nos coussins.
											Une des possibles raisons de nos souffrances
											est que nous sommes entourés par des snobs.
									","
											Es ist heutzutage vielleicht leichter als jemals zuvor, sich ein gutes Auskommen zu sichern.
											Es ist vielleicht schwieriger denn je zuvor,
											ruhig und frei von Karriereangst zu bleiben.
											Ich möchte nun, wenn ich darf,
											einige Gründen beleuchten, warum
											wir vielleicht Karriereangst verspüren.
											Warum wir vielleicht Opfer dieser Karrierekrisen sind,
											während wir in unsere Kissen weinen.
											Einer der Gründe, warum wir vielleicht leiden,
											ist, dass wir von Snobs umgeben sind.
									","A kinder, gentler philosophy of success",Alain de Botton,16:51,"culture,philosophy,success,work,work-life balance"
"
","
","
","
","
","A kinder, gentler philosophy of success",Alain de Botton,16:51,"culture,philosophy,success,work,work-life balance"
"
											En cierta manera, tengo malas noticias
											en particular para quien venga a Oxford 
del extranjero.
											Hay un auténtico problema de esnobismo.
											Porque a veces la gente de fuera 
del R. U. imagina
											que el esnobismo es algo 
característicamente británico
											obsesionado con casas de campo y títulos.
											Las malas noticias es que 
eso no es cierto.
											El esnobismo es un fenómeno mundial.
											Somos una organización global. 
Es un fenómeno mundial.
											Existe. ¿Qué es un esnob?
											Un esnob es cualquiera que toma 
una pequeña parte de ti
											y la utiliza para llegar a 
una visión completa de quién eres.
											Eso es esnobismo.
									","
											De certa forma, tenho más notícias,
											especialmente para quem
tenha vindo a Oxford do estrangeiro.
											Há um problema sério com o snobismo
											porque, às vezes, pessoas de fora 
do Reino Unido
											imaginam que o snobismo 
é um fenómeno distintamente britânico
											obcecado por mansões e títulos.
											O pior é que isso não é verdade.
											O snobismo é um fenómeno global.
											Somos uma organização global.
É um fenómeno global.
											Existe. O que é um snobe?
											Um snobe é alguém que usa
uma pequena parte de nós
											para determinar de forma completa
a pessoa que nós somos.
											Isso é snobismo.
									","
											Şimdi, özellikle Oxford'a
											dışarıdan gelenler için bazı kötü haberlerim var.
											Züppelikle ilgili gerçek bir sorun var.
											Çünkü bazen Birleşik Krallık dışındaki insanlar
											züppeliğin taşra evleri ve unvanlara kafayı takan
											Birleşik Krallığa özgü bir fenomen olduğunu düşünürler.
											Kötü haber şu ki, bu doğru değildir.
											Züppelik küresel bir fenomendir.
											Küresel bir organizasyonuz. Bu küresel bir fenomen.
											Böyle bir şey var. Züppe nedir?
											Züppe, sizin küçük bir parçanızı alan ve
											kim olduğunuza dair bütün bir görüşe ulaşmak için kullanan kişidir.
											Bu züppeliktir.
									","
											D'une certaine manière j'ai une mauvaise nouvelle,
											particulièrement pour quelqu'un qui est venu à Oxford de l'étranger.
											Il y a un vrai problème avec le snobisme.
											Parce que les étrangers imaginent
											que le snobisme est un phénomène typiquement Anglais
											obsédé sur les maisons de campagne et les titres.
											La mauvaise nouvelle est que ce n'est pas vrai.
											Le snobisme est un phénomène global.
											Nous sommes une organisation globale. Ceci est un phénomène global.
											Il existe. Qu'est ce qu'un snob ?
											Un snob est une personne qui prend une petite partie de vous,
											et qui s'en sert pour établir une vision générale de qui vous êtes.
											Ceci est du snobisme.
									","
											Nun, in gewisser Hinsicht habe ich schlechte Nachrichten,
											insbesondere für diejenigen, die aus dem Ausland nach Oxford kommen.
											Snobismus ist ein echtes Problem.
											Denn manchmal glauben Menschen von außerhalb Großbritanniens,
											dass Snobismus ein vornehmlich in Großbritannien auftretendes Phänomen ist,
											das sich um Landsitze und Titel dreht.
											Die schlechte Nachricht ist, dass das nicht stimmt.
											Snobismus ist ein globales Phänomen.
											Wir sind eine weltumspannende Organisation. Es ist ein globales Phänomen.
											Es existiert. Was ist ein Snob?
											Ein Snob ist jeder, der ein kleinen Teil von jemandem nimmt,
											und diesen benutzt, um zu einem Gesamtbild der Person zu gelangen.
											Das ist Snobismus.
									","A kinder, gentler philosophy of success",Alain de Botton,16:51,"culture,philosophy,success,work,work-life balance"
"
","
","
","
","
","A kinder, gentler philosophy of success",Alain de Botton,16:51,"culture,philosophy,success,work,work-life balance"
"
											Y el tipo dominante de esnobismo
											que existe hoy es 
el esnobismo ocupacional.
											Lo encuentras a minutos 
de iniciada una fiesta
											cuando encaras esa 
famosa pregunta distintiva
											de comienzos del siglo XXI: 
¿En qué trabajas?
											Y de acuerdo a cómo respondas 
esa pregunta,
											la gente estará increíblemente 
encantada de verte
											o mirarán el reloj e inventarán excusas.
											(Risas)
									","
											O tipo de snobismo dominante hoje em dia
											é snobismo relacionado com o emprego.
											Encontramo-lo rapidamente numa festa,
											quando nos fazem 
a pergunta sacramental do século XXI:
											""O que é que fazes?""
											De acordo com a nossa resposta,
											as pessoas ou ficam
encantadas em nos ver,
											ou olham para o relógio
e inventam desculpas.
											(Risos)
									","
											Ve bugünlerde var olan
											baskın türdeki züppelik, iş züppeliğidir.
											Bir partide dakikalar içinde karşılaşırsınız,
											erken 21. yüzyılın ünlü ikonik sorusuyla
											karşılaştığınız anda, 'Ne iş yaparsınız?'
											Ve bu soruyu nasıl cevapladığınıza göre,
											insanlar ya sizi gördüklerine inanılmaz derecede sevinirler,
											ya da saatlerine bakar ve özürlerini sıralarlar.
											(Gülüşmeler)
									","
											Et le type de snobisme le plus commun
											qui existe aujourd'hui est le snobisme au niveau professionnel.
											On le rencontre après seulement quelques minutes à une fête,
											quand on vous pose cette célèbre question
											du 21ème siècle, « Qu'est ce que vous faites ? »
											Et selon votre réponse à cette question,
											les gens sont soit heureux de vous rencontrer,
											ou ils regardent leurs montres et s'excusent.
											(Rire)
									","
											Und die heutzutage vorherrschende Art des Snobismus
											ist der Berufs-Snobismus.
											Man begegnet ihm nach wenigen Minuten auf einer Party,
											wenn die berühmt-ikonische Frage des
											frühen 21sten Jahrhunderts gestellt wird: ""Was machen Sie beruflich?""
											Und je nachdem, wie man diese Frage beantwortet,
											sind Menschen entweder unglaublich froh, einen zu sehen,
											oder sie schauen auf ihre Uhr und entschuldigen sich.
											(Gelächter)
									","A kinder, gentler philosophy of success",Alain de Botton,16:51,"culture,philosophy,success,work,work-life balance"
"
","
","
","
","
","A kinder, gentler philosophy of success",Alain de Botton,16:51,"culture,philosophy,success,work,work-life balance"
"
											Ahora, lo opuesto a un esnob es tu madre.
											(Risas)
											No necesariamente tu madre, o lo mía,
											sino, como si fuese la madre ideal.
											Alguien a quien 
no le interesan tus logros.
											Desafortunadamente la mayoría 
de la gente no es nuestra madre.
											La mayoría establece una estricta 
correlación entre cuánto tiempo
											y si quieres, amor, 
—no amor romántico
											aunque tal vez haya algo—
											sino amor en general, respeto,
											están dispuestos a otorgarnos, 
y eso estará estrictamente definido
											por nuestra posición 
en la jerarquía social.
									","
											O oposto de um snobe é a nossa mãe.
											(Risos)
											Não necessariamente a vossa mãe,
ou a minha.
											Mas, por assim dizer, a mãe ideal.
											Alguém que não quer saber
das nossas conquistas.
											Infelizmente, a maioria das pessoas
não são nossas mães.
											A maioria das pessoas relacionam
diretamente o tempo,
											e, se quiserem, amor, 
amor não romântico,
											embora também possa acontecer,
											mas amor em geral, respeito,
											que estão dispostos a conceder-nos,
isso será definido rigorosamente
											pela nossa posição na hierarquia social.
									","
											Şimdi, züppeliğin karşıtı annenizdir.
											(Gülüşmeler)
											İlla sizin anneniz değil, ya da aslında benimkisi de.
											Ama olması gerektiği gibi, ideal anne.
											Başarılarınızı o kadar önemsemeyen birisi.
											Ama ne yazık ki, çoğu insan annelerimiz değildir.
											Çoğu insan ne kadar zaman, ya da dilerseniz, aşk, romantik aşk değil,
											başka bir şey olabilir,
											ama aşk genel olarak, saygı
											arasında katı bir korelasyon kurarlar,
											bizi, bu katı bir şekilde tanımlanacaktır,
											sosyal hiyerarşi içinde durumumuzla uzlaştırmaya isteklidirler.
									","
											L'opposé d'un snob c'est votre mère.
											(Rire)
											Pas nécessairement votre mère, ni la mienne.
											Mais, en fait, la mère idéale.
											Quelqu'un qui ne se préoccupe pas de vos accomplissements.
											Mais malheureusement la plupart des gens ne sont pas nos mères.
											La plupart des gens établissent une stricte corrélation entre l'investissement en temps,
											et si vous aimez, adorez, pas l'amour romantique
											même si ça peut être quelque chose
											mais l'amour en général, le respect,
											qu'ils veulent bien nous donner, sera strictement défini
											par notre position dans la hiérarchie sociale.
									","
											Nun, das Gegenstück eines Snobs ist Ihre Mutter.
											(Gelächter)
											Vielleicht nicht unbedingt Ihre Mutter, oder meine.
											Aber die ideale Mutter.
											Jemand, dem egal ist, was man erreicht hat.
											Doch leider sind die meisten Menschen nicht unsere Mütter.
											Bei den meisten Menschen besteht ein enger Zusammenhang zwischen dem, wie viel Zeit
											und, wenn Sie mögen, wie viel Liebe - nicht romantische Liebe,
											obwohl das auch was wäre -,
											sondern Liebe im Allgemeinen, Respekt,
											sie bereit sind, jemandem entgegen zu bringen, und dessen
											Position in der gesellschaftlichen Hierarchie.
									","A kinder, gentler philosophy of success",Alain de Botton,16:51,"culture,philosophy,success,work,work-life balance"
