en,es,fr,tr,title,speaker,duration,tags
"
","
","
","
",How Africa can use its traditional knowledge to make progress,Chika Ezeanya-Esiobu,14:09,"agriculture,Africa,creativity,culture,education,policy,society,social change"
"
											Some months back,
I was visiting this East African city,
											and we were stuck in traffic.
											And this vendor suddenly
approaches my window
											with a half-opened alphabet sheet.
											I took a quick look at the alphabet sheet,
											and I thought of my daughter,
											how it would be nice
to spread it on the floor
											and just play all over it with her
											while getting her to learn the alphabet.
											So the traffic moved a bit,
and I quickly grabbed a copy,
											and we moved on.
									","
											Hace unos meses estaba de visita 
en una ciudad del este de África
											y estábamos atrapados en el tráfico.
											De repente, se acerca un vendedor 
a mi ventanilla
											con una hoja del alfabeto medio abierta.
											Eché un vistazo rápido a la hoja
											y pensé en mi hija,
											en lo bonito que sería 
extenderla en el suelo
											y jugar encima con ella
											mientras le enseño el alfabeto.
											Entonces el tráfico se movió un poco, 
yo agarré una copia
											y seguimos adelante.
									","
											Il y a quelques mois, j'étais en visite 
dans une ville d'Afrique de l'Est,
											et nous étions dans les bouchons.
											Et ce vendeur s'approche
tout à coup de ma fenêtre
											avec une feuille pliée
où est écrit l'alphabet.
											Je jette un coup d'œil à cet alphabet,
											et je pense à ma fille,
											comme ce serait bien 
de l'étaler sur le sol
											et d'inventer des jeux avec elle
											pour lui permettre d'apprendre l'alphabet.
											Puis la voiture s'est remise en marche,
et j'ai vite saisi une copie,
											et nous avons continué notre route.
									","
											Birkaç ay önce,
bir Doğu Afrika şehrini ziyaret ediyordum
											ve trafikte sıkışıp kalmıştık.
											Bir satıcı yarı açık pencereme
											bir alfabe sayfası ile aniden yanaştı.
											Alfabe sayfasına hızlı bir bakış attım
											ve kızımı düşündüm.
											Alfabeyi yere serip
sonra onunla oynayarak
											ona alfabeyi öğretmenin
											ne kadar güzel olabileceğini düşündüm.
											Sonra trafik biraz açıldı 
ve bir kopyasını kaptım
											ve devam etttik.
									",How Africa can use its traditional knowledge to make progress,Chika Ezeanya-Esiobu,14:09,"agriculture,Africa,creativity,culture,education,policy,society,social change"
"
","
","
","
",How Africa can use its traditional knowledge to make progress,Chika Ezeanya-Esiobu,14:09,"agriculture,Africa,creativity,culture,education,policy,society,social change"
"
											When I had time to fully open
the alphabet sheet
											and take a more detailed look at it,
											I knew I was not going to use that
to teach my daughter.
											I regretted my purchase.
											Why so?
											Looking at the alphabet sheet
reminded me of the fact
											that not much has changed
											in the education curricula in Africa.
											Some decades back, I was taught
out of a similar alphabet sheet.
											And because of that,
I struggled for years.
											I struggled to reconcile my reality
with the formal education I received
											in school, in the schools I attended.
											I had identity crises.
											I looked down on my reality.
											I looked at my ancestry,
I looked at my lineage with disrespect.
											I had very little patience
for what my life had to offer around me.
									","
											Cuando tuve tiempo de abrir del todo 
la hoja del alfabeto
											y mirarla más detenidamente,
											supe que no iba a usarla con mi hija.
											Me arrepentí de la compra.
											¿Por qué?
											Al mirar la hoja, me di cuenta
											de que los programas escolares en África
											no habían cambiado mucho.
											Hace unas décadas estudié 
con una hoja del alfabeto similar.
											Y por este motivo 
tuve que luchar durante años.
											Me costó reconciliar mi realidad 
con la educación formal que recibía
											en la escuela, 
en las escuelas donde estudiaba.
											Tenía crisis de identidad.
											Menospreciaba mi realidad.
											Pensaba con desdén en mis antepasados,
en mi origen.
											Tenía muy poca paciencia con lo que 
la vida podía ofrecerme en mi entorno.
									","
											Quand j'ai enfin pu déplier
entièrement la feuille de papier
											et examiner l'alphabet,
											j'ai compris que je n'allais pas 
m'en servir avec ma fille.
											J'ai regretté cet achat.
											Pourquoi donc ?
											Le fait d'examiner cet alphabet 
m'avait rappelé
											que peu de choses avaient changé
											dans le programme scolaire africain.
											Il y a quelques décennies, j'avais
eu une feuille d'alphabet similaire.
											Et à cause de ça, j'ai eu du mal 
pendant des années.
											Je me battais pour concilier ma réalité
avec l'éducation formelle que je recevais
											à l'école, dans les écoles où j'étudiais.
											J'avais des crises d'identité.
											Je baissais les yeux sur ma réalité.
											Je regardais mon héritage, je regardais
ma lignée avec mépris.
											J'avais très peu de patience pour ce que 
mon environnement avait à m'offrir.
									","
											Alfabe sayfasını iyice açıp
daha detaylı bir şekilde
											inceleme fırsatım olunca anladım ki
											bunu kızıma öğretirken kullanmayacaktım.
											Aldığım için pişman oldum.
											Neden mi?
											Alfabeye bakmak 
bana Afrika'daki eğitim içeriğinin
											çok fazla değişmediği
											gerçeğini hatırlattı.
											Seneler önce benzer bir alfabe sayfası 
üzerinden bize eğitim verilmişti.
											Bu yüzden yıllarca mücadele ettim.
											Gerçekliğim ve gittiğim okullarda 
aldığım resmi eğitimi
											bağdaştırmak için mücadele ettim.
											Kimlik krizlerim vardı.
											Gerçekliğime baktım.
											Atalarıma baktım,
soy ağacıma saygısızca baktım.
											Hayatımın bana sunacağı şeyler için 
çok az sabrım vardı.
									",How Africa can use its traditional knowledge to make progress,Chika Ezeanya-Esiobu,14:09,"agriculture,Africa,creativity,culture,education,policy,society,social change"
"
","
","
","
",How Africa can use its traditional knowledge to make progress,Chika Ezeanya-Esiobu,14:09,"agriculture,Africa,creativity,culture,education,policy,society,social change"
"
											Why?
											""A is for apple.""
											""A is for apple.""
											""A is for apple"" is for that child
in that part of the world
											where apples grow out;
											who has an apple in her lunch bag;
											who goes to the grocery store
with her mom and sees red,
											green, yellow — apples
of all shapes and colors and sizes.
											And so, introducing
education to this child
											with an alphabet sheet like this
											fulfills one of the major
functions of education,
											which is to introduce the learner
											to an appreciation
of the learner's environment
											and a curiosity to explore more
in order to add value.
									","
											¿Por qué?
											""A"" es para ""apple"",
											manzana en inglés.
											""A es para apple"" es para ese niño 
en esa parte del mundo
											donde crecen las manzanas;
											que tiene una manzana 
en su bolsita del almuerzo;
											que va a la tienda con su madre 
y las ve rojas,
											verdes, amarillas... manzanas 
de todas las formas, colores y tamaños.
											Así que, iniciar a este niño 
en la enseñanza
											con una hoja del alfabeto como esta,
											cumple una de las principales funciones 
de la educación:
											animar al alumno a apreciar su entorno
											y despertar su curiosidad 
para que siga explorando
											para añadir valor.
									","
											Pourquoi ?
											« P pour pomme. »
											« P pour pomme. »
											« P pour pomme » est destiné à l'enfant
de cette partie du monde
											où les pommes poussent,
											qui a une pomme dans son sac-repas,
											qui va au magasin avec sa maman
et voit des pommes rouges,
											vertes et jaunes, de toutes les tailles
et de toutes les couleurs.
											Et donc, présenter l'éducation
à cet enfant
											avec un alphabet comme celui-là
											remplit une des fonctions 
majeures de l'éducation :
											offrir à l'élève
											le moyen de comprendre 
son environnement
											et la curiosité de l'explorer plus avant
dans le but d'y ajouter de la valeur.
									","
											Niçin?
											""Elmanın E'si""
											""Elmanın E'si""
											""Elmanın E'si"" 
dünyanın elma yetişen yerlerinde
											yaşayan çocuklar içindi;
											beslenme çantalarında elma olan çocuklar,
											anneleri ile birlikte manava giden
											ve renk renk 
her boyutta elma gören çocuklar.
											Böyle bir alfabe sayfasıyla
											çocuğu eğitimle tanıştırmak
											eğitimin ana fonksiyonlarından birini
yerine getirir;
											öğreneni çevresine karşı
											duyarlı hale getirir
											ve değer katması için merakını cezbeder.
									",How Africa can use its traditional knowledge to make progress,Chika Ezeanya-Esiobu,14:09,"agriculture,Africa,creativity,culture,education,policy,society,social change"
"
","
","
","
",How Africa can use its traditional knowledge to make progress,Chika Ezeanya-Esiobu,14:09,"agriculture,Africa,creativity,culture,education,policy,society,social change"
"
											In my own case,
											when and where I grew up in Africa,
											apple was an exotic fruit.
											Two or three times a year,
											I could get some yellowish apples
with brown dots, you know,
											signifying thousands of miles traveled —
warehouses storing —
											to get to me.
											I grew up in the city
											to very financially comfortable parents,
											so it was my dignified reality,
											exactly the same way
											cassava fufu or ugali
would not regularly feature
											in an American, Chinese or Indian diet,
											apples didn't count as part of my reality.
											So what this did to me,
											introducing education to me
with ""A is for apple,""
											made education an abstraction.
											It made it something out of my reach —
											a foreign concept,
											a phenomenon for which I would have
to constantly and perpetually seek
											the validation of those it belonged to
											for me to make progress
within it and with it.
											That was tough for a child;
it would be tough for anyone.
									","
											En mi caso particular,
											para mi fecha y lugar de nacimiento 
en África,
											la manzana era una fruta exótica.
											Dos o tres veces al año,
											podía conseguir unas manzanas 
amarillentas con puntos marrones,
											ya saben, que significa que 
habían viajado miles de kilómetros
											- almacenes, clasificación –
para llegar hasta mí.
											Crecí en la ciudad
											con unos padres muy acomodados,
											así que esa era mi solemne realidad.
											Exactamente de la misma manera
											que la mandioca, el fufu o el ugali 
no aparecerían regularmente
											en una dieta estadounidense, 
china o india,
											las manzanas no eran parte de mi realidad.
											Así que, esta enseñanza,
											al inculcarme ""A es para apple"",
											me proporcionó una educación abstracta.
											Lo convirtió en algo 
fuera de mi alcance...
											un concepto extraño,
											un fenómeno por el cual 
tendría que buscar constantemente
											la validación de la gente 
a la que pertenece
											para poder progresar 
dentro de eso y con eso.
											Eso era difícil para un niño; 
sería difícil para cualquiera.
									","
											Dans mon cas,
											là où j'ai grandi en Afrique, 
à cette époque,
											la pomme était un fruit exotique.
											Deux ou trois fois par an,
											j'avais l'occasion de voir quelques pommes
jaunâtres avec ces tâches brunes
											qui signifient des milliers de kilomètres
parcourus, des stockages en entrepôt
											pour arriver jusqu'à moi.
											J'ai grandi en ville
											dans une famille très aisée,
											c'était donc ma digne réalité.
											De la même manière que
											Cassava Fufu ou Ugali n'occupaient pas
toujours une place très importante
											dans l'alimentation américaine, 
chinoise ou indienne,
											les pommes n'avaient pas
leur place dans ma réalité.
											Ce que cela m'a donc fait,
											en me présentant l'éducation
à travers ce « P pour pomme »,
											fut de rendre cette éducation 
abstraite à mes yeux.
											Elle était pour moi hors de portée.
											C'était un concept étranger,
											un concept pour lequel je devais 
constamment rechercher
											l'approbation de ses propriétaires
											pour pouvoir progresser 
en lui et avec lui.
											C'était dur pour un enfant,
ce serait dur pour n'importe qui.
									","
											Benim durumumda,
											büyüdüğüm zaman ve yerlerde Afrika'da
											elma egzotik bir meyveydi.
											Yılda bir veya iki kez,
											kahverengi noktalı
sarımsı elmaları yiyebilirdim;
											binlerce mil ötedeki depolardan 
sınıflandırılarak
											bana gelen elmalar.
											Finansal durumu iyi olan ailemle
											şehirde büyüdüm,
											yani beni gerçeğim buydu,
											tamamen aynı şekilde
											""cassava fufu"" veya ""ugali"" Amerika,
Çin veya Hint mutfağında
											yaygın değiller...
											Elmalar gerçekliğimin 
bir parçası sayılmazdı.
											Bunun bana yaptığı etki şuydu,
											""Elmanın E'si"" ile eğitime adım atmam,
											eğitimi soyutlaştırdı.
											Ulaşamayacağım bir şey haline geldi,
											yabancı bir konsept,
											o şeyi bilen insanlardan 
sürekli doğrulama isteyeceğim
											ancak bu şekilde
											ilerleme kaydedebileceğim bir fenomen
haline geldi.
											Bu bir çocuk için zordur;
herkes için zor olur.
									",How Africa can use its traditional knowledge to make progress,Chika Ezeanya-Esiobu,14:09,"agriculture,Africa,creativity,culture,education,policy,society,social change"
"
","
","
","
",How Africa can use its traditional knowledge to make progress,Chika Ezeanya-Esiobu,14:09,"agriculture,Africa,creativity,culture,education,policy,society,social change"
"
											As I grew up and I advanced academically,
											my reality was further separated
from my education.
											In history, I was taught
											that the Scottish explorer Mungo Park
discovered the Niger River.
											And so it bothered me.
											My great-great-grandparents grew up
											quite close to the edge
of the Niger River.
									","
											Mientras crecía 
y avanzaba en mis estudios,
											mi realidad se fue alejando 
aún más de mi educación.
											En historia, me enseñaron
											que el explorador escocés Mungo Park 
descubrió el río Níger.
											Y me dio rabia.
											Mis tatarabuelos se criaron
											bastante cerca de la orilla del río Níger.
									","
											En grandissant et en 
avançant dans mes études,
											ma réalité s'écartait de plus en plus
de mon éducation.
											En histoire, on m'avait enseigné
											que l'explorateur écossais Mungo Park
avait découvert le fleuve Niger.
											Et cela me dérangeait.
											Mes trisaïeuls avaient grandi
											pas loin de la berge du fleuve Niger.
									","
											Ben büyürken ve akademik olarak ilerlerken
											benim gerçekliğim eğitimimden ayrıldı.
											Tarihte bana
											İskoç kaşif Mungo Park'ın 
Nijer Nehrini keşfettiği öğretildi.
											Bu beni rahatsız etti.
											Büyük büyük annem ve babam
											Nijer Nehri kıyısına çok yakın büyümüş.
									",How Africa can use its traditional knowledge to make progress,Chika Ezeanya-Esiobu,14:09,"agriculture,Africa,creativity,culture,education,policy,society,social change"
