en,es,title,speaker,duration,tags
"
","
",Victims of the city,Mark Raymond,19:51,"TEDx,architecture,cities,design,social change,sustainability"
"
											We've been asked to address
the theme of changing conversations.
											And I think certainly
in the field that I'm in,
											that's a really important point to be at.
											From the discourses that are going on
within architecture
											as well as throughout society,
											I think it is time to change
the way that we look at things.
											As an architect, I've been involved
with architectural projects,
											with urban planning projects,
											and more recently, projects that engage
much more with the landscape.
											Now I can see so many opportunities
											and so many ways
in which design can contribute
											and has the capacity
to effect social change.
											And that's what I'm going
to talk to you today about.
									","
											Nos han pedido que abordáramos
el tema del cambio de paradigmas.
											Y creo que, ciertamente,
en mi campo de trabajo
											es un punto muy importante.
											Si pienso en los planteos
que tenemos hoy en arquitectura
											y en toda la sociedad,
											creo que es hora de cambiar
nuestra forma de ver las cosas.
											Como arquitecto, he participado
en proyectos de arquitectura,
											proyectos de planificación urbana
											y, últimamente, en proyectos
más relacionados con el paisaje.
											Veo grandes oportunidades
											y muchas maneras
de contribuir con el diseño
											para efectuar un cambio social.
											Hoy voy a hablarles de eso.
									",Victims of the city,Mark Raymond,19:51,"TEDx,architecture,cities,design,social change,sustainability"
"
","
",Victims of the city,Mark Raymond,19:51,"TEDx,architecture,cities,design,social change,sustainability"
"
											Starting off, I think it might be useful
to talk a little bit about architecture,
											because I think for many people,
											architecture is a slightly
mystical activity.
											Not many people know what architects do.
											A lot of the time, I'm not sure
the architects know what they're doing.
											But we try,
											and it's important to try and embrace that
											and try and understand what that means.
											When I talk about architecture today,
I'm not talking about the profession.
											I'm not talking about an activity that's
pursued by a select group of people
											with some specialized knowledge.
											I'm talking about architecture
in the bigger sense:
											architecture in terms
of the room that we're in,
											architecture as a pervasive activity,
											architecture as the activity
that is the creation of shelter,
											the creation of space,
											the design and the creation
of spaces between buildings,
											the landscape.
											It's man's interaction with the landscape.
											Our construction
of the built environment —
											that's what I mean by architecture.
											It's not a specialized thing.
									","
											Para empezar, creo que sería útil
hablar un poco de arquitectura,
											porque, para mucha gente,
											la arquitectura es una actividad
que tiene cierta mística.
											No mucha gente sabe
qué hacen los arquitectos.
											Muchas veces no sé
si los mismos arquitectos lo saben.
											Pero hacemos lo posible,
											y es importante tratar de interiorizarlo
											y de entender lo que significa.
											Hoy, cuando hablo de arquitectura,
no hablo de la profesión.
											No hablo de una actividad realizada
por un grupo selecto de personas
											con conocimientos especializados.
											Hablo de arquitectura
en un sentido amplio:
											arquitectura en términos de esta sala,
											arquitectura como actividad extendida,
											la creación de refugios,
											la creación de espacios,
											el diseño y la creación
de los espacios entre edificios,
											el paisaje.
											Es nuestra interacción con el paisaje,
											nuestra relación con el entorno edificado.
											A eso me refiero con ""arquitectura"".
											No es algo especializado.
									",Victims of the city,Mark Raymond,19:51,"TEDx,architecture,cities,design,social change,sustainability"
"
","
",Victims of the city,Mark Raymond,19:51,"TEDx,architecture,cities,design,social change,sustainability"
"
											And over the last, I suppose,
20 or 30 years,
											with the predominance of the internet
											and the wonderful
and exciting advancements
											that are taking place in technology,
											one of the things that has happened
is that our perception of the world
											has become commodified.
											It's become reduced in many ways
											to a perception that is two-dimensional.
											We spend a lot of our time,
a lot of our lives,
											looking at the world through screens,
											whether it's our laptops
or television screens
											or monitors at airports
or in the workplace
											or even our telephones are now screens.
											And it has this effect of reducing
our perception of the world.
											It expands it in many ways,
but it can reduce it,
											it can turn into icons our idea
or our notion of certain concepts
											or ideas that are, in fact,
maybe a lot more pervasive
											than the two-dimensional image can convey.
											And I think that's true
about architecture.
											I think we've grown accustomed
to thinking about architecture
											in a really primarily
two-dimensional way, in a flat way,
											that the building is about
what it looks like, how it appears,
											it's visual commodity.
									","
											Y, durante los últimos 20 o 30 años,
											con el predominio de Internet
											y los maravillosos y emocionantes
avances de la tecnología,
											una de las cosas que han pasado
es que hemos empezado a ver el mundo
											como un producto.
											En muchas maneras,
nuestra percepción del mundo
											se ha reducido a dos dimensiones.
											Pasamos gran parte de nuestra vida
											observando el mundo a través de pantallas,
											ya sea en nuestro portátil, en la TV,
											en las pantallas de los aeropuertos
o en nuestro lugar de trabajo.
											Incluso nuestros teléfonos
son pantallas ahora.
											Todo esto tiene el efecto de reducir
nuestra percepción del mundo.
											De muchas maneras la amplía,
											pero también puede reducir a meros íconos
											ciertos conceptos o ciertas ideas
											que, de hecho, van mucho más allá
de la imagen 2D que proyectan.
											Y creo que eso pasa con la arquitectura.
											Nos hemos acostumbrado
a pensar en la arquitectura
											de una forma predominantemente
bidimensional, una forma plana.
											Como si el edificio se tratara
de la estética, de su apariencia;
											como si fuera un producto visual.
									",Victims of the city,Mark Raymond,19:51,"TEDx,architecture,cities,design,social change,sustainability"
"
","
",Victims of the city,Mark Raymond,19:51,"TEDx,architecture,cities,design,social change,sustainability"
"
											But it's much more than that.
											It's much more than an aesthetic
or just a sensory experience.
											That's very important,
											but it's much more than that.
											It's a complex operation.
											And a big part of architecture
and a big part of design
											involves understanding the context
in which that design exists
											or in which it's going to exist.
											It's having the imagination
to try and predict or project
											where the building
or where the urban space
											or where the landscape
is going to be located,
											how it's going to be used,
											what are the operations,
what are the activities
											that are going to take place
in that space.
											And you might call those
the programmatic aspects of architecture,
											the programmatic aspects of design.
											And I think that in recent times,
we've tended to privilege
											or put at a higher level
											that visual sensory perception
or desire about architecture
											ahead and in advance
of those programmatic needs.
											We've tended to kind of
create monuments, create icons
											that create a sensation or create effect,
											without really thinking through
the value of the operation
											that those places
or those spaces can affect.
											And it's in that zone or in that area
that I think we need to start looking
											or trying to understand
											how architecture or how design
can really impact on society,
											and how it can address
some of the problems
											that we're facing.
									","
											Pero es mucho más que eso.
											Va más allá de la estética
o de una experiencia sensorial.
											Son dos cosas muy importantes,
pero es mucho más que eso.
											Es una operación compleja.
											Y una gran parte
de la arquitectura y del diseño
											consiste en entender el contexto
donde existe ese diseño,
											o donde va a existir.
											Es tener la imaginación
para tratar de predecir o proyectar
											dónde va a estar ubicado
el edificio, o el espacio urbano,
											o el paisaje,
											cómo se va a usar,
											cuáles son las operaciones y actividades
que van a tener lugar en ese espacio.
											Podría decirse que estos son
los aspectos programáticos
											de la arquitectura o del diseño.
											Y creo que, en los últimos tiempos,
hemos tendido a anteponer
											o darle más importancia
											a la percepción sensorial 
y al atractivo visual de la arquitectura
											que a las necesidades programáticas.
											Hemos tendido a crear 
monumentos o símbolos
											que causan sensación y crean impacto,
											sin analizar en detalle
el valor de la operación
											y cómo pueden afectar el espacio.
											Y es precisamente esto 
lo que debemos empezar a analizar
											o a tratar de entender:
											cómo la arquitectura o el diseño
pueden afectar a la sociedad
											y cómo pueden solucionar algunos 
de los problemas que estamos teniendo.
									",Victims of the city,Mark Raymond,19:51,"TEDx,architecture,cities,design,social change,sustainability"
"
","
",Victims of the city,Mark Raymond,19:51,"TEDx,architecture,cities,design,social change,sustainability"
"
											The big buzzword in design
and in what I do
											and I think what everybody does
											is the idea of sustainability.
											Sustainability is an idea,
a notion or a concept
											that's triangulated by three very
important concepts or ideas:
											the environment, the economy and society.
											Well, the global economy seems to be
currently in a kind of meltdown situation.
											A lot of work needs to be done there.
											The environment
that we live in is challenged.
											We've got global warming,
we've got rising tides,
											we've got all sorts
of disasters taking place,
											all sorts of things happening
											that threaten the equilibrium of the world
and the environment that we live in.
											And society itself
is also challenged and threatened
											by some of the issues
that we're faced with.
											I think we've heard about
some of those issues today
											and the need to change the paradigm
in which we perceive those things.
											It's really very crucial that we do that.
									","
											La gran palabra de moda en diseño,
											en mi actividad y quizá 
en todos los campos,
											es la idea de la sostenibilidad.
											La sostenibilidad es una idea
											que se basa en tres elementos,
tres conceptos muy importantes:
											el medioambiente,
la economía y la sociedad.
											En verdad, la economía global 
parece estar en crisis en este momento.
											Hay mucho por hacer allí.
											El medioambiente en el que vivimos
también enfrenta sus desafíos.
											Tenemos el calentamiento global,
las mareas crecientes,
											todo tipo de desastres
que ocurren en la actualidad
											y que ponen en peligro el equilibrio
del mundo y del medioambiente.
											Y la sociedad también enfrenta desafíos
											y problemas que la amenazan.
											Hoy hemos oído hablar
de algunos de esos problemas
											y de la necesidad de cambiar el paradigma
dentro del cual los percibimos.
											Es realmente crucial que lo hagamos.
									",Victims of the city,Mark Raymond,19:51,"TEDx,architecture,cities,design,social change,sustainability"
