en,fr,tr,title,speaker,duration,tags
"
","
","
",The dust bunnies that built our planet,Lorin Swint Matthews,5:15,"space,TED-Ed,universe,animation,science,cosmos,Planets,life,evolution,big bang,solar system"
"
											Consider the spot where you’re sitting.
											Travel backwards in time
											and it might’ve been submerged at 
the bottom of a shallow sea,
											buried under miles of rock,
											or floating through a molten, 
infernal landscape.
											But go back far enough—
											about 4.6 billion years,
											and you’d be in the middle of an enormous 
cloud of dust and gas
											orbiting a newborn star.
											This is the setting for some of the 
biggest, smallest mysteries of physics:
											the mysteries of cosmic dust bunnies.
									","
											Pensez à l'endroit où vous êtes assis.
											Remontez dans le temps :
											peut-être était-il submergé
au fond d'une mer peu profonde,
											enterré sous des kilomètres de pierre,
											ou flottant à travers un enfer en fusion.
											Mais remontez suffisamment loin —
											environ 4,6 milliards d'années,
											et vous seriez au milieu d'un énorme nuage
de poussières et de gaz
											gravitant autour d'une étoile
tout juste née.
											C'est le cadre de quelques mystères
les plus grands et petits de la physique :
											les mystères
des moutons de poussières cosmiques.
									","
											Oturduğunuz noktayı düşünün.
											Zamanda geriye doğru yolculuk edin
											ve orası sığ bir denizin
dibine batmış olabilir,
											kilometrelerce kayalığın
altında gömülü olabilir
											veya erimiş, berbat
bir yerde yüzüyor olabilir.
											Fakat yeterince geçmişe gidersek—
											yaklaşık 4,6 milyar yıl öncesine,
											kendinizi yeni bir yıldızı 
yörüngesine alan
											devasa bir toz ve gaz bulutunun
ortasında bulurdunuz.
											Fiziğin bazı en büyük ve en küçük
gizemleri bu ortamda bulunur:
											Kozmik toz topaklarının gizemi.
									",The dust bunnies that built our planet,Lorin Swint Matthews,5:15,"space,TED-Ed,universe,animation,science,cosmos,Planets,life,evolution,big bang,solar system"
"
","
","
",The dust bunnies that built our planet,Lorin Swint Matthews,5:15,"space,TED-Ed,universe,animation,science,cosmos,Planets,life,evolution,big bang,solar system"
"
											Seemingly empty regions 
of space between stars
											actually contain clouds of gas and dust,
											usually blown there by supernovas.
											When a dense cloud reaches a certain 
threshold called the Jeans mass,
											it collapses in on itself.
											The shrinking cloud rotates faster 
and faster, and heats up,
											eventually becoming hot enough to burn 
hydrogen in its core.
											At this point a star is born.
											As fusion begins in the new star,
											it sends out jets of gas that blow 
off the top and bottom of the cloud,
											leaving behind an orbiting ring of gas 
and dust called a protoplanetary disk.
											This is a surprisingly windy place;
											eddies of gas carry particles apart, 
and send them smashing into each other.
											The dust consists of tiny metal fragments,
bits of rock, and, further out, ices.
									","
											Des régions d'espace apparemment vides
entre les étoiles
											contiennent en réalité des nuages
de gaz et de poussières,
											généralement expulsés là
par des supernovas.
											Lorsqu'un nuage dense atteint un seuil
appelé la masse de Jeans,
											il s'effondre sur lui-même.
											Le nuage, en se rapetissant,
tourne de plus en plus vite et s'échauffe,
											jusqu'à devenir assez chaud
pour brûler de l'hydrogène en son cœur.
											A ce stade, une étoile est née.
											Alors que la fusion commence
dans la nouvelle étoile,
											elle expulse des jets de gaz
par le haut et le bas du nuage,
											répandant un anneau de gaz et de poussière
appelé disque protoplanétaire.
											C'est un endroit étonnamment venteux ;
											des tourbillons de gaz
séparent des particules,
											et les font se fracasser ensemble.
											La poussière est constituée
											de fragments de métal,
de pierre, et, à l'extérieur, de glaces.
									","
											Yıldızlar arasında bulunan,
boş görünen uzay bölgeleri
											aslında genelde
süpernovaların oraya üflediği
											gaz ve toz bulutları içerirler.
											Yoğun bir bulut, Jeans kütlesi adı verilen
belirli bir sınıra ulaştığında
											kendi üzerine çöker.
											Küçülen bulut gitgide
daha hızlı döner ve ısınır
											ve nihayetinde özündeki hidrojeni
yakacak kadar sıcak hale gelir.
											Bu noktada, bir yıldız doğar.
											Yeni yıldızda füzyon başladıkça
											bulutun altını ve üstünü yok eden
gaz alevleri gönderir
											ve ardında gezegen öncesi disk adlı
bir gaz ve toz halkası bırakır.
											Bu şaşırtıcı bir biçimde
rüzgarlı bir yerdir;
											gaz girdapları molekülleri
birbirlerinden ayırır
											ve birbirlerine çarpmalarını sağlar.
											Tozun içerisinde küçük metal parçalar,
kaya parçaları ve dahası buzlar vardır.
									",The dust bunnies that built our planet,Lorin Swint Matthews,5:15,"space,TED-Ed,universe,animation,science,cosmos,Planets,life,evolution,big bang,solar system"
"
","
","
",The dust bunnies that built our planet,Lorin Swint Matthews,5:15,"space,TED-Ed,universe,animation,science,cosmos,Planets,life,evolution,big bang,solar system"
"
											We’ve observed thousands of these disks 
in the sky,
											at various stages of development
											as dust clumps together
into larger and larger masses.
									","
											Nous avons observé
des milliers de ces disques dans le ciel,
											à différentes étapes de développement
											tandis que la poussière se regroupe
en masses de plus en plus imposantes.
									","
											Gökyüzünde bu tür
binlerce diski gözlemledik,
											çeşitli gelişim seviyelerinde,
											toz kümelenerek gittikçe
daha büyük kütlelere dönüşürken.
									",The dust bunnies that built our planet,Lorin Swint Matthews,5:15,"space,TED-Ed,universe,animation,science,cosmos,Planets,life,evolution,big bang,solar system"
"
","
","
",The dust bunnies that built our planet,Lorin Swint Matthews,5:15,"space,TED-Ed,universe,animation,science,cosmos,Planets,life,evolution,big bang,solar system"
"
											Dust grains 100 times smaller than the 
width of a human hair stick to each other
											through what’s called 
the van der Waals force.
											That’s where a cloud of electrons 
shifts to one side of a molecule,
											creating a negative charge on one end, 
and a positive charge on the other.
											Opposites attract, but van der Waals can 
only hold tiny things together.
									","
											Des grains de poussière 100 fois plus fins
qu'un cheveu s'agglutinent
											grâce à ce qu'on appelle
la force de van der Waals.
											C'est là où un nuage d'électrons
se déplace d'un côté d'une molécule
											créant une charge négative d'un côté,
et une charge positive de l'autre.
											Les opposés s'attirent,
											mais la force de van der Walls ne peut
garder ensemble que des choses minuscules.
									","
											Bir insanın saç telinin eninden
yüz kat daha küçük olan toz taneleri,
											van der Waals adlı kuvvet 
aracılığıyla birbirlerine yapışır.
											Burada, bir elektron bulutu
molekülün bir yanına doğru kayar
											ve bir ucunda eksi,
diğer ucunda artı yük yaratır.
											Zıtlar birbirini çeker ama van der Waals
küçük şeyleri bir arada tutabilir.
									",The dust bunnies that built our planet,Lorin Swint Matthews,5:15,"space,TED-Ed,universe,animation,science,cosmos,Planets,life,evolution,big bang,solar system"
"
","
","
",The dust bunnies that built our planet,Lorin Swint Matthews,5:15,"space,TED-Ed,universe,animation,science,cosmos,Planets,life,evolution,big bang,solar system"
"
											And there’s a problem: once dust 
clusters grow to a certain size,
											the windy atmosphere of a disk should 
constantly break them up
											as they crash into each other.
											The question of how they continue to grow
is the first mystery of dust bunnies.
									","
											Et il y a un problème :
											dès que les amas de poussière
dépassent une certaine taille,
											l'atmosphère ventée d'un disque
les détruira constamment
											lorsqu'ils se rentreront dedans.
											La façon dont ils continuent à croître
											est le premier mystère
des moutons de poussière.
									","
											Ayrıca bir sorun var: Bulut kümeleri
belirli bir boyuta ulaştığında
											bir diskin rüzgarlı atmosferi
											onlar birbirlerine çarptıkça
onları sürekli birbirinden ayırmalıdır.
											Toz topaklarının ilk gizemi,
büyümeye nasıl devam ettikleri sorusudur.
									",The dust bunnies that built our planet,Lorin Swint Matthews,5:15,"space,TED-Ed,universe,animation,science,cosmos,Planets,life,evolution,big bang,solar system"
