en,pt,fr,de,title,speaker,duration,tags
"
","
","
","
",The workforce crisis of 2030 — and how to start solving it now,Rainer Strack,12:47,"business,global issues,productivity,work"
"
											2014 is a very special year for me:
											20 years as a consultant,
											20 years of marriage,
											and I'm turning 50 in one month.
											That means I was born in 1964
in a small town in Germany.
									","
											O ano de 2014 foi um ano 
muito especial para mim.
											Fiz 20 anos como consultor.
											Fiz 20 anos de casado
											e vou fazer 50 anos dentro de um mês.
											Significa que nasci em 1964, 
numa pequena cidade da Alemanha.
									","
											2014 est pour moi
une année très spéciale :
											cela fait 20 ans
que je suis consultant,
											20 ans que je suis marié,
											et je vais avoir 50 ans
dans un mois.
											Ce qui signifie que je suis né en 1964
dans une petite ville d'Allemagne.
									","
											2014 ist ein besonderes Jahr für mich:
											20 Jahre als Berater,
											20 Jahre verheiratet
											und in einem Monat werde ich 50.
											Ich wurde also 1964 in einer 
kleinen Stadt in Deutschland geboren.
									",The workforce crisis of 2030 — and how to start solving it now,Rainer Strack,12:47,"business,global issues,productivity,work"
"
","
","
","
",The workforce crisis of 2030 — and how to start solving it now,Rainer Strack,12:47,"business,global issues,productivity,work"
"
											It was a gray November day,
											and I was overdue.
											The hospital's maternity ward
was really stressed out
											because a lot of babies were born
on this gray November day.
											As a matter of fact,
											1964 was the year with the highest
birth rate ever in Germany:
											more than 1.3 million.
											Last year, we just hit over 600,000,
											so half of my number.
									","
											Foi num dia cinzento de novembro,
											e o tempo já tinha acabado.
											A enfermaria da maternidade 
estava sob tensão
											porque nasceram muitos bebés 
naquela manhã cinzenta de novembro.
											Na realidade, o ano de 1964
											teve a maior taxa de natalidade 
de sempre na Alemanha:
											mais de um milhão e trezentos mil!
											No ano passado, só chegámos aos 600 mil,
											ou seja, metade desse número.
									","
											C'était un jour maussade de novembre,
											et j'avais dépassé le terme.
											La maternité de l'hôpital
était vraiment débordée
											parce que beaucoup de bébés
étaient attendus en ce jour de novembre.
											En fait,
											1964 a été l'année avec le taux
de natalité le plus élevé en Allemagne :
											plus de 1,3 millions.
											L'année dernière, nous avons
tout juste dépassé 600 000,
											la moitié de mon nombre.
									","
											Es war ein grauer Novembertag
											und ich war überfällig.
											Die Entbindungsstation
war in heller Aufregung,
											denn an diesem grauen Novembertag
wurden viele Babys geboren.
											1964 war das Jahr mit der höchsten
Geburtenrate in Deutschland:
											Über 1,3 Millionen.
											Letztes Jahr waren es gerade mal
etwas über 600 000, also die Hälfte.
									",The workforce crisis of 2030 — and how to start solving it now,Rainer Strack,12:47,"business,global issues,productivity,work"
"
","
","
","
",The workforce crisis of 2030 — and how to start solving it now,Rainer Strack,12:47,"business,global issues,productivity,work"
"
											What you can see here
is the German age pyramid,
											and there, the small black point
at the top, that's me.
											(Laughter) (Applause)
											In red, you can see the potential
working-age population,
											so people over 15 and under 65,
											and I'm actually only interested
in this red area.
									","
											O que veem aqui 
é a pirâmide etária da Alemanha.
											Aquele pequeno ponto negro 
no topo, sou eu.
											(Risos)
											(Aplausos)
											A vermelho, vemos 
a população ativa potencial
											ou seja, pessoas entre os 15 e os 65 anos.
											Só estou interessado 
naquela área vermelha.
									","
											Ce que vous voyez là
est la pyramide des âges allemande,
											et là, le petit point noir au sommet,
c'est moi.
											(Rires)
(Applaudissements)
											En rouge, vous voyez
la population active potentielle,
											les gens qui ont entre 15 et 65 ans ;
											je ne m'intéresse en fait
qu'à cette zone rouge.
									","
											Dies ist die deutsche Alterspyramide
											und der kleine schwarze
Punkt dort oben, das bin ich.
											(Lachen) (Applaus)
											In Rot kann man die potentielle
Arbeitsbevölkerung sehen,
											also Menschen zwischen 15 und 65.
											Mich interessiert nur die rote Fläche.
									",The workforce crisis of 2030 — and how to start solving it now,Rainer Strack,12:47,"business,global issues,productivity,work"
"
","
","
","
",The workforce crisis of 2030 — and how to start solving it now,Rainer Strack,12:47,"business,global issues,productivity,work"
"
											Now, let's do a simple simulation
											of how this age structure will develop
over the next couple of years.
											As you can see,
											the peak is moving to the right,
											and I, with many other baby boomers,
will retire in 2030.
											By the way, I don't need any forecasts
											of birth rates for predicting
this red area.
											The red area,
											so the potential
working-age population in 2030,
											is already set in stone today,
											except for much higher migration rates.
											And if you compare this red area in 2030
with the red area in 2014,
											it is much, much smaller.
									","
											Vamos fazer uma pequena simulação
											de como esta estrutura etária 
vai evoluir nos próximos anos.
											Como veem,
											o pico vai-se movendo para a direita.
											Eu, tal como os outros bebés 
desse ano de explosão,
											reformamo-nos em 2030.
											Aliás, não preciso de previsões
											de taxas de natalidade
para prever esta área vermelha.
											A área vermelha,
											ou seja, a potencial população ativa 
em 2030,
											já está plenamente fixada hoje,
											a não ser que as taxas de migração 
subam muito.
											Se compararmos esta área vermelha em 2030
											com a área vermelha em 2014,
											ela é muito mais pequena.
									","
											Procédons maintenant
à une simple simulation
											de la façon
dont cette répartition des âges
											va évoluer dans les prochaines années.
											Comme on peut le voir,
											le pic se déplace vers la droite,
											et moi, avec beaucoup d'autres
baby-boomers,
											je prendrai ma retraite en 2030.
											Au passage, je n'ai pas besoin
de prédire les taux de natalité
											pour prévoir l'évolution
de cette zone rouge.
											Cette zone rouge,
											la population active potentielle en 2030,
											est déjà gravée dans le marbre
aujourd'hui,
											sauf si les taux migratoires
augmentent énormément.
											Et si on compare la zone rouge de 2030
avec celle de 2014,
											elle est beaucoup plus petite.
									","
											Jetzt machen wir eine einfache Simulation,
											um zu sehen, wie sich diese Altersstruktur
in den nächsten Jahren entwickeln wird.
											Wie Sie sehen können, 
bewegt sich die Spitze nach rechts,
											und ich werde wie viele andere 
Babyboomer 2030 in Rente gehen.
											Übrigens brauche ich keine
Prognosen von Geburtenraten
											um die rote Fläche vorherzusagen.
											Die rote Fläche, also die potentielle
Arbeitsbevölkerung 2030,
											ist heute schon in Stein gemeißelt,
											mit Ausnahme der viel
höheren Migrationsraten.
											Wenn Sie die rote Fläche von 2030 mit
der roten Fläche von 2014 vergleichen,
											ist diese viel, viel kleiner.
									",The workforce crisis of 2030 — and how to start solving it now,Rainer Strack,12:47,"business,global issues,productivity,work"
"
","
","
","
",The workforce crisis of 2030 — and how to start solving it now,Rainer Strack,12:47,"business,global issues,productivity,work"
"
											So before I show you
the rest of the world,
											what does this mean for Germany?
											So what we know from
this picture is that the labor supply,
											so people who provide labor,
											will go down in Germany,
and will go down significantly.
											Now, what about labor demand?
											That's where it gets tricky.
											As you might know, the consultant's
favorite answer to any question is,
											""It depends.""
											So I would say it depends.
											We didn't want to forecast the future.
											Highly speculative.
											We did something else.
											We looked at the GDP
and productivity growth of Germany
											over the last 20 years,
											and calculated the following scenario:
											if Germany wants to continue
this GDP and productivity growth,
											we could directly calculate
											how many people Germany would need
to support this growth.
											And this is the green line: labor demand.
											So Germany will run into
a major talent shortage very quickly.
											Eight million people are missing,
											which is more than 20 percent
of our current workforce,
											so big numbers, really big numbers.
											And we calculated several scenarios,
											and the picture always looked like this.
									","
											Antes de vos mostrar o resto do mundo,
											o que é que isto significa 
para a Alemanha?
											O que verificamos a partir desta imagem 
é que a oferta de trabalho,
											ou seja, das pessoas 
que oferecem trabalho,
											vai baixar na Alemanha 
e vai baixar significativamente.
											E quanto à procura de trabalho?
											É aí que as coisas se complicam.
											Como sabem, a resposta preferida 
dos consultores a qualquer pergunta, é:
											""Depende"".
											Portanto, direi que depende.
											Não quisemos prever o futuro.
											É altamente especulativo.
											Fizemos outra coisa.
											Olhámos para o PIB e para 
o aumento da produtividade da Alemanha
											nos últimos 20 anos,
											e calculámos o seguinte cenário:
											Se a Alemanha quiser 
continuar com o crescimento
											deste PIB e da produtividade,
											podemos calcular diretamente
											de quantas pessoas 
é que a Alemanha precisa
											para manter esse crescimento.
											É aquela linha verde: 
procura de força de trabalho.
											Portanto, a Alemanha caminha 
a passos rápidos
											para uma grande escassez de talentos.
											Faltam oito milhões de pessoas,
											o que é muito mais do que 20% 
da nossa atual força de trabalho.
											É um número alto, mesmo muito alto.
											Calculámos vários cenários,
											e o resultado é sempre o mesmo.
									","
											Avant que je ne vous montre
le reste du monde,
											qu'est-ce que cela implique
pour l'Allemagne ?
											Ce que nous dit ce graphique,
c'est que la force de travail,
											c'est à dire les gens
qui fournissent ce travail,
											va diminuer en Allemagne,
et de façon significative.
											Qu'en est-il maintenant
de l'offre d'emploi ?
											C'est là que ça se complique.
											Comme vous le savez sans doute,
la réponse préférée des consultants
											quelle que soit la question,
c'est : « Ça dépend. »
											Je dirais donc que ça dépend.
											On ne voulait pas prédire le futur.
											Trop hypothétique.
											On a procédé autrement.
											On a pris la croissance du PIB
et de la productivité en Allemagne
											sur les 20 dernières années,
											et on a élaboré le scénario suivant :
											si l'Allemagne veut poursuivre ce taux de
croissance du PIB et de la productivité,
											on peut directement calculer
											combien de gens il faudra
pour soutenir cette croissance.
											C'est la ligne verte :
l'offre d'emploi.
											L'Allemagne va très vite être confrontée
à une énorme pénurie de talents.
											Il manque 8 millions de personnes,
											ce qui représente plus de 20 %
de notre population active actuelle,
											c'est un chiffre énorme,
vraiment énorme.
											Nous avons étudié plusieurs scénarios,
											et le résultat est toujours le même.
									","
											Bevor ich Ihnen den Rest der Welt zeige:
											Was bedeutet dies für Deutschland?
											Durch dieses Bild wissen wir,
dass das Arbeitskräfteangebot,
											also die Menschen,
die Arbeitskraft anbieten,
											in Deutschland sinken wird,
und zwar deutlich.
											Was ist mit der Arbeitskräftenachfrage?
											Das ist kniffelig.
											Wie Sie vielleicht wissen,
											ist die Lieblingsantwort von
Beratern auf jegliche Fragen:
											""Es kommt darauf an.""
											Ich würde also sagen, es kommt darauf an.
											Wir wollten nicht die Zukunft vorhersagen.
											Viel zu spekulativ.
											Wir haben etwas anderes getan.
											Wir haben uns das BIP- und
Produktivitätswachstum
											der letzten 20 Jahre in
Deutschland angeschaut
											und folgendes Szenario errechnet:
											Wenn Deutschland sein BIP- und
Produktivitätswachstum beibehalten will,
											dann können wir direkt errechnen,
											wie viele Menschen Deutschland braucht,
um dieses Wachstum zu stützen.
											Das ist die grüne Linie:
Arbeitskräftenachfrage.
											Deutschland wird also sehr schnell auf
eine große Talenteknappheit stoßen.
											Acht Millionen Menschen fehlen,
											das sind mehr als 20 Prozent
unserer derzeitigen Arbeitskraft.
											Also große Zahlen, sehr große Zahlen.
											Wir haben verschiedene Szenarien errechnet
											und das Bild sah immer so aus.
									",The workforce crisis of 2030 — and how to start solving it now,Rainer Strack,12:47,"business,global issues,productivity,work"
