en,pt,tr,de,title,speaker,duration,tags
"
","
","
","
",Why lunch ladies are heroes,Jarrett J. Krosoczka,5:24,"children,education,books"
"
											When my first children's book was published
											in 2001,
											I returned to my old elementary school
											to talk to the students about being an author
											and an illustrator,
											and when I was setting up my slide projector
											in the cafetorium,
											I looked across the room,
											and there she was:
											my old lunch lady.
											She was still there at the school
											and she was busily preparing lunches for the day.
											So I approached her to say hello,
											and I said, ""Hi, Jeannie! How are you?""
											And she looked at me, and I could tell
											that she recognized me,
											but she couldn't quite place me,
and she looked at me and she said,
											""Stephen Krosoczka?""
											And I was amazed that she knew I was a Krosoczka,
											but Stephen is my uncle who
is 20 years older than I am,
											and she had been his lunch lady when he was a kid.
											And she started telling me about her grandkids,
											and that blew my mind.
											My lunch lady had grandkids,
											and therefore kids,
											and therefore left school at the end of the day?
											I thought she lived in the cafeteria
											with the serving spoons.
											I had never thought about any of that before.
									","
											Quando foi publicado 
o meu primeiro livro infantil em 2001,
											voltei à minha escola do ensino básico
											para conversar com os alunos
											sobre o que é ser um autor e ilustrador.
											Enquanto eu preparava o projetor
											na cantina,
											olhei em volta
											e lá estava ela:
											a minha antiga responsável da cantina.
											Ela ainda estava na escola
											e estava atarefada
a preparar os almoços do dia.
											Aproximei-me para a cumprimentar e disse:
											""Olá, Jeannie! Como está?""
											Ela olhou para mim.
											Eu percebi que ela me tinha reconhecido,
											mas não se lembrava bem de quem eu era.
											Olhou para mim e disse:
											""Stephen Krosoczka?""
											Fiquei admirado por ela saber 
que eu era um Krosoczka,
											mas Stephen é o meu tio, 
20 anos mais velho que eu.
											Ela também lhe serviu o almoço 
quando ele era criança.
											(Risos)
											Começou a falar-me dos seus netos,
											e isso surpreendeu-me.
											A senhora da cantina tinha netos!
											Portanto, tinha filhos.
											Portanto, ia-se embora 
da escola no fim do dia?
											Eu pensava que ela morava na cantina
											juntamente com as colheres.
											Eu nunca tinha pensado nisso antes.
									","
											İlk çocuk kitabım yayımlandığında
											2001'de
											oradaki öğrencilerle yazar-çizer olma
											hakkında konuşmak için eski
											ilkokuluma geri döndüm.
											Kafeteryada slayt projektörünü
											hazırlarken
											odadan karşıya baktım,
											işte o:
											eski yemek görevlisi bayan.
											Hala bu okuldaydı
											ve meşgul bir şekilde günün yemeklerini
hazırlıyordu.
											""Merhaba"" demek için yaklaştım
											""Selam, Jeannie! Nasılsın?"" dedim.
											Bana baktı,
											beni anımsadığını söyleyebilirim;
											ama kim olduğumu tam olarak çıkaramadı.
Bana baktı ve
											""Stephen Krosoczka?"" dedi.
											Şaşırdım. Bir Krosoczka olduğumu bildi.
											Ancak, Stephen benden 20 yaş 
büyük olan amcamdı.
											Çocukken onun da yemek görevlisiydi.
											Bana torunlarını anlatmaya başladı.
											Aklım karıştı.
											Yemek görevlisi bayanın torunları vardı,
											dolaysıyla çocukları da...
											O yüzden akşamları okuldan ayrılırdı?
											Kafeteryada yemek kaşıkları ile
											birlikte yaşadığını sanırdım.
											Önceden bunların hiçbirini düşünmemiştim.
									","
											Als mein erstes Kinderbuch
											2001 veröffentlicht wurde,
											kehrte ich an meine 
frühere Grundschule zurück,
											um den Schülern von meinem Leben
											als Autor und Zeichner zu erzählen.
											Als ich meinen Projektor
											im Speisesaal aufbaute,
											schaute ich mich um
											und erblickte sie:
											meine frühere Schulköchin.
											Sie arbeitete immer noch an der Schule
											und bereitete ganz eifrig 
das Mittagessen vor.
											Ich ging auf sie zu und sagte:
											""Hallo Jeannie! Wie geht's?""
											Sie sah mich an und ich sah,
											dass sie mich erkannte,
									",Why lunch ladies are heroes,Jarrett J. Krosoczka,5:24,"children,education,books"
"
","
","
","
",Why lunch ladies are heroes,Jarrett J. Krosoczka,5:24,"children,education,books"
"
											Well, that chance encounter inspired my imagination,
											and I created the Lunch Lady graphic novel series,
											a series of comics about a lunch lady
											who uses her fish stick nunchucks
											to fight off evil cyborg substitutes,
											a school bus monster, and mutant mathletes,
											and the end of every book,
											they get the bad guy with their hairnet,
											and they proclaim, ""Justice is served!""
									","
											Bem, esse encontro ao acaso 
inspirou a minha imaginação
											e criei a história aos quadradinhos 
da Lunch Lady,
											uma banda desenhada 
sobre a senhora da cantina
											que usa um ""nunchaku"" de judo 
feito de espinhas de peixe
											para lutar contra os malvados ciborgues,
											um monstruoso autocarro escolar e 

											um mutante das olimpíadas de matemática.
											No final de cada livro
											apanham o vilão com as redes de cabelo 
e proclamam:
											""Foi feita justiça!""
									","
											O tesadüf karşılaşma bana ilham verdi.
											Yemek Görevlisi Bayan çizgi 
romanı serisini,
											balık çubuklarını minçıka olarak kullanıp
											saybörglerle, okul servisi canavarlarıyla
											ve mutasyona uğramış matematikçilerle
mücadele eden
											yemek leydisi ile ilgili mizah dergisi
serisini ortaya çıkardım.
											Her kitabın sonunda
											kötü adamı saç filesi ile yakalayıp
											""Adalet yerini buldu!"" diye 
seslenirlerdi.
									","
											aber sie konnte mich nicht 
gleich zuordnen. Dann sagte sie:
											""Stephen Krosoczka?""
											Unglaublich! Sie wusste,
dass ich ein Krosoczka war,
											aber Stephen ist
mein 20 Jahre älterer Onkel
											und sie war seine Schulköchin,
als er noch ein Kind war.
											Sie fing an, von ihren 
Enkelkindern zu erzählen,
											und das hat mich umgehauen!
											Meine Schulköchin hatte Enkelkinder,
											also auch Kinder,
											was wiederum bedeutete,
dass sie abends die Schule verließ?
											Ich dachte, sie wohnt mit 
den Löffeln in der Schulküche.
											Darüber hatte ich nie nachgedacht.
									",Why lunch ladies are heroes,Jarrett J. Krosoczka,5:24,"children,education,books"
"
","
","
","
",Why lunch ladies are heroes,Jarrett J. Krosoczka,5:24,"children,education,books"
"
											(Laughter) (Applause)
									","
											(Risos)
											(Aplausos)
									","
											(Kahkaha)(Alkış)
									","
											Diese zufällige Begegnung
hat mich dazu inspiriert,
											die Comicserie ""Lunch Lady"" zu entwerfen,
											die von Schulköchinnen handelt,
											die mit ihren Fischstäbchen-Nunchakus
											böse Cyborgs,
											ein Schulbus-Monster
und mutierte Mathegenies bekämpfen,
											und am Ende des Buches den Bösewicht
											mit ihrem Haarnetz fangen
											und verkünden:
""Der Feind ist abserviert!""
									",Why lunch ladies are heroes,Jarrett J. Krosoczka,5:24,"children,education,books"
"
","
","
","
",Why lunch ladies are heroes,Jarrett J. Krosoczka,5:24,"children,education,books"
"
											And it's been amazing, because the series
											was so welcomed into the reading lives of children,
											and they sent me the most amazing letters
											and cards and artwork.
											And I would notice as I would visit schools,
											the lunch staff would be involved in the programming
											in a very meaningful way.
											And coast to coast,
											all of the lunch ladies told me the same thing:
											""Thank you for making a superhero in our likeness.""
											Because the lunch lady has not been treated
											very kindly in popular culture over time.
											But it meant the most to Jeannie.
											When the books were first published,
											I invited her to the book launch party,
											and in front of everyone there,
											everyone she had fed over the years,
											I gave her a piece of artwork and some books.
											And two years after this photo was taken,
											she passed away,
											and I attended her wake,
											and nothing could have prepared
me for what I saw there,
											because next to her casket was this painting,
											and her husband told me it meant so much to her
											that I had acknowledged her hard work,
											I had validated what she did.
									","
											Tem sido incrível, porque essa série
											foi muito bem recebida no 
universo da leitura infantil.
											As crianças mandam-me 
as cartas mais espantosas
											e cartões e desenhos.
											Ao visitar escolas eu percebia
											que a equipa da cantina 
estava envolvida na programação
											de um modo muito significativo.
											Por todo o país,
											todas as senhoras das cantinas 
me diziam a mesma coisa:
											""Obrigada por fazer uma super-heroína 
parecida connosco"".
											Porque a senhora da cantina 
não tem sido tratada
											de forma gentil pela cultura popular 
ao longo do tempo.
											Mas isso significava muito para a Jeannie.
											Quando os livros foram 
publicados pela primeira vez,
											convidei-a para a festa de lançamento,
											e, em frente de toda a gente,
											de todos os que 
ela alimentara durante anos,
											dei-lhe uma gravura e uns livros.
											Dois anos depois de tirada esta foto,
											ela morreu.
											Fui ao seu velório,
											e nada me podia ter preparado 
para o que eu lá vi.
											Ao pé do caixão estava aquela gravura,
											e o marido disse-me que 
significava muito para Jeannie
											eu ter reconhecido o seu trabalho árduo,
											eu ter validado o trabalho dela.
									","
											İnanılmazdı, çünkü seriler
											çocukların okuma hayatına 
güzel bir şekilde girdi.
											Çocuklar bana çok güzel mektuplar,
											kartlar ve resimler gönderdi.
											Okulları ziyaret ederken
											yemekhane personelinin de programlara
											anlamlı bir şekilde dahil edilebileceğini 
fark ettim.
											Tüm ülkedeki
											bütün yemek görevlisi bayanlar
bana aynı şeyi söyledi:
											""Bizden bir süper kahraman 
yaptığınız için teşekkür ederiz.""
											Çünkü yemek görevlisi bayanlara
popüler kültürde
											eskiden beri nazik davranılmazdı.
											Ama en çok Jeannie'ye anlamlı geldi.
											Kitaplar ilk basıldığında
											onu, kitabın piyasaya çıkış partisine 
davet ettim
											Orada herkesin önünde,
											yıllardır beslediği insanların önünde
											ona bir resim ve birkaç kitap verdim.
											Bu fotoğraf çekildikten iki yıl sonra,
											Jeannie vefat etti.
											Cenazesine katıldım.
											Orada karşılaştığım manzaraya hiçbir şey
beni hazırlayamazdı.
											Tabutunun yanında bu resim vardı.
											Kocası bana,
Jeannie'nin yaptığı zor işi kabullenmem
											ve muteberleştirmemin ona
											çok şey ifade ettiğini söyledi.
									","
											(Lachen) (Applaus)
									",Why lunch ladies are heroes,Jarrett J. Krosoczka,5:24,"children,education,books"
"
","
","
","
",Why lunch ladies are heroes,Jarrett J. Krosoczka,5:24,"children,education,books"
"
											And that inspired me to create a day
											where we could recreate that feeling
											in cafeterias across the country:
											School Lunch Hero Day, a day where kids
											can make creative projects for their lunch staff.
											And I partnered with the
School Nutrition Association,
											and did you know that a little over 30 million kids
											participate in school lunch programs every day.
											That equals up to a little over five billion lunches
											made every school year.
									","
											Isso inspirou-me para criar uma data
											em que pudéssemos recriar esse sentimento
											nas cantinas de todo o país:
											O Dia do Herói do Almoço, 
em que as crianças
											criam projetos criativos 
para a equipa do almoço.
											Associei-me à 
School Nutrition Association.
											Sabiam que há mais de 30 milhões 
de crianças
											que participam em programas 
de almoço escolar todos os dias?
											Isso equivale a um pouco mais 
que 5 mil milhões de merendas
											feitas em todo o ano escolar.
									","
											Bu, ülke çapındaki kafeteryalarda
											bu hissiyatı yeniden oluşturabilmek için
											beni bir gün belirlemeye yöneltti.
											Okul Yemeği Kahramanı Günü.
Çocukların
											yemekhane personeline yaratıcı
projeler yapabilecekleri bir gün.
											Okul Beslenme Birliği ile işbirliği yaptım.
											Her gün 30 milyondan biraz daha 
fazla çocuğun
											okul yemek programlarına katıldığını
biliyor muydunuz?
											Bu da, her okul dönemimde 
yaklaşık 5 milyar öğle yemeği
											hazırlandığı anlamına geliyor.
									","
											Es ist verblüffend,
											wie gern Kinder die Serie lesen.
											Sie schickten mir
die unglaublichsten Briefe,
											Karten und Kunstwerke.
											Bei meinen späteren 
Schulbesuchen fiel mir auf,
											dass das Küchenpersonal
in die Planung einbezogen wurde,
											und zwar auf relevante Art und Weise.
											Quer durchs ganze Land
											haben mir alle Schulköchinnen
das Gleiche gesagt:
											""Danke, dass Sie eine von uns
zur Superheldin gemacht haben!""
											Die ""Essensfrau"" wurde
in der Popkultur der vergangenen Jahre
											nicht besonders nett behandelt.
											Aber Jeannie hat es sehr viel bedeutet.
											Als die Bücher veröffentlicht wurden,
											habe ich sie zur Feier eingeladen.
											Vor allen Anwesenden,
											die sie jahrelang bedient hatte,
											überreichte ich ihr eine Zeichnung
und einige Bücher.
											Zwei Jahre nach der Aufnahme dieses Fotos
											ging sie von uns.
											Bei ihrer Aufbahrung
											sah ich etwas völlig Unerwartetes:
											Neben ihrem Sarg stand dieses Bild,
											und ihr Ehemann sagte mir,
es hätte ihr sehr viel bedeutet,
											dass ich ihre harte Arbeit anerkannt
											und ihre Tätigkeit gewürdigt hatte.
									",Why lunch ladies are heroes,Jarrett J. Krosoczka,5:24,"children,education,books"
