en,es,pt,fr,title,speaker,duration,tags
"
","
","
","
","Why should you read ""Waiting for Godot""?",Iseult Gillespie,5:03,"TED-Ed,books,literature,history,book,play,novel,arts,world cultures,art,culture,theater"
"
											A shabby man named Estragon,
											sits near a tree at dusk and struggles to remove his boot.
											He’s soon joined by his friend Vladimir,
											who reminds his anxious companion that
											they must wait here for someone called Godot.
											So begins a vexing cycle in which the two debate
											when Godot will come, why they’re waiting,
											and whether they’re even at the right tree.
									","
											Un hombre de aspecto
andrajoso llamado Estragón
											se sienta al anochecer cerca de un árbol
e intenta quitarse una de sus botas.
											Pronto aparece su amigo Vladimiro,
											quien le recuerda a su ansioso compañero
											que deben permanecer allí esperando 
a una persona de nombre ""Godot"".
											Comienza así un exasperante
círculo en el cual ambos debaten
											cuándo llegará Godot, por qué lo esperan,
											y hasta si se han ubicado
junto al árbol correcto.
									","
											Um maltrapilho chamado Estragão
											senta-se sob uma árvore, ao entardecer,
											a tentar descalçar a bota.
											Em breve, aparece o seu amigo Vladimir
											que lembra ao seu companheiro ansioso
											que têm que esperar ali
por alguém chamado Godot.
											Assim começa um ciclo inquietante
em que os dois discutem
											quando Godot aparecerá,
porque é que estão à espera
											e se estarão junto da árvore certa.
											A partir daqui, ""À Espera de Godot""
fica cada vez mais estranha,
									","
											Un homme misérable appelé Estragon
											s'assoit à côté d'un arbre au crépuscule
et n'arrive pas à enlever sa chaussure.
											Bientôt il est rejoint
par son ami Vladimir,
											qui rappelle à son compagnon anxieux
											qu'ils doivent attendre là
quelqu'un appelé Godot.
											Ainsi commence un cycle frustrant
dans lequel les deux discutent
											de quand Godot arrivera,
pourquoi ils attendent
											et s'ils sont au moins au bon arbre.
									","Why should you read ""Waiting for Godot""?",Iseult Gillespie,5:03,"TED-Ed,books,literature,history,book,play,novel,arts,world cultures,art,culture,theater"
"
","
","
","
","Why should you read ""Waiting for Godot""?",Iseult Gillespie,5:03,"TED-Ed,books,literature,history,book,play,novel,arts,world cultures,art,culture,theater"
"
											From here, Waiting for Godot only gets stranger -
											but it’s considered a play that changed
											the face of modern drama.
											Written by Samuel Beckett between 1949 and 1955,
											it offers a simple but stirring question -
											what should the characters do?
									","
											De aquí en más, ""Esperando a Godot""
no hace más que tomar extraños giros,
											pero se atribuye a esta obra
											el mérito de haber cambiado
la cara del teatro moderno.
											Escrita por Samuel Beckett 
entre 1949 y 1955,
											plantea una pregunta
tan simple como inquietante:
											¿qué deberían hacer los personajes?
									","
											mas é considerada a peça de teatro
											que mudou a face do drama moderno.
											Escrita por Samuel Beckett
entre 1949 e 1955,
											apresenta uma pergunta
simples mas estimulante:
											o que é que as personagens devem fazer?
											Estragão: O melhor é não fazermos nada.
É mais seguro.
									","
											Dès lors, « En attendant Godot »
devient encore plus bizarre,
											mais elle est considérée comme une pièce
qui a changé le théâtre moderne.
											Écrite par Samuel Beckett
entre 1949 et 1955,
											elle offre une question simple
mais passionnante :
											que devraient faire les personnages ?
									","Why should you read ""Waiting for Godot""?",Iseult Gillespie,5:03,"TED-Ed,books,literature,history,book,play,novel,arts,world cultures,art,culture,theater"
"
","
","
","
","Why should you read ""Waiting for Godot""?",Iseult Gillespie,5:03,"TED-Ed,books,literature,history,book,play,novel,arts,world cultures,art,culture,theater"
"
											Estragon: Don’t let's do anything. It's safer.
									","
											Estragón: No hagamos nada. Es más seguro.
									","
											Vladimir: Vamos esperar e ver
o que é que ele diz.
									","
											Estragon : Ne faisons rien.
C'est plus prudent.
									","Why should you read ""Waiting for Godot""?",Iseult Gillespie,5:03,"TED-Ed,books,literature,history,book,play,novel,arts,world cultures,art,culture,theater"
"
","
","
","
","Why should you read ""Waiting for Godot""?",Iseult Gillespie,5:03,"TED-Ed,books,literature,history,book,play,novel,arts,world cultures,art,culture,theater"
"
											Vladimir: Let’s wait and see what he says.
									","
											Vladimiro: Esperemos a ver qué nos dice.
									","
											Estragão: Quem?
									","
											Vladimir : Attendons voir
ce qu'il va nous dire.
									","Why should you read ""Waiting for Godot""?",Iseult Gillespie,5:03,"TED-Ed,books,literature,history,book,play,novel,arts,world cultures,art,culture,theater"
"
","
","
","
","Why should you read ""Waiting for Godot""?",Iseult Gillespie,5:03,"TED-Ed,books,literature,history,book,play,novel,arts,world cultures,art,culture,theater"
"
											Estragon: Who?
									","
											Estragón: ¿Quién?
									","
											Vladimir: Godot.
									","
											Estragon : Qui ?
									","Why should you read ""Waiting for Godot""?",Iseult Gillespie,5:03,"TED-Ed,books,literature,history,book,play,novel,arts,world cultures,art,culture,theater"
"
","
","
","
","Why should you read ""Waiting for Godot""?",Iseult Gillespie,5:03,"TED-Ed,books,literature,history,book,play,novel,arts,world cultures,art,culture,theater"
"
											Vladimir: Godot.
									","
											Vladimiro: Godot.
									","
											Estragão: Boa ideia.
									","
											Vladimir : Godot.
									","Why should you read ""Waiting for Godot""?",Iseult Gillespie,5:03,"TED-Ed,books,literature,history,book,play,novel,arts,world cultures,art,culture,theater"
"
","
","
","
","Why should you read ""Waiting for Godot""?",Iseult Gillespie,5:03,"TED-Ed,books,literature,history,book,play,novel,arts,world cultures,art,culture,theater"
"
											Estragon: Good idea.
									","
											Estragón: Buena idea.
									","
											Este diálogo críptico
e este raciocínio circular
									","
											Estragon : Voilà.
									","Why should you read ""Waiting for Godot""?",Iseult Gillespie,5:03,"TED-Ed,books,literature,history,book,play,novel,arts,world cultures,art,culture,theater"
"
","
","
","
","Why should you read ""Waiting for Godot""?",Iseult Gillespie,5:03,"TED-Ed,books,literature,history,book,play,novel,arts,world cultures,art,culture,theater"
