es,tr,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
",How we read each other's minds,Rebecca Saxe,16:51,"brain,morality,science,technology"
"
											Hoy les hablaré sobre el problema de las otras mentes.
											Y el problema del que voy a hablar
											no es el típico tratado por la filosofía,
											de ""¿Cómo podemos saber
											si otras personas tienen mente?""
											Es decir, tal vez usted tiene una mente,
											y todos los demás son sólo robots realmente convincentes.
											Por tanto, eso es un problema filosófico.
											Pero para los propósitos de hoy, asumo
											que muchas personas en esta audiencia tienen mente,
											y que no tengo que preocuparme por esto.
									","
											Bugün, diğerlerinin zihinleri sorunu üzerine konuşacağız.
											Ve bahsedeceğim konu
											felsefeden bildik bir konu değil,
											yani ‘Diğer insanların
											zihinleri olduğunu nasıl bilebiliriz?’.
											Yani, belki bir zihniniz var,
											ve herkes sadece inandırıcı birer robot.
											Bu felsefede bir sorundur.
											Ancak bugün için, dinleyicilerin bir zihni olduğunu
											farz edeceğim ve bu konuyu daha fazla
											dert etmeyeceğim.
									","
											Today I'm going to talk to you about the problem of other minds.
											And the problem I'm going to talk about
											is not the familiar one from philosophy,
											which is, ""How can we know
											whether other people have minds?""
											That is, maybe you have a mind,
											and everyone else is just a really convincing robot.
											So that's a problem in philosophy,
											but for today's purposes I'm going to assume
											that many people in this audience have a mind,
											and that I don't have to worry about this.
									","
											Aujourd'hui je vais vous parler du problème des autres consciences.
											Et le problème dont je vais parler
											n'est pas le vieux problème philosophique
											""Comment pouvons nous savoir
											si les autres ont une conscience ?""
											C'est-à-dire, nous, nous avons peut-être une conscience,
											mais tous les autres ne sont que des robots très convaincants.
											Donc, ça c'est un problème philosophique.
											Mais aujourd'hui, pour mon intervention, je vais supposer
											que la plupart des personnes dans ce public ont une conscience,
											et que je n'ai pas besoin de m'en soucier.
									","
											Heute möchte ich zu Ihnen über die Frage nach dem ""Bewusstsein der Anderen"" sprechen.
											Und die Frage, über die ich sprechen möchte,
											ist nicht die aus der Philosophie bekannte,
											welche lautet: „Wie können wir überhaupt wissen,
											ob andere Menschen ein Bewusstsein haben?“
											Und die besagt: Vielleicht hat man selbst ein Bewusstsein,
											während alle anderen einfach sehr überzeugende Roboter sind.
											Also das ist ein Problem der Philosophie.
											Aber für den heutigen Zweck werde ich unterstellen,
											dass viele Leute hier im Publikum ein Bewusstsein haben,
											so dass ich mich darum nicht weiter sorgen muss.
									",How we read each other's minds,Rebecca Saxe,16:51,"brain,morality,science,technology"
"
","
","
","
","
",How we read each other's minds,Rebecca Saxe,16:51,"brain,morality,science,technology"
"
											Hay un segundo problema que quizá nos es más familiar
											como padres, maestros, cónyuges
											y novelistas.
											Éste es, ""¿Por qué es tan difícil
											saber lo que quiere o cree una persona?""
											O, aún más relevante,
											""¿Por qué es tan difícil cambiar lo que alguien quiere o cree?""
									","
											İkinci bir sorun, belki bize ebeveynler,
											öğretmenler ve eşler, ve yazarlar olarak
											daha tanıdık gelecek.
											Bu da, ‘Bir başkasının ne istediğini
											ve neye inandığını bilmek neden bu kadar zor?’
											ya da belki, daha da alakalı,
											‘Neden başkasının istediğini ya da inandığını değiştirmek bu kadar zor?’
									","
											There is a second problem that is maybe even more familiar to us
											as parents and teachers and spouses
											and novelists,
											which is, ""Why is it so hard
											to know what somebody else wants or believes?""
											Or perhaps, more relevantly,
											""Why is it so hard to change what somebody else wants or believes?""
									","
											Il y a un second problème qui nous est plus familier
											en tant que parents, professeurs, conjoints,
											et romanciers.
											Qui est, ""Pourquoi est-ce si difficile
											de savoir ce que l'autre veut ou croit ?""
											Ou peut-être une question plus pertinente,
											""Pourquoi est-ce si difficile de changer ce que l'autre veut ou croit ?""
									","
											Es gibt noch ein zweites Problem, das uns sogar bekannter vorkommen dürfte
											z.B. als Eltern, als Lehrern oder Eheleuten,
											und als Schriftstellern.
											Das Problem lautet: „Warum ist es so schwer
											die Wünsche und Überzeugungen anderer einzuschätzen?“
											Oder vielleicht noch wichtiger:
											„Warum ist so schwer, die Wünsche und Überzeugungen anderer zu verändern?""
									",How we read each other's minds,Rebecca Saxe,16:51,"brain,morality,science,technology"
"
","
","
","
","
",How we read each other's minds,Rebecca Saxe,16:51,"brain,morality,science,technology"
"
											Creo que los novelistas lo expresan mejor.
											Como Philip Roth quien dijo:
											""Y, sin embargo, ¿qué vamos a hacer sobre este asunto tan importante
											de las otras personas?
											¿Tan mal dotados, estamos todos,
											como para imaginar el funcionamiento interior de otros
											así como sus objetivos secretos?""
											Como profesora y como esposa
											esto es, decididamente, un problema que enfrento cada día.
											Pero, como científica, estoy interesada en un otro problema sobre las mentes,
											y ese es el que les presentaré hoy.
											El problema es: ""¿Cómo resulta tan fácil
											conocer otras mentes?""
									","
											Bence bunu en iyi yazarlar ortaya koyuyor.
											Phillip Roth’un söylediği gibi
											‘Ve yine diğer insanlar dediğimiz bu korkunç mühim işle ilgili
											ne yapmalıyız?
											Hepimiz gayet kötü donanımlıyız,
											diğerinin içinden geçenleri ve
											görünmez amaçlarını tasavvur etmekte.'
											Yani bir öğretmen ya da bir eş olarak,
											bu, elbette, her gün karşılaştığım bir sorun.
											Ancak bir bilim insanı olarak, diğer zihinler konusuyla farklı bir şekilde
											ilgileniyorum ve bugün sizinle paylaşacağım konu bu.
											Ve bu, ‘Diğer zihinleri bilmek
											ne kadar kolaydır?’ sorunu.
									","
											I think novelists put this best.
											Like Philip Roth, who said,
											""And yet, what are we to do about this terribly significant business
											of other people?
											So ill equipped are we all,
											to envision one another's interior workings
											and invisible aims.""
											So as a teacher and as a spouse,
											this is, of course, a problem I confront every day.
											But as a scientist, I'm interested in a different problem of other minds,
											and that is the one I'm going to introduce to you today.
											And that problem is, ""How is it so easy
											to know other minds?""
									","
											Je pense que ce sont les romanciers qui le disent le mieux.
											Comme Philip Roth, qui a dit,
											""Cependant, que pouvons-nous faire à propos de ce problème d'une importance si terrible,
											le problème des autres personnes?
											Nous sommes tous si mal équipés
											pour imaginer la vie intérieure et les objectifs invisibles
											les uns des autres.""
											Alors en tant que professeur, et en tant qu'épouse,
											c'est, bien sûr, un problème auquel je suis confrontée tous les jours.
											Mais en tant que scientifique, je m'intéresse à un problème différent au sujet des autres,
											et c'est celui que je vais vous présenter aujourd'hui.
											Et ce problème est, ""Pourquoi est-ce si facile
											de savoir ce que pensent les autres ?""
									","
											Ich denke, Schriftsteller drücken das besonders treffend aus.
											Wie Philip Roth, der schreibt:
											""Nun, was sollen wir machen mit diesen schrecklich wichtigen
											Angelegenheiten anderer Leute?
											Denn wir alle sind so schlecht gerüstet,
											uns das innere Erleben unserer Mitmenschen vorzustellen
											und ihre geheimen Absichten.""
											Als Lehrende und als Ehefrau ist das
											natürlich ein Problem, dem ich mich jeden Tag stelle.
											Aber als Wissenschaftlerin interessiert mich eine andere Frage zum ""Bewusstsein der Anderen"",
											und diese werde ich Ihnen heute vorstellen.
											Diese Frage lautet: „Warum ist es so einfach,
											das Bewusstsein anderer einzuschätzen?“
									",How we read each other's minds,Rebecca Saxe,16:51,"brain,morality,science,technology"
"
","
","
","
","
",How we read each other's minds,Rebecca Saxe,16:51,"brain,morality,science,technology"
"
											Así que para empezar a ilustrarlo,
											casi no necesitan información,
											nos basta con un vistazo,
											para adivinar lo que está pensando esta mujer
											o este hombre.
											Y dicho de otra manera, el quid de la cuestión es
											cómo es la máquina que usamos para pensar sobre otras mentes,
											nuestro cerebro, compuesto de piezas, las células cerebrales,
											que compartimos con todos otros animales, con monos,
											con ratones e incluso con babosas de mar.
											No obstante, se agrupan en una red particular,
											y lo que se obtiene es la capacidad para escribir Romeo y Julieta.
											O decir, lo que dijo Alan Greenspan:
											""Sé que crees que entiende lo que pensaba que dije,
											pero no estoy seguro de que se haya dado cuenta de que lo que escuchó
											no es lo que quería decir.""
											(Risas)
									","
											Bir örnekle başlayalım,
											bir yabancının anlık görüntüsü,
											bu kadının ya da bu adamın
											ne düşündüğünü tahmin etmek için
											neredeyse hiç bilgiye ihtiyacınız yok.
											Diğer bir deyişle, sorunun özü,
											diğer zihinleri düşünmek için kullandığımız makine,
											beynimiz, parçalardan, beyin hücrelerinden oluşur,
											tıpkı tüm diğer hayvanlarla, maymunlarla, ve fare ile,
											ve hatta deniz tavşanlarıyla paylaştığımız gibi.
											Ve ancak , bunları özel bir ağ örgüsüne koyarsanız,
											elde edeceğiniz Romeo ve Juliet’i yazma kapasitesidir.
											Ya da, Alan Greenspan’ın dediği gibi,
											‘Söylediğimi düşündüğün şeyi anladığını sandığını biliyorum,
											ama duyduğunu sandığın şeyin benim demek istediğim
											olmadığını farkettiğinden emin değilim.’
											(Gülüşmeler)
									","
											So to start with an illustration,
											you need almost no information,
											one snapshot of a stranger,
											to guess what this woman is thinking,
											or what this man is.
											And put another way, the crux of the problem is
											the machine that we use for thinking about other minds,
											our brain, is made up of pieces, brain cells,
											that we share with all other animals, with monkeys
											and mice and even sea slugs.
											And yet, you put them together in a particular network,
											and what you get is the capacity to write Romeo and Juliet.
											Or to say, as Alan Greenspan did,
											""I know you think you understand what you thought I said,
											but I'm not sure you realize that what you heard
											is not what I meant.""
											(Laughter)
									","
											Alors pour commencer avec une illustration,
											vous n'avez besoin de presque aucune information,
											une photo d'un inconnu,
											pour deviner à quoi pense cette femme,
											ou à quoi pense cet homme.
											En d'autres termes, le coeur du problème est
											la machine que nous utilisons pour penser aux autres consciences,
											notre cerveau, qui est fait de morceaux, de cellules cérébrales,
											que nous partageons avec tous les autres animaux, avec les singes,
											avec les souris, et même avec les limaces de mer.
											Et pourtant, si on les organise selon un réseau particulier,
											voilà ce qu'on obtient : la capacité d'écrire Roméo et Juliette.
											Ou plutôt, comme l'a dit Alan Greenspan,
											Je sais que vous croyez comprendre ce que vous avez cru que j'ai dit,
											mais je ne suis pas sûr que vous compreniez que ce que vous avez entendu
											n'est pas ce que je voulais dire.""
											(Rires)
									","
											Um mit einem Beispiel zu beginnen:
											Sie benötigen fast keine Informationen,
											nur den Schnappschuss eines Fremden,
											um zu erschließen, was in dieser Frau vorgeht,
											oder was dieser Mann denkt.
											Anders ausgedrückt: Der Kern des Problems ist,
											dass die Maschine mit der wir über andere nachdenken
											- unser Gehirn - aus Teilen besteht - den Gehirnzellen -
											die wir mit allen Tieren gemeinsam haben, mit Affen
											und Mäusen, sogar mit Meeresschnecken.
											Dennoch, kombiniert man die Teile zu einem bestimmten Netzwerk
											erhält man die Fähigkeit, Romeo und Julia zu verfassen.
											Oder, um es mit Alan Greenspan zu sagen:
											„Ich weiß, Sie meinen zu verstehen, was Sie meinen, das ich sagte.
											Aber ich bin nicht sicher, ob Sie erkennen, dass das, was Sie gehört haben,
											nicht das ist, was ich meinte.“
											(Gelächter.)
									",How we read each other's minds,Rebecca Saxe,16:51,"brain,morality,science,technology"
"
","
","
","
","
",How we read each other's minds,Rebecca Saxe,16:51,"brain,morality,science,technology"
"
											Por tanto, el trabajo de mi área de la neurociencia cognitiva
											es confrontar estas ideas,
											mano a mano.
											Y para tratar de entender cómo es posible configurar
											unidades simples, mensajes sencillos sobre el espacio y el tiempo en una red,
											y obtener esta sorprendente capacidad humana de pensar en las mentes.
											Hoy explicaré tres cosas al respecto.
											Obviamente, todo el proyecto es enorme.
											Y explicaré solo los primeros pasos
											sobre el descubrimiento de una región del cerebro específica
											que reflexiona acerca de cómo piensan otras personas.
											Haré algunas observaciones sobre el lento desarrollo de este sistema
											mientras aprendemos a hacer esta difícil tarea.
											Y, por último, mostraré que algunas de las diferencias
											entre las personas y la manera de juzgar a los demás,
											puede explicarse a través de las diferencias en el sistema cerebral.
									","
											Yani benim bilişsel sinirbilim alanındaki işim,
											her biri bir elimde olmak üzere
											bu fikirleri üstlenmek.
											Ve bu basit üniteleri, basit mesajları uzay ve zamanda,
											bir iletişim ağında nasıl bir araya getireceğinizi anlamaya çalışmak
											ve bu inanılmaz zihinler hakkında düşünme kapasitesini anlamak.
											Bununla ilgili üç şeyden bahsedeceğim bugün.
											Açıkçası tüm bu proje muazzam.
											Ve size diğer insanların düşünceleri hakkında
											düşünmek için kullanılan özel beyin alanının keşfi ile ilgili
											atılan ilk birkaç adımdan bahsedeceğim.
											Bu zor işin nasıl yapılacağını öğrenirken bu sistemin
											yavaş çalışması hakkında bazı gözlemler.
											Ve son olarak, insanlar arasındaki bazı farklılıkları,
											diğerlerini nasıl yargıladığımızı,
											beyin sistemindeki farklılıklarla açıklanabileceğini göstermek.
									","
											So, the job of my field of cognitive neuroscience
											is to stand with these ideas,
											one in each hand.
											And to try to understand how you can put together
											simple units, simple messages over space and time, in a network,
											and get this amazing human capacity to think about minds.
											So I'm going to tell you three things about this today.
											Obviously the whole project here is huge.
											And I'm going to tell you just our first few steps
											about the discovery of a special brain region
											for thinking about other people's thoughts.
											Some observations on the slow development of this system
											as we learn how to do this difficult job.
											And then finally, to show that some of the differences
											between people, in how we judge others,
											can be explained by differences in this brain system.
									","
											Dans mon domaine, les neurosciences cognitives, la tâche consiste
											à prendre ces idées en compte,
											l'une et l'autre en même temps.
											Et d'essayer de comprendre comment on peut assembler
											de simples unités, de simples messages à travers l'espace et le temps, dans un réseau,
											et obtenir cette capacité humaine incroyable de réfléchir à ce que pensent les autres.
											Alors aujourd'hui je vais vous raconter trois choses à ce sujet.
											Bien sûr le projet est énorme.
											Et je vais vous raconter nos premières étapes
											dans la découverte d'une région spéciale du cerveau
											qui conçoit les pensées des autres personnes.
											Quelques observations sur le développement lent de ce système
											pendant que nous apprenons à faire ce travail difficile.
											Et finalement, je vais montrer que certaines différences
											entre les gens, dans notre manière de juger les autres,
											peuvent s'expliquer par des différences dans ce système cérébral.
									","
											Die Aufgabe meines Gebiets der Kognitiven Neurowissenschaften ist es also,
											mit diesen Ideen umzugehen
											jede in einer Hand
											und versuchen zu verstehen, wie man durch die Kombination♫
											einfacher Einheiten, einfacher Information in Raum und Zeit, zu einem Netzwerk
											diese erstaunliche menschliche Fähigkeit erhält, über Bewusstsein zu reflektieren.
											Dazu werde ich Ihnen heute drei Punkte darstellen.
											Offensichtlich ist es insgesamt ein gewaltiges Vorhaben.
											Also werde ich Ihnen über unsere ersten kleinen Schritte berichten,
											über die Entdeckung eines speziellen Hirnareals,
											mit dem man über die Gedanken seiner Mitmenschen nachdenkt.
											Ich werde Beobachtungen zur Entwicklung dieses Systems vorstellen,
											während der wir langsam jene schwierige Aufgabe erlernen.
											Und schließlich werde ich darstellen, dass ein Teil der Unterschiede
											zwischen Menschen, wie wir andere einschätzen,
											durch Unterschiede in diesem Teilsystems des Gehirns erklärt werden können.
									",How we read each other's minds,Rebecca Saxe,16:51,"brain,morality,science,technology"
