es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
",The voice of the natural world,Bernie Krause,14:48,"animals,nature,sound"
"
											(Sonidos naturales)
									","
											(Doğa sesleri)
									","
											(Bruits de la nature)
									","
											(Naturgeräusche)
									",The voice of the natural world,Bernie Krause,14:48,"animals,nature,sound"
"
","
","
","
",The voice of the natural world,Bernie Krause,14:48,"animals,nature,sound"
"
											Cuando comencé a grabar sonidos de la naturaleza
											hace 45 años,
											no tenía idea de que las hormigas,
											las larvas de insectos, las anémonas de mar y los virus
											creaban sonidos característicos.
											Pero lo hacen.
											Y lo mismo ocurre con todos los hábitats silvestres en el planeta,
											como la selva amazónica que están escuchando al fondo.
											De hecho, los bosques húmedos templados y tropicales
											producen una orquesta animal vibrante,
											una expresión instantánea y organizada
											de insectos, reptiles, anfibios, aves y mamíferos.
											Cada paisaje sonoro que brota de un hábitat silvestre
											produce su característica única,
											que contiene una increíble cantidad de información,
											y es parte de esa información lo que quiero compartirles hoy.
									","
											45 sene önce yaban ses manzaralarını ilk kaydetmeye
											başladığımda
											karıncaların, böcek larvalarının,
											deniz şakayıklarının ve virüslerin
											bir ses imzası oluşturduklarına dair hiçbir fikrim yoktu.
											Ama yapıyorlar.
											Yeryüzündeki her vahşi yaşam alanında bu böyledir.
											Arkamda duyduğunuz Amazon Yağmur Ormanları gibi...
											Aslında, ılıman ve tropik yağmur ormanlarının
											her biri coşkulu bir hayvan orkestrası üretir.
											Bu sesler; böceklerin, sürüngenlerin, kurbağaların, kuşların ve memelilerin
											anlık ve örgütlü bir anlatımıdır.
											Vahşi doğadan kaynaklanan her ses manzarası,
											kendine özgü imzasını üretir ve
											bu da inanılmaz miktarda bilgi içerir.
											Bu bilgilerden bazılarını, bugün sizlerle paylaşmak istiyorum.
									","
											Quand j'ai commencé à enregistrer les sons de la nature,
											il y a 45 ans,
											je ne savais pas que les fourmis,
											les larves d'insectes, les anémones de mer et les virus
											créent leur signature acoustique.
											Mais c'est ce qui se passe.
											C'est ce que fait chaque habitat naturel de notre planète,
											comme la forêt amazonienne que vous entendez en fond sonore.
											En fait, les forêts tempérées et tropicales
											produisent un concert animal plein de vie,
											une expression instantanée et organisée
											d'insectes, de reptiles, d'amphibiens, d'oiseaux et de mamifères.
											Chaque environnement sonore créé par un habitat naturel
											génère sa propre signature acoustique,
											qui contient une somme incroyable d'informations,
											et ce sont quelques-unes de ces informations que je veux partager avec vous ici.
									","
											Als ich vor 45 Jahren anfing, 
Geräuschkulissen
											in der Wildnis aufzunehmen,
											hatte ich keine Ahnung, dass Ameisen,
											Insektenlarven, Seeanemonen und Viren
											eine Geräuschsignatur hervorbringen.
											Aber das tun sie.
											Ebenso wie jedes wilde Biotop auf der Erde,
											wie z.B. der Regenwald im Amazonas,
den Sie hinter mir hören.
											Tatsächlich produziert jeder gemäßigte
und tropische Regenwald
											ein lebhaftes Tier-Orchester,
											diesen unmittelbaren und 
organisierten Ausdruck
											von Insekten, Reptilien, Amphibien, 
Vögeln und Säugetieren.
											Und jede dieser Geräuschkulissen 
aus einem Wild-Biotop
											generiert seine eigene 
unverwechselbare Signatur.
											Eine Signatur, die eine unglaubliche Menge 
an Informationen beinhaltet.
											Einen Teil dieser Informationen 
möchte ich heute mit Ihnen teilen.
									",The voice of the natural world,Bernie Krause,14:48,"animals,nature,sound"
"
","
","
","
",The voice of the natural world,Bernie Krause,14:48,"animals,nature,sound"
"
											El paisaje sonoro se compone de tres fuentes básicas.
											La primera es la geofonía,
											o los sonidos no biológicos que se producen
											en cualquier hábitat dado,
											como el viento en los árboles, el agua en una corriente,
											las olas en la orilla del mar, el movimiento de la Tierra.
											La segunda es la biofonía.
											La biofonía es todo el sonido
											que es producido por los organismos en un hábitat determinado
											en un tiempo y en un lugar.
											Y la tercera, es todos los sonidos que generamos los humanos
											que se llama antrofonía.
											Algunos son controlados, como la música o el teatro,
											pero la mayor parte es caótica e incoherente,
											a lo que algunos llamamos ruido.
									","
											Ses atmosferi üç temel kaynaktan oluşur.
											İlki ""jeofoni"" dir.
											Yani herhangi bir yaşam alanında
											meydana gelen biyolojik olmayan sesler.
											Ağaçlardaki rüzgar, akıntıdaki su,
											okyanus kenarındaki dalgalar, yeryüzünün hareketleri gibi.
											İkincisi biyofoni'dir.
											Biophony, belirli bir yaşam alanındaki
											bütün organizmalar tarafından oluşturulan tüm seslerdir;
											aynı anda ve tek bir yerde.
											Üçüncüsü biz insanlar tarafından üretilen tüm seslerdir.
											Buna antrofoni denir.
											Bazıları kontrollüdür, müzik veya tiyatro gibi.
											Ama bir çoğu, düzensiz ve anlaşılmazdır.
											Bazılarımız bunlardan gürültü olarak bahseder.
									","
											Trois sources de base composent cet environnement sonore.
											D'abord, la géophonie,
											c'est-à-dire les sons non-biologiques entendus
											dans n'importe quel habitat,
											par exemple, le vent dans les arbres, l'eau d'un courant,
											les vagues sur la plage, les mouvements de la Terre.
											Ensuite, nous avons la biophonie.
											La biophonie est composée de tous les sons
											générés par les organismes d'un habitat donné,
											à un moment et à un endroit donnés.
											Troisièmement, tous les sons générés par nous, les humains,
											on les appelle anthrophonie.
											Certains sont contrôlés, comme la musique ou une pièce de théâtre,
											mais la plupart du temps, c'est cahotique et incohérent,
											ce que certains d'entre-nous appellent du bruit.
									","
											Die Geräuschkulisse 
gliedert sich in drei Basis-Quellen.
											Die erste ist die Geophonie,
											ein nichtbiologisches Geräusch,
											das in einem bestimmten Biotop auftritt,
											wie Wind in den Bäumen, 
Wasser in einem Fluss,
											Wellen am Ufer, Erdbewegungen.
											Die zweite ist die Biophonie.
											Die Biophonie ist jedes Geräusch,
											das von Organismen in einem Biotop
											zur gleichen Zeit und 
vom gleichen Ort ausgeht.
											Und die dritte sind alle Geräusche, 
die wir Menschen erzeugen,
											die Anthrophonie.
											Einiges davon ist kontrolliert, 
wie Musik oder Theater,
											aber das meiste ist chaotisch 
und zusammenhangslos,
											was manche von uns 
als Lärm bezeichnen.
									",The voice of the natural world,Bernie Krause,14:48,"animals,nature,sound"
"
","
","
","
",The voice of the natural world,Bernie Krause,14:48,"animals,nature,sound"
"
											Hubo un tiempo en que yo consideraba los paisajes sonoros silvestres
											como algo sin valor.
											Estaban ahí, pero no tenían significado.
											Bueno, estaba equivocado. Lo que aprendí 
de estos encuentros
											es que escuchar atentamente nos da herramientas muy valiosas
											para evaluar la salud de un hábitat
											a través de todo el espectro de la vida.
									","
											Bir zamanlar vahşi ses atmosferini
											işe yaramaz bir ürün olarak değerlendirirdim.
											Onlar sadece oradaydılar, fakat hiçbir önemleri yoktu.
											Oysa yanılmışım. Bu rastlantılardan
											dikkatli dinlemenin bize yaşam alanının sağlığını tüm yaşam yelpazesi
											boyunca değerlendirmek için
											inanılmaz değerli araçlar sağladığını öğrendim.
									","
											A une époque, je considérais l'environnement sonore naturel
											comme un artefact inutile.
											C'était là, mais ça ne voulait rien dire.
											J'avais tort. Ces rencontres m'ont enseigné
											qu'une écoute attentive nous donne des outils incroyablement précieux
											pour évaluer la santé d'un habitat
											sur tout l'éventail de la vie qu'il contient.
									","
											Es gab eine Zeit, 
in der ich wilde Naturkulissen
											als wertlose Artefakte betrachtete.
											Es gab sie, aber sie hatten keine Bedeutung.
											Nun, ich lag falsch. 
Ich lernte von diesen Begegnungen,
											dass uns aufmerksames Zuhören 
ein unglaubliches Werkzeug in die Hand gibt,
											um die Gesundheit 
eines Lebensraumes
											einer ganzen Bandbreite 
von Leben beurteilen zu können.
									",The voice of the natural world,Bernie Krause,14:48,"animals,nature,sound"
"
","
","
","
",The voice of the natural world,Bernie Krause,14:48,"animals,nature,sound"
"
											Cuando comencé a grabar a finales de los 60,
											los métodos típicos de grabación estaban limitados
											a la captura fragmentada de especies individuales
											en su mayoría pájaros, al principio,
											pero más tarde animales como mamíferos y anfibios.
											Para mí, esto fue un poco como tratar de entender
											la magnificencia de la Quinta Sinfonía de Beethoven
											abstrayendo el sonido de un solo violinista
											fuera del contexto de la orquesta
											y escuchar solo esa parte.
											Afortunadamente, cada vez son más las instituciones
											que están implementando los modelos más holísticos
											que yo y algunos de mis colegas hemos introducido
											en el campo de la ecología de los sonidos.
									","
											60'ların sonunda kayıtlara başladığım zaman,
											tipik kayıt yöntemleri
											bireysel türlerin tek tek kayıt altına alınması ile sınırlıydı.
											Başlangıçta da genelde kuşlar olurdu,
											ama daha sonra memeliler ve amfibiler gibi hayvanlar.
											Bana göre bu,
											Beethoven'ın Beşinci Senfonisi'nin ihtişamını,
											tek bir kemancının sesini çıkartarak,
											orkestra bağlamı dışında
											ve sadece o kısmı işiterek anlamaya çalışmak gibiydi.
											Neyseki, gittikçe daha fazla kurum,
											bu anlamda ben ve bir kaç meslektaşımın
											ekolojik ses atmosferi alanına tanıttığımız
											daha bütünsel modelleri uyguluyorlar.
									","
											Quand j'ai commencé à enregistrer vers la fin 
des années 1960,
											les méthodes typiques d'enregistrement étaient limitées
											à la capture fragmentée d'espèces individuelles,
											principalement des oiseaux, au début,
											mais après d'autres animaux, des mammifères et des amphibiens.
											Pour moi, c'était un peu comme essayer de comprendre
											la beauté de la 5e Symphonie de Beethoven
											en extrayant le son d'un unique violon
											du contexte global de l'orchestre
											et en n'écoutant que cette partie.
											Heureusement, de plus en plus d'institutions
											mettent en place les modèles plus holistiques
											que des collègues et moi avons introduits
											dans le domaine de l'écologie de l'environnement sonore.
									","
											Als ich in den späten 60ern 
mit den Aufnahmen anfing,
											waren die typischen Aufnahmemethoden
											auf die bruchstückhafte Erfassung 
einzelner Arten begrenzt.
											Zu Anfang waren es meistens Vögel,
											aber später kamen Säugetiere 
und Amphibien hinzu.
											Für mich war es ein bisschen wie der Versuch,
											die Großartigkeit 
von ""Beethovens Fünfter"" zu verstehen,
											indem ich den Klang 
eines einzelnen Violinspielers
											dem Kontext eines Orchesters entnahm
											und nur diesen hörte.
											Zum Glück setzen mehr und mehr Institutionen
											die ganzheitlichen Modelle ein,
											die ein paar meiner Kollegen und ich
											im Feld der Geräusch-Ökologie 
eingeführt haben.
									",The voice of the natural world,Bernie Krause,14:48,"animals,nature,sound"
