en,pt,fr,de,title,speaker,duration,tags
"
","
","
","
",“Am I dying?” The honest answer.,Matthew O'Reilly,5:33,"death,health,medicine"
"
											I've been a critical care EMT for the past
seven years in Suffolk County, New York.
											I've been a first responder in a number of incidents
											ranging from car accidents to Hurricane Sandy.
									","
											Sou técnico de emergência médica 
há sete anos
											em Suffolk County, Nova Iorque.
											Fui socorrista numa série de incidentes,
											desde acidentes de viação 
até ao Furacão Sandy.
									","
											Je suis urgentiste en soins
intensifs depuis sept ans
											dans le Suffolk County à New York.
											J'ai fourni les premiers secours
lors de certains accidents
											allant des accidents de la route
à l'ouragan Sandy.
									","
											Die letzten 7 Jahre arbeitete ich als
Notfallsanitäter in Suffolk County, NY.
											Ich war Ersthelfer bei einigen Einsätzen,
											von Autounfällen bis hin zum 
Hurrikan Sandy.
									",“Am I dying?” The honest answer.,Matthew O'Reilly,5:33,"death,health,medicine"
"
","
","
","
",“Am I dying?” The honest answer.,Matthew O'Reilly,5:33,"death,health,medicine"
"
											If you are like most people, death might be
											one of your greatest fears.
											Some of us will see it coming.
											Some of us won't.
											There is a little-known documented medical term
											called impending doom.
											It's almost a symptom.
											As a medical provider, I'm trained to respond
											to this symptom like any other,
											so when a patient having a heart attack looks at me
											and says, ""I'm going to die today,""
											we are trained to reevaluate the patient's condition.
									","
											Se vocês são como a maioria,
											a morte deve ser 
um dos vossos piores medos.
											Há quem a sinta chegar,
											há quem não sinta.
											Há um termo médico documentado, 
pouco conhecido
											chamado fatalidade iminente.
											É quase um sintoma.
											Como socorrista,
											fui treinado para atender 
a este sintoma, entre outros.
											Quando um paciente 
com um ataque cardíaco
											olha para mim e diz: ""Vou morrer hoje"",
											somos treinados para reavaliar 
o estado do paciente.
									","
											Comme pour la plupart des gens,
											la mort est sûrement
l'une de vos pires craintes.
											Certains la verront venir.
											D'autres non.
											Il existe un terme médical peu connu
											appelé catastrophe imminente.
											C'est presque un symptôme.
											En tant que praticien,
je suis entraîné à y répondre
											comme à n'importe quel autre symptôme.
											Et quand un patient
en arrêt cardiaque me regarde
											et me dit : « Je vais 
mourir aujourd'hui »,
											on nous entraîne à réexaminer le patient.
									","
											Vielleicht fürchten Sie sich
											wie fast alle Menschen
am meisten vor dem Tod.
											Einige von uns sehen ihn kommen.
											Andere nicht.
											Es gibt einen kaum bekannten 
medizinischen Fachbegriff,
											das ""Vernichtungsgefühl"".
											Es ist fast ein Symptom.
											Als Sanitäter wurde mir beigebracht,
											es wie jedes andere Symptom
zu behandeln.
											Sieht mich also ein Patient
mit Herzinfarkt an und sagt:
											""Ich werde heute sterben"",
											wurde uns beigebracht, den Zustand 
des Patienten neu zu bewerten.
									",“Am I dying?” The honest answer.,Matthew O'Reilly,5:33,"death,health,medicine"
"
","
","
","
",“Am I dying?” The honest answer.,Matthew O'Reilly,5:33,"death,health,medicine"
"
											Throughout my career, I have responded
											to a number of incidents where the patient
											had minutes left to live
											and there was nothing I could do for them.
											With this, I was faced with a dilemma:
											Do I tell the dying that they are about to face death,
											or do I lie to them to comfort them?
											Early in my career, I faced this dilemma
											by simply lying.
											I was afraid.
											I was afraid if I told them the truth,
											that they would die in terror, in fear,
											just grasping for those last moments of life.
									","
											Durante toda a minha carreira,
											acorri a uma série de incidentes
											em que o paciente tinha minutos de vida
											e não havia nada que eu pudesse fazer.
											Assim, eu tinha um dilema:
											Digo ao moribundo 
que ele está quase a morrer
											ou minto-lhe para o confortar?
											Muito cedo, na minha carreira, 
enfrentei este dilema
											mentindo simplesmente.
											Tinha medo.
											Tinha medo que, 
se lhes dissesse a verdade,
											eles morressem de pavor, de medo,
											agarrados aos últimos momentos da vida.
									","
											Au long de ma carrière,

											j'ai pris en charge certains accidents
											où les patients n'avaient
que quelques minutes à vivre
											et où je ne pouvais
plus rien faire pour eux.
											Là, j'étais face à un dilemme :
											devais-je dire aux mourants 
qu'ils sont sur le point de mourir,
											ou devais-je leur mentir
pour les réconforter ?
											Au début, j'ai résolu le problème
par le mensonge tout simplement.
											J'étais effrayé.
											J'avais peur qu'en leur disant la vérité,
											ils mourraient dans la peur, la terreur,
											en se raccrochant 
aux derniers instants de leur vie.
									","
											Im Laufe meines Berufslebens
											gab es immer wieder Einsätze,
											in denen die Patienten
nur noch Minuten zu leben hatten
											und ich nichts mehr für sie tun konnte.
											Damit stand ich vor einem Dilemma:
											Erzähle ich den Sterbenden, 
dass sie bald sterben werden,
											oder lüge ich sie an, um sie zu beruhigen?
											Zu Beginn stellte ich mich diesem Dilemma,
											indem ich einfach log.
											Ich hatte Angst.
											Ich fürchtete, wenn ich ihnen 
die Wahrheit erzählte,
											dann würden sie 
in Angst und Schrecken sterben
											und sich an die letzten Augenblicke 
des Lebens klammern.
									",“Am I dying?” The honest answer.,Matthew O'Reilly,5:33,"death,health,medicine"
"
","
","
","
",“Am I dying?” The honest answer.,Matthew O'Reilly,5:33,"death,health,medicine"
"
											That all changed with one incident.
											Five years ago, I responded to a motorcycle accident.
											The rider had suffered critical, critical injuries.
											As I assessed him, I realized that there was nothing
											that could be done for him,
											and like so many other cases,
he looked me in the eye
											and asked that question: ""Am I going to die?""
											In that moment, I decided to do something different.
											I decided to tell him the truth.
											I decided to tell him that he was going to die
											and that there was nothing I could do for him.
											His reaction shocked me to this day.
											He simply laid back and had a look
											of acceptance on his face.
											He was not met with that terror or fear
											that I thought he would be.
											He simply laid there, and as I looked into his eyes,
											I saw inner peace and acceptance.
											From that moment forward, I decided
											it was not my place to comfort the dying with my lies.
											Having responded to many cases since then
											where patients were in their last moments
											and there was nothing I could do for them,
											in almost every case,
											they have all had the same reaction to the truth,
											of inner peace and acceptance.
											In fact, there are three patterns
											I have observed in all these cases.
									","
											Tudo isso mudou com um incidente.
											Há cinco anos, 
acorri a um acidente de moto.
											O condutor sofrera 
ferimentos muito críticos.
											Quando o assisti, 
percebi que não havia nada
											que pudesse ser feito por ele.
											Como em muitos outros casos, 
ele olhou-me nos olhos
											e fez a pergunta:
											""Vou morrer?""
											Nesse momento, 
decidi fazer uma coisa diferente.
											Decidi dizer-lhe a verdade.
											Decidi dizer-lhe que ele ia morrer
											e que eu não podia fazer nada por ele.
											A reação dele ainda hoje me choca.
											Recostou-se e ficou com uma expressão 
de aceitação no rosto.
											Não foi tomado pelo terror ou medo
											que eu julgava que ele teria.
											Ficou ali deitado e, 
quando olhei para os olhos dele,
											vi neles paz interior e aceitação.
											A partir daquele momento,
											decidi que não devia confortar 
os moribundos com mentiras.
											Tenho acorrido a muitos casos, desde então,
											em que os pacientes 
estavam nos últimos momentos,
											e não havia nada 
que eu pudesse fazer por eles.
											Em quase todos os casos,
											tiveram a mesma reação à verdade,
											de paz interior e aceitação.
											Com efeito, há três padrões
											que tenho observado em todos estes casos.
									","
											Tout cela a changé
lors d'un certain incident.
											Il y a cinq ans, je suis intervenu
lors d'un accident de moto.
											Le motard avait subi
de très graves blessures.
											En m'occupant de lui, 
je me suis rendu compte
											que je ne pouvais
plus rien faire pour lui,
											et comme lors de tant d'autres cas,
											il m'a regardé et m'a demandé :
« Est-ce que je vais mourir ? »
											À ce moment-là, j'ai décidé 
de faire les choses différemment.
											J'ai décidé de lui dire la vérité.
											J'ai décidé de lui dire
qu'il allait mourir
											et que je ne pouvais
plus rien faire pour lui.
											Je suis encore bouleversé par sa réaction.
											Il s'est simplement détendu avec
un air d'acceptation sur son visage.
											Il n'a pas été envahi par cette peur
dont je pensais qu'il serait victime.
											Il est simplement resté là,
et en regardant dans ses yeux,
											j'ai pu voir de la paix intérieure
et de l'acceptation.
											À partir de ce moment-là,
											j'ai décidé que ce n'était pas mon rôle
											de consoler les mourants
avec mes mensonges.
											M'étant depuis occupé
de nombreux autres cas
											où les patients vivaient
leurs derniers instants
											et où je ne pouvais plus rien pour eux,
											dans presque tous les cas,
											ils ont tous eu cette même réaction
face à la vérité,
											de paix intérieure et d'acceptation.
											En fait, j'ai pu observer trois 
scénarios différents dans ces cas-là.
									","
											Das alles änderte sich mit einem Vorfall.
											Vor fünf Jahren wurde ich zu 
einem Motorradunfall gerufen.
											Der Fahrer war lebensgefährlich verletzt.
											Während seiner Untersuchung 
wurde mir klar,
											dass ich nichts mehr für ihn tun konnte,
											und wie in so vielen anderen Fällen
sah er mir in die Augen
											und stellte die Frage: 
""Werde ich jetzt sterben?""
											In diesem Augenblick beschloss ich,
es anders zu machen.
											Ich beschloss, ihm die Wahrheit zu sagen.
											Ich beschloss, ihm zu sagen, 
dass er sterben würde
											und es nichts gab, 
was ich für ihn tun könnte.
											Seine Reaktion erschüttert mich 
noch heute.
											Er lehnte sich einfach zurück
											mit einem Ausdruck von 
Akzeptanz auf seinem Gesicht.
											Weder Angst noch Schrecken überkamen ihn,
											wie ich befürchtet hatte.
											Er lag einfach nur da 
und als ich ihm in die Augen sah,
											waren da nur innerer Frieden 
und Akzeptanz.
											Von diesem Moment an beschloss ich,
											dass es nicht meine Aufgabe war,
Sterbende mit meinen Lügen zu beruhigen.
											Seitdem hatte ich viele Fälle,
											in denen Patienten nur noch
Minuten zu leben hatten
											und ich nichts mehr für sie tun konnte,
											und in nahezu jedem Fall
											reagierten sie auf die Wahrheit 
immer wieder
											mit innerem Frieden und Akzeptanz.
											Genau genommen gibt es drei Muster,
											die ich in diesen Fällen beobachtet habe.
									",“Am I dying?” The honest answer.,Matthew O'Reilly,5:33,"death,health,medicine"
"
","
","
","
",“Am I dying?” The honest answer.,Matthew O'Reilly,5:33,"death,health,medicine"
"
											The first pattern always kind of shocked me.
											Regardless of religious belief or cultural background,
											there's a need for forgiveness.
											Whether they call it sin
											or they simply say they have a regret,
											their guilt is universal.
											I had once cared for an elderly gentleman
											who was having a massive heart attack.
											As I prepared myself and my equipment
											for his imminent cardiac arrest,
											I began to tell the patient of his imminent demise.
											He already knew by my tone
of voice and body language.
											As I placed the defibrillator pads on his chest,
											prepping for what was going to happen,
											he looked me in the eye and said,
											""I wish I had spent more time with
my children and grandchildren
											instead of being selfish with my time.""
											Faced with imminent death,
											all he wanted was forgiveness.
									","
											O primeiro padrão sempre me chocou.
											Independentemente da crença religiosa 
ou antecedentes culturais,
											há uma necessidade de perdão.
											Quer lhe chamem pecado
											ou digam simplesmente que lamentam,
											a sua culpa é universal.
											Uma vez tratei dum senhor idoso
											que estava a ter um forte ataque cardíaco.
											Enquanto eu me preparava 
e ao meu equipamento
											para a iminente paragem cardíaca,
											comecei a falar ao paciente 
da sua morte iminente.
											Ele já percebera, pelo meu tom de voz 
e linguagem corporal.
											Enquanto punha as placas 
do desfibrilhador no peito dele,
											preparando-me para o que ia acontecer,
											ele olhou-me nos olhos e disse:
											""Quem me dera ter passado mais tempo 
com os meus filhos e netos
											""em vez de ter sido egoísta 
com o meu tempo"".
											Perante a morte iminente,
											só desejava perdão.
									","
											Le premier scénario m'a toujours
un peu bouleversé.
											Quelle que soit leur croyance religieuse,
ou leur milieu d'origine,
											ils ont tous un besoin de pardon.
											Qu'ils appellent ça un péché
											ou qu'ils disent simplement
regretter quelque chose,
											leur culpabilité est universelle.
											J'ai pris soin d'un homme âgé
											qui faisait alors une 
attaque cardiaque terrible.
											Alors que je me préparais
avec mon équipement
											pour son arrêt cardiaque imminent,
											j'ai commencé à annoncer au patient
que son décès était proche.
											Par ma voix et mon langage corporel,
il était déjà au courant.
											Alors que je plaçais
le défibrillateur sur son torse,
											me tenant prêt pour ce qui allait arriver,
											il m'a alors regardé et m'a dit :
											« J'aurais dû plus profiter 
de mes enfants et petits-enfants,
											au lieu de garder ce temps
pour moi-même. »
											Face à la mort imminente,
											tout ce qu'il souhaitait,
c'était le pardon.
									","
											Das erste Muster erschreckt mich 
jedes Mal ein wenig.
											Unabhängig von Religion 
oder kulturellem Hintergrund
											gibt es ein Bedürfnis nach Vergebung.
											Ob sie es Sünde nennen
											oder einfach nur etwas bereuen,
											ihr Schuldgefühl ist das gleiche.
											Einmal kam ich 
zu einem älteren Herrn,
											der gerade einen 
schweren Herzinfarkt hatte.
											Während ich mich und meine Ausrüstung
											für seinen drohenden 
Herzstillstand vorbereitete,
											begann ich dem Patienten von seinem
bevorstehenden Tod zu erzählen.
											Er wusste es bereits aufgrund
meiner Stimme und Körpersprache.
											Als ich ihm den Defibrillator 
auf die Brust legte,
											in Vorbereitung auf das, 
was passieren würde,
											sah er mir in die Augen und sagte:
											""Ich wünschte, ich hätte mehr Zeit
für meine Kinder und Enkel gehabt,
											statt meine Zeit nur für mich zu nutzen.""
											Im Angesicht des bevorstehenden Todes
											war alles, was er wollte, Vergebung.
									",“Am I dying?” The honest answer.,Matthew O'Reilly,5:33,"death,health,medicine"
