en,tr,title,speaker,duration,tags
"
","
",How students of color confront impostor syndrome,Dena Simmons,10:20,"children,family,education,community,fear,inequality,identity,motivation,society,personal growth,teaching,race"
"
											So, my journey began
in the Bronx, New York,
											in a one-bedroom apartment,
											with my two sisters and immigrant mother.
											I loved our neighborhood.
											It was lively.
											There was all this merengue blasting,
											neighbors socializing on building stoops
											and animated conversations
over domino playing.
											It was home,
											and it was sweet.
											But it wasn't simple.
											In fact, everyone at school
knew the block where we lived,
											because it was where people came
to buy weed and other drugs.
											And with drug-dealing comes conflict,
											so we often went to sleep
to the sound of gunshots.
									","
											Maceram Bronx, New York'da
											tek odalı bir dairede
											iki kız kardeşim ve
muhacir annemle başladı.
											Mahallemizi sevdim.
											Hayat doluydu.
											Her zaman bu merenge patlaması,
											inşaat alanlarında sosyalleşen komşular ve
											domino oynarken canlandırılan
sohbetler vardı.
											Yuvaydı
											ve sevimliydi.
											Ama sade değildi.
											Aslında yaşadığımız binayı okuldaki
herkes biliyordu,
											çünkü orası insanların gelip esrar ve
diğer uyuşturucuları alabildikleri yerdi.
											Ve uyuşturucu satışında zıtlık çıkınca,
											çoğunlukla silah sesleriyle uyurduk.
									",How students of color confront impostor syndrome,Dena Simmons,10:20,"children,family,education,community,fear,inequality,identity,motivation,society,personal growth,teaching,race"
"
","
",How students of color confront impostor syndrome,Dena Simmons,10:20,"children,family,education,community,fear,inequality,identity,motivation,society,personal growth,teaching,race"
"
											I spent much of my childhood worried,
											worried about our safety.
											And so did our mother.
											She worried that the violence we witnessed
would overtake our lives;
											that our poverty meant
											that the neighbors with whom
we lived and shared space
											would harm us.
											Our entire life was in the Bronx,
											but my mother's anxiety
spurred her into action,
											and soon we were driving
so fast to Connecticut —
									","
											Çocukluğumun çoğu zamanını
endişelenerek geçirdim,
											güvenliğimiz hakkında endişelenerek.
											Ve annemiz de öyleydi.
											Şahit olduğumuz şiddetin hayatlarımızı
ele geçirmesinden endişelendi;
											yoksulluğumuz demek oluyordu ki
											birlikte yaşadığımız ve 
alan paylaştığımız komşularımız
											bize zarar verirdi.
											Tüm hayatımız Bronx'daydı,
											ancak annemin endişesi onu
harekete geçirdi
											ve sonunda kaçarcasına
Connecticut'a gittik —
									",How students of color confront impostor syndrome,Dena Simmons,10:20,"children,family,education,community,fear,inequality,identity,motivation,society,personal growth,teaching,race"
"
","
",How students of color confront impostor syndrome,Dena Simmons,10:20,"children,family,education,community,fear,inequality,identity,motivation,society,personal growth,teaching,race"
"
											(Laughter)
									","
											(Gülüşmeler)
									",How students of color confront impostor syndrome,Dena Simmons,10:20,"children,family,education,community,fear,inequality,identity,motivation,society,personal growth,teaching,race"
"
","
",How students of color confront impostor syndrome,Dena Simmons,10:20,"children,family,education,community,fear,inequality,identity,motivation,society,personal growth,teaching,race"
"
											to boarding school campuses,
with full scholarships in tow.
											Man, don't underestimate
the power of a mother
											determined to keep her children safe.
									","
											yanında tam bursla yatılı okul kampüsüne.
											Arkadaşlar, çocuğunun güvenliğini 
sağlamaya azmetmiş
											bir annenin gücünü küçümsemeyin.
									",How students of color confront impostor syndrome,Dena Simmons,10:20,"children,family,education,community,fear,inequality,identity,motivation,society,personal growth,teaching,race"
"
","
",How students of color confront impostor syndrome,Dena Simmons,10:20,"children,family,education,community,fear,inequality,identity,motivation,society,personal growth,teaching,race"
"
											(Cheers)
											(Applause)
									","
											(Tezahüratlar)
											(Alkışlar)
									",How students of color confront impostor syndrome,Dena Simmons,10:20,"children,family,education,community,fear,inequality,identity,motivation,society,personal growth,teaching,race"
"
","
",How students of color confront impostor syndrome,Dena Simmons,10:20,"children,family,education,community,fear,inequality,identity,motivation,society,personal growth,teaching,race"
"
											At boarding school,
											for the first time,
											I was able to sleep without worry.
											I could leave my dorm room unlocked,
											walk barefoot in the grass,
											and look up to see
a night sky full of stars.
											Happy novelties.
									","
											Yatılı okulda,
											ilk defa,
											endişelenmeden uyuyabildim.
											Yatakhanemin kapısını 
kilitsiz bırakabiliyor,
											çimlerde yalın ayak yürüyebiliyor
											ve yıldızlarla dolu bir gökyüzü
görmek için yukarı bakabiliyordum.
											Mutlu yenilikler.
									",How students of color confront impostor syndrome,Dena Simmons,10:20,"children,family,education,community,fear,inequality,identity,motivation,society,personal growth,teaching,race"
"
","
",How students of color confront impostor syndrome,Dena Simmons,10:20,"children,family,education,community,fear,inequality,identity,motivation,society,personal growth,teaching,race"
"
											But there were other novelties as well.
											Very quickly, I felt like I didn't belong.
											I learned that I didn't speak
the right way,
											and to demonstrate
the proper ways of speaking,
											my teachers gave me
frequent lessons, in public,
											on the appropriate way
to enunciate certain words.
									","
											Ancak başka yenilikler de vardı.
											Aniden, oraya ait olmadığımı hissettim.
											Doğru şekilde konuşmadığımı öğrendim
											ve doğru konuşma yollarını 
göstermek için
											öğretmenlerim insanların 
içinde bana sık sık
											belirli kelimelerin nasıl telaffuz
edileceğini öğretiyorlardı.
									",How students of color confront impostor syndrome,Dena Simmons,10:20,"children,family,education,community,fear,inequality,identity,motivation,society,personal growth,teaching,race"
"
","
",How students of color confront impostor syndrome,Dena Simmons,10:20,"children,family,education,community,fear,inequality,identity,motivation,society,personal growth,teaching,race"
"
											A teacher once instructed me
in the hallway:
											""Aaaaaas-king.""
											She said this loudly.
											""Dena, it's not 'axing,'
like you're running around with an axe.
											That's silly.""
									","
											Bir öğretmen bana bir kere
koridorda öğretti:
											""aaaas-king"" (sormak).
											Bunu sesli söyledi.
											""Dena, etrafta bir sopayla
koşturman gibi 'sopalamak' değil.
											Bu salakça.""
									",How students of color confront impostor syndrome,Dena Simmons,10:20,"children,family,education,community,fear,inequality,identity,motivation,society,personal growth,teaching,race"
"
","
",How students of color confront impostor syndrome,Dena Simmons,10:20,"children,family,education,community,fear,inequality,identity,motivation,society,personal growth,teaching,race"
"
											Now at this point, you can imagine
the snickers of my classmates,
											but she continued:
											""Think about breaking the word
into 'ass' and 'king,'
											and then put the two together
to say it correctly —
											'Asking.'""
									","
											Şimdi bu noktada, sınıf arkadaşlarımın
kıs kıs gülmelerini hayal edebilirsiniz,
											ama o devam etti:
											""Kelimeyi 'ass' ve 'king' 
olarak ayırdığımızı düşün
											ve sonra doğru söylemek için
ikisini birleştir—
											'Asking.'"" (sormak)
									",How students of color confront impostor syndrome,Dena Simmons,10:20,"children,family,education,community,fear,inequality,identity,motivation,society,personal growth,teaching,race"
"
","
",How students of color confront impostor syndrome,Dena Simmons,10:20,"children,family,education,community,fear,inequality,identity,motivation,society,personal growth,teaching,race"
