en,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Sculptures that’d be at home in the deep sea,Shih Chieh Huang,5:14,"TED Fellows,art,oceans"
"
											I was born in Taiwan.
											I grew up surrounded by
											different types of hardware stores,
											and I like going to night markets.
											I love the energy of the night markets,
											the colors, the lights, the toys,
											and all the unexpected things I find every time I go,
											things like watermelon with straw antennas
											or puppies with mohawks.
											When I was growing up, I liked taking toys apart,
											any kind of toys I'd find around the house,
											like my brother's BB gun when he's not home.
									","
											Nasci em Taiwan.
											Cresci cercado de
											diferentes tipos de lojas de ferragens
											e gosto de ir aos mercados noturnos.
											Gosto da energia dos mercados noturnos,
											das cores, das luzes, dos brinquedos
											e de todas as coisas inesperadas 
que encontro sempre que lá vou,
											coisas como uma melancia 
com antenas de palhinhas,
											ou cãezinhos com cristas à moicano.
											Quando era criança, 
gostava de desmontar brinquedos,
											qualquer brinquedo 
que encontrava lá em casa,
											como a pistola do meu irmão, 
quando ele não estava em casa.
									","
											Tayvan'da doğdum.
											Farklı türde hırdavat dükkânlarının
											arasında büyüdüm
											ve gece pazarlarına gitmeyi severim.
											Gece pazarlarının enerjisini seviyorum,
											renkleri, ışıkları, oyuncakları
											ve her gittiğim seferde bulduğum beklenmedik şeyleri,
											pipet antenli karpuz
											veya mohikan saçlı yavru köpekler gibi şeyler.
											Küçükken oyuncakları parçalarına ayırmayı severdim,
											evin içinde bulduğum herhangi bir çeşit oyuncağı,
											mesela evde olmadığında erkek kardeşimin hava tüfeğini.
									","
											Je suis né à Taïwan.
											J'ai grandi entouré de
											différents types de quincailleries
											et j'aime aller aux marchés la nuit.
											J'aime l'énergie de ces marchés,
											c'est à dire les couleurs, 
les lumières, les jouets
											et toutes les choses inattendues 
que je trouve chaque fois j'y vais,
											les choses comme une pastèque
avec antennes de paille
											ou des chiots avec
une crête iroquoise.
											Quand j'étais jeune,
j'aimais démonter les jouets.
											Toutes sortes de jouets 
que je trouvais à la maison
											comme le pistolet-jouet de mon frère
quand il n'était pas à la maison.
									","
											Ich wurde in Taiwan geboren.
											Ich wuchs auf
											umgeben von verschiedenen 
Arten von Baumärkten.
											Ich gehe gern auf Nachtmärkte.
											Ich liebe die Energie der Nachtmärkte,
											die Farben, die Lichter, die Spielwaren
											und all die unerwarteten Dinge, 
die ich jedes Mal finde.
											Dinge wie Wassermelonen 
mit Stroh-Antennen
											oder Welpen mit Irokesenfrisur.
											Als ich aufwuchs, nahm ich
gerne Spielzeug auseinander —
											jedes beliebige, das ich im Haus fand,
											wie die Pistole meines Bruders, 
wenn er nicht da war.
									",Sculptures that’d be at home in the deep sea,Shih Chieh Huang,5:14,"TED Fellows,art,oceans"
"
","
","
","
","
",Sculptures that’d be at home in the deep sea,Shih Chieh Huang,5:14,"TED Fellows,art,oceans"
"
											I also liked to make environments
											for people to explore and play.
											In these early installations,
											I would take plastic sheets, plastic bags,
											and things I would find in the hardware store
											or around the house.
											I would take things like highlighter pen,
											mix it with water, pump it through plastic tubing,
											creating these glowing circulatory systems
											for people to walk through and enjoy.
											I like these materials because of the way they look,
											the way they feel, and they're very affordable.
									","
											Também gostava de criar ambientes
											para as pessoas explorarem e brincarem.
											Nessas instalações iniciais,
											agarrava em chapas de plástico, 
sacos de plástico,
											e coisas que encontrasse
na loja de ferragens
											ou lá em casa.
											Pegava em objetos como
marcadores fluorescentes,
											misturava a tinta com água, 
injetava-a em tubos de plástico,
											criando sistemas circulatórios brilhantes
											para as pessoas atravessarem 
e desfrutarem.
											Gosto destes materiais 
por causa do aspeto que têm,
											da sua textura e porque são muito baratos.
									","
											Aynı zamanda insanların keşfedip oynaması için
											ortamlar yaratmayı sevdim.
											İlk enstalasyonlarda,
											plastik tabakaları, plastik torbaları
											ve hırdavatçıda ya da evin içinde bulduğum
											şeyleri kullanırdım.
											Fosforlu kalem gibi şeyleri alıp
											suyla karıştırırdım, plastik borulara pompalardım,
											insanların içinden geçip eğlendiği
											parlak dolaşım sistemleri yaratırdım.
											Bu materyalleri görünüşleri,
											hissettirdikleri ve çok ucuz olmaları sebebiyle seviyorum.
									","
											Aussi j'aimais créer des environnements
											pour que les gens puissent 
les explorer et s'y amuser.
											Dans ces premières installations,
											je prenais des feuilles 
et des sacs en plastique
											et des choses que je trouvais
dans la quincaillerie
											ou autour de la maison.
											Je prenais par exemple
l'encre d'un surligneur,
											la combinais avec de l'eau, la pompais
à travers un tube en plastique,
											ce qui créait ces systèmes 
circulatoires brillants
											pour que les gens puissent 
les traverser et s'amuser.
											J'aime ces matériaux à cause
de leur apparence,
											leur texture et en plus
ils sont très abordables.
									","
											Ich gestaltete gerne Umgebungen,
											in denen Menschen forschen
und spielen können.
											Für diese frühen Installationen
											nahm ich Kunststoffblätter, 
Kunststoffbeutel
											und Dinge, die ich in Baumärkten
											oder rund ums Haus fand.
											Ich nahm zum Beispiel einen Textmarker,
											mischte ihn mit Wasser, 
pumpte es durch einen Plastikschlauch
											und erschuf so 
leuchtende Kreislaufsysteme,
											die Menschen betreten 
und genießen konnten.
											Ich mag diese Materialien 
wegen ihres Aussehens
											wie sie sich anfühlen, 
und weil sie sehr günstig sind.
									",Sculptures that’d be at home in the deep sea,Shih Chieh Huang,5:14,"TED Fellows,art,oceans"
"
","
","
","
","
",Sculptures that’d be at home in the deep sea,Shih Chieh Huang,5:14,"TED Fellows,art,oceans"
"
											I also liked to make devices
that work with body parts.
											I would take camera LED lights
											and a bungee cord and strap it on my waist
											and I would videotape my belly button,
											get a different perspective,
											and see what it does.
											(Laughter)
									","
											Também gostava de fazer aparelhos 
que funcionam com partes do corpo.
											Agarrava em luzes LED de câmaras
											e uma corda elástica 
e enrolava-a à cintura.
											e filmava o meu umbigo,
											sob diversas perspetivas
											para ver o que é que fazia.
											(Risos)
									","
											Aynı zamanda vücudun parçaları ile çalışan cihazlar yapmayı da sevdim.
											Kamera LED lambasını
											ve esnek bir halat alıp belime bağlardım,
											göbek deliğimi kameraya çekerdim,
											farklı bir perspektif bulup
											ne yaptığına bakardım.
											(Gülüşmeler)
									","
											Aussi j'aimais faire des appareils 
qui fonctionnent avec les parties du corps
											Je prenais des lumières LED de caméras
											et une corde élastique et les 
attachais autour de la taille.
											et je m'enregistrais en vidéo le nombril,
											pour obtenir une perspective différente,
											et pour voir ce qu'il fait.
											(Rires)
									","
											Ich machte Geräte, 
die mit Körperteilen arbeiten.
											Ich nahm LED-Kameraleuchten
											und ein Bungee-Seil,
gurtete sie an meine Taille
											und nahm meinen Bauchnabel auf,
											um eine neue Sichtweise zu bekommen
											und zu sehen, was er tut.
											(Lachen)
									",Sculptures that’d be at home in the deep sea,Shih Chieh Huang,5:14,"TED Fellows,art,oceans"
"
","
","
","
","
",Sculptures that’d be at home in the deep sea,Shih Chieh Huang,5:14,"TED Fellows,art,oceans"
"
											I also like to modify household appliances.
											This is an automatic night light.
											Some of you might have them at home.
											I would cut out the light sensor,
											add an extension line,
											and use modeling clay,
											stick it onto the television,
											and then I would videotape my eye,
											and using the dark part of my eye
											tricking the sensor into thinking it's night time,
											so you turn on the lightbulb.
											The white of the eye and the eyelid
											will trick the sensor into thinking it's daytime,
											and it will shut off the light.
									","
											Também gosto de modificar
eletrodomésticos.
											Isto é uma luz noturna automática.
											Talvez haja aqui quem as tenha em casa.
											Eu cortava o sensor de luz,
											acrescentava uma extensão,
											usava barro de modelar
											para a colar na televisão,
											e depois filmava o meu olho em vídeo
											e usava a parte escura do olho
											para enganar o sensor, 
fazendo-o pensar que era noite
											para ele acender a lâmpada.
											O branco do olho e a pálpebra
											enganam o sensor e 
este pensa que é dia
											e apaga a luz.
									","
											Aynı zamanda ev aletlerini değiştirmeyi severim.
											Bu otomatik bir gece lambası.
											Bazılarınızın evinde olabilir.
											Işık sensörünü çıkarıp,
											uzatma kablosu ekler
											ve oyun hamuru ile
											televizyona yapıştırırdım
											ve sonra gözümü kameraya çekerdim,
											gözümün koyu kısmıyla
											sensörü kandırarak gece olduğunu sanmasını sağlardım,
											böylece ampül yanmış olurdu.
											Gözün beyaz kısmı ve göz kapağı da
											sensörü gündüz vakti diye kandıracak
											ve ışıkları söndürecekti.
									","
											Aussi j'aime modifier 
les appareils ménagers.
											Voici une veilleuse automatique.
											Il se pourrait que certains d'entre vous
en aient une à la maison.
											je découpais le détecteur de lumière
											je mettais une rallonge
											et j'utilisais de la pâte à modeler pour
											l'attacher à la télévision
											et puis je filmais mon œil
											et utilisant la partie sombre de mon œil
											je roulais le détecteur pour lui faire 
croire que c'était la nuit,
											alors on allume l'ampoule
											La partie blanche de l’œil et la paupière
											tromperont le détecteur
pour qu'il pense que c'est la nuit
											et donc éteindra la lumière.
									","
											Ich bastle auch gerne an Haushaltsgeräten.
											Dies ist ein Nachtlicht.
											Manche benutzen es zu Hause.
											Ich schneide den Lichtsensor aus,
											füge eine Verlängerung hinzu
											und nutze eine Modelliermasse,
											um ihn auf den Fernseher zu kleben.
											Dann nahm ich mein Auge auf
											und täuschte mit dem 
dunklen Teil meines Auges
											dem Sensor vor, es wäre Nacht,
											damit sich die Glühbirne anschaltet.
											Das Weiß der Augen und die Augenlider
											lassen den Sensor denken, dass es Tag ist,
											darum wird er wird das Licht ausschalten.
									",Sculptures that’d be at home in the deep sea,Shih Chieh Huang,5:14,"TED Fellows,art,oceans"
"
","
","
","
","
",Sculptures that’d be at home in the deep sea,Shih Chieh Huang,5:14,"TED Fellows,art,oceans"
"
											I wanted to collect more different types of eyes,
											so I built this device using bicycle helmets,
											some lightbulbs and television sets.
											It would be easier for other
people to wear the helmet
											and record their eyes.
											This device allows me to symbolically
											extract other people's eyes,
											so I have a diversity of eyes to use
											for my other sculptures.
											This sculpture has four eyes.
											Each eye is controlling a different device.
											This eye is turning itself around in a television.
											This eye is inflating a plastic tube.
											This eye is watching a video
of another piece being made.
											And these two eyes are activating glowing water.
											Many of these pieces are later on shown
											in museums, biennials, triennial exhibitions
											around the world.
									","
											Queria juntar mais tipos 
diferentes de olhos,
											por isso, construí este aparelho 
com capacetes de ciclista,
											lâmpadas e aparelhos de televisão.
											Seria mais fácil para outras pessoas 
usar o capacete
											e gravar os seus olhos.
											Este aparelho permite-me, simbolicamente,
											extrair os olhos de outras pessoas,
											para que eu possa usar 
uma diversidade de olhos
											para as minhas outras esculturas.
											Esta escultura tem quatro olhos.
											Cada olho controla um aparelho diferente.
											Este olho anda à roda numa televisão.
											Este olho está a encher
um tubo de plástico.
											Este olho está a ver um vídeo 
de outra peça que está a ser feita.
											E estes dois olhos 
estão a ativar água luminosa.
											Muitas destas peças são depois exibidas
											em museus, exposições bienais e trienais
											no mundo inteiro.
									","
											Daha farklı tipte gözler toplamak istedim,
											bu yüzden bisiklet kaskı, birkaç lamba ve televizyon seti
											kullanarak bu cihazı yaptım.
											Diğer insanların kaskı giyip
											gözlerini kaydetmesi daha kolay olurdu.
											Bu cihaz diğer insanların gözlerini
											sembolik olarak görüntülememe izin veriyor,
											böylece diğer heykellerimde kullanmak üzere
											değişik çeşitte gözler oluyor.
											Bu heykelin dört gözü var.
											Her bir göz farklı cihazı kontrol ediyor.
											Bu göz televizyonda kendi etrafında dönüyor.
											Bu göz plastik bir tüp şişiriyor.
											Bu göz diğer bir parçanın yapılmasının videosunu seyrediyor.
											Ve iki göz de parlayan suyu aktif hâle getiriyor.
											Bu parçaların çoğu daha sonra dünyanın
											dört bir yanındaki müzelerde, bienallerde,
											trienal sergilerinde gösterilmektedir.
									","
											Je voulais collectionner
plus de sortes différentes d'yeux
											alors j'ai construit cet appareil
utilisant des casques de vélo,
											des ampoules et des téléviseurs.
											Il serait plus facile pour les autres gens
de porter le casque
											et de s'enregistrer les yeux eux-mêmes.
											Cet appareil me permet symboliquement,
											d'enlever les yeux des autres
											alors j'ai une variété d'yeux 
à utiliser
											pour mes autres sculptures.
											Cette sculpture a quatre yeux.
											Chaque œil contrôle un appareil différent.
											Cet œil se tourne autour de la télévision.
											Cet œil gonfle un tube en plastique.
											Cet œil regarde une vidéo
de la fabrication d'une autre œuvre.
											Et ces deux yeux activent
de l'eau lumineuse
											Beaucoup de ces œuvres plus tard 
seront exposées
											dans les musées, biennales, 
expositions triennales
											à travers le monde.
									","
											Ich wollte mehrere Arten 
von Augen sammeln,
											also baute ich dieses Gerät 
mit Fahrradhelmen,
											einigen Glühbirnen und Fernsehgeräten.
											Es wäre einfacher, 
wenn andere den Helm trügen
											um ihre Augen zu erfassen.
											Dieses Gerät ermöglicht es mir,
											die Augen anderer zu erfassen,
											und so kann ich verschiedene Augen
											für meine anderen Skulpturen benutzen.
											Diese Skulptur hat vier Augen.
											Jedes Auge steuert ein anderes Gerät.
											Dieses Auge dreht sich 
in einem Fernseher um sich selbst.

											Das Auge bläst eine Kunststoffröhre auf.
											Dieses Auge sieht ein Video an, 
in dem ein anderes Teil hergestellt wird.
											Und diese beide Augen 
aktivieren leuchtendes Wasser.
											Viele dieser Stücke werden später
											in Museen, Biennalen und Triennalen
											auf der ganzen Welt gezeigt.
									",Sculptures that’d be at home in the deep sea,Shih Chieh Huang,5:14,"TED Fellows,art,oceans"
