en,tr,title,speaker,duration,tags
"
","
",Why you should love gross science,Anna Rothschild,13:12,"science,nature,medicine,animals,health,biology,communication,children,human body,life,TEDx"
"
											Did you know that one
of the first fertility drugs
											was made from the pee of Catholic nuns,
											and that even the Pope got involved?
											So, this is totally true.
											Back in the 1950s, scientists knew
that when women enter menopause,
											they start releasing high levels
of fertility hormones in their urine.
											But there was this doctor
named Bruno Lunenfeld,
											who wondered if he could actually
isolate those hormones from the urine
											and use it to help women
who are having trouble getting pregnant.
											Obviously, the problem with this
was that in order to test this idea,
											he needed a lot of pee from older women.
											And that is not an easy thing to find.
											So he and his colleagues
got special permission from the Pope
											to collect gallons and gallons of urine
											from hundreds of older Catholic nuns.
											And in doing so,
											he actually isolated hormones
											that are still used to help women
get pregnant today,
											though now, they can be
synthesized in a lab,
											and gallons of pee aren't necessary.
									","
											İlk doğurganlık ilaçlarından birinin
											Katolik rahibelerin çişinden yapıldığını
											ve işin içinde Papa'nın da 
olduğunu biliyor muydunuz?
											Bu arada bu tamamıyla doğru.
											1950'lerde bilim insanları, 
kadınların menopoza girdiklerinde
											idrarlarında yüksek seviyede doğurganlık
hormonu salgıladıklarını fark ettiler.
											Bunlardan biri de bu hormonları
idrardan ayrıştırıp
											hamile kalamayan kadınlara 
yardım etmek için kullanmak isteyen
											Bruno Lunenfeld isimli bir doktordu.
											Yaşadığı sorun ise bu fikri 
sınamak adına ihtiyaç duyduğu idrarın
											yaşlı kadınlardan olması gerektiğiymiş.
											Eh, bu da öyle kolay 
bulunacak bir şey değil.
											Böylece Lunenberg ve meslektaşları,
Papa'nın özel izniyle
											yüzlerce yaşlı Katolik rahibeden
											litrelerce idrar toplamış.
											Bu sayede gerçekten de
											günümüzde hâlâ insanların gebe kalmalarına
											yardımcı olan hormonların
ayrıştırılmasını sağlamış.
											Gerçi şu an bu hormonlar 
laboratuvarlarda sentezlenebiliyor.
											Üstelik litrelerce idrara 
ihtiyaç duymadan.
									",Why you should love gross science,Anna Rothschild,13:12,"science,nature,medicine,animals,health,biology,communication,children,human body,life,TEDx"
"
","
",Why you should love gross science,Anna Rothschild,13:12,"science,nature,medicine,animals,health,biology,communication,children,human body,life,TEDx"
"
											So why am I standing up here,
											telling this wonderfully
intellectual audience about nun pee?
											Well, I'm a science journalist
and multimedia producer,
											who has always been
fascinated by gross stuff.
											So fascinated, in fact,
that I started a weekly YouTube series
											called ""Gross Science,""
											all about the slimy, smelly,
creepy underbelly
											of nature, medicine and technology.
											Now, I think most of us would agree
											that there's something
a little gross about pee.
											You know, it's something
that we don't really like to talk about,
											and we keep the act
of doing it very private.
											But when Lunenfeld
peered into the world of pee,
											he discovered something
deeply helpful to humanity.
									","
											O zaman ben neden oldukça 
entelektüel bir kalabalığın önünde
											rahibe idrarından bahsediyorum?
											Şöyle ki ben oldum olası 
iğrenç şeyler dikkatini çekmiş
											bir bilim gazetecisi 
ve multimedya yapımcısıyım.
											Hatta öylesine çekti ki
											""İğrenç Bilim"" adında 
doğanın, tıbbın ve teknolojinin
											en yapış yapış, kokuşmuş 
ve ürpertici kısımlarını ele aldığım
											bir Youtube serisine başladım.
											Bence çoğumuz idrarın 
biraz iğrenç geldiğini kabul edebiliriz.
											Bilirsiniz, pek de üzerine 
konuşmayı sevdiğimiz
											ya da açık bir şekilde 
icra ettiğimiz bir şey değildir.
											Ancak Lunenfeld idrar âlemini 
idrak etmeye niyetli olması sayesinde
											insanlığa büyük yararı 
dokunacak bir şey keşfetti.
									",Why you should love gross science,Anna Rothschild,13:12,"science,nature,medicine,animals,health,biology,communication,children,human body,life,TEDx"
"
","
",Why you should love gross science,Anna Rothschild,13:12,"science,nature,medicine,animals,health,biology,communication,children,human body,life,TEDx"
"
											And after a year and a half
of making my show,
											I can tell you that very often
when we explore the gross side of life,
											we find insights that we never
would have thought we'd find,
											and we even often reveal beauty
that we didn't think was there.
											I think it's important for us to talk
about gross things for a few reasons.
											So, first of all,
talking about gross stuff
											is a great tool for education,
											and it's an excellent way
to preserve curiosity.
											To explain what I mean,
											why don't I tell you a little bit
about what I was like as a child?
											So, I was what you might call a gross kid.
											In fact, my love of science itself
											began when my parents bought me
a slime chemistry set
											and was then only enhanced
											by doing gross experiments
in my sixth-grade biology class.
											We did things like, we swabbed
surfaces around our classroom
											and cultured the bacteria we'd collected,
											and we dissected owl pellets,
											which are these balls of material
that are undigested that owls barf up,
											and it's really kind of gross
and awesome and cool.
									","
											Programa başladığımdan beri geçen
bu bir buçuk yılın ardından
											şunu söyleyebilirim ki hayatın iğrenç
yanlarını keşfe çıktığımızda
											aklımıza dahi gelmeyecek 
bilgilere ulaşırız.
											Hatta çoğu zaman, farkında olmadığımız
güzellikleri ortaya çıkarırız.
											Bence iğrenç şeylerden söz etmemizin
önemli olmasının birkaç sebebi var.
											Öncelikle, iğrenç şeylerden söz etmek
											mükemmel bir eğitim aracıdır
											ve merakımızı canlı tutmanın
muhteşem bir yoludur.
											Demek istediğimi size nasıl bir çocuk
olduğumdan söz ederek açıklayayım.
											O iğrenç çocuklardan birisi
olduğumu söyleyebilirsiniz.
											Hatta bilime olan aşkım da
											ailemin bana bir slime 
kimya seti alması ile başladı
											ve altıncı sınıf biyoloji dersinde
											yaptığım iğrenç deneylerle
birlikte gittikçe arttı.
											Mesela sınıfımızdaki yüzeyleri
											pamukla silip topladığımız 
bakterilerden yenilerini üretirdik
											ve baykuş peletlerini kesip incelerdik.
											Pelet dediğimiz şey, baykuşların 
sindiremeyip kustukları yumaklar.
											Bu da gerçekten hem iğrenç 
hem de müthiş ve fiyakalıdır.
									",Why you should love gross science,Anna Rothschild,13:12,"science,nature,medicine,animals,health,biology,communication,children,human body,life,TEDx"
"
","
",Why you should love gross science,Anna Rothschild,13:12,"science,nature,medicine,animals,health,biology,communication,children,human body,life,TEDx"
"
											Now, the fact that I was obsessed
with gross stuff as a kid
											is not so revolutionary.
											You know, lots of kids
are really into gross things,
											like playing in dirt or collecting beetles
or eating their boogers.
											And why is that?
											I think really little kids
are like little explorers.
											They just want to experience
as much as they can
											and don't have any idea
about the relative acceptability
											of touching a ladybug versus a stinkbug.
											They just want to understand
how everything works
											and experience as much
of life as they can.
											And that is pure curiosity.
											But then adults step in,
											and we tell kids not to pick their noses
and not to touch the slugs or toads
											or whatever else they find
in the backyard,
											because those things are gross.
											And we do that in part
to keep kids safe, right?
											Like, maybe picking
your nose spreads germs
											and maybe touching that toad
will give you warts,
											even though I don't
actually think that's true.
											You should feel free to touch
as many toads as you want.
									","
											Çocukken iğrenç şeylere kafayı 
takmış olmam pek de devrim sayılmaz.
											Bilirsiniz, çoğu çocuk 
iğrenç şeylere ilgi duyar.
											Mesela çamurda oynar, 
böcek toplar ya da sümüklerini yer.
											Peki neden?
											Bence çok küçük çocuklar 
küçük kâşiflere benzerler.
											Yalnızca ellerinden geldiğince
deneyimlemek isterler
											ve yaptıklarının diğerlerine
nazaran uygun olmasına bakmazlar.
											Uğur böceğine dokunmakla 
süneye dokunmak gibi.
											Tek istedikleri her şeyin 
nasıl işlediğini anlamak
											ve yaşamı ellerinden geldiğince 
deneyimlemektir.
											İşte bu saf merak duygusudur.
											Ama biz büyükler gelir


											ve onlara burunlarını karıştırmamalarını 
ve salyangoz ya da kurbağalara
											ya da bahçede ne buldularsa
dokunmamalarını söyleriz.
											Çünkü bu tür şeyler iğrençtir.
											Bunları kısmen çocukları
korumak için yapıyoruz, değil mi?
											Mesela belki de burnunuzu 
karıştırmak mikrop yayıyordur
											ve belki de o kurbağaya
dokunursanız siğil çıkar
											ki bence aslında bu doğru değil.
											Kurbağalara gönlünüzce 
dokunabilmeniz gerekir.
									",Why you should love gross science,Anna Rothschild,13:12,"science,nature,medicine,animals,health,biology,communication,children,human body,life,TEDx"
"
","
",Why you should love gross science,Anna Rothschild,13:12,"science,nature,medicine,animals,health,biology,communication,children,human body,life,TEDx"
"
											So at a certain point,
when kids get a little bit older,
											there's this way
that engaging with gross stuff
											isn't just about curiosity,
											it's also about, sort of,
finding out where the limits are,
											pushing the boundaries of what's OK.
											So, lots of kids of a certain age
will have burping competitions
											or competitions to see
who can make the grossest face.
											And they do that in part because
it's a little bit transgressive, right?
									","
											Yani bir noktada çocuklar 
biraz büyüdüklerinde
											anlaşılır ki iğrenç şeylerle uğraşmak
sadece merak meselesi değildir.
											Bu aynı zamanda bir bakıma 
sınırları keşfetme meselesidir.
											Kabul görenin sınırlarını
zorlama meselesidir.
											Bu yüzden belli yaştaki 
birçok çocuk geyirme yarışmaları
											ya da kim en iğrenç suratı
yapacak yarışmaları yaparlar.
											Bunu da kısmen biraz sınıraşım unsuru
bulundurduğundan yaparlar, değil mi?
									",Why you should love gross science,Anna Rothschild,13:12,"science,nature,medicine,animals,health,biology,communication,children,human body,life,TEDx"
"
","
",Why you should love gross science,Anna Rothschild,13:12,"science,nature,medicine,animals,health,biology,communication,children,human body,life,TEDx"
