es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
",My wish: Help me stop pandemics,Larry Brilliant,25:50,"TED Prize,collaboration,disease,ebola,global issues,health,science,technology"
"
											Soy la persona más afortunada del mundo.
											Tuve la oportunidad de ver el último caso de viruela letal en el mundo.
											Estuve en India el año pasado
											y puede que haya visto el último caso de polio en el mundo.
											No hay nada que te haga sentir más, la bendición y el honor
											de trabajar en un programa como ese, que saber
											que algo tan horrible ya no existe.
											Así que, voy a decirles —(Aplausos)—
											así que, voy a enseñarles algunas fotos impactantes.
											Son duras de ver, pero deberían verlas con optimismo
											porque el horror de estas fotos será contrastado
											con saber que eso ya no existe.
									","
											Ben dünyadaki en şanslı kişiyim.
											Dünyadaki en son çiçek hastalığı vakasına şahit oldum.
											Geçen yıl Hindistanda'ydım,
											ve çocuk felcinin en sonuncusunu görmüş olabilirim.
											Sizi, şu an var olmayan bazı korkunç şeylerden kurtaran, bunun gibi
											kutsal ve onurlu işte çalışmaktan
											daha iyi hissettirecek birşey yoktur.
											Bu yüzden, diyeceğim şu ki — (Alkışlar) —
											bu yüzden, size birkaç pis resim göstereceğim.
											İzlemesi güç fakat ama onlara iyimser bakmanız gerekir
											çünkü resimlerdeki korkunç şeyler artık onların
											var olmadığı şendlendirici bir gerçek ile eşleşirler.
									","
											Je suis l'homme le plus chanceux du monde.
											J'ai pu voir le dernier cas de variole mortelle dans le monde.
											J'étais en Inde l'an dernier,
											Et j'ai peut-être vu les derniers cas de polio dans le monde.
											Rien ne peut vous rendre plus conscient — la bénédiction et l'honneur
											de travailler dans un programme comme celui-ci que de savoir
											que quelque chose d'aussi horrible n'existe plus.
											Donc, je vais vous dire — (Applaudissements) —
											donc, je vais vous montrer de vilaines images.
											Elles sont difficiles à regarder, mais vous devriez les regarder avec optimisme
											parce que l'horreur de ces images sera associée
											au réconfort de savoir qu'elles n'existent plus.
									","
											Ich bin der glücklichste Mann der Welt.
											Ich habe den letzten Fall von tödlichen Pocken auf der Welt gesehen.
											Im vergangenen Jahr war ich in Indien
											und habe dort vielleicht die letzten Fälle von Polio gesehen.
											Es gibt nichts was einen mehr – den Segen und die Ehre spüren lässt,
											in einem Programm wie diesem zu arbeiten als zu wissen,
											dass etwas so furchtbares nicht mehr existiert.
											Also werde ich erzählen – (Applaus)
											ich werde Ihnen einige schlimme Bilder zeigen.
											Sie sind schwierig anzusehen, aber Sie sollten sie mit Optimismus betrachten,
											denn der Schrecken dieser Bilder wird durch das erfeuliche Wissen
											aufgewogen werden, dass es sie heute nicht mehr gibt.
									",My wish: Help me stop pandemics,Larry Brilliant,25:50,"TED Prize,collaboration,disease,ebola,global issues,health,science,technology"
"
","
","
","
",My wish: Help me stop pandemics,Larry Brilliant,25:50,"TED Prize,collaboration,disease,ebola,global issues,health,science,technology"
"
											Pero, primero voy a contarles un poco acerca de mi viaje.
											Mi formación no es, exactamente, convencional
											como podrían esperar.
											Cuando era un interno en San Francisco,
											supe acerca de un grupo de Nativos Americanos
											que habían tomado la Isla de Alcatraz,
											y de una Nativa Americana que quería dar a luz allí,
											y ningún médico quería ir a ayudarla.
											Yo fui a Alcatraz y viví en la isla durante varias semanas.
											Ella dio a luz, yo la asistí, me fui de la isla,
											volví a San Francisco y toda la prensa quería hablar conmigo
											porque mis tres semanas en la isla me habían convertido en un experto en asuntos indígenas.
									","
											Ama öncelikle size yolculuğumdan bahsedeceğim.
											Geçmişim sizin umduğunuz gibi bilinen tıbbi eğitimimden
											biraz farklı.
											San Fransisico'da stajyerken,
											Alcatraz adasını ele geçiren yerli
											Amerikan'ları ve orda çocuklarınını
											doğurmak isteyen bir yerlinin yardımına hiçbir
											doktorun gelmediğini duydum.
											Alcatraz'a gittim ve birkaç hafta o adada yaşadım.
											Bebeğini doğurdu, kucağıma bebeği aldım ve adadan ayrıldım
											San Francisco'da indim ve basın benimle görüşmek istedi
											çünkü adaki üç hafta beni Hindistan ilişkilerinde uzman yaptı.
									","
											Mais d'abord je vais vous parler un peu de ma propre expérience.
											Ma formation n'est pas exactement une formation médicale conventionnelle
											à laquelle vous pourriez vous attendre.
											Quand j'étais interne à San Francisco,
											j'ai entendu parler d'un groupe d'Amérindiens
											qui s'étaient emparés de l'île d'Alcatraz,
											et d'une Amérindienne qui voulait accoucher sur cette île,
											et aucun autre docteur ne voulait aller l'aider à accoucher.
											Je suis allé à Alcatraz, et j'ai vécu sur l'île pendant plusieurs semaines.
											Elle a accouché, j'ai pris le bébé, j'ai quitté l'île,
											J'ai débarqué à San Francisco, et tous les journalistes voulaient me parler
											parce que mes trois semaines sur l'île avaient fait de moi un expert en affaires indiennes.
									","
											Aber als erstes werde ich Ihnen etwas über meine eigene Reise erzählen.
											Ich habe nicht wirklich eine konventionelle medizinische Ausbildung genossen,
											wie Sie vielleicht erwarten würden.
											Als ich in San Francisco Assistenzarzt war,
											hörte ich von einer Gruppe amerikanischer Ureinwohner,
											welche die Insel Alcatraz übernommen hatten,
											und eine ihrer Frauen, die auf der Insel ein Kind zur Welt bringen sollte,
											aber kein anderer Arzt wollte hingehen und ihr bei der Geburt helfen.
											Ich ging nach Alcatraz und lebte für einige Wochen auf der Insel.
											Sie gebar ihr Kind, ich brachte es auf die Welt und verliess die Insel.
											Als ich in San Francisco landete, wollte eine Menge Presse mit mir sprechen,
											denn drei Wochen auf der Insel hatten mich zu einem Experten für alle Indianerfragen gemacht.
									",My wish: Help me stop pandemics,Larry Brilliant,25:50,"TED Prize,collaboration,disease,ebola,global issues,health,science,technology"
"
","
","
","
",My wish: Help me stop pandemics,Larry Brilliant,25:50,"TED Prize,collaboration,disease,ebola,global issues,health,science,technology"
"
											Aparecí en todos los programas de televisión.
											Alguien me vio en televisión, me llamaron, y me preguntaron
											si me gustaría actuar en una película interpretando un joven médico
											de un grupo de estrellas de rock que viajaban en bus
											desde San Francisco hasta Inglaterra. Y yo acepté,
											y me convertí en el médico de una película horrorosa
											titulada ""Medicine Ball Caravan.""
											Ustedes saben de los 60,
											o te subes al bus o no estás en el bus.
											Yo estaba en el bus. Mi esposa y yo a los 37 años nos subimos al bus.
											Nuestro viaje en bus nos llevó desde San Francisco hasta Londres.
											Nos cambiamos de buses en el gran charco. De ahí, tomamos dos buses más
											y manejamos a través de Turquía e Irán, Afganistán,
											por el paso Khyber hacia Pakistán, como cualquier otro médico joven.
											Estos somos nosotros en el paso Khyber y ese es nuestro bus.
											Tuvimos algunas dificultades para sobrepasar el paso Khyber,
											pero terminamos en la India.
											Y, entonces, como todos los de nuestra generación,
											fuimos a vivir a un monasterio himalayo.
									","
											Bir televizyon programında benimle dalga geçildi.
											Televizyonda beni gören biri beni aradı ve bana bir filmde
											San Francisco'dan İngiltere'ye giden bir otobüs
											gezinti yapan bir grup rock and roll yıldızı konulu bir filmde
											genç bir doktor rolünde oynamak isteyeceğimi sordu.
											Böylece Medicine Ball Caravan (Sağlık Topu Karavanı)
											adlı oldukça korkunç bir filmde doktor oldum.
											Şimdi 60lardan biliyoruz ki
											otobüsün ya içinde ya da dışındasındır.
											Ben otobüsteydim. Eşim ve ben 37 yıldır otobüsteyiz.
											Otobüsümüs bizi San Francisco'dan Londra'ya götürüyor.
											Otobüsleri büyük bir gölette değiştirdik. İki tane daha fazla otobüsle
											Türkiye, İran ve Afganistan'dan geçip Hayber Geçidi'nden
											her genç doktor gibi Pakistan'a gidiyoruz.
											İşte Hayber Geçidi'ndeyiz ve bu da otobüsümüz.
											Hayber Geçidi'nden bir kaç zorluk yaşadık
											ama Hindistan'a vardık.
											Sonrasında, bizim nesildeki herkes gibi
											Himalaya manastırına yaşamaya gittik.
									","
											Je me suis retrouvé dans toutes les émissions de télévision.
											Quelqu'un m'a vu à la télévision, on m'a appelé, et on m'a demandé
											si j'aimerais être dans un film et jouer un jeune docteur
											pour un groupe de stars du rock qui voyageaient en bus
											de San Francisco à l'Angleterre. Et j'ai dit oui, que je le ferais,
											et donc je suis devenu le médecin dans un film absolument épouvantable
											qui s'appellait ""Medecine Ball Caravan.""
											Maintenant, vous savez que les années 60,
											soit vous êtes dans le bus ou vous êtes hors du bus.
											J'étais dans le bus. Ma femme et moi, nous sommes mariés depuis 37 ans, nous avons pris le bus.
											Notre bus nous a emmenés de San Francisco à Londres.
											Nous avons changé de bus au niveau de l'Océan Atlantique. Nous avons ensuite pris deux bus de plus
											et nous avons traversé la Turquie et l'Iran, l'Afghanistan,
											traversé la Passe de Khyber, pour arriver au Pakistan, comme tout autre jeune docteur.
											C'est nous à la Passe de Khyber, et voilà notre bus.
											Nous avons eu du mal à traverser la Passe de Khyber,
											mais nous avons fini en Inde.
											Et ensuite, comme tous les gens de notre génération,
											nous sommes allés vivre dans un monastère dans l'Himalaya.
									","
											Ich landete in jeder Fernsehshow.
											Jemand sah mich im Fernsehen, sie riefen mich an und fragten,
											ob ich in einem Film die Rolle eines jungen Arztes spielen wollte,
											der mit einer Bande Rock and Roll Stars in einem Bus
											von San Francisco nach England fuhr. Und ich sagte, ja, das würde ich tun,
											also wurde ich zum Arzt in einem wirklich fürchterlichen Film
											namens ""Die Flower-Power-Karavane"".
											Nun, ihr wisst aus der 60ern,
											entweder ist man im Bus oder man ist draussen.
											Ich war im Bus. Meine Frau und ich, 37 Jahre alt, gingen an Bord.
											Unsere Busfahrt brachte uns von San Francisco nach London.
											Wir wechselten den Bus am grossen Teilch. Dann stiegen wir in zwei weitere Busse ein
											und fuhren durch die Türkei und den Iran, Afghanistan,
											über den Khyber Pass nach Pakistan, wie jeder andere junge Arzt.
											Das sind wir auf dem Khyber Pass und das ist unser Bus.
											Wir hatten ein paar Schwierigkeiten, über den Khyber Pass zu kommen,
											aber wir endeten letztlich in Indien.
											Und dann, wie alle anderen unserer Generation,
											lebten wir in einem Himalayakloster.
									",My wish: Help me stop pandemics,Larry Brilliant,25:50,"TED Prize,collaboration,disease,ebola,global issues,health,science,technology"
"
","
","
","
",My wish: Help me stop pandemics,Larry Brilliant,25:50,"TED Prize,collaboration,disease,ebola,global issues,health,science,technology"
"
											(Risas)
									","
											(Gülmeler)
									","
											(Rires)
									","
											(Gelächter)
									",My wish: Help me stop pandemics,Larry Brilliant,25:50,"TED Prize,collaboration,disease,ebola,global issues,health,science,technology"
"
","
","
","
",My wish: Help me stop pandemics,Larry Brilliant,25:50,"TED Prize,collaboration,disease,ebola,global issues,health,science,technology"
"
											Es igual que un programa de médico residente,
											para aquellos de ustedes que estudien medicina.
											Y estudiamos con un hombre sabio, un gurú llamado Karoli Baba,
											que luego me dijo que me quitara el vestido,
											me ponga un traje de tres piezas,
											vaya a unirme a las Naciones Unidas como un diplomático
											y trabaje para la Organización Mundial de la Salud.
											E hizo una predicción escandalosa de que la viruela sería erradicada,
											y de que este era el regalo de Dios a la humanidad
											por el duro trabajo de científicos entregados.
											Y esa predicción se hizo realidad, y esta pequeña niña es Rahima Banu,
											y ella fue el último caso de viruela asesina en el mundo.
											Y este documento es el certificado que la comisión mundial firmó
											asegurando al mundo haber erradicado la primera enfermedad de la historia.
									","
											Bu, tıp okulunda bulunan kişiler için
											bir ihtisas dönemi programıydı.
											Bize şu kıyafetlerden kurtulup, yerine üç parçalı kıyafet
											giymemizi ve gidip Birleşmiş Milletlerde
											bir diplomat olup
											Dünya Sağlık Örgütü adına çalışmamızı
											söyleyen bir bilge ile çalıştık.
											Ve çicek hastalığının ortadan kaldırılabileceği gibi ciddi bir tahminde bulundu
											ve kendini adamış bilim adamlarının
											çok çalışmaları sonucunda Tanrı'nın bir hediyesiydi.
											Ve bu tahmin gerçek oldu, ve Rahima Banu adındaki bu genç kız,
											ve bu ölümcül hastalığın dünyadaki son vakasıydı.
											Ve bu belge de dünya çapındaki komisyonun imzaladığı
											ve dünyadan silinen ilk hastalığı doğrulayan sertfikadır.
									","
											C'est comme un programme de stage,
											pour ceux qui font des études de médecine.
											Et nous avons étudié avec un sage, un gourou du nom de Karoli Baba,
											qui m'a alors dit de me débarrasser de la robe,
											de mettre un costume trois pièces,
											de rejoindre les Nations Unies en tant que diplomate
											et de travailler pour l'Organisation Mondiale de la Santé.
											Et il a fait une prédiction incroyable que la variole serait éradiquée
											et que c'était le don de Dieu à l'humanité
											à cause du travail difficile des scientifiques dévoués.
											Et cette prédiction s'est réalisée, et cette petit fille est Rahima Banu,
											et elle a été le dernier cas de variole mortelle dans le monde.
											Et ce document est le certificat que la commission mondiale a signé
											certifiant que le monde avait éradiqué la première maladie de l'histoire.
									","
											Das ist ungefähr wie ein Assistenzprogramm,
											für jene von Ihnen, die im Medizinstudium sind.
											Wir studierten bei einem weisen Mann, einem Guru namens Karoli Baba,
											der mir riet, mein Kleid loszuwerden,
											einen dreiteiligen Anzug anzuziehen
											und als Diplomat zu den Vereinigten Nationen zu gehen
											und für die Welt-Gesundheits-Organisation zu arbeiten.
											Er machte die unverschämte Vorhersage, dass die Pocken ausgerottet würden
											und dass dies Gottes Geschenk an die Menschheit sein würde
											dank der harten Arbeit von engagierten Wissenschaftlern.
											Diese Voraussage bewahrheitete sich, und dieses kleine Mädchen hier ist Rahima Banu,
											sie war der weltweit letzte Fall von Pocken.
											Dieses Dokument der grobalen Kommission belegt,
											dass die Welt die erste Krankheit in der Geschichte ausgerottet hat.
									",My wish: Help me stop pandemics,Larry Brilliant,25:50,"TED Prize,collaboration,disease,ebola,global issues,health,science,technology"
