en,pt,fr,title,speaker,duration,tags
"
","
","
",How human noise affects ocean habitats,Kate Stafford,11:51,"animals,Anthropocene,beauty,biodiversity,biology,biosphere,climate change,communication,environment,oceans,nature,science,Senses,TEDx,vocals,sound,water,Antarctica"
"
											In 1956, a documentary
by Jacques Cousteau won
											both the Palme d'Or and an Oscar award.
											This film was called,
""Le Monde Du Silence,""
											or, ""The Silent World.""
											The premise of the title was that
the underwater world was a quiet world.
											We now know, 60 years later,
											that the underwater world
is anything but silent.
									","
											Em 1956, um documentário
de Jacques Cousteau
											ganhou a Palma de Ouro e um Óscar.
											Esse filme chamava-se
""Le Monde Du Silence"",
											ou seja, ""O Mundo do Silêncio"".
											A premissa do título era que
o mundo submarino era um mundo silencioso.
											Sabemos hoje, 60 anos depois,
											que o mundo submarino
não tem nada de silencioso.
									","
											En 1956, un documentaire
réalisé par Jacques Cousteau
											a gagné la Palme d'Or et un Oscar.
											Il s'intitulait ""Le Monde Du Silence""
											Le titre part du principe que le monde 
sous-marin est silencieux.
											60 ans plus tard,
											nous savons qu'il
ne l'est pas du tout.
									",How human noise affects ocean habitats,Kate Stafford,11:51,"animals,Anthropocene,beauty,biodiversity,biology,biosphere,climate change,communication,environment,oceans,nature,science,Senses,TEDx,vocals,sound,water,Antarctica"
"
","
","
",How human noise affects ocean habitats,Kate Stafford,11:51,"animals,Anthropocene,beauty,biodiversity,biology,biosphere,climate change,communication,environment,oceans,nature,science,Senses,TEDx,vocals,sound,water,Antarctica"
"
											Although the sounds
are inaudible above water
											depending on where you are
and the time of year,
											the underwater soundscape can be as noisy
as any jungle or rainforest.
											Invertebrates like snapping shrimp,
fish and marine mammals
											all use sound.
											They use sound to study their habitat,
											to keep in communication with each other,
											to navigate,
											to detect predators and prey.
											They also use sound by listening
to know something about their environment.
									","
											Embora os sons sejam inaudíveis
à superfície da água,
											consoante o local onde estejamos
e a época do ano,
											a paisagem sonora submarina
											pode ser tão barulhenta
como a selva ou a floresta tropical.
											Invertebrados como o camarão-estalo,
peixes e mamíferos marinhos
											— todos eles usam sons.
											Usam sons para estudar o seu ""habitat"",
											para comunicarem uns com os outros,
											para navegar,
											para detetar predadores e presas.
											Também usam os sons para escutarem,
para conhecerem o seu ambiente.
									","
											Bien que les sonorités
sont inaudibles à la surface,
											selon le lieux et
la période de l'année,
											les sons sous-marins sont aussi bruyants
qu'une jungle ou une pluie tropicale.
											Les invertébrés comme les crevettes pistolets,
les poissons et autres mammifères marins
											émettent tous des sons.
											Ils émettent des sons
pour analyser leur habitat,
											pour communiquer entre eux,
											pour naviguer,
											et pour détecter 
les prédateurs et les proies.
											Même en écoutant, ils émettent des sons
pour étudier leur environnement.
									",How human noise affects ocean habitats,Kate Stafford,11:51,"animals,Anthropocene,beauty,biodiversity,biology,biosphere,climate change,communication,environment,oceans,nature,science,Senses,TEDx,vocals,sound,water,Antarctica"
"
","
","
",How human noise affects ocean habitats,Kate Stafford,11:51,"animals,Anthropocene,beauty,biodiversity,biology,biosphere,climate change,communication,environment,oceans,nature,science,Senses,TEDx,vocals,sound,water,Antarctica"
"
											Take, for an example, the Arctic.
											It's considered a vast,
inhospitable place,
											sometimes described as a desert,
											because it is so cold and so remote
											and ice-covered for much of the year.
											And despite this,
											there is no place on Earth
that I would rather be than the Arctic,
											especially as days lengthen
and spring comes.
									","
											Por exemplo, o Ártico.
											É considerado um local enorme, inóspito,
											por vezes descrito como um deserto,
											por ser tão frio e distante
											e estar coberto de gelo
a maior parte do ano.
											Apesar disso, não há local no planeta

											em que eu gostaria mais de estar
do que no Ártico,
											especialmente quando os dias aumentam
e chega a primavera.
									","
											Prenons l'Arctique, par exemple.
											Elle est perçue comme une région
vaste et inhospitalière,
											et parfois décrite comme un désert,
											car elle est très froide, éloignée et
											couverte de glace
la majeure partie de l'année.
											Pourtant,
											aucun autre endroit sur Terre
ne m'attire plus que l'Arctique,
											surtout à l'arrivé du printemps
lorsque les journées s'allongent.
									",How human noise affects ocean habitats,Kate Stafford,11:51,"animals,Anthropocene,beauty,biodiversity,biology,biosphere,climate change,communication,environment,oceans,nature,science,Senses,TEDx,vocals,sound,water,Antarctica"
"
","
","
",How human noise affects ocean habitats,Kate Stafford,11:51,"animals,Anthropocene,beauty,biodiversity,biology,biosphere,climate change,communication,environment,oceans,nature,science,Senses,TEDx,vocals,sound,water,Antarctica"
"
											To me, the Arctic really
embodies this disconnect
											between what we see on the surface
and what's going on underwater.
											You can look out across the ice —
all white and blue and cold —
											and see nothing.
											But if you could hear underwater,
											the sounds you would hear
would at first amaze
											and then delight you.
											And while your eyes are seeing
nothing for kilometers but ice,
											your ears are telling you that out there
are bowhead and beluga whales,
											walrus and bearded seals.
											The ice, too, makes sounds.
											It screeches and cracks
and pops and groans,
											as it collides and rubs when temperature
or currents or winds change.
											And under 100 percent sea ice
in the dead of winter,
											bowhead whales are singing.
									","
											Para mim, o Ártico personifica
esta contradição
											entre o que vemos à superfície
e o que está a acontecer debaixo de água.
											Olhamos para o gelo
— branco e azul e frio —
											e não vemos nada.
											Mas, se conseguíssemos escutar
debaixo de água,
											os sons que ouvimos
primeiro espantam-nos
											e depois deliciam-nos.
											Embora os nossos olhos não vejam nada
senão gelo, ao longo de quilómetros,
											os ouvidos dizem-nos que há ali
baleias-da-gronelândia e belugas,
											morsas e focas-barbudas.
											O gelo também faz sons.
											guincha e estala,
estoura e geme,
											quando colide e roça,
											quando muda a temperatura,
as correntes ou os ventos.
											Por baixo de 100% do gelo do mar,
no auge do inverno,
											cantam as baleias-da-gronelândia.
									","
											Je pense que l'Arctique matérialise
parfaitement le décalage
											entre ce que l'on voit à la surface et
ce qui se passe dans la partie immergée.
											Si vous observez la glace, elle sera
blanche, bleue et froide
											mais vous ne verrez rien.
											Or, si vous pouviez écouter
sous l'eau,
											les sons que vous entendrez
vous semblerons d'abord surprenants
											puis très agréables.
											Même si vos yeux ne voient
que des kilomètres de glace,
											vos oreilles vous diront que quelque part,
il y a des baleines blanches et boréales,
											des morses et des phoques barbus.
											La glace elle aussi produit des sons.
											Elle crisse, craque, éclate et grince
											quand elle se percute et se frotte dû à
la température, au vent ou au courant.
											En plein hiver,
en-dessous de la banquise,
											les baleines blanches chantent.
									",How human noise affects ocean habitats,Kate Stafford,11:51,"animals,Anthropocene,beauty,biodiversity,biology,biosphere,climate change,communication,environment,oceans,nature,science,Senses,TEDx,vocals,sound,water,Antarctica"
"
","
","
",How human noise affects ocean habitats,Kate Stafford,11:51,"animals,Anthropocene,beauty,biodiversity,biology,biosphere,climate change,communication,environment,oceans,nature,science,Senses,TEDx,vocals,sound,water,Antarctica"
"
											And you would never expect that,
											because we humans,
											we tend to be very visual animals.
											For most of us, but not all,
											our sense of sight is how
we navigate our world.
											For marine mammals that live underwater,
											where chemical cues
and light transmit poorly,
											sound is the sense by which they see.
											And sound transmits very well underwater,
											much better than it does in air,
											so signals can be heard
over great distances.
									","
											Não esperávamos uma coisa destas,
											porque os seres humanos
											são animais muito visuais.
											Para quase toda a gente,
embora nem toda,
											é com o sentido da visão
que navegamos pelo nosso mundo.
											Para os mamíferos marinhos,
que vivem debaixo de água,
											em que as pistas químicas
e a luz pouco se transmitem,
											o som é o sentido
através do qual eles ""veem"".
											O som transmite-se muito bem
debaixo de água,
											muito melhor do que se transmite pelo ar,
											por isso, os sinais podem ser ouvidos
a grandes distâncias.
									","
											Et on ne s'y attend pas du tout
											car nous, humains,
											sommes des animaux
majoritairement visuels.
											La plupart d'entre nous, mais pas tous,
											se meuvent dans le monde
grâce à leur vue.
											Pour les mammifères marins,
											là où il y a des signaux chimiques
et un faible éclairage,
											c'est leur ouïe qui leur permet de voir.
											Sous l'eau, les sons
se transmettent parfaitement
											et bien mieux que dans l'air,
											les signaux peuvent donc s'entendre
sur de longues distances.
									",How human noise affects ocean habitats,Kate Stafford,11:51,"animals,Anthropocene,beauty,biodiversity,biology,biosphere,climate change,communication,environment,oceans,nature,science,Senses,TEDx,vocals,sound,water,Antarctica"
"
","
","
",How human noise affects ocean habitats,Kate Stafford,11:51,"animals,Anthropocene,beauty,biodiversity,biology,biosphere,climate change,communication,environment,oceans,nature,science,Senses,TEDx,vocals,sound,water,Antarctica"
