es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
",The danger of a single story,Chimamanda Ngozi Adichie,18:49,"Africa,culture,identity,storytelling,writing,books"
"
											Cuento historias.
											Y me gustaría contarles 
algunas historias personales
											sobre lo que llamo 
""el peligro de una sola historia"".
											Crecí en un campus universitario 
al este de Nigeria.
											Mi madre dice que comencé 
a leer a los dos años,
											creo que más bien fue a los cuatro años, 
a decir verdad.
											Fui una lectora precoz y lo que leía eran
											libros infantiles ingleses y estadounidenses.
									","
											Ben bir hikaye anlatıcısıyım.
											Ve, benim tanımımca, ""tek hikayenin tehlikesi"" hakkında
											size birkaç kişisel hikaye anlatmak istiyorum.
											Doğu Nijerya'da bir üniversite kampüsünde büyüdüm.
											Annem iki yaşında okumaya başladığımı söylüyor,
											ama herhalde dört yaşında başlamış olmam daha gerçeğe yakın.
											Yani, erken okumaya başladım. Ve okuduklarım
											İngiliz ve Amerikan çocuk kitaplarıydı.
									","
											Je suis conteuse.
											Et j'aimerais vous raconter quelques histoires qui me sont personnellement arrivées
											à propos de ce que j'aime appeler ""le danger de l'histoire unique"".
											J'ai grandi sur un campus universitaire au Nigéria oriental.
											Ma mère dit que j'ai commencé à lire à l'âge de deux ans,
											même si je pense que l'âge de quatre ans est plus conforme à la vérité.
											J'étais donc une lectrice précoce. Et ce que je lisais,
											c'étaient des livres pour enfants britanniques et américains.
									","
											Ich bin eine Geschichtenerzählerin.
											Und ich möchte Ihnen ein paar
persönliche Geschichten erzählen,
											über das, was ich ""Die Gefahr
der einzigen Geschichte"" nenne.
											Ich bin auf einem Universitätsgelände
im Osten Nigerias aufgewachsen.
											Meine Mutter sagt, dass ich mit 2 Jahren
zu lesen angefangen habe;
											ich denke allerdings, dass vier
wohl eher der Wahrheit entspricht.
											Ich fing also früh an zu lesen.
											Und was ich las, waren britische
und amerikanische Kinderbücher.
									",The danger of a single story,Chimamanda Ngozi Adichie,18:49,"Africa,culture,identity,storytelling,writing,books"
"
","
","
","
",The danger of a single story,Chimamanda Ngozi Adichie,18:49,"Africa,culture,identity,storytelling,writing,books"
"
											También fui una escritora precoz.
											Cuando comencé a escribir, a los siete años,
											cuentos a lápiz con ilustraciones de crayón,
											que mi pobre madre tenía que leer,
											escribí el mismo tipo de historias que leía.
											Todos mis personajes eran 
blancos y de ojos azules,
											que jugaban en la nieve,
											comían manzanas
											y hablaban mucho del clima,
											qué lindo era cuando
											el sol había salido.
											(Risas)
											Esto a pesar de que vivía en Nigeria y
											nunca había salido de Nigeria.
											No teníamos nieve, comíamos mangos
											y nunca hablábamos sobre el clima
											porque no era necesario.
									","
											Aynı zamanda erken yazmaya başladım.
											Yaklaşık yedi yaşında,
											zavallı annemin okumak zorunda kaldığı,
											kurşun ve boya kalemleriyle çizilmiş desenlerle bezeli hikayeleri yazmaya başladığımda,
											okuduğum hikayelerin aynılarını yazıyordum.
											Bütün karakterlerim, beyaz tenli ve mavi gözlüydü.
											Karda oynuyorlardı.
											Elma yiyorlardı.
											(Gülme sesleri)
											Ve hava durumu hakkında çok konuşuyor,
											güneşin çıkmış olması ne kadar hoş, diyorlardı.
											(Gülme sesleri)
											Halbuki, Nijerya'da yaşıyor olmama rağmen,
											hiç Nijerya'dan dışarı çıkmamıştım.
											Bizde kar yağmazdı. Biz mango yerdik.
											Ve hava hakkında hiç konuşmazdık,
											çünkü gerek yoktu.
									","
											J'étais aussi un écrivain précoce.
											Et quand j'ai commencé à écrire, vers l'âge de sept ans,
											des histoires écrites à la main et illustrées aux crayons de couleur
											que ma pauvre mère était obligée de lire,
											j'écrivais des histoires exactement du même type que celles que je lisais.
											Tous mes personnages étaient des Blancs aux yeux bleus.
											Ils jouaient dans la neige
											Ils mangeaient des pommes.
											(Rires)
											Et ils parlaient beaucoup du temps qu'il faisait,
											se réjouissaient du retour du beau temps.
											(Rires)
											Et tout cela malgré le fait que j'habitais au Nigéria.
											Je n'étais jamais sortie du Nigéria.
											Il n'y avait pas de neige chez nous. On mangeait des mangues.
											Et nous ne parlions jamais du temps qu'il faisait,
											parce que nous n'en avions pas besoin.
									","
											Ich fing auch früh an zu schreiben.
											Und als ich, mit etwa 7 Jahren,
anfing zu schreiben,
											mit Bleistift geschriebene Geschichten
mit Buntstiftbildern,
											die meine arme Mutter
gezwungen war zu lesen,
											schrieb ich genau die Art
von Geschichten, die ich las.
											All meine Charaktere
waren weiß und blauäugig.
											Sie spielten im Schnee.
											Sie aßen Äpfel.
											(Gelächter)
											Und sie sprachen viel über das Wetter,
											wie schön es war,
dass die Sonne herauskam.
											(Gelächter)
											Nun, und dabei lebte ich in Nigeria.
											Ich war niemals außerhalb
Nigerias gewesen.
											Wir hatten keinen Schnee. Wir aßen Mangos.
											Und wir sprachen niemals über das Wetter,
											weil das nicht nötig war.
									",The danger of a single story,Chimamanda Ngozi Adichie,18:49,"Africa,culture,identity,storytelling,writing,books"
"
","
","
","
",The danger of a single story,Chimamanda Ngozi Adichie,18:49,"Africa,culture,identity,storytelling,writing,books"
"
											Mis personajes bebían cerveza de jengibre
											porque los personajes de los libros que leía,
											bebían cerveza de jengibre.
											No importaba que yo no supiera qué era.
											(Risas)
											Muchos años después, sentí un gran deseo
											de probar la cerveza de jengibre;
											pero esa es otra historia.
									","
											Karakterlerim fazlasıyla zencefilli bira içerdi,
											çünkü okuduğum İngiliz kitaplarındaki karakterler de
											zencefilli bira içerdi.
											Zencefilli biranın ne olduğu hakkında hiçbir fikrim olmadığı halde.
											(Gülme sesleri)
											Ve sonra yıllarca, zencefilli biranın tadına bakmak için
											içimde dayanılmaz bir arzu besledim.
											Ama bu başka bir hikayedir.
									","
											Mes personnages buvaient aussi beaucoup de ""ginger beer"" (boisson gazeuse au gingembre)
											parce que les personnages dans les livres britanniques que je lisais
											buvaient du ginger beer.
											Je n'avais pas la moindre idée de ce qu'était le ginger beer, mais peu importait.
											(Rires)
											Et pendant plusieurs années encore, je vivais dans le désir désespéré
											de goûter le ginger beer.
											Mais ça, c'est une autre histoire.
									","
											Meine Charaktere tranken
auch viel Ingwer-Limonade,
											weil die Menschen
in den britischen Büchern, die ich las,
											Ingwerlimonade tranken.
											Es spielte keine Rolle, dass ich nicht wusste,
was Ingwer-Limonade ist.
											(Gelächter)
											Und noch jahrelang hatte ich
das tiefe Verlangen,
											Ingwer-Limonade zu probieren.
											Aber das ist eine andere Geschichte.
									",The danger of a single story,Chimamanda Ngozi Adichie,18:49,"Africa,culture,identity,storytelling,writing,books"
"
","
","
","
",The danger of a single story,Chimamanda Ngozi Adichie,18:49,"Africa,culture,identity,storytelling,writing,books"
"
											Creo que esto demuestra, creo,
											cuán vulnerables e influenciables somos
											ante una historia,
											especialmente en nuestra infancia.
											Porque yo sólo leía libros
											donde los personajes eran extranjeros,
											estaba convencida de que los libros,
											por naturaleza, debían tener extranjeros,
											y narrar cosas con las que
											yo no podía identificarme.
											Todo cambió cuando descubrí los libros africanos.
											No había muchos disponibles y no eran
											fáciles de encontrar como los libros extranjeros.
									","
											Bence bu, özellikle çocuk iken
											bir hikayeden ne kadar etkilenebileceğimizi
											ve ne kadar zayıf
											kalabilecegimizi gösteriyor.
											Okuduğum tüm kitapların
											kahramaları yabancı olduğu için,
											kitapların hepsinde,
											doğal olarak, yabancı kahramanlar olması gerektiğine,
											ve kendimi kişisel olarak ilişkilendiremeyeceğim
											konular hakkında olması gerektiklerine inanmıştım.
											Sonra, Afrika kitaplarını keşfedince herşey değişti.
											Onlardan fazla yoktu. Ve, onları bulmak
											yabancı kitapları bulmak kadar kolay değildi.
									","
											Ce que cela démontre, à mon avis,
											c'est à quel point nous sommes influençables et vulnérables
											face à une histoire,
											et plus encore lorsqu'on est enfant.
											Comme tous les livres que j'avais lu
											comportaient des personnages étrangers,
											j'avais développé la conviction que les livres,
											par leur nature même, devaient présenter des étrangers,
											et se devaient de parler de choses avec lesquelles
											je ne pouvais pas m'identifier.
											Or tout a changé quand j'ai découvert des livres africains.
											Il n'y en avait pas beaucoup. Et ils n'étaient pas
											aussi faciles à trouver que les romans étrangers.
									","
											Ich denke, diese Geschichte zeigt,
											wie beeinflussbar und schutzlos wir
											angesichts einer Geschichte sind,
											besonders als Kinder.
											Da alles, was ich
gelesen hatte, Bücher waren,
											in denen die Personen Ausländer waren,
											war ich überzeugt, dass Bücher,
											von Natur aus,
Ausländer enthalten mussten.
											Und sie mussten von Dingen handeln,
											mit denen ich mich
nicht identifizieren konnte.
											Nun, dies änderte sich,
als ich afrikanische Bücher entdeckte.
											Es gab nicht viele davon.
											Sie waren nicht so einfach zu finden
wie ausländische Bücher.
									",The danger of a single story,Chimamanda Ngozi Adichie,18:49,"Africa,culture,identity,storytelling,writing,books"
"
","
","
","
",The danger of a single story,Chimamanda Ngozi Adichie,18:49,"Africa,culture,identity,storytelling,writing,books"
"
											Gracias a autores como 
Chinua Achebe y Camara Laye
											mi percepción mental de la literatura
											cambió.
											Me dí cuenta que personas como yo,
											niñas con piel color chocolate,
											cuyo cabello rizado no se podía 
atar en colas de caballo,
											también podían existir en la literatura.
											Comencé a escribir sobre cosas que reconocía.
									","
											Ama, Chinua Achebe ve Camara Laye gibi yazarlar sayesinde
											edebiyatı algılamamda, keskin bir
											zihinsel dönüşüm yaşadım.
											Benim gibi insanların da;
											kıvırcık saçlarına at topuzu yapılamayan,
											çikolata renkli deriye sahip kızların da,
											edebiyatta yer alabileceğinin farkına vardım.
											Aşina olduğum şeyler hakkında yazmaya başladım.
									","
											Mais grâce à des écrivains tels que Chinua Achebe et Camara Laye,
											j'ai opéré un changement dans ma perception
											de la littérature.
											Je me suis rendue compte que des gens comme moi,
											des filles à la peau couleur chocolat,
											qui ne pouvaient pas faire de queue de cheval avec leurs cheveux frisés,
											pouvaient, elles aussi, exister dans la littérature.
											J'ai commencé à écrire à propos des choses que je pouvais reconnaître.
									","
											Aber durch Autoren wie
Chinua Achebe und Camara Laye,
											wandelte sich meine Wahrnehmung
											von Literatur.
											Ich erkannte, dass Menschen wie ich,
											Mädchen mit schokoladenbrauner Haut,
											deren krause Haare sich
zu keinem Pferdeschwanz binden ließen,
											auch in der Literatur existieren konnten.
											Ich begann über Dinge zu schreiben, die ich verstand.
									",The danger of a single story,Chimamanda Ngozi Adichie,18:49,"Africa,culture,identity,storytelling,writing,books"
