en,fr,es,title,speaker,duration,tags
"
","
","
",How risk-taking changes a teenager's brain,Kashfia Rahman,11:39,"science,brain,psychology,youth,neuroscience,decision-making"
"
											Have you ever tried
to understand a teenager?
											It's exhausting, right?
											You must be puzzled by the fact
that some teens do well in school,
											lead clubs and teams
											and volunteer in their communities,
											but they eat Tide Pods
for an online challenge,
											speed and text while driving,
											binge drink and experiment
with illicit drugs.
											How can so many teens
be so smart, skilled and responsible —
											and careless risk-takers at the same time?
									","
											Avez-vous déjà essayé de 
comprendre un adolescent ?
											C'est épuisant, pas vrai ?
											Vous devez être déconcertés de voir que 
certains adolescents travaillent bien,
											sont capitaine de leur équipe,
											font du volontariat,
											mais avalent de la lessive
pour un challenge en ligne
											roulent vite et envoient 
des SMS en conduisant,
											boivent trop et prennent des drogues.
											Comment autant d'ados peuvent-ils
être intelligents et responsables
											et en même temps prendre 
des risques inconsidérés ?
									","
											¿Alguna vez han intentado
entender a un adolescente?
											Es agotador, ¿cierto?
											Es sorprendente que algunos
sean buenos estudiantes,
											lideren clubes y equipos
											e incluso sean voluntarios
en sus comunidades,
											pero comen detergente
por un reto viral,
											usan el celular mientras conducen
y exceden la velocidad
											se emborrachan
y prueban drogas ilegales.
											¿Cómo pueden tantos adolescentes ser 
tan hábiles, inteligentes y responsables
											y, al mismo tiempo, tan descuidados
y correr tantos riesgos?
									",How risk-taking changes a teenager's brain,Kashfia Rahman,11:39,"science,brain,psychology,youth,neuroscience,decision-making"
"
","
","
",How risk-taking changes a teenager's brain,Kashfia Rahman,11:39,"science,brain,psychology,youth,neuroscience,decision-making"
"
											When I was 16,
											while frequently observing
my peers in person
											as well as on social media,
											I began to wonder why so many teens
took such crazy risks.
											It seems like getting a certificate
from DARE class in the fifth grade
											can't stop them.
									","
											Quand j'avais 16 ans,
											quand j'observais mes camarades en vrai
											et sur les réseaux sociaux,
											je me demandais pourquoi autant 
d'entre eux prenaient autant de risques.
											A croire qu'ils avaient oublié
leurs cours de conduite en CM2.
									","
											Cuando tenía 16 años,
											solía observar a mis compañeros, 
tanto en persona
											como en las redes sociales,
											y comencé a preguntarme por qué
los jóvenes corrían tantos riesgos.
											Parece que obtener un certificado
del curso de lucha contra las drogas
											no puede detenerlos.
									",How risk-taking changes a teenager's brain,Kashfia Rahman,11:39,"science,brain,psychology,youth,neuroscience,decision-making"
"
","
","
",How risk-taking changes a teenager's brain,Kashfia Rahman,11:39,"science,brain,psychology,youth,neuroscience,decision-making"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									",How risk-taking changes a teenager's brain,Kashfia Rahman,11:39,"science,brain,psychology,youth,neuroscience,decision-making"
"
","
","
",How risk-taking changes a teenager's brain,Kashfia Rahman,11:39,"science,brain,psychology,youth,neuroscience,decision-making"
"
											What was even more alarming to me
											was that the more they exposed
themselves to these harmful risks,
											the easier it became for them
to continue taking risks.
											Now this confused me,
											but it also made me incredibly curious.
											So, as someone with a name
											that literally means
""to explore knowledge,""
											I started searching
for a scientific explanation.
									","
											Plus interpelant encore,
											plus ils s'exposaient à ces risques,
											plus il leur était facile d'en prendre.
											Ça me perturbait,
											mais ça m'a aussi rendue curieuse.
											En tant que personne dont le nom
											signifie littéralement
« explorer le savoir »,
											j'ai commencé à chercher 
une explication scientifique.
									","
											Lo que más me llamaba la atención
											era que cuanto más se exponían
a estos riesgos perjudiciales,
											les era más fácil correr más riesgos.
											Esto me confundía,
											pero también me generó
mucha curiosidad.
											Como alguien cuyo nombre
											significa literalmente
""explorar el conocimiento"",
											comencé a buscar
una explicación científica.
									",How risk-taking changes a teenager's brain,Kashfia Rahman,11:39,"science,brain,psychology,youth,neuroscience,decision-making"
"
","
","
",How risk-taking changes a teenager's brain,Kashfia Rahman,11:39,"science,brain,psychology,youth,neuroscience,decision-making"
"
											Now, it's no secret
that teens ages 13 to 18
											are more prone to risk-taking
than children or adults,
											but what makes them so daring?
											Do they suddenly become reckless,
											or is this just a natural phase
that they're going through?
											Well neuroscientists
have already found evidence
											that the teen brain
is still in the process of maturation —
											and that this makes them
exceptionally poor at decision-making,
											causing them to fall prey
to risky behaviors.
											But in that case,
if the maturing brain is to blame,
											then why are teens
more vulnerable than children,
											even though their brains
are more developed than those of children?
											Also, not all teens in the world
take risks at the same level.
											Are there some other underlying
or unintentional causes
											driving them to risk-taking?
											Well, this is exactly
what I decided to research.
									","
											Ce n'est pas un secret que 
les adolescents de 13 à 18 ans
											sont plus enclins à prendre des risques 
que les enfants et adultes,
											mais qu'est-ce qui les rend ainsi ?
											Est-ce qu'ils deviennent imprudents,
											ou est-ce juste une phase normale 
qu'ils traversent ?
											Les neuroscientifiques ont prouvé
											que le cerveau des adolescents
est encore en développement
											et que cela nuit à leur prise de décision,
											les poussant à adopter 
des comportements à risques.
											Mais, si le développement 
cérébral est à blâmer,
											pourquoi les ados sont-ils
plus vulnérables que les enfants
											alors que leur cerveau
est plus développé ?
											De plus, tous les adolescents 
ne prennent pas le même niveau de risques.
											Y a-t-il des causes inconscientes 
et sous-jacentes qui les poussent
											à prendre des risques ?
											C'est ce que j'ai décidé de chercher.
									","
											Todos sabemos que los adolescentes 
de entre 13 y 18 años
											tienden a correr más riesgos
que los niños o los adultos,
											pero ¿qué los hace tan atrevidos?
											¿Se vuelven imprudentes repentinamente?
											¿O están atravesando una etapa natural?
											Los neurocientíficos
ya han encontrado pruebas
											de que el cerebro adolescente
todavía no ha madurado
											y esto hace que no sean
nada buenos al tomar decisiones,
											y que sean presas fáciles
de conductas riesgosas.
											Pero, si la culpa es del cerebro
que no ha madurado,
											¿por qué los jóvenes son 
más vulnerables que los niños,
											si sus cerebros están más desarrollados?
											Además, no todos los adolescentes
del mundo toman riesgos del mismo nivel.
											¿Existen otras causas subyacentes
o no intencionales
											que los lleve a correr riesgos?
											Esto es exactamente
lo que decidí investigar.
									",How risk-taking changes a teenager's brain,Kashfia Rahman,11:39,"science,brain,psychology,youth,neuroscience,decision-making"
