fr,en,tr,es,title,speaker,duration,tags
"
","
","
","
",An illustrated journey through Rome,David Macaulay,21:35,"MacArthur grant,ancient world,art,cities,communication,culture,design,humor,books"
"
											Je dessine pour mieux comprendre les choses.
											Parfois je fais beaucoup de dessins
											et je ne comprends toujours pas ce que je suis en train de dessiner.
											Ceux d'entre vous qui sont à l'aise avec l'univers digital,
											et même satisfaits de cette relation, pourraient être amusés de savoir
											que le type qui est plus connu pour ""La façon dont les choses fonctionnent"",
											alors qu'il préparait un comité pour la compréhension,
											a passé 2 jours à essayer de faire communiquer son ordinateur portable avec son nouveau graveur CD.
											Qui savait à propos des gestionnaires d'extension?
											J'ai toujours géré mes propres extensions.
											Je n'ai même jamais eu à l'idée de lire les instructions.
											Mais j'ai trouvé. Il fallait que je trouve,
											car avec l'invitation
											est venu le rappel effrayant qu'il n'y aurait pas de projecteur.
											Apporter des diaporamas n'était du coup plus nécessaire,
											mais une forme alternative de communication l'était.
									","
											I draw to better understand things.
											Sometimes I make a lot of drawings
											and I still don't understand what it is I'm drawing.
											Those of you who are comfortable with digital stuff
											and even smug about that relationship might be amused to know
											that the guy who is best known for ""The Way Things Work,""
											while preparing for part of a panel for called Understanding,
											spent two days trying to get his laptop to communicate with his new CD burner.
											Who knew about extension managers?
											I've always managed my own extensions
											so it never even occurred to me to read the instructions,
											but I did finally figure it out. I had to figure it out,
											because along with the invitation
											came the frightening reminder that there would be no projector,
											so bringing those carousels would no longer be necessary
											but some alternate form of communication would.
									","
											Nesneleri daha iyi anlamak için çizim yaparım.
											Bazen çok fazla çizim yaparım
											ve ne çizdiğimi hala anlamıyorum.
											Dijital konularla arası iyi olan,
											hatta bu ilişkiden gurur duyan sizler, ""Nesnelerin Çalışma Şekli""
											adlı kitapla tanınmakta olan bu adamın
											""Anlamak"" adlı bir panelin bir parçasına hazırlık yaparken
											yeni CD yazıcısını laptop'una bağlamak için 2 gün harcadığını bilseniz eğlenirdiniz.¼
											Eklenti yöneticilerini bilen var mı ?
											Ben her zaman kendi eklentilerimi kendim yönettim.
											Talimatları okumak hiç aklıma gelmedi.
											Fakat sorunumu çözdüm. Çözmek zorundaydım.
											çünkü davetle beraber
											hiç projektör olmayacağına dair o korkutucu hatırlatma geldi.
											dolayısıyla bu karusellleri getirmek artık gerekli değildi.
											fakat bazı alternatif iletişim şekilleri gerekli olacaktı.
									","
											Yo dibujo para entender mejor las cosas.
											A veces hago un montón de dibujos
											y aún así no entiendo qué estoy dibujando.
											A aquellos de ustedes que están a gusto con las cosas digitales
											e incluso presumen sobre ello, les resultará divertido saber que,
											el tipo conocido por su libro ""Cómo funcionan las cosas"",
											mientras preparaba una parte de un panel informativo
											pasó dos días tratando de conectar su portátil con su nueva grabadora de CD.
											Que sabía yo sobre extensiones o controladores?
											Siempre he gestionado mis propias extensiones.
											Así que ni siquiera se me ocurrió leer las instrucciones.
											Pero lo resolví. Tenía que resolverlo
											porque junto con la invitación
											vino el aviso aterrador de que no habría proyector.
											Así que los carros de diapositivas no serían necesarios,
											pero sí otra forma de comunicación.
									",An illustrated journey through Rome,David Macaulay,21:35,"MacArthur grant,ancient world,art,cities,communication,culture,design,humor,books"
"
","
","
","
",An illustrated journey through Rome,David Macaulay,21:35,"MacArthur grant,ancient world,art,cities,communication,culture,design,humor,books"
"
											Maintenant, je pourrais parler d'une chose pour laquelle je suis connu,
											quelque chose qui serait approprié
											pour les nombreux esprits plus techniques ici,
											ou je pourrais parler d'une chose à laquelle je tiens.
											J'ai choisi cette dernière option.
											Je vais vous parler de Rome.
											Maintenant, pourquoi devrais-je m'intéresser à Rome en particulier?
											Eh bien, j'ai étudié l'architecture à l'école de Design de Rhode Island
											dans la deuxième moitié des années 60.
											J'ai eu la chance de passer ma dernière année, la cinquième année,
											comme étudiant à Rome. Cela a changé ma vie.
											Une raison à cela était que j'ai passé mes quatre premières années d'études vivant à la maison,
											allant et revenant en voiture à l'école tous les jours.
											J'ai raté les années 60. J'ai lu des choses à leur propos,
											je comprends qu'elles étaient assez intéressantes. Je les ai ratées.
											Mais j'ai passé cette année extraordinaire à Rome.
											C'est un endroit qui n'est jamais loin de mon esprit.
											Alors dès que l'occasion se présente,
											j'essaie de faire quelque chose dans ou pour Rome.
									","
											Now, I could talk about something that I'm known for,
											something that would be particularly appropriate
											for many of the more technically minded people here,
											or I could talk about something I really care about.
											I decided to go with the latter.
											I'm going to talk about Rome.
											Now, why would I care about Rome, particularly?
											Well, I went to Rhode Island School of Design
											in the second half of the '60s to study architecture.
											I was lucky enough to spend my last year, my fifth year,
											in Rome as a student. It changed my life.
											Not the least reason was the fact that I had spent those first four years living at home,
											driving into RISD everyday, driving back.
											I missed the '60s. I read about them; (Laughter)
											I understand they were pretty interesting. I missed them,
											but I did spend that extraordinary year in Rome,
											and it's a place that is never far from my mind.
											So, whenever given an opportunity,
											I try to do something in it or with it or for it.
									","
											Şimdi, uzman bilindiğim bir konu üzerine konuşabilirdim,
											burada bulunan ve bir nevi daha teknik beyinlere sahip
											insanlar için daha uygun olacak birşey
											ya da kendi ilgi duyduğum bir konu hakkında konuşabilirdim.
											Ben ikincisi ile devam etmeye karar verdim.
											Roma'dan bahsedeceğim.
											Şimdi, neden özellikle Roma ile ilgileneyim ki?
											60'ların ikinci yarısında, mimarlık okumak için Rhode Island
											Tasarım Okuluna gittim
											son yılımı, yani beşinci yılımı, bir öğrenci olarak Roma'da geçirmekten dolayı
											yeterince şanslıydım. Bu hayatımı değiştirdi.
											Bunun en önemli nedeni de ilk dört yılımı evde oturarak
											ve arabayla RISD'e gidip gelerek harcamıştım.
											60'ları özledim. O yıllar hakkında okudum.
											O yılların oldukça ilginç olduğunu anlıyorum. O yılları özledim.
											Fakat, o sıradışı yılı Roma'da geçirdim.
											Orası aklımdan asla uzak olmayan bir yer.
											Bu nedenle ne zaman fırsatım olsa,
											orada veya orası için bir şey yapmaya çalışırım.
									","
											Ahora bien, podría hablar sobre algo por lo que
											soy conocido, algo muy apropiado
											para mucha gente con mentalidad técnica que hay aquí,
											o bien podría hablar de algo que me importa.
											Decidí hablar de esto último.
											Voy a hablar de Roma.
											¿Por qué me interesa Roma en particular?
											Bueno, yo fui a la Rhode Island School of Design
											en la segunda mitad de los años 60, para estudiar arquitectura
											Tuve la suerte de pasar mi último año, mi quinto año,
											en Roma como estudiante. Cambió mi vida.
											No se debe a que pasara los primeros 4 años viviendo en casa —
											conduciendo hasta el RISD cada día, y regresando.
											Me perdí los años 60. He leído acerca de ellos.
											Tengo entendido que fueron bastante interesantes. Yo me los perdí.
											Pero en cambio pasé aquel extraordinario año en Roma.
											Es un lugar que nunca está lejos de mi mente.
											Así que cuando se da la oportunidad,
											Yo trato de hacer allí o para ella.
									",An illustrated journey through Rome,David Macaulay,21:35,"MacArthur grant,ancient world,art,cities,communication,culture,design,humor,books"
"
","
","
","
",An illustrated journey through Rome,David Macaulay,21:35,"MacArthur grant,ancient world,art,cities,communication,culture,design,humor,books"
"
											Je fais également des dessins pour aider les gens à comprendre les choses.
											Les choses dont je veux qu'ils croient que je les comprends.
											Et c'est ce que je fais en tant qu' illustrateur.
											C'est mon métier.
											Donc je vais vous montrer quelques images de Rome.
											J'ai fait beaucoup de dessins de Rome au fil des années.
											Ceux-ci ne sont juste que des dessins de Rome. J'y reviens le plus souvent possible.
											J'en ai besoin.
											Différents matériaux, différents styles, différentes époques.
											Des dessins issus de mes carnets de croquis, focalisés sur les détails de Rome.
											L'une des raisons pour lesquelles je vous les montre
											est que cela permet de montrer ce que je traverse
											quand j'essaye de comprendre ce que je ressens pour Rome et pourquoi je le ressens.
									","
											I also make drawings to help people understand things.
											Things that I want them to believe I understand.
											And that's what I do as an illustrator,
											that's my job.
											So, I'm going to show you some pictures of Rome.
											I've made a lot of drawings of Rome over the years.
											These are just drawings of Rome. I get back as often as possible —
											I need to.
											All different materials, all different styles, all different times,
											drawings from sketchbooks looking at the details of Rome.
											Part of the reason I'm showing you these
											is that it sort of helps illustrate this process I go through
											of trying to figure out what it is I feel about Rome and why I feel it.
									","
											Ayrıca insanların nesneleri anlamalarına yardımcı olmak için çizimler yaparım.
											Benim anladığım ve onların da inanmasını istediğim şeyler.
											Bir çizer olarak benim yaptığım şey bu.
											Benim işim bu.
											Bu yüzden, Roma'nın bazı resimlerini göstereceğim size.
											Yıllarca Roma'nın bir çok çizimini yaptım.
											Bunlar Roma'nın sadece çizimleri. Mümkün olduğu kadar sık geri dönerim.
											İhtiyaç duyarım.
											Tüm farklı materyaller, tüm farklı stiller, tüm farklı zamanlar.
											Taslak defterlerindeki çizimler, Roma'nın ayrıntılarına bakma.
											Bunları size gösteriyor olmamın nedenlerinden biri
											bir şekilde Roma hakkında hissettiklerimi ve bunları niçin hissettiğimi
											bulmaya çalışırken yaşadıklarımın bir kısmını tarif etmeye yardımcı olmasıdır.
									","
											También hago dibujos para ayudar a comprender las cosas.
											Cosas que quiero hacer creer que entiendo.
											Eso es lo que yo hago como ilustrador.
											Ese es mi trabajo.
											Así que me voy a mostrarles algunas imágenes de Roma.
											He hecho muchos dibujos de Roma a través de los años.
											Estos son sólo dibujos de Roma. Regreso allí tanto como puedo.
											Lo necesito.
											Diferentes materiales, diferentes estilos, y diferentes épocas.
											Dibujos de mis cuadernos de bocetos, mostrando detalles de Roma.
											Parte de la razón por la que les enseño estos
											es que les ayudará a ilustrar parte del camino que sigo para
											tratar de averiguar lo que siento acerca de Roma y por qué lo siento.
									",An illustrated journey through Rome,David Macaulay,21:35,"MacArthur grant,ancient world,art,cities,communication,culture,design,humor,books"
"
","
","
","
",An illustrated journey through Rome,David Macaulay,21:35,"MacArthur grant,ancient world,art,cities,communication,culture,design,humor,books"
"
											Ceux-ci sont des croquis de quelques petits détails.
											Rome est une ville pleine de surprises.
											Je veux dire, on parle de perspective inhabituelle.
											On parle de petites rues étroites et sinueuses
											qui tout à coup s'ouvrent sur de vastes places inondées de soleil -
											mais des places à échelle humaine.
											L'une des raisons pour cela est qu'elles ont grandi organiquement.
											Cette incroyable juxtaposition d'ancien et de nouveau,
											les brins de lumière qui tombent entre les immeubles,
											tout cela crée une sorte de carte qui voyage dans votre tête -
											généralement bleue, particulièrement en été -
											comparée aux cartes que vous imagineriez
											des rues conventionelles.
									","
											These are sketches of some of the little details.
											Rome is a city full of surprises.
											I mean, we're talking about unusual perspectives,
											we're talking about narrow little winding streets
											that suddenly open into vast, sun-drenched piazzas —
											never, though, piazzas that are not humanly scaled.
											Part of the reason for that is the fact that they grew up organically.
											That amazing juxtaposition of old and new,
											the bits of light that come down between the buildings
											that sort of create a map that's traveling above your head of
											usually blue — especially in the summer —
											compared to the map that you would normally expect to see
											of conventional streets.
									","
											Bunlar bir kaç küçük detayın kabaca çizimleridir.
											Roma süprizlerle dolu bir şehir
											Demek istediğim, olağandışı perspektiften bahsediyoruz.
											Bir anda geniş, güneşle dolu meydanlara açılan—
											küçük, dar, sarmal sokaklardan bahsediyoruz
											o meydanlar insan eliyle ölçeklendirilmiştir.
											Bir diğer neden de bunların organik olarak gelişmiş olmaları.
											Bu eski ile yeninin hayret verici birlikteliği,
											binalar arasından gelen o ışık parçacıkları,
											—genellikle mavi, özellikle yazın— o her zaman görmeyi umduğunuz
											sıradan sokakların haritalarıyla karşılaştırıldığında
											bir tür, kafanızda dolanan
											haritalar yaratırlar.
									","
											Se trata de bocetos de algunos pequeños detalles.
											Roma es una ciudad llena de sorpresas.
											Quiero decir que hablamos de perspectivas inusuales.
											Hablamos de estrechas y sinuosas calles
											que de repente se abren a amplias plazas, inundadas de sol —
											y a pesar de ello, esas plazas tiene una escala humana.
											Parte de la razón para eso es que crecieron
											orgánicamente. Es sorprendente la yuxtaposición de viejo y nuevo,
											los rayos de la luz que se cruzan entre los edificios
											creando una especie de mapa
											sobre tu cabeza generalmente azul,
											especialmente en verano, en comparación con los mapas
											que uno espera ver de calles convencionales.
									",An illustrated journey through Rome,David Macaulay,21:35,"MacArthur grant,ancient world,art,cities,communication,culture,design,humor,books"
"
","
","
","
",An illustrated journey through Rome,David Macaulay,21:35,"MacArthur grant,ancient world,art,cities,communication,culture,design,humor,books"
"
											Et j'ai commencé à réfléchir à comment je pouvais communiquer ceci sous forme de livre.
											Comment je pourrais partager mon impression de Rome,
											ma compréhension de Rome?
											Et je vais vous montrer un grand nombre d'impasses, fondamentalement.
											La raison principale à toutes ces impasses est que
											si vous n'êtes pas sûr d'où vous allez, vous n'allez sûrement pas y arriver
											avec efficacité.
									","
											And I began to think about how I could communicate this in book form.
											How could I share my sense of Rome,
											my understanding of Rome?
											And I'm going to show you a bunch of dead ends, basically.
											The primary reason for all these dead ends is when
											if you're not quite sure where you're going, you're certainly not going to get there
											with any kind of efficiency.
									","
											ben bunu kitap formunda nasıl iletebileceğimi düşünmeye başladım
											Kendi Roma anlayışımı nasıl paylaşabilirdim?
											Benim Roma kavrayışım?
											Sizlere bir yığın çıkmazları göstereceğim, temel olarak.
											Tüm bu çıkmazların başta gelen nedeni şudur
											nereye gideceğinizden emin değilseniz,
											oraya hiç bir şekilde gidemezsiniz.
									","
											Así que empecé a pensar cómo podría plasmar esto en un libro.
											¿Cómo podría compartir lo que siento sobre Roma,
											mi conocimiento de Roma?
											Y voy a mostrarles un montón de callejones sin salida.
											La razón principal para mostrárselos es
											que si no están seguros de adonde van,
											no van a llegar a ningún lugar.
									",An illustrated journey through Rome,David Macaulay,21:35,"MacArthur grant,ancient world,art,cities,communication,culture,design,humor,books"
