en,fr,title,speaker,duration,tags
"
","
",The mysterious life and death of Rasputin,Eden Girma,4:52,"TED-Ed,education,history,religion,animation,death,war,culture,world cultures"
"
											On a cold winter night in 1916,
											Felix Yusupov anxiously prepared 
to pick up his dinner guest.
											If all went as planned, 
his guest would be dead by morning,
											though four others had already tried
and failed to finish him off.
											The Russian monarchy 
was on the brink of collapse,
											and to Yusupov 
and his fellow aristocrats,
											the holy man they’d invited to dinner 
was the single cause of it all.
											But who was he,
											and how could a single monk 
be to blame for the fate of an empire?
									","
											Une froide nuit d'hiver de 1916,
											Félix Ioussoupov se préparait anxieusement
à aller chercher son invité pour le dîner.
											Si tout se passait comme prévu,
son invité serait mort au matin,
											même si quatre autres avaient déjà
tenté et échoué à l'achever.
											La monarchie russe
était au bord de l'effondrement
											et pour Ioussoupov
et ses camarades aristocrates,
											le saint homme
qu'ils avaient invité à dîner
											en était l'unique cause.
											Mais qui était-il
											et comment un unique moine pouvait-il
être responsable du destin d'un empire ?
									",The mysterious life and death of Rasputin,Eden Girma,4:52,"TED-Ed,education,history,religion,animation,death,war,culture,world cultures"
"
","
",The mysterious life and death of Rasputin,Eden Girma,4:52,"TED-Ed,education,history,religion,animation,death,war,culture,world cultures"
"
											Grigori Yefimovich Rasputin 
began his life in Siberia,
											born in 1869 to a peasant family.
											He might have lived a life of obscurity 
in his small village,
											if not for his conversion 
to the Russian Orthodox Church
											in the 1890s.
											Inspired by the humbled monks 
that wandered endlessly
											from holy site to holy site,
											he spent years on pilgrimages 
across Russia.
									","
											Grigori Efimovitch Raspoutine
a commencé sa vie en Sibérie,
											né en 1869 dans une famille paysanne.
											Il aurait pu vivre une vie d'anonymat
dans son petit village
											sans sa conversion à l’Église
orthodoxe russe dans les années 1890.
											Inspiré par les humbles moines
											qui déambulaient continuellement
d'un site saint à un autre,
											il a passé des années
en pèlerinage à travers la Russie.
									",The mysterious life and death of Rasputin,Eden Girma,4:52,"TED-Ed,education,history,religion,animation,death,war,culture,world cultures"
"
","
",The mysterious life and death of Rasputin,Eden Girma,4:52,"TED-Ed,education,history,religion,animation,death,war,culture,world cultures"
"
											On his travels, strangers were captivated 
by Rasputin’s magnetic presence.
											Some even believed he had mystical gifts 
of prediction and healing.
											Despite Rasputin’s heavy drinking, 
petty theft, and promiscuity,
											his reputation as a monk 
quickly spread beyond Siberia
											and attracted both laypeople 
and powerful Orthodox clergymen.
											When he finally reached the capital, 
St. Petersburg,
											Rasputin used 
his charisma and connections
											to win favor with the imperial family’s 
spiritual advisor.
									","
											Durant ses voyages,
											les inconnus étaient captivés
par la présence magnétique de Raspoutine.
											Certains croyaient même
											qu'il avait des dons mystiques
de prédiction et de guérison.
											Malgré la consommation
excessive d'alcool de Raspoutine,
											ses menus larcins et sa promiscuité,
											sa réputation en tant que moine
s'est vite répandue au-delà de la Sibérie
											et a attiré à la fois laïcs
et puissants ecclésiastiques orthodoxes.
											Quand il a finalement atteint
la capitale, Saint-Pétersbourg,
											Raspoutine a usé de son charisme
et de ses relations
											pour gagner les faveurs
											du conseiller spirituel
de la famille impériale.
									",The mysterious life and death of Rasputin,Eden Girma,4:52,"TED-Ed,education,history,religion,animation,death,war,culture,world cultures"
"
","
",The mysterious life and death of Rasputin,Eden Girma,4:52,"TED-Ed,education,history,religion,animation,death,war,culture,world cultures"
"
											In November 1905,
											Rasputin was finally introduced 
to Russian Tsar Nicholas II.
											Nicholas and his wife Alexandra 
devoutly believed in the Orthodox Church,
											as well as in mysticism 
and supernatural powers,
											and this Siberian holy man 
had them transfixed.
											It was a particularly tumultuous period 
for Russia and their family.
											The monarchy 
was barely clinging to control
											after the Revolution of 1905.
											Their political struggles 
were only intensified by personal turmoil:
											Alexei, the heir to the throne,
											had a life-threatening blood disease 
called hemophilia.
									","
											En novembre 1905,
											Raspoutine a fini par être présenté
au tsar russe Nicolas II.
											Nicolas et sa femme Alexandra croyaient
dévotement en l’Église orthodoxe
											ainsi qu'au mysticisme
et aux pouvoirs surnaturels
											et ce saint homme de Sibérie
les a subjugués.
											C'était une période
particulièrement tumultueuse
											pour la Russie et leur famille.
											La monarchie s'accrochait
avec difficulté au pouvoir
											après la révolution de 1905.
											Leurs difficultés politiques
n'étaient qu’intensifiées
											par une crise personnelle :
											Alexei, l'héritier au trône,
											avait une maladie sanguine mortelle
appelée hémophilie.
									",The mysterious life and death of Rasputin,Eden Girma,4:52,"TED-Ed,education,history,religion,animation,death,war,culture,world cultures"
"
","
",The mysterious life and death of Rasputin,Eden Girma,4:52,"TED-Ed,education,history,religion,animation,death,war,culture,world cultures"
"
											When Alexei suffered 
a severe medical crisis in 1912,
											Rasputin advised his parents 
to reject treatment from doctors.
											Alexei’s health improved, 
cementing the royal family’s belief
											that Rasputin had magical healing powers,
											and guaranteeing 
his privileged place on the royal court.
									","
											Quand Alexei souffrit
d'une grave crise en 1912,
											Raspoutine a conseillé à ses parents
de refuser le traitement des médecins.
											La santé d'Alexei s'est améliorée,
											cimentant la conviction
de la famille royale
											que Raspoutine avait
des pouvoirs magiques de guérison
											et garantissant sa place privilégiée
à la cour royale.
									",The mysterious life and death of Rasputin,Eden Girma,4:52,"TED-Ed,education,history,religion,animation,death,war,culture,world cultures"
"
","
",The mysterious life and death of Rasputin,Eden Girma,4:52,"TED-Ed,education,history,religion,animation,death,war,culture,world cultures"
"
											Today, we know that 
the doctors had prescribed aspirin,
											a drug that worsens hemophilia.
											After this incident, 
Rasputin made a prophecy:
											if he died, 
or the royal family deserted him,
											both their son and their crown 
would soon be gone.
									","
											Aujourd'hui, nous savons que les médecins
avaient prescrit de l'aspirine,
											un médicament qui empire l'hémophilie.
											Après cet incident,
Raspoutine a énoncé une prophétie :
											s'il mourait, ou si la famille
royale l'abandonnait,
											ils perdraient vite
leur fils et leur couronne.
									",The mysterious life and death of Rasputin,Eden Girma,4:52,"TED-Ed,education,history,religion,animation,death,war,culture,world cultures"
"
","
",The mysterious life and death of Rasputin,Eden Girma,4:52,"TED-Ed,education,history,religion,animation,death,war,culture,world cultures"
