en,fr,title,speaker,duration,tags
"
","
",The rhythm of Afrobeat,Sauti Sol,12:25,"music,vocals,performance,Africa,live music,entertainment"
"
											(Music)
									","
											(Musique)
									",The rhythm of Afrobeat,Sauti Sol,12:25,"music,vocals,performance,Africa,live music,entertainment"
"
","
",The rhythm of Afrobeat,Sauti Sol,12:25,"music,vocals,performance,Africa,live music,entertainment"
"
											(Singing) Ooh ooh
									","
											(Chantant) Ooh ooh
									",The rhythm of Afrobeat,Sauti Sol,12:25,"music,vocals,performance,Africa,live music,entertainment"
"
","
",The rhythm of Afrobeat,Sauti Sol,12:25,"music,vocals,performance,Africa,live music,entertainment"
"
											She wants to be rich
									","
											Elle veut être riche
									",The rhythm of Afrobeat,Sauti Sol,12:25,"music,vocals,performance,Africa,live music,entertainment"
"
","
",The rhythm of Afrobeat,Sauti Sol,12:25,"music,vocals,performance,Africa,live music,entertainment"
"
											She wants to be famous
									","
											Elle veut être célèbre
									",The rhythm of Afrobeat,Sauti Sol,12:25,"music,vocals,performance,Africa,live music,entertainment"
"
","
",The rhythm of Afrobeat,Sauti Sol,12:25,"music,vocals,performance,Africa,live music,entertainment"
"
											She wants to have lots and lots of money
									","
											Elle veut des tonnes de billets
									",The rhythm of Afrobeat,Sauti Sol,12:25,"music,vocals,performance,Africa,live music,entertainment"
"
","
",The rhythm of Afrobeat,Sauti Sol,12:25,"music,vocals,performance,Africa,live music,entertainment"
"
											Soar above the clouds
									","
											S'envoler au-dessus des nuages
									",The rhythm of Afrobeat,Sauti Sol,12:25,"music,vocals,performance,Africa,live music,entertainment"
"
","
",The rhythm of Afrobeat,Sauti Sol,12:25,"music,vocals,performance,Africa,live music,entertainment"
"
											She wanna be free
									","
											Elle veut être libre
									",The rhythm of Afrobeat,Sauti Sol,12:25,"music,vocals,performance,Africa,live music,entertainment"
"
","
",The rhythm of Afrobeat,Sauti Sol,12:25,"music,vocals,performance,Africa,live music,entertainment"
"
											Like Nelson Mandela
									","
											Comme Nelson Mandela
									",The rhythm of Afrobeat,Sauti Sol,12:25,"music,vocals,performance,Africa,live music,entertainment"
"
","
",The rhythm of Afrobeat,Sauti Sol,12:25,"music,vocals,performance,Africa,live music,entertainment"
"
											Stand tall like a pyramid
									","
											Se tenir fièrement debout
comme une pyramide
									",The rhythm of Afrobeat,Sauti Sol,12:25,"music,vocals,performance,Africa,live music,entertainment"
"
","
",The rhythm of Afrobeat,Sauti Sol,12:25,"music,vocals,performance,Africa,live music,entertainment"
"
											So, so courageous
									","
											Tellement courageuse
									",The rhythm of Afrobeat,Sauti Sol,12:25,"music,vocals,performance,Africa,live music,entertainment"
"
","
",The rhythm of Afrobeat,Sauti Sol,12:25,"music,vocals,performance,Africa,live music,entertainment"
"
											No place she'd rather be
									","
											Elle n'aimerait être nulle part ailleurs
									",The rhythm of Afrobeat,Sauti Sol,12:25,"music,vocals,performance,Africa,live music,entertainment"
"
","
",The rhythm of Afrobeat,Sauti Sol,12:25,"music,vocals,performance,Africa,live music,entertainment"
"
											Oh na na na, oh na na na
									","
											Oh na na, oh na na na
									",The rhythm of Afrobeat,Sauti Sol,12:25,"music,vocals,performance,Africa,live music,entertainment"
"
","
",The rhythm of Afrobeat,Sauti Sol,12:25,"music,vocals,performance,Africa,live music,entertainment"
"
											And there's no place she'd rather be
									","
											Elle n'aimerait être nulle part ailleurs
									",The rhythm of Afrobeat,Sauti Sol,12:25,"music,vocals,performance,Africa,live music,entertainment"
"
","
",The rhythm of Afrobeat,Sauti Sol,12:25,"music,vocals,performance,Africa,live music,entertainment"
"
											Oh na na na, oh na na na
									","
											Oh na na na, oh na na na
									",The rhythm of Afrobeat,Sauti Sol,12:25,"music,vocals,performance,Africa,live music,entertainment"
"
","
",The rhythm of Afrobeat,Sauti Sol,12:25,"music,vocals,performance,Africa,live music,entertainment"
"
											Live and die in Afrika
									","
											Vivre et mourir en Afrique
									",The rhythm of Afrobeat,Sauti Sol,12:25,"music,vocals,performance,Africa,live music,entertainment"
"
","
",The rhythm of Afrobeat,Sauti Sol,12:25,"music,vocals,performance,Africa,live music,entertainment"
"
											She wanna live and die in Afrika
									","
											Elle veut vivre et mourir en Afrique
									",The rhythm of Afrobeat,Sauti Sol,12:25,"music,vocals,performance,Africa,live music,entertainment"
"
","
",The rhythm of Afrobeat,Sauti Sol,12:25,"music,vocals,performance,Africa,live music,entertainment"
