en,es,fr,de,title,speaker,duration,tags
"
","
","
","
",The forgotten history of autism,Steve Silberman,13:48,"Autism spectrum disorder,cognitive science,culture,history"
"
											Just after Christmas last year,
											132 kids in California got the measles
											by either visiting Disneyland
											or being exposed to someone
who'd been there.
											The virus then hopped the Canadian border,
											infecting more than
100 children in Quebec.
											One of the tragic things
about this outbreak
											is that measles, which can be fatal
to a child with a weakened immune system,
											is one of the most easily
preventable diseases in the world.
											An effective vaccine against it
											has been available for more
than half a century,
											but many of the kids involved
in the Disneyland outbreak
											had not been vaccinated
											because their parents were afraid
											of something allegedly even worse:
											autism.
									","
											Justo después de Navidad del año pasado,
											132 niños en California tuvieron sarampión
											por haber visitado Disneylandia
											o por estar expuestos a alguien 
que había estado allí.
											El virus luego atravesó 
la frontera con Canadá,
											infectando a más de 100 niños en Quebec.
											Una de las cosas trágicas 
de este brote es que
											el sarampión que puede ser fatal
											para un niño con un sistema 
inmunológico debilitado,
											es una de las enfermedades más 
fácilmente prevenibles en el mundo.
											Existe una vacuna eficaz contra esto
											desde hace más de medio siglo.
											Pero muchos de los niños 
involucrados en el brote Disneylandia
											no habían sido vacunados
											porque sus padres tenían miedo
											de algo supuestamente aún peor:
											el autismo.
									","
											L'année dernière, juste après Noël,
											132 enfants en Californie
ont contracté la rougeole
											après avoir visité Disneyland
											ou avoir été en contact 
avec quelqu’un y étant allé.
											Le virus a ensuite 
sauté la frontière canadienne,
											et a infecté plus de
100 enfants au Québec.
											Une des choses tragiques
à propos de cette épidémie
											est que la rougeole, possiblement
fatale à un enfant
											dont le système immunitaire est affaibli
											est l'une des maladies
les plus faciles à éviter qui soit.
											Un vaccin efficace
contre la rougeole
											est disponible depuis plus 
d'un demi-siècle,
											mais de nombreux enfants touchés
par l'épidémie de Disneyland
											n'avaient pas été vaccinés
											parce que leurs parents avaient peur
											de quelque chose prétendument pire :
											l'autisme.
									","
											Letztes Jahr, kurz nach Weihnachten,
bekamen 132 Kinder
											in Kalifornien die Masern
											nach einem Besuch im Disneyland
											oder durch Kontakt
zu jemandem, der dort war.
											Der Virus sprang über nach Kanada
											und infizierte mehr als
100 Kinder in Quebec.
											Das Tragische an diesem Ausbruch ist,
dass Masern für ein Kind
											mit geschwächtem Immunsystem
tödlich sein können,
											es aber eine der am einfachsten
vermeidbaren Krankheiten ist.
											Ein wirkungsvoller Impfstoff
											ist seit über 50 Jahren verfügbar,
											aber viele Kinder des Disneyland-Ausbruchs
											waren nicht geimpft,
											weil ihre Eltern vor vermeintlich
Schlimmerem Angst hatten:
											Autismus.
									",The forgotten history of autism,Steve Silberman,13:48,"Autism spectrum disorder,cognitive science,culture,history"
"
","
","
","
",The forgotten history of autism,Steve Silberman,13:48,"Autism spectrum disorder,cognitive science,culture,history"
"
											But wait — wasn't the paper
that sparked the controversy
											about autism and vaccines
											debunked, retracted,
											and branded a deliberate fraud
											by the British Medical Journal?
											Don't most science-savvy people
											know that the theory
that vaccines cause autism is B.S.?
											I think most of you do,
											but millions of parents worldwide
											continue to fear that vaccines
put their kids at risk for autism.
									","
											Pero un momento, ¿no fue el artículo 
que desató la polémica
											sobre el autismo y las vacunas
											desacreditado, descalificado
											y marcado por ser un fraude deliberado
											por el British Medical Journal?
											¿No cree la mayoría de 
científicos inteligentes
											que la teoría de que las vacunas 
causan autismo es una estupidez?
											Creo que la mayoría de Uds. lo sabe,
											pero millones de padres en todo el mundo
											siguen temiendo que las vacunas pongan 
en peligro a sus hijos de tener autismo.
									","
											Mais attendez... l'article
à l'origine de la controverse
											sur l'autisme et les vaccins
											n'a-t-il pas été réfuté, rétracté,
											et dénoncé comme une fraude délibérée
											par le British Medical Journal ?
											La plupart des gens calés en sciences
ne savent-ils pas
											que la théorie sur les vaccins causant
l'autisme est une ânerie ?
											Je pense que la plupart de vous, oui,
											mais des millions de parents
dans le monde
											continuent de craindre que les vaccins
menacent leurs enfants d'autisme.
									","
											Aber war nicht die Veröffentlichung,
die die Debatte über Autismus
											und Impfung auslöste,
											vom British Medical Journal entlarvt,
											zurückgezogen und als vorsätzlicher Betrug
											offengelegt worden?
											Wissen nicht die meisten erfahrenen Leute,
											dass die Theorie, dass Impfungen
Autismus verursachen, Blödsinn ist?
											Die meisten von Ihnen wissen es,
											aber Millionen Eltern weltweit
haben immer noch Angst,
											dass Impfungen zu Autismus
bei ihren Kindern führen.
									",The forgotten history of autism,Steve Silberman,13:48,"Autism spectrum disorder,cognitive science,culture,history"
"
","
","
","
",The forgotten history of autism,Steve Silberman,13:48,"Autism spectrum disorder,cognitive science,culture,history"
"
											Why?
											Here's why.
											This is a graph of autism
prevalence estimates rising over time.
											For most of the 20th century,
											autism was considered
an incredibly rare condition.
											The few psychologists and pediatricians
who'd even heard of it
											figured they would get through
their entire careers
											without seeing a single case.
											For decades, the prevalence estimates
remained stable
											at just three or four children in 10,000.
											But then, in the 1990s,
											the numbers started to skyrocket.
											Fundraising organizations
like Autism Speaks
											routinely refer to autism as an epidemic,
											as if you could catch it
from another kid at Disneyland.
									","
											¿Por qué?
											He aquí por qué.
											Este es un gráfico de las estimaciones 
del aumento del autismo en el tiempo.
											Durante la mayor parte del siglo XX,
											el autismo se consideraba 
una enfermedad muy rara.
											Los pocos psicólogos y pediatras 
que había oído hablar de ella
											creían desarrollar 
toda su vida profesional
											sin ver un solo caso.
											Durante décadas, las estimaciones 
de prevalencia siguieron estables
											tan solo 3 o 4 niños por cada 10 000.
											Pero entonces, en la década de 1990,
											los números empezaron a dispararse.
											Organizaciones de recaudación 
de fondos como Autism Speaks
											se refieren rutinariamente 
al autismo como una epidemia,
											como si pudiera contagiarse 
de otro niño en Disneylandia.
									","
											Pourquoi ?
											Voici pourquoi.
											Voici un graphique sur l'augmentation
des évaluations de prévalence de l'autisme
											dans le temps.
											Pendant la plus grande partie
du 20ème siècle,
											l'autisme était considéré comme
une condition incroyablement rare.
											Le peu de psychologues et pédiatres
qui en avaient entendu parler
											pensaient qu'ils passeraient
l'ensemble de leur carrière
											sans en rencontrer le moindre cas.
											Pendant des décennies, les estimations
de prévalence restèrent stables
											à seulement 3 ou 4 enfants sur 10 000.
											Mais pourtant, au cours des années 90,
											les chiffres ont commencé
à monter en flèche.
											Les organisations de collecte de fonds
comme Autism Speaks
											communiquent régulièrement
sur l'autisme en parlant d'épidémie,
											comme si on pouvait l'attraper
par un autre enfant à Disneyland.
									","
											Wieso?
											Ich möchte es Ihnen erklären.
											Diese Grafik zeigt, dass die Häufigkeit
von Autismus zunimmt.
											Im 20. Jahrhundert galt Autismus
											lange als ein sehr seltenes Leiden.
											Die wenigen Psychologen und Kinderärzte,
die davon gehört hatten, dachten,
											sie würden in ihrem ganzen Leben
											keinen einzigen Fall zu sehen bekommen.
											Über Jahrzehnte blieb
die Häufigkeit konstant
											bei 3 oder 4 Kindern von 10 000.
											Aber in den 1990er Jahren
											stieg diese Zahl sprunghaft an.
											Gemeinnützige Organisationen,
wie Autism Speaks,
											bezeichnen Autismus als eine Epidemie,
											als ob man sich einfach bei einem Besuch
in Disneyland anstecken könnte.
									",The forgotten history of autism,Steve Silberman,13:48,"Autism spectrum disorder,cognitive science,culture,history"
"
","
","
","
",The forgotten history of autism,Steve Silberman,13:48,"Autism spectrum disorder,cognitive science,culture,history"
"
											So what's going on?
											If it isn't vaccines, what is it?
											If you ask the folks down at
the Centers for Disease Control in Atlanta
											what's going on,
											they tend to rely on phrases like
""broadened diagnostic criteria""
											and ""better case finding""
											to explain these rising numbers.
											But that kind of language
											doesn't do much to allay
the fears of a young mother
											who is searching her
two-year-old's face for eye contact.
											If the diagnostic criteria
had to be broadened,
											why were they so narrow
in the first place?
											Why were cases of autism
so hard to find
											before the 1990s?
									","
											¿Qué está pasando?
											Si no son las vacunas, ¿qué es?
											Si se pregunta a la gente del Centro 
de Control de Enfermedades de Atlanta
											qué está pasando,
											tienden a basarse en frases como 
""criterios de diagnóstico ampliado""
											y ""una mejor detección de casos""
											para explicar estas cifras crecientes.
											Pero ese tipo de lenguaje
											no disipa mucho los temores 
de una joven madre
											que busca en la cara de su hijo 
de dos años, el contacto visual.
											Si los criterios de diagnóstico 
tuvieron que ampliarse,
											¿por qué eran tan reducidos al principio?
											¿Por qué fueron los casos de autismo 
tan difíciles de encontrar
											antes de la década de 1990?
									","
											Alors que se passe-t-il ?
											Si ce ne sont pas les vaccins,
alors quoi ?
											Si vous demandez aux gens des Centres
pour le Contrôle des Maladies à Atlanta
											ce qu'il se passe,
											ils ont tendance à employer
des expressions comme
											« critères de diagnostic élargis »
et « dépistage plus efficace »
											pour expliquer la montée des chiffres.
											Mais ce type de langage
											n'aide pas vraiment à
calmer les craintes d'une jeune mère
											qui cherche à trouver le regard
dans les yeux de son enfant de deux ans.
											Si les critères de diagnostic
ont dû être élargis,
											pourquoi étaient-ils si étroits
au début ?
											Pourquoi les cas d'autisme
étaient-ils si difficiles à trouver
											avant les années 90 ?
									","
											Also was ist da passiert?
											Wenn es nicht die Impfungen sind,
was ist es dann?
											Wenn man die Leute in der Amerikanischen
Gesundheitsbehörde CDC in Atlanta fragt,
											wie das sein kann,
											sagen sie etwas wie
""erweiterte Diagnosekriterien""
											und ""bessere Diagnosemöglichkeiten"",
											um diese steigenden Zahlen zu erklären.
											Aber diese Aussagen
											zerstreuen nicht die Angst
einer jungen Mutter,
											die Augenkontakt
mit ihrer 2-Jährigen sucht.
											Wenn die Diagnosekriterien
erweitert werden mussten,
											warum waren sie dann ursprünglich so eng?
											Warum fand man vor den 1990er Jahren
kaum Fälle von Autismus?
									",The forgotten history of autism,Steve Silberman,13:48,"Autism spectrum disorder,cognitive science,culture,history"
"
","
","
","
",The forgotten history of autism,Steve Silberman,13:48,"Autism spectrum disorder,cognitive science,culture,history"
"
											Five years ago, I decided to try
to uncover the answers to these questions.
											I learned that what happened
											has less to do with the slow and cautious
progress of science
											than it does with the seductive
power of storytelling.
											For most of the 20th century,
											clinicians told one story
											about what autism is
and how it was discovered,
											but that story turned out to be wrong,
											and the consequences of it
											are having a devastating impact
on global public health.
											There was a second,
more accurate story of autism
											which had been lost and forgotten
											in obscure corners
of the clinical literature.
											This second story tells us everything
about how we got here
											and where we need to go next.
									","
											Hace 5 años, decidí descubrir 
las respuestas a estas preguntas.
											Aprendí que lo que pasó
											tiene menos que ver con el progreso 
lento y cauteloso de la ciencia
											que con el poder seductor de la narración.
											Durante la mayor parte del siglo XX,
											los médicos contaron una historia
											sobre qué es el autismo 
y cómo se descubrió,
											pero esa historia resultó ser falsa,
											y las consecuencias de la misma
											están teniendo un impacto devastador 
en la salud pública mundial.
											Hubo una segunda historia 
más precisa del autismo
											que se había perdido y olvidado
											en los rincones oscuros 
de la literatura clínica.
											Esta segunda historia nos dice 
todo sobre cómo llegamos aquí
											y adónde tenemos que ir.
									","
											Il y a 5 ans, j'ai décidé d'essayer
de trouver une réponse à ces questions.
											J'ai appris que ce qui est arrivé
											est moins lié au progrès lent et
précautionneux de la science
											qu'au pouvoir de séduction
de la narration.
											Pendant la plus grande partie
du 20ème siècle,
											les cliniciens racontaient une histoire
											sur ce qu'était l'autisme
et comment il avait été découvert,
											mais cette histoire s'est révélée fausse,
											et ses conséquences
											ont un impact dévastateur
sur la santé publique.
											Il y a ensuite eu une seconde histoire
de l'autisme, plus exacte,
											perdue et oubliée
											dans les recoins obscurs
de la littérature clinique.
											Cette seconde histoire nous éclaire sur
la façon dont nous en sommes arrivés là
											et où nous devons aller ensuite.
									","
											Vor 5 Jahren beschloss ich,
Antworten auf diese Fragen zu suchen.
											Ich fand heraus, dass die Ursache
											weniger im langsamen und
vorsichtigen Fortschritt der Wissenschaft
											als in der verlockenden Macht
des Geschichtenerzählens liegt.
											Die Ärzte erzählten
eine Geschichte darüber,
											was Autismus ist und
wie es entdeckt wurde,
											aber diese Geschichte
erwies sich als falsch,
											und die Folge war
ein verheerender Einfluss
											auf die globale öffentliche Gesundheit.
											Es gab eine zweite, genauere Geschichte,
											die in einer dunklen Ecke
											der klinischen Literatur verlorenging
und vergessen wurde.
											Die zweite Geschichte erzählt
uns alles, was passiert war,
											und wie wir weitermachen müssten.
									",The forgotten history of autism,Steve Silberman,13:48,"Autism spectrum disorder,cognitive science,culture,history"
