en,tr,fr,title,speaker,duration,tags
"
","
","
",How we can use light to see deep inside our bodies and brains,Mary Lou Jepsen,16:50,"science,technology,brain,human body,invention,cancer,future,neuroscience,medical research,medical imaging,computers,cognitive science"
"
											People don't realize
											that red light and benign
near-infrared light
											go right through your hand,
just like this.
											This fact could enable better,
faster and cheaper health care.
											Our translucence is key here.
											I'm going to show you how we use
this key and a couple of other keys
											to see deep inside our bodies and brains.
									","
											İnsanların fark etmediği bir şey var,
											kırmızı ve yakın kızılötesi ışık
											aynen bu şekilde
elinizin içinden geçebiliyor.
											Bu bilgi daha iyi, daha hızlı ve daha ucuz
bir sağlık hizmeti sağlayabilir.
											Burada kilit nokta yarı saydamlık.
											Bununla birlikte birkaç kilit
noktadan daha yararlanarak
											beyin ve bedenlerimizin içini
nasıl görebileceğimizi göstereceğim.
									","
											Les gens ne réalisent pas
											que la lumière rouge et la lumière
infrarouge proche et bénigne
											traversent votre main, comme ça.
											Cela pourrait permettre de meilleurs soins
médicaux, plus rapides, et moins chers.
											Notre translucidité est la clef ici.
											Je vais montrer comment nous utilisons
cette clef et quelques autres
											pour observer les profondeurs
de nos corps et de nos cerveaux.
									",How we can use light to see deep inside our bodies and brains,Mary Lou Jepsen,16:50,"science,technology,brain,human body,invention,cancer,future,neuroscience,medical research,medical imaging,computers,cognitive science"
"
","
","
",How we can use light to see deep inside our bodies and brains,Mary Lou Jepsen,16:50,"science,technology,brain,human body,invention,cancer,future,neuroscience,medical research,medical imaging,computers,cognitive science"
"
											OK, so first up ...
											You see this laser pointer
and the spot it makes on my hand?
											The light goes right through my hand —
											if we could bring
the lights down, please —
											as I've already shown.
											But you can no longer see that laser spot.
											You see my hand glow.
											That's because the light
spreads out, it scatters.
											I need you to understand
what scattering is,
											so I can show you how we get rid of it
											and see deep inside our bodies and brains.
											So, I've got a piece of chicken back here.
									","
											Pekâlâ, öncelikle...
											Bu lazer ışığın elimde nasıl
göründüğünü görüyor musunuz?
											Işık elimin içinde geçiyor.
											Işıkları söndürelim lütfen,
											tıpkı gösterdiğim gibi.
											Ama artık lazer noktasını göremezsiniz.
											Elimin ışıldadığını görüyorsunuz.
											Çünkü ışık yayılırken dağılır.
											Dağılmanın ne olduğunu anlamak önemli,
											çünkü bundan nasıl kurtulacağımızı
											ve bu sayede beden ve beyinlerimizin
içini nasıl göreceğimizi göstereceğim.
											Burada bir tavuk göğsü var.
									","
											Bien, commençons...
											Vous voyez ce pointeur laser
et le point qu’il fait sur ma main ?
											La lumière traverse ma main.
											Pouvez-vous éteindre
la lumière, s’il vous plait ?
											Mais maintenant, on ne voit plus
le point du laser.
											On voit ma main qui rayonne.
											C’est parce que la lumière
se répand, elle se disperse.
											Vous devez bien comprendre
ce qu’est la dispersion
											avant que je ne vous montre
comment s’en débarrasser
											pour observer l'intérieur
de notre corps et du cerveau.
											J’ai pris un poulet.
									",How we can use light to see deep inside our bodies and brains,Mary Lou Jepsen,16:50,"science,technology,brain,human body,invention,cancer,future,neuroscience,medical research,medical imaging,computers,cognitive science"
"
","
","
",How we can use light to see deep inside our bodies and brains,Mary Lou Jepsen,16:50,"science,technology,brain,human body,invention,cancer,future,neuroscience,medical research,medical imaging,computers,cognitive science"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Rires)
									",How we can use light to see deep inside our bodies and brains,Mary Lou Jepsen,16:50,"science,technology,brain,human body,invention,cancer,future,neuroscience,medical research,medical imaging,computers,cognitive science"
"
","
","
",How we can use light to see deep inside our bodies and brains,Mary Lou Jepsen,16:50,"science,technology,brain,human body,invention,cancer,future,neuroscience,medical research,medical imaging,computers,cognitive science"
"
											It's raw.
											Putting on some gloves.
											It's got the same
optical properties as human flesh.
											So, here's the chicken ...
putting it on the light.
											Can you see, the light goes right through?
											I also implanted a tumor in that chicken.
											Can you see it?
									","
											Çiğ tabii.
											Eldiven geçiriyorum.
											İnsan etiyle aynı optik özelliklere sahip.
											Tavuğu alıyorum ve ışığa doğru tutuyorum.
											Işığın tam içinden
geçtiğini görüyor musunuz?
											Ayrıca tavuğun içine
bir tümör yerleştirdim.
											Görebiliyor musunuz?
									","
											Il est cru.
											Je mets des gants.
											Le poulet possède les mêmes propriétés
optiques que la chair humaine.
											Mon poulet est prêt…
Je le place sous la lumière.
											Vous voyez, la lumière le traverse.
											J’ai implanté une tumeur dans ce poulet.
											Vous la voyez ?
									",How we can use light to see deep inside our bodies and brains,Mary Lou Jepsen,16:50,"science,technology,brain,human body,invention,cancer,future,neuroscience,medical research,medical imaging,computers,cognitive science"
"
","
","
",How we can use light to see deep inside our bodies and brains,Mary Lou Jepsen,16:50,"science,technology,brain,human body,invention,cancer,future,neuroscience,medical research,medical imaging,computers,cognitive science"
"
											Audience: Yes.
									","
											İzleyiciler: Evet.
									","
											Public : Oui.
									",How we can use light to see deep inside our bodies and brains,Mary Lou Jepsen,16:50,"science,technology,brain,human body,invention,cancer,future,neuroscience,medical research,medical imaging,computers,cognitive science"
