en,pt,fr,title,speaker,duration,tags
"
","
","
",Our treatment of HIV has advanced. Why hasn't the stigma changed?,Arik Hartmann,17:06,"HIV,disease,TEDx,activism,humanity,human body,health"
"
											So I want to start this talk
by showing y'all a photo,
											and it's a photo many of you
have probably seen before.
											So I want you all to take a moment
											and look at this photo,
											and really reflect on some
of the things that come to mind,
											and what are some
of those things, those words.
											Now, I'm going to ask you all
to look at me.
											What words come to mind
when you look at me?
											What separates that man up there
											from me?
									","
											Queria começar esta palestra 
mostrando-vos a todos esta fotografia,
											que muitos de vocês
provavelmente já viram antes.
											Quero que durante um instante
											olhem para esta fotografia
											e reflitam sobre algumas
das coisas que vos vêm à cabeça,
											e o que são essas coisas,
essas palavras.
											Agora vou pedir-vos 
que olhem para mim.
											Que palavras é que vos vêm à cabeça
quando olham para mim?
											O que é que separa
aquele homem ali em cima
											de mim?
									","
											Permettez-moi tout d'abord
de vous montrer une photo.
											Beaucoup parmi vous
l'ont sans doute déjà vue.
											Prenez le temps
											de l'observer,
											de réfléchir à ce que ça évoque pour vous
											et à mettre des mots sur ces pensées.
											Maintenant, regardez-moi.
											Qu'est-ce qui vous vient à l'esprit
quand vous m'observez ?
											Qu'est-ce qui rend cet homme sur la photo
											différent de moi ?
									",Our treatment of HIV has advanced. Why hasn't the stigma changed?,Arik Hartmann,17:06,"HIV,disease,TEDx,activism,humanity,human body,health"
"
","
","
",Our treatment of HIV has advanced. Why hasn't the stigma changed?,Arik Hartmann,17:06,"HIV,disease,TEDx,activism,humanity,human body,health"
"
											The man in that photo is named David Kirby
											and it was taken in 1990
as he was dying from AIDS-related illness,
											and it was subsequently
published in ""Life Magazine.""
											The only real thing
separating me from Kirby
											is about 30 years of medical advancements
in the way that we treat HIV and AIDS.
									","
											A fotografia é de David Kirby
e foi tirada em 1990,
											quando ele estava a morrer de uma doença
relacionada com a SIDA,
											e foi subsequentemente
publicada na revista ""Life"".
											A única coisa que me separa do Kirby
											são cerca de 30 anos de avanços médicos
no modo como tratamos o VIH e a SIDA.
									","
											Il s'appelle David Kirby.
											La photo a été prise en 1990
											alors qu'il mourait
d'une maladie liée au SIDA.
											Cette photo a été publiée dans « Life ».
											La seule vraie différence
entre Kirby et moi,
											c'est 30 ans d'avancées médicales
dans le traitement du VIH et du SIDA.
									",Our treatment of HIV has advanced. Why hasn't the stigma changed?,Arik Hartmann,17:06,"HIV,disease,TEDx,activism,humanity,human body,health"
"
","
","
",Our treatment of HIV has advanced. Why hasn't the stigma changed?,Arik Hartmann,17:06,"HIV,disease,TEDx,activism,humanity,human body,health"
"
											So what I want to ask next is this:
											If we have made such exponential progress
											in combatting HIV,
											why haven't our perceptions
of those with the virus evolved alongside?
											Why does HIV elicit this reaction from us
when it's so easily managed?
											When did the stigmatization even occur,
											and why hasn't it subsided?
											And these are not
easy questions to answer.
											They're the congealing
of so many different factors and ideas.
											Powerful images, like this one of Kirby,
											these were the faces of the AIDS crisis
in the '80s and '90s,
											and at the time the crisis
had a very obvious impact
											on an already stigmatized group of people,
											and that was gay men.
											So what the general straight public saw
was this very awful thing
											happening to a group of people who
were already on the fringes of society.
											The media at the time began
to use the two almost interchangeably —
											gay and AIDS —
											and at the 1984
Republican National Convention,
											one of the speakers joked
that gay stood for: ""Got AIDS yet?""
											And that was the mindset at the time.
									","
											Então, aquilo que eu quero 
perguntar é isto:
											Se nós fizemos
um progresso tão exponencial
											no combate ao VIH
											por que razão a nossa perceção daqueles
com o vírus não evoluiu paralelamente?
											Por que razão o VIH desencadeia 
esta reação em nós,
											quando é tão facilmente controlado?
											Quando é que essa estigmatização ocorreu,
											e por que razão ela não diminuiu?
											Estas perguntas
não são fáceis de responder.
											Elas são a solidificação de uma enorme
diversidade de fatores e ideias
											Imagens poderosas, como esta do Kirby.
											Estes foram os rostos 
da crise da SIDA nos anos 80 e 90,
											e, nessa altura, a crise
teve um impacto óbvio
											num grupo de pessoas já estigmatizado:
											os homens homossexuais.
											O que o público heterossexual geral via
era esta coisa terrível
											a acontecer a um grupo de pessoas
que já estava à margem da sociedade.
											Os ""media"" da altura começaram a usá-los
como termos equivalentes
											— homossexualidade e SIDA —
											e na Convenção Nacional
Republicana de 1984,
											um dos oradores gracejou

											que a homossexualidade equivalia a:
""Já tens SIDA?""
											Era essa a mentalidade da altura.
									","
											J'ai une question importante :
											alors que nous avons fait
des progrès exponentiels
											dans notre combat contre le VIH,
											pourquoi nos perceptions sur ceux qui
en sont affligés n'ont-elles pas évolué ?
											Pourquoi le VIH provoque-t-il
une telle réaction
											alors qu'il est aisément géré ?
											Quand cette stigmatisation est-elle née ?
											Pourquoi n'a-t-elle pas disparu ?
											Ce ne sont pas des questions
avec des réponses faciles.
											Elles cristallisent
tant de facteurs et d'idées.
											Il y a ces images puissantes,
comme celle de Kirby,
											prises aux pires moments de la crise
du SIDA dans les années 80 et 90.
											Simultanément, cette crise
avait un impact évident
											sur une population déjà stigmatisée :
											les hommes homosexuels.
											Le grand public hétérosexuel
observait en fait cette chose affreuse
											en train de toucher un groupe de gens
déjà en marge de la société.
											Les média de l'époque ont commencé
à utiliser deux termes indistinctement :
											gay et SIDA.
											À la convention nationale
du Parti Républicain en 1984,
											un orateur a fait un jeu de mot sur gay :
											« Got AIDS Yet ? »,
ou « T'as pas encore le SIDA ? »
											C'était l'esprit à l'époque.
									",Our treatment of HIV has advanced. Why hasn't the stigma changed?,Arik Hartmann,17:06,"HIV,disease,TEDx,activism,humanity,human body,health"
"
","
","
",Our treatment of HIV has advanced. Why hasn't the stigma changed?,Arik Hartmann,17:06,"HIV,disease,TEDx,activism,humanity,human body,health"
"
											But as we started
to understand the virus more
											and how it was transmitted,
											we realized that that risk
had increased its territory.
											The highly profiled case
of Ryan White in 1985,
											who was a 13-year-old hemophiliac
											who had contracted HIV
from a contaminated blood treatment,
											and this marked the most profound shift
in America's perception of HIV.
											No longer was it restricted
to these dark corners of society,
											to queers and drug users,
											but now it was affecting people
											that society deemed
worthy of their empathy,
											to children.
									","
											Mas à medida que começámos
a compreender melhor o vírus
											e o modo como é transmitido,
											apercebemo-nos de que esse risco
tinha aumentado o seu território.
											O famoso caso de Ryan White em 1985,
											um hemofílico de 13 anos,
											que contraiu VIH através
de um tratamento de sangue contaminado,
											marcou a mais profunda viragem
na perceção americana do VIH.
											Deixou de estar restrito
aos becos escuros da sociedade,
											a homossexuais e toxicodependentes.
											Agora estava a afetar pessoas
											que a sociedade considerava
dignas da sua empatia,
											as crianças.
									","
											Mais à mesure qu'on comprenait le virus,
											son mode de transmission,
											on a compris que le risque
de propagation avait augmenté.
											En 1985, il y a eu le cas de Ryan White,
qui a fait beaucoup de bruit.
											Ryan était un jeune hémophile de 13 ans,
											qui avait contracté le VIH
avec un traitement sanguin contaminé.
											Ça a provoqué un changement profond
dans la perception du VIH aux États-Unis.
											Il ne se limitait plus à ceux qui vivaient
dans les zones d'ombre de la société,
											les homosexuels, les toxicomanes.
											Maintenant, il affectait aussi
											une population qui mérite l'empathie :
											les enfants.
									",Our treatment of HIV has advanced. Why hasn't the stigma changed?,Arik Hartmann,17:06,"HIV,disease,TEDx,activism,humanity,human body,health"
"
","
","
",Our treatment of HIV has advanced. Why hasn't the stigma changed?,Arik Hartmann,17:06,"HIV,disease,TEDx,activism,humanity,human body,health"
"
											But that permeating fear
and that perception, it still lingers.
											And I want a show of hands
for these next few questions.
									","
											Mas aquele medo impregnado 
e aquela perceção, ainda perduram.
											Quero que levantem a mão
nestas próximas perguntas.
									","
											Cependant, angoisse profonde
et perception subsistent.
											J'aimerais que vous leviez la main
pour les questions suivantes.
									",Our treatment of HIV has advanced. Why hasn't the stigma changed?,Arik Hartmann,17:06,"HIV,disease,TEDx,activism,humanity,human body,health"
