en,pt,tr,fr,title,speaker,duration,tags
"
","
","
","
",How do viruses jump from animals to humans?,Ben Longdon,4:47,"TED-Ed,human body,animals,science,biology,animation,virus,epidemiology,evolution,health,healthcare,disease,medical research,Vaccines,ebola,health care,public health,medicine,bacteria"
"
											At a Maryland country fair in 2017,
											the prize pigs were not 
looking their best.
											Farmers reported feverish hogs with 
inflamed eyes and running snouts.
											But while fair officials worried 
about the pigs,
											the Maryland department of health was 
concerned about a group of sick fairgoers.
											Some had pet the pigs, while others had 
merely been near their barns;
											but soon, 40 of these attendees would 
be diagnosed with swine flu.
											More often than not, sick animals 
don’t infect humans.
											But when they do, these 
cross-species infections,
											or viral host jumps,
											have the potential to produce 
deadly epidemics.
											So how can pathogens from one species 
infect another,
											and what makes host jumps so dangerous?
									","
											Numa feira agrícola em Maryland, em 2017,
											os porcos premiados
não tinham o melhor aspeto.
											Os agricultores relataram porcos febris
											com olhos inflamados
e focinhos congestionados.
											Mas, enquanto os funcionários da feira
se preocupavam com os porcos,
											o departamento de saúde de Maryland
											estava preocupado com um grupo
de visitantes doentes.
											Alguns tinham feito festas aos porcos,
											e outros só tinham estado
perto das pocilgas.
											Rapidamente, 40 desses visitantes
foram diagnosticados com peste suína.
											Na maioria das vezes, os animais
doentes não infetam as pessoas.
											Mas, quando isso acontece,
essas infeções entre espécies
											ou saltos entre hospedeiros
											podem provocar epidemias mortíferas.
											Como é que os agentes patogénicos
de uma espécie infetam outra espécie?
											O que é que torna esses saltos
de hospedeiros tão perigosos?
									","
											2017'de Maryland'deki köy panayırında,
											domuzlar pek de iyi gözükmüyordu.
											Çiftçiler yaban domuzlarının
gözleri kızarık, burun akıntılı
											ve ateşlenmiş olduğunu bildirdi.
											Fakat panayır görevlileri
domuzlar için endişelenirken
											Maryland sağlık dairesi panayıra giden
bir grup hasta insan için endişeleniyordu.
											Kimi domuzları sevmişti, 
kimiyse ahırların etrafında dolaşmıştı
											ama kısa sürede bunların 40'ına
domuz gribi teşhisi konuldu.
											Çoğunlukla, hasta hayvanlardan
insanlara hastalık bulaşmaz
											fakat bulaştığında
bu çapraz-tür enfeksiyonları
											veya virüslü konak değiştirmelerinin
											ölümcül salgın hastalık
oluşturma riskleri vardır.
											Öyleyse, bir türe ait patojenler
nasıl başka bir türe bulaşabilir
											ve konak değiştirmelerini
bu kadar tehlikeli yapan şey nedir?
									","
											En 2017, lors d'une foire rurale
dans le Maryland,
											les cochons ne semblaient pas
en grande forme.
											Les agriculteurs ont signalé
des porcs fébriles
											aux yeux enflammés et au museau humide.
											Tandis que les officiels de la foire
s'inquiétaient pour les porcs,
											le Ministère de la Santé s'inquiétait
pour les visiteurs malades.
											Certains avaient caressé les cochons,
d'autres avaient été près des enclos,
											et finalement, 40 furent
diagnostiqués avec la grippe porcine.
											Normalement, les animaux malades 
n'infectent pas les humains.
											Mais quand ils le font,
ces infections inter-espèces,
											ou sauts d'hôte viral,
											risquent de produire
des épidémies mortelles.
											Comment les agents pathogènes d’une
espèce peuvent-ils en infecter une autre
											et qu'est-ce qui rend ce saut
si dangereux ?
									",How do viruses jump from animals to humans?,Ben Longdon,4:47,"TED-Ed,human body,animals,science,biology,animation,virus,epidemiology,evolution,health,healthcare,disease,medical research,Vaccines,ebola,health care,public health,medicine,bacteria"
"
","
","
","
",How do viruses jump from animals to humans?,Ben Longdon,4:47,"TED-Ed,human body,animals,science,biology,animation,virus,epidemiology,evolution,health,healthcare,disease,medical research,Vaccines,ebola,health care,public health,medicine,bacteria"
"
											Viruses are a type of organic parasite 
infecting nearly all forms of life.
											To survive and reproduce, they must move
through three stages:
											contact with a susceptible host, 
infection and replication,
											and transmission to other individuals.
											As an example, let’s look 
at human influenza.
											First, the flu virus encounters 
a new host
											and makes its way into 
their respiratory tract.
											This isn’t so difficult, but to survive 
in this new body,
											the virus must mount a successful 
infection
											before it’s caught and broken down 
by an immune response.
											To accomplish this task,
									","
											Os vírus são um tipo
de parasitas orgânicos
											que infetam quase todas
as formas de vida.
											Para sobreviverem e se reproduzirem,
têm de passar por três etapas:
											o contacto com um hospedeiro suscetível,
a infeção e a reprodução
											e a transmissão a outros indivíduos.
											Como exemplo, analisemos a gripe humana.
											Primeiro, o vírus da gripe
encontra um novo hospedeiro
											e introduz-se no trato respiratório.
											Isto não é muito difícil
mas, para sobreviver neste novo corpo,
											o vírus precisa de uma infeção com êxito
											antes de ser apanhado e derrotado
por uma reação imunitária.
											Para realizar essa tarefa,
									","
											Virüsler her canlı türünü etkileyen
organik bir parazit türüdür.
											Yaşamak ve çoğalmak için
üç aşamadan geçmeleri gerekir:
											Uygun bir konakla temas,
bulaşma ve çoğalma,
											ve diğer canlılara yayılma.
											Örnek olarak insan gribine bakalım.
											Öncelikle, virüs 
solunum sisteminden girerek
											yeni bir konakla temasa geçer.
											Bu pek de zor değildir
fakat bu yeni vücutta hayatta kalmak için
											virüsün, bağışıklık sistemi tarafından 
yakalanıp yok edilmeden önce
											başarılı bir enfeksiyon 
oluşturması gerekir.
											Bunu başarmak için
									","
											Les virus sont des parasites organiques
infectant presque toutes les formes de vie.
											Pour survivre et se reproduire,
ils doivent traverser trois étapes :
											le contact avec un hôte susceptible, 
l'infection et la réplication,
											et la transmission à d'autres personnes.
											Par exemple, examinons la grippe humaine.
											D'abord, le virus de la grippe
rencontre un nouvel hôte
											et pénètre dans ses voies respiratoires.
											Ce n'est pas si difficile, mais
pour survivre dans ce nouveau corps,
											le virus doit achever l'infection
											avant qu'elle ne soit attrapée et
décomposée par une réponse immunitaire.
											Pour accomplir cette tâche,
									",How do viruses jump from animals to humans?,Ben Longdon,4:47,"TED-Ed,human body,animals,science,biology,animation,virus,epidemiology,evolution,health,healthcare,disease,medical research,Vaccines,ebola,health care,public health,medicine,bacteria"
"
","
","
","
",How do viruses jump from animals to humans?,Ben Longdon,4:47,"TED-Ed,human body,animals,science,biology,animation,virus,epidemiology,evolution,health,healthcare,disease,medical research,Vaccines,ebola,health care,public health,medicine,bacteria"
"
											viruses have evolved specific interactions
with their host species.
											Human flu viruses are covered in proteins
											adapted to bind with matching receptors 
on human respiratory cells.
											Once inside a cell, the virus employs 
additional adaptations
											to hijack the host cell’s reproductive 
machinery
											and replicate its own genetic material.
											Now the virus only needs to suppress
or evade the host’s immune system
											long enough to replicate to sufficient 
levels and infect more cells.
											At this point, the flu can be passed on to
its next victim
											via any transmission 
of infected bodily fluid.
									","
											os vírus desenvolveram interações
específicas com a espécie do hospedeiro.
											Os vírus da gripe humana
estão cobertos por proteínas
											adaptadas para se ligarem
aos recetores correspondentes
											nas células da respiração humana.
											Uma vez dentro duma célula,
o vírus usa adaptações adicionais
											para se apoderar do maquinismo
de reprodução das células do hospedeiro
											e reproduzir o seu material genético.
											O vírus só precisa de suprimir ou iludir
o sistema imunitário do hospedeiro
											o tempo suficiente para se reproduzir
a um nível suficiente
											e infetar mais células.
											Nessa altura, a gripe pode passar
para a vítima seguinte,
											através da transmissão
de fluidos corporais infetados.
									","
											virüsler konak seçtikleri türlere özel
ilişkiler geliştirmişlerdir.
											İnsan gribi virüsleri,
insan solunum hücrelerindeki
											eşleştirme reseptörlerine bağlanmaya
uyumlu proteinlerle kaplıdır.
											Bir kere hücreye girince virüs,
konak hücrenin üreme sistemini gaspetmek
											ve kendi genetik maddesini kopyalamak 
için diğer uyarlanımları sağlar.
											Artık virüsün yeterli seviyede çoğalması
ve daha fazla hücreye bulaşmasına
											yetecek süre içinde konak 
bağışıklık sisteminden kaçınması gerekir.
											Bu noktada, grip bir sonraki kurbanına
											enfeksiyonlu vücut sıvısıyla olan
herhangi bir temasla geçebilir.
									","
											les virus ont développé des interactions
spécifiques avec leurs espèces hôtes.
											Les virus de la grippe humaine
sont couverts de protéines
											adaptées pour s'attacher aux récepteurs
											des cellules respiratoires humaines.
											Une fois à l'intérieur d'une cellule,
											le virus utilise des adaptations
supplémentaires
											pour détourner les mécanismes
de reproduction de la cellule hôte
											et reproduire son propre
matériel génétique.
											Maintenant, le virus n'a qu'à supprimer ou
échapper au système immunitaire de l'hôte
											assez longtemps pour se répliquer
suffisamment et infecter plus de cellules.
											À ce stade, la grippe peut être transmise
à la victime suivante
											par n'importe quelle transmission
de liquide corporel infecté.
									",How do viruses jump from animals to humans?,Ben Longdon,4:47,"TED-Ed,human body,animals,science,biology,animation,virus,epidemiology,evolution,health,healthcare,disease,medical research,Vaccines,ebola,health care,public health,medicine,bacteria"
"
","
","
","
",How do viruses jump from animals to humans?,Ben Longdon,4:47,"TED-Ed,human body,animals,science,biology,animation,virus,epidemiology,evolution,health,healthcare,disease,medical research,Vaccines,ebola,health care,public health,medicine,bacteria"
"
											However, this simple sneeze also brings 
the virus in contact with pets,
											plants, or even your lunch.
											Viruses are constantly encountering 
new species and attempting to infect them.
											More often than not, this ends in failure.
											In most cases, the genetic dissimilarity 
between the two hosts is too great.
											For a virus adapted to infect humans,
											a lettuce cell would be a foreign and 
inhospitable landscape.
											But there are a staggering number 
of viruses circulating in the environment,
											all with the potential to 
encounter new hosts.
											And because viruses rapidly reproduce 
by the millions,
											they can quickly develop random mutations.
											Most mutations will have no effect, 
or even prove detrimental;
											but a small proportion may enable the 
pathogen to better infect a new species.
											The odds of winning this destructive 
genetic lottery increase over time,
											or if the new species is closely related 
to the virus’ usual host.
											For a virus adapted to another mammal,
											infecting a human might just take 
a few lucky mutations.
											And a virus adapted to chimpanzees,
											one of our closest genetic relatives,
might barely require any changes at all.
									","
											Mas um simples espirro também põe o vírus
											em contacto com animais domésticos,
											com plantas ou com a comida.
											Os vírus estão sempre a encontrar
novas espécies e a tentar infetá-las.
											Mais frequentemente,
isso acaba num fracasso.
											Na maioria dos casos, a diferença
genética entre os dois hospedeiros
											é demasiado grande.
											Para um vírus adaptado a infetar
seres humanos,
											uma célula de alface é uma paisagem
estranha e pouco hospitaleira.
											Mas há um número colossal
de vírus a circular no ambiente,
											todos eles com o potencial
de encontrar novos hospedeiros.
											Como os vírus se reproduzem
rapidamente, aos milhões,
											podem sofrer rapidamente
mutações aleatórias.
											A maioria das mutações não terão efeito,
nem serão prejudiciais
											mas uma pequena parte pode permitir
											que o agente patogénico
infete melhor uma nova espécie.
											A possibilidade de ganhar esta lotaria
genética destrutiva aumenta com o tempo
											ou se a nova espécie estiver estreitamente
ligada ao hospedeiro habitual do vírus.
											Para um vírus adaptado a outro mamífero,
											a infeção num ser humano pode
acontecer após poucas mutações com êxito.
											Um vírus adaptado aos chimpanzés,
											um dos nossos parentes
genéticos mais próximos,
											pode nem exigir qualquer mutação.
									","
											Bununla birlikte, en basit bir hapşırık
virüsün ev hayvanları, bitkiler
											ve hatta öğle yemeğinizle
temasına sebep olabilir.
											Virüsler sürekli yeni türlerle karşılaşır
ve onlara bulaşmaya çalışır.
											Bu, çoğu kez başarısızlıkla sonuçlanır.
											Çoğu vakada iki konak arasındaki
genetik benzeşmezlikler çok fazladır.
											İnsanlara bulaşmaya 
adapte olan bir virüs için
											bir marul hücresi yabancı 
ve yaşanamaz bir bölgedir.
											Fakat çevrede yeni konaklarla
karşılaşma potansiyeline sahip
											çok fazla virüs dolaşmakta.
											Bu virüsler hızla milyonlarca
çoğalabildikleri için
											yine hızla rastlantısal 
mutasyon oluşturabilirler.
											Çoğu mutasyonun bir etkisi 
hatta kanıtlanmış bir zararı yoktur
											fakat küçük bir oran yeni türlere daha iyi
bulaşacak patojene olanak sağlayabilir.
											Bu yıkıcı genetik piyangoyu
kazanmanın şansı zamanla
											veya yeni türlerin virüsün konak olduğu 
türle yakından ilişkili olmasıyla artar.
											Başka bir memeliye
adapte olmuş bir virüs için
											bir insana bulaşmak yalnızca
birkaç şanslı mutasyona bakar.
											Bizim en yakın genetik akrabalarımızdan 
şempanzeye adapte olmuş bir virüsün
											herhangi bir değişime bile 
ihtiyacı olmayabilir.
									","
											Ce simple éternuement met le virus
en contact avec des animaux domestiques,
											des plantes, ou même votre déjeuner.
											Les virus rencontrent constamment
des nouvelles espèces
											et essayent de les infecter.
											Le plus souvent, cela aboutit à un échec.
											Dans la plupart des cas, la différence
génétique entre les hôtes est trop grande.
											Pour un virus adapté aux humains,
											une cellule de laitue sera un paysage
étranger et inhospitalier.
											Mais un nombre ahurissant 
des virus circulent dans l'environnement,
											tous avec le potentiel de 
rencontrer de nouveaux hôtes.
											Et puisque les virus se reproduisent
rapidement par millions,
											ils peuvent développer
des mutations aléatoires rapidement.
											La plupart des mutations n'auront aucun
effet, voire s'avéreront désavantageuses
											mais une petite proportion peut permettre
à l'agent pathogène
											de mieux infecter une nouvelle espèce.
											Les chances de gagner à
cette loterie génétique destructrive
											augmentent avec le temps,
											ou si la nouvelle espèce est étroitement
liée à l'hôte habituel du virus.
											Pour un virus adapté à un autre mammifère,
											infecter un humain pourrait ne prendre 
que quelques mutations chanceuses.
											Et un virus adapté aux chimpanzés,
											l'un de nos plus proches
parents génétiques,
											pourrait à peine nécessiter
des modifications.
									",How do viruses jump from animals to humans?,Ben Longdon,4:47,"TED-Ed,human body,animals,science,biology,animation,virus,epidemiology,evolution,health,healthcare,disease,medical research,Vaccines,ebola,health care,public health,medicine,bacteria"
"
","
","
","
",How do viruses jump from animals to humans?,Ben Longdon,4:47,"TED-Ed,human body,animals,science,biology,animation,virus,epidemiology,evolution,health,healthcare,disease,medical research,Vaccines,ebola,health care,public health,medicine,bacteria"
"
											It takes more than time and genetic 
similarity
											for a host jump to be successful.
											Some viruses come equipped to easily 
infect a new host’s cells,
											but are then unable to evade 
an immune response.
											Others might have a difficult time 
transmitting to new hosts.
											For example, they might make the host’s 
blood contagious,
											but not their saliva.
											However, once a host jump reaches 
the transmission stage,
											the virus becomes much more dangerous.
											Now gestating within two hosts,
											the pathogen has twice the odds of 
mutating into a more successful virus.
											And each new host increases 
the potential for a full-blown epidemic.
									","
											Mas é preciso mais do que
tempo e semelhança genética
											para o salto entre hospedeiros ter êxito.
											Alguns vírus estão equipados
											para infetarem facilmente 
as células de um novo hospedeiro,
											mas não conseguem iludir
uma reação imunitária.
											Outros podem ter dificuldade
em se transmitir a novos hospedeiros.
											Por exemplo, podem fazer
											com que o sangue do hospedeiro
seja contagioso
											mas não a saliva dele.
											Contudo, depois de o salto de hospedeiros
chegar à fase da transmissão,
											o vírus torna-se muito mais perigoso.
											Em gestação entre dois hospedeiros,
											o agente patogénico
tem o dobro da possibilidade
											de sofrer uma mutação
para um vírus de maior êxito.
											Cada novo hospedeiro aumenta
o potencial para uma epidemia total.
									","
											Ama konak değiştirmesinin başarılı olması
											zaman ve genetik 
benzerlikten fazlasını gerektirir.
											Bazı virüsler yeni konak hücrelerine
kolayca bulaşabilecek bir yapıya sahiptir
											fakat bağışıklık sisteminden kaçamazlar.
											Diğerleri ise yeni konaklara
yayılmakta zorluk yaşayabilir.
											Örneğin, konak kanını
bulaşıcı hale getirebilirler
											fakat tükürüklerini getiremezler.
											Yine de konak değiştirmesi
yayılma aşamasına geldiğinde
											virüs çok daha tehlikeli bir hal alır.
											Artık iki konak arasında çoğalan patojen
											daha başarılı bir virüse
dönüşmek için iki katı şansa sahiptir
											ve her yeni konak tam gelişmiş
bir salgının ihtimalini arttırır.
									","
											Il faut plus que du temps
et des similitudes génétiques
											pour qu'un saut d'hôte réussisse.
											Certains virus sont équipés pour infecter
facilement les cellules d'un nouvel hôte,
											mais ne peuvent alors pas échapper 
à une réponse immunitaire.
											D'autres ont du mal à se transmettre
à de nouveaux hôtes.
											Par exemple, ils peuvent rendre
le sang de l’hôte contagieux,
											mais pas leur salive.
											Cependant, une fois que le saut d'hôte
atteint le stade de la transmission,
											le virus devient beaucoup plus dangereux.
											Maintenant en gestation entre deux hôtes,
											l'agent pathogène a doublé ses chances de
se transformer en un virus plus efficace.
											Et chaque nouvel hôte augmente 
le potentiel d'une vraie épidémie.
									",How do viruses jump from animals to humans?,Ben Longdon,4:47,"TED-Ed,human body,animals,science,biology,animation,virus,epidemiology,evolution,health,healthcare,disease,medical research,Vaccines,ebola,health care,public health,medicine,bacteria"
