en,es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",(Re)touching lives through photos,Becci Manson,9:49,"Asia,culture,disaster relief,memory,photography,storytelling"
"
											Before March, 2011, I was a photographic retoucher
											based in New York City.
											We're pale, gray creatures.
											We hide in dark, windowless rooms,
											and generally avoid sunlight.
											We make skinny models skinnier, perfect skin more perfect,
											and the impossible possible,
											and we get criticized in the press all the time,
											but some of us are actually talented artists
											with years of experience
											and a real appreciation for images and photography.
									","
											Antes de marzo del 2011, hacía retoques fotográficos
											en la ciudad de Nueva York.
											Somos criaturas pálidas, grises.
											Nos escondemos en la oscuridad, en cuartos sin ventanas
											y, por lo general, evitamos la luz solar.
											Hacemos a las modelos delgadas todavía más delgadas, la piel perfecta todavía más perfecta
											hacemos lo imposible, posible
											y nos critican en la prensa todo el tiempo
											pero algunos de nosotros somos realmente artistas con talento
											con muchos años de experiencia
											y un gusto verdadero por las imágenes y la fotografía.
									","
											Mart 2011'den önce New York'ta yaşayan bir
											fotoğraf rötuşçusuydum.
											Bizler solgun, gri yaratıklarız.
											Karanlıkta, penceresiz odalarda saklanırız
											ve genellikle güneş ışığından kaçınırız.
											Sıska mankenleri daha sıska, mükemmel tenleri daha mükemmel
											ve imkansızı mümkün hale getiririz,
											ve basın tarafından sürekli eleştiriliriz,
											fakat bazılarımız yılların deneyimine sahip
											gerçekten yetenekli sanatçılarız ve
											görüntüleri ve fotoğrafı gerçekten takdir ederiz.
									","
											Avant mars 2011, j'étais un retoucheur photographique
											basé à New York.
											Nous sommes des créatures pâles, grises.
											Nous nous cachons dans des salles sombres, sans fenêtre,
											et généralement nous évitons les rayons du soleil.
											Nous rendons encore plus maigres des mannequins maigres, encore plus parfaites des peaux parfaites,
											et possible l'impossible,
											on nous critique dans la presse tout le temps,
											mais certains d'entre nous sont en fait des artistes de talent
											avec des années d'expérience,
											et une vraie connaissance des images et de la photographie.
									","
											Vor März 2011 war ich eine Foto-Retuscheurin
											mit Sitz in New York.
											Wir sind blasse, düstere Kreaturen.
											Wir verstecken uns in dunklen, fensterlose Räumen,
											und versuchen uns vom Sonnenlicht fernzuhalten.
											Wir machen dünne Models dünner,
perfekte Haut perfekter
											und das Unmögliche möglich
											und wir werden in der Presse dauern kritisiert,
											jedoch sind einige von uns 
tatsächlich talentierte Künstler
											mit jahrelanger Erfahrung,
											die Bilder und Fotografie wirklich wertschätzen.
									",(Re)touching lives through photos,Becci Manson,9:49,"Asia,culture,disaster relief,memory,photography,storytelling"
"
","
","
","
","
",(Re)touching lives through photos,Becci Manson,9:49,"Asia,culture,disaster relief,memory,photography,storytelling"
"
											On March 11, 2011, I watched from home, as the rest
											of the world did, as the tragic events unfolded in Japan.
											Soon after, an organization I volunteer with,
											All Hands Volunteers, were on the ground, within days,
											working as part of the response efforts.
											I, along with hundreds of other volunteers,
											knew we couldn't just sit at home,
											so I decided to join them for three weeks.
									","
											El 11 de marzo del 2011, vi desde mi casa, al igual que el resto
											del mundo, los trágicos eventos que sucedían en Japón.
											Poco tiempo después, una organización donde era voluntaria,
											All Hands Volunteers, estuvo en el lugar
											trabajando como parte del equipo de respuesta.
											Yo, junto con cientos de otros voluntarios
											supimos que no podíamos quedarnos sentados en casa,
											así que decidí unirme al grupo por tres semanas.
									","
											11 Mart 2011'de, dünyadaki herkes gibi, ben de Japonya'da
											meydana gelen trajik olayları evden izledim.
											Kısa bir süre sonra, gönüllü olduğum bir kuruluş olan
											All Hands (Tüm Eller) Gönüllüleri olay yerindeydi, birkaç gün içinde
											müdahale çalışmalarının bir parçası olmuşlardı.
											Diğer yüzlerce gönüllüyle birlikte, ben de
											sadece evde oturamayacağımızı biliyordum,
											böylece üç haftalığına onlara katılmaya karar verdim.
									","
											Le 11 mars 2011, j'ai vu depuis chez moi, comme le reste du monde,
											les événements tragiques qui se sont déroulés au Japon.
											Peu de temps après, une organisation dans laquelle je suis bénévole,
											All Hands Volunteers, était sur le terrain, en quelques jours,
											et participait aux opérations de secours.
											Je savais, ainsi que des centaines d'autres bénévoles,
											que nous ne pouvions pas rester à la maison,
											j'ai donc décidé de me joindre à eux pendant trois semaines.
									","
											Am 11. März 2011 sah ich von zuhause aus –
											wie der Rest der Welt –
die tragischen Ereignisse in Japan.
											Kurze Zeit später, innerhalb von Tagen, 
war ""All Hands Volunteers"",
											eine Organisation, in der ich 
ehrenamtlich tätig bin, vor Ort,
											und arbeitete als Teil der humanitären Hilfe.
											Wie andere Hunderte von Freiwilligen wusste ich,
											dass wir nicht einfach zu Hause 
herumsitzen konnten,
											und so entschloss ich mich, 
für drei Wochen mitzuhelfen.
									",(Re)touching lives through photos,Becci Manson,9:49,"Asia,culture,disaster relief,memory,photography,storytelling"
"
","
","
","
","
",(Re)touching lives through photos,Becci Manson,9:49,"Asia,culture,disaster relief,memory,photography,storytelling"
"
											On May the 13th, I made my way to the town of Ōfunato.
											It's a small fishing town in Iwate Prefecture,
											about 50,000 people,
											one of the first that was hit by the wave.
											The waters here have been recorded at reaching
											over 24 meters in height,
											and traveled over two miles inland.
											As you can imagine, the town had been devastated.
									","
											El 13 de mayo viajé a Ofunato.
											Es un pequeño pueblo de pescadores ubicado en la prefectura de Iwate
											de casi 50 000 personas,
											uno de los primeros pueblos afectados por la ola.
											El nivel de agua registrado alcanzó
											más de 24 m de altura
											y más de tres km tierra adentro.
											Como pueden imaginar, el pueblo fue devastado.
									","
											13 Mayıs'ta, Ōfunato kasabasına yol aldım.
											Burası Iwate Bölgesinde, yaklaşık 50,000 kişinin yaşadığı
											küçük bir balıkçı kasabası,
											dalgaların ilk vurduğu yerlerden biri.
											Suların burada 24 metreyi aşan yükseğe ulaştığı
											ve iç kısımlara doğru
											üç kilometreden fazlar ilerlediği kaydedildi.
											Tahmin edebileceğiniz gibi, kasaba harap olmuştu.
									","
											Le 13 mai, je suis arrivée dans la ville d'Ōfunato.
											C'est une petite ville dans la préfecture d'Iwate,
											d'environ 50 000 habitants,
											une des premières touchées par la vague.
											Ici, on a mesuré que les eaux avaient atteint
											plus de 24 mètres de hauteur,
											et avaient parcouru plus de trois kilomètres à l'intérieur des terres.
											Comme vous pouvez l'imaginer, la ville était dévastée.
									","
											Am 13. Mai reiste ich nach Ōfunato.
											Das ist ein kleines Fischerdorf in der Präfektur Iwate,
											etwa 50 000 Menschen,
											eines der ersten Dörfer, die von 
der Welle getroffen wurden.
											Das Wasser hat dort eine Höhe
											von mehr als 24 Metern erreicht
											und hat sich mehr als drei km landeinwärts erstreckt.
											Wie Sie sich vorstellen können, 
war die Stadt verwüstet.
									",(Re)touching lives through photos,Becci Manson,9:49,"Asia,culture,disaster relief,memory,photography,storytelling"
"
","
","
","
","
",(Re)touching lives through photos,Becci Manson,9:49,"Asia,culture,disaster relief,memory,photography,storytelling"
"
											We pulled debris from canals and ditches.
											We cleaned schools. We de-mudded and gutted homes
											ready for renovation and rehabilitation.
											We cleared tons and tons of stinking, rotting fish carcasses
											from the local fish processing plant.
											We got dirty, and we loved it.
									","
											Sacamos escombros de los canales y las zanjas.
											Limpiamos escuelas. Quitamos el lodo y dejamos las casas
											listas para ser renovadas y rehabilitadas.
											Quitamos toneladas y toneladas de pescado muerto, apestoso, podrido
											de la fábrica local.
											Nos ensuciamos y nos encantó.
									","
											Kanallardan ve hendeklerden enkaz çıkardık.
											Okulları temizledik. Evleri çamurdan arındırdık ve temizleyip
											yenileme ve iyileştirmeye hazır hale getirdik.
											Yerel balık işleme tesisinden tonlarca ve tonlarca kokuşmuş, çürümüş
											balık leşlerini temizledik.
											Kirlendik ve bu hoşumuza gitti.
									","
											Nous avons sorti des débris des canaux et des fossés.
											Nous avons nettoyé les écoles, enlevé la boue et vidé les maisons
											pour qu'elles soient prêtes à être rénovées et réhabilitées.
											Nous avons dégagé des tonnes et des tonnes de carcasses de poissons puantes en décomposition
											qui provenanient de l'usine locale de transformation du poisson.
											Nous nous sommes salis, et nous avons adoré ça.
									","
											Wir zogen Schutt aus Kanälen 
und Straßengräben.
											Wir säuberten Schulen. Wir demontierten 
und befreiten Häuser von Schlamm,
											um sie für Restaurierung und 
Sanierung vorzubereiten.
											Wir räumten tonnenweise stinkende, 
verrottende Fischkadaver
											aus der dortigen Fischverarbeitungsfabrik.
											Wir machten uns schmutzig 
und wir hatten Spaß daran.
									",(Re)touching lives through photos,Becci Manson,9:49,"Asia,culture,disaster relief,memory,photography,storytelling"
"
","
","
","
","
",(Re)touching lives through photos,Becci Manson,9:49,"Asia,culture,disaster relief,memory,photography,storytelling"
"
											For weeks, all the volunteers and locals alike
											had been finding similar things.
											They'd been finding photos and photo albums
											and cameras and SD cards.
											And everyone was doing the same.
											They were collecting them up, and handing them in to
											various places around the different towns for safekeeping.
									","
											Durante semanas, tanto los voluntarios como los vecinos
											encontraron cosas similares.
											Encontraron fotos y álbumes de fotos
											y cámaras y tarjetas SD.
											Todos hicieron lo mismo.
											Recogerlas y llevarlas a diferentes lugares
											de los pueblos de alrededor para guardarlas.
									","
											Haftalarca, tüm gönüllüler ve yerliler
											benzer şeyler buluyorlardı.
											Fotoğraflar ve fotoğraf albümleri, kameralar ve
											SD kartlar buluyorlardı.
											Ve herkes aynı şeyi yapıyordu.
											Bunları biriktiriyorlardı ve farklı kasabalardaki birçok yere
											bunları saklamaları için teslim ediyorlardı.
									","
											Pendant des semaines, tous les bénévoles et la population locale
											avaient tous trouvé les mêmes objets.
											Ils avaient trouvé des photos, des albums photos,
											des appareils photos et des cartes SD.
											Tout le monde faisait la même chose.
											Ils les collectaient et les rapportaient
											à différents endroits dans ces villes pour les garder en lieu sûr.
									","
											Wochen lang hatten alle Freiwilligen, 
genauso wie die Einheimischen,
											ähnliche Dinge gefunden.
											Sie hatten Fotos und Fotoalben gefunden
											und Kameras und SD-Karten.
											Und alle machten das Gleiche.
											Sie sammelten sie 
und brachten sie zur Aufbewahrung
											zu verschiedenen Orten 
in den verschiedenen Städten.
									",(Re)touching lives through photos,Becci Manson,9:49,"Asia,culture,disaster relief,memory,photography,storytelling"
