en,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Why I take the piano on the road ... and in the air,Daria van den Bercken,9:30,"music,piano,live music,entertainment"
"
											Recently, I flew over a crowd
											of thousands of people in Brazil
											playing music by George Frideric Handel.
											I also drove along the streets of Amsterdam,
											again playing music by this same composer.
											Let's take a look.
									","
											Há pouco tempo, sobrevoei uma multidão
											de milhares de pessoas no Brasil,
											a tocar música de Georg Friedrich Händel.
											Também percorri as ruas de Amsterdão,
											de novo a tocar música 
do mesmo compositor.
											Vejam.
									","
											Geçenlerde, Brezilya'da binlerce
											insandan oluşan bir kalabalığın üstünde
											George Frideric Handel çalarak uçtum.
											Aynı zamanda Amsterdam sokaklarında sürdüm de,
											yine aynı bestecinin eserlerini çalarak.
											Bir göz atalım.
									","
											Récemment,
j'ai survolé une foule
											de plusieurs milliers de personnes
au Brésil
											en jouant de la musique 
de Georg Friedrich Haendel.
											J'ai aussi roulé
dans les rues d'Amsterdam,
											toujours en jouant la musique 
du même compositeur.
											Regardons.
									","
											Kürzlich flog ich über eine Menschenmenge
											von Tausenden von Leuten in Brasilien
											und spielte Musik
von Georg Friedrich Händel.
											Ich fuhr auch durch die Straßen 
von Amsterdam
											und spielte wieder Musik
vom selben Komponisten.
											Schauen Sie es sich an.
									",Why I take the piano on the road ... and in the air,Daria van den Bercken,9:30,"music,piano,live music,entertainment"
"
","
","
","
","
",Why I take the piano on the road ... and in the air,Daria van den Bercken,9:30,"music,piano,live music,entertainment"
"
											(Music: George Frideric Handel, ""Allegro.""
Performed by Daria van den Bercken.)
									","
											(Música: ""Allegro"", de Händel)
									","
											[Müzik: George Frideric Handel, ""Allegro.""
Daria van den Bercken tarafından sahnelendi.]
									","
											(Musique: Georg Friedrich Haendel,
« Allegro », par Daria van den Bercken)
									","
											[Musik: G. F. Händel, ""Allegro"".
Gespielt von Daria van den Bercken.]
									",Why I take the piano on the road ... and in the air,Daria van den Bercken,9:30,"music,piano,live music,entertainment"
"
","
","
","
","
",Why I take the piano on the road ... and in the air,Daria van den Bercken,9:30,"music,piano,live music,entertainment"
"
											(Video) Daria van den Bercken: I
live there on the third floor.
											(In Dutch) I live there on the corner.
											I actually live there, around the corner.
											and you'd be really welcome.
									","
											(Vídeo) Daria: Eu vivo ali 
no terceiro andar.
											Vivo ali à esquina.
											Vivo mesmo ali, à esquina.
											Seriam bem-vindos.
									","
											(Video) Daria van den Bercken: Orada
üçüncü katta yaşıyorum.
											(Felemenkçe) Orada köşede yaşıyorum.
											Aslında orada yaşıyorum, köşede
											ve evime davetlisiniz.
									","
											(Vidéo)
J'habite ici, au troisième étage.
											J'habite au coin de la rue.
											J'habite ici, 
au coin de la rue,
											et vous seriez vraiment
les bienvenus.
									","
											(Video) DvdB: Ich wohne dort im 3. Stock.
											(NL): Ich wohne dort an der Ecke.
											Ich wohne gleich um die Ecke
											und Sie sind herzlich willkommen.
									",Why I take the piano on the road ... and in the air,Daria van den Bercken,9:30,"music,piano,live music,entertainment"
"
","
","
","
","
",Why I take the piano on the road ... and in the air,Daria van den Bercken,9:30,"music,piano,live music,entertainment"
"
											Man: (In Dutch) Does that sound like fun?
Child: (In Dutch) Yes!
									","
											Homem: Gostas desta música?
Criança: Gosto!
									","
											Adam: (Felemenkçe) O ses eğlenceli gibi mi?
Çocuk: (Felemenkçe) Evet!
									","
											Homme : Ça a l'air amusant ?
Enfant : Oui !
									","
											Mann: (NL) Hört sich das gut an?
Kind: (NL) Ja!
									",Why I take the piano on the road ... and in the air,Daria van den Bercken,9:30,"music,piano,live music,entertainment"
"
","
","
","
","
",Why I take the piano on the road ... and in the air,Daria van den Bercken,9:30,"music,piano,live music,entertainment"
"
											[(In Dutch) ""Handel house concert""]
									","
											[Sala de Concertos Händel]
									","
											[(Felemenkçe) ""Handel ev konseri""]
									","
											[« Concert maison de Haendel »]
									","
											[(NL) ""Händel-Hauskonzert""]
									",Why I take the piano on the road ... and in the air,Daria van den Bercken,9:30,"music,piano,live music,entertainment"
"
","
","
","
","
",Why I take the piano on the road ... and in the air,Daria van den Bercken,9:30,"music,piano,live music,entertainment"
