es,pt,tr,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
","
",One year of turning the world inside out,JR,6:31,"TED Prize,community,photography,art,public spaces"
"
											Hace doce años, estaba en la calle escribiendo mi nombre
											para poder decir: ""Existo"".
											Después me puse a sacar fotos de gente para pegarlas en las calles
											y poder decir: ""Existen"".
											Desde los suburbios de París al muro de Israel y Palestina,
											de los tejados de Kenia
											a las favelas de Río,
											con papel y pegamento. Tan sencillo como eso.
									","
											Doze anos atrás, eu estava na rua escrevendo meu nome
											para dizer, ""Eu existo.""
											E passei a tirar fotos de pessoas e colá-las na rua
											para dizer, ""Eles existem.""
											Dos subúrbios de Paris para as paredes de Israel e Palestina,
											dos telhados do Quênia
											para as favelas do Rio,
											papel e cola — fácil assim.
									","
											Oniki yıl önce sokakta adımı yazarken,
											""Ben varım."" diyordum.
											Sonra insanların fotoğraflarını çekip sokak duvarlarına yapıştırırken,
											""Onlar var."" diyordum.
											Paris'in kenar mahallelerinden İsrail Duvarına ve Filistin'e,
											Kenya'da binaların çatılarına,
											Rio'nun teneke mahallelerine kadar,
											kağıt ve yapıştırıcıyla - bu kadar basit.
									","
											Twelve years ago, I was in the street writing my name
											to say, ""I exist.""
											Then I went to taking photos of people to paste them on the street
											to say, ""They exist.""
											From the suburbs of Paris to the wall of Israel and Palestine,
											the rooftops of Kenya
											to the favelas of Rio,
											paper and glue — as easy as that.
									","
											Il y a 12 ans, j'écrivais mon nom dans la rue
											pour dire : « J'existe. »
											Ensuite je suis allé prendre des photos de gens pour les coller dans la rue
											pour dire : « Ils existent. »
											Depuis la banlieue de Paris jusqu'aux murs d'Israël et de Palestine,
											des toits du Kenya
											aux favélas de Rio,
											du papier et de la colle, c'est aussi simple que ça.
									","
											Vor zwölf Jahren trieb ich mich auf der Straße rum 
und schrieb meinen Namen
											um zu sagen: ""Ich existiere.""
											Dann ging ich dazu über, Fotos von Menschen 
aufzunehmen und sie in den Straßen zu plakatieren
											um zu sagen: ""Sie existieren.""
											Von den Vororten von Paris bis hin zur Mauer zwischen Israel und Palästina,
											auf den Dächern Kenias
											und in den Favelas von Rio,
											mit Papier und Kleber – ganz simpel.
									",One year of turning the world inside out,JR,6:31,"TED Prize,community,photography,art,public spaces"
"
","
","
","
","
","
",One year of turning the world inside out,JR,6:31,"TED Prize,community,photography,art,public spaces"
"
											El año pasado lancé una pregunta:
											¿Puede el arte cambiar el mundo?
											Bueno, les diré que,
											en lo que a cambiar el mundo respecta, ha habido mucha competencia este año,
											porque la Primavera Árabe aún se está propagando,
											la Eurozona se ha desplomado... ¿Qué más?
											El movimiento Occupy ha encontrado una voz,
											y yo aún tengo que hablar en inglés constantemente.
											Así que ha habido muchos cambios.
									","
											Fiz uma pergunta ano passado:
											A arte pode mudar o mundo?
											Vou dizer para vocês,
											no quesito ""mudar o mundo"" houve muita competição esse ano,
											porque a Primavera Árabe continua se espalhando,
											a zona do Euro entrou em colapso... que mais?
											O movimento Occupy encontrou uma voz,
											e eu ainda tenho que falar inglês constantemente.
											Então muita coisa mudou.
									","
											Geçen sene bir soru sormuştum:
											Sanat dünyayı değiştirebilir mi?
											Şöyle söyleyebilirim,
											bu sene dünyayı değiştirmek için büyük bir rekabet hakim,
											çünkü Arap Baharı hala yayılıyor,
											Avrupa Birliği ülkeleri çöktü... Başka?
											Eşitlik Hareketi sesini duyurdu,
											ve ben hala sürekli İngilizce konuşmak zorundayım.
											Yani bayağı bir değişiklik oldu.
									","
											I asked a question last year:
											Can art change the world?
											Well let me tell you,
											in terms of changing the world there has been a lot of competition this year,
											because the Arab Spring is still spreading,
											the Eurozone has collapsed ... what else?
											The Occupy movement found a voice,
											and I still have to speak English constantly.
											So there has been a lot of change.
									","
											J'ai posé une question l'année dernière :
											L'art peut-il changer le monde ?
											Eh bien laissez-moi vous dire
											qu'en termes de changement, il y a eu de la compétition cette année,
											car la révolution arabe s'étend toujours plus,
											la zone de l'Euro s'est effondrée... Quoi d'autre ?
											Le mouvement Occupy a trouvé sa voie,
											et je dois encore parler l'anglais constamment.
											Donc oui, il y a eu beaucoup de changement.
									","
											Im letzten Jahr stellte ich eine Frage:
											""Kann Kunst die Welt verändern?""
											Nun, ich sage euch,
											im Weltveränderungsgeschäft
gab es im letzten Jahr viel Konkurrenz,
											denn der Arabische Frühling breitet sich immer noch aus,
											die Eurozone ist kollabiert ... was noch?
											Die Occupy-Bewegung verschaffte sich Gehör
											und ich muss immer noch ständig Englisch reden.
											Es hat sich also viel verändert.
									",One year of turning the world inside out,JR,6:31,"TED Prize,community,photography,art,public spaces"
"
","
","
","
","
","
",One year of turning the world inside out,JR,6:31,"TED Prize,community,photography,art,public spaces"
"
											Cuando pedí mi deseo TED el año pasado,
											dije: ""voy a cambiar mi concepto"".
											""Ustedes sacarán las fotos"".
											""Me las enviarán"".
											""Yo las imprimo y se las mando de nuevo
											para que las peguen donde tenga sentido
											para que Uds. muestren ese mensaje"".
									","
											Quando fiz meu desejo TED ano passado,
											eu disse, olha, vou mudar meu conceito.
											Vocês vão tirar as fotos.
											Vão mandá-las para mim.
											Eu vou imprimi-las e mandar de volta para vocês.
											Aí vocês vão colá-las onde fizer sentido
											para vocês colocarem seu próprio discurso.
									","
											Geçen sene TED dileğimden bahsederken,
											dedim ki, bakın, artık konseptimi değiştiriyorum.
											Fotoğrafları siz çekeceksiniz.
											Onları bana göndereceksiniz.
											Ben onları basacağım ve size geri göndereceğim.
											Siz de onları seçeceğiniz yerlere yapıştıracaksınız,
											böylece siz de kendinizi ifade edeceksiniz.
									","
											So when I had my TED wish last year,
											I said, look, I'm going to switch my concept.
											You are going to take the photos.
											You're going to send them to me.
											I'm going to print them and send them back to you.
											Then you're going to paste them where it makes sense
											for you to place your own statement.
									","
											Alors quand j'ai énoncé mon souhait à TED l'an dernier,
											j'ai dit : « Bon, je vais inverser mon concept.
											Vous allez prendre les photos.
											Vous allez me les envoyer.
											Moi, je les imprimerai et vous les renverrai.
											Puis vous les collerez là où il vous semblera que votre message
											passera le mieux.
									","
											Bei meinem TED-Wunsch im letzten Jahr
											sagte ich: ""Also, ich werde mein Konzept umdrehen.
											Ihr werdet die Fotos machen.
											Ihr werdet sie mir zuschicken.
											Ich werde sie ausdrucken und sie euch zurückschicken.
											Dann werdet ihr sie dort plakatieren, wo es für euch sinnvoll ist,
											eure eigene Aussage zu platzieren.
									",One year of turning the world inside out,JR,6:31,"TED Prize,community,photography,art,public spaces"
"
","
","
","
","
","
",One year of turning the world inside out,JR,6:31,"TED Prize,community,photography,art,public spaces"
"
											Eso es Inside Out.
											Se han impreso cien mil pósteres este año.
											Se trata de este tipo de póster, les mostraré.
											Y seguimos mandando más y más cada día.
											Este es el tamaño.
											Simplemente una hoja de papel corriente con un poco de tinta.
											Este es de Haití.
									","
											Isto é o Inside Out [Do Avesso].
											Cem mil pôsteres foram impressos este ano.
											Esses são os pôsteres, vou mostrar para vocês.
											E mandamos mais e mais todos os dias.
											Esse é o tamanho.
											Um pedaço normal de papel com um pouco de tinta.
											Este aqui é do Haiti.
									","
											Bunun adı Inside Out (Ters yüz).
											Bu yıl yüz bin adet poster basıldı.
											Posterler şu şekilde, bakın size göstereyim.
											Ve hergün daha fazla göndermeye devam ediyoruz.
											Büyüklüğü bu.
											Üzerinde biraz mürekkep olan basit bir parça kağıt.
											Bu Haiti'dendi.
									","
											This is Inside Out.
											One hundred thousand posters have been printed this year.
											Those are the kind of posters, let me show you.
											And we keep sending more every day.
											This is the size.
											Just a regular piece of paper with a little bit of ink on it.
											This one was from Haiti.
									","
											Cela s'appelle : Inside Out. »
											100 000 posters ont été imprimés cette année.
											Des posters comme ceux-ci. Je vais vous montrer.
											Et on en renvoie toujours plus chaque jour.
											Ça, c'est la taille.
											Un simple morceau de papier avec un petit peu d'encre dessus.
											Celui-ci vient d’Haïti.
									","
											Das ist Inside Out.
											Einhunderttausend Poster wurden in diesem Jahr gedruckt.
											Es sind diese Art von Postern, ich will sie euch zeigen.
											Und wir verschicken jeden Tag mehr.
											Das ist die Größe.
											Einfach ein normales Stück Papier
mit ein bisschen Druckerfarbe darauf.
											Dieses hier stammt aus Haiti.
									",One year of turning the world inside out,JR,6:31,"TED Prize,community,photography,art,public spaces"
"
","
","
","
","
","
",One year of turning the world inside out,JR,6:31,"TED Prize,community,photography,art,public spaces"
"
											Cuando pedí mi deseo el año pasado,
											cientos de personas se movilizaron y quisieron ayudarnos.
											Pero dije que tenía que ser
											bajo las condiciones con las que siempre he trabajado:
											ni créditos, ni logotipos, ni patrocinadores.
											Una semana más tarde, un puñado de gente se encontraba lista
											para ayudar y dar fuerza a la gente
											que deseaba cambiar el mundo.
											Esa es la gente de la que quiero hablar hoy.
									","
											Quando lancei meu desejo ano passado, centenas
											de pessoas vieram e disseram que queriam nos ajudar.
											Mas eu disse que teria de ser
											sob as condições em que sempre trabalhei:
											sem créditos, sem logotipos, sem patrocínio.
											Uma semana depois, um punhado de gente estava pronta para mandar bala
											e fortalecer as pessoas no chão
											que queriam mudar o mundo.
											Essas são as pessoas sobre as quais quero falar hoje.
									","
											Geçen yıl dileğimi duyurduğumda,
											yüzlerce insan ayağa kalktı ve bize yardım etmek istediklerini söylediler.
											Ama ben dedim ki,
											bunun mutlaka benim yaptığım şekilde olması gerek:
											imza yok, amblem yok, sponsorluk yok.
											Bir hafta sonra, dünyayı değiştirmek isteyen bir avuç insan
											dünyayı yerinden oynatmak,
											ve insanlığa güç vermek için hazırdı.
											İşte bugün size bu insanlardan bahsetmek istiyorum.
									","
											When I launched my wish last year,
											hundreds of people stood up and said they wanted to help us.
											But I say it has to be
											under the conditions I've always worked:
											no credit, no logos, no sponsoring.
											A week later, a handful of people were there ready to rock
											and empower the people on the ground
											who wanted to change the world.
											These are the people I want to talk about to you today.
									","
											Quand j'ai lancé mon idée l'année dernière,
											des centaines de personnes se sont levées et dit qu'elles voulaient nous aider.
											Mais j'ai dit que cela devait se faire
											sous mes conditions de travail :
											pas de mérite, pas de logos, pas de sponsors.
											Une semaine plus tard, une poignée de ces personnes étaient encore là
											prêtes à partir et à donner le pouvoir à ceux qui
											veulent changer le monde.
											Ceux-là même sont les gens dont je veux vous parler aujourd'hui.
									","
											Als ich im letzten Jahr meinen Wunsch veröffentlichte,
											standen hunderte Menschen auf 
und sagten, sie wollten uns helfen.
											Ich aber sage, es muss
											mit den Bedingungen sein, 
mit denen ich immer gearbeitet habe:
											keine Kredite, keine Logos, kein Sponsoring.
											Eine Woche später stand eine Handvoll Menschen erwartungsvoll bereit,
											die Menschen an der Basis zu stärken,
											die die Welt verändern wollten.
											Über diese Menschen möchte ich heute sprechen.
									",One year of turning the world inside out,JR,6:31,"TED Prize,community,photography,art,public spaces"
