en,fr,title,speaker,duration,tags
"
","
",Free yourself from your filter bubbles,Joan Blades and John Gable,9:18,"collaboration,community,friendship,communication,identity,social change,personal growth,politics,news,Internet,society,journalism"
"
											Joan Blades: Do you have
politically diverse friends?
											What do you talk about with them?
											I'm a progressive; I live
in a town full of progressives,
											and 15 years ago, I didn't have
any conservative friends.
											Now I have a wonderful mix of friends,
											and they include John.
									","
											Joan Blades : Avez-vous des amis
politiquement diversifiés ?
											De quoi parlez-vous avec eux ?
											Je suis progressive,
je vis dans une ville de progressifs
											et il y a 15 ans, je n'avais
aucun ami conservateur.
											Maintenant j'ai des amis
d'une formidable diversité
											et cela inclut John.
									",Free yourself from your filter bubbles,Joan Blades and John Gable,9:18,"collaboration,community,friendship,communication,identity,social change,personal growth,politics,news,Internet,society,journalism"
"
","
",Free yourself from your filter bubbles,Joan Blades and John Gable,9:18,"collaboration,community,friendship,communication,identity,social change,personal growth,politics,news,Internet,society,journalism"
"
											John Gable: I am not a progressive.
											I'm a Republican who grew up
in a Republican family
											in the conservative South,
											and even worked in Republican politics,
locally and at the national level.
											But the last 24 years,
I've been in technology
											and living in a very progressive area.
											So I have a lot of progressive friends,
											including Joan.
									","
											John Gable : Je ne suis pas progressif.
											Je suis un républicain
issu d'une famille républicaine
											dans le Sud conservateur.
											J'ai travaillé dans la politique
républicaine au niveau local et national.
											Depuis 24 ans, je travaille
dans la technologie
											et je vis dans une région
très progressive.
											J'ai beaucoup d'amis progressifs,
											y compris Joan.
									",Free yourself from your filter bubbles,Joan Blades and John Gable,9:18,"collaboration,community,friendship,communication,identity,social change,personal growth,politics,news,Internet,society,journalism"
"
","
",Free yourself from your filter bubbles,Joan Blades and John Gable,9:18,"collaboration,community,friendship,communication,identity,social change,personal growth,politics,news,Internet,society,journalism"
"
											JB: I was born in Berkeley, California,
											a notoriously progressive college town.
											And I live there now.
											In 1998, six months into the Monica
Lewinsky-Clinton impeachment scandal,
											I helped cofound MoveOn.org
with a one-sentence petition:
											""Congress must immediately
censure the president
											and move on to pressing issues
facing the nation.""
											Now, that was actually
a very unifying petition in many ways.
											You could love Clinton or hate Clinton
											and agree that the best thing
for the country was to move on.
									","
											JB : Je suis née à Berkeley,
en Californie,
											une ville universitaire
notoirement progressive.
											J'y vis maintenant.
											En 1998, six mois après le scandale
											impliquant Clinton et Monica Lewinsky,
											j'ai aidé à cofonder MoveOn.org
avec une pétition d'une phrase :
											« Le Congrès doit immédiatement
censurer le Président
											et passer aux problèmes urgents
auxquels la Nation fait face. »
											Cela fut une pétition
très unificatrice de bien des façons.
											Vous pouviez aimer ou haïr Clinton
											et être d'accord que la meilleure chose
à faire pour le pays
											était de passer à autre chose.
									",Free yourself from your filter bubbles,Joan Blades and John Gable,9:18,"collaboration,community,friendship,communication,identity,social change,personal growth,politics,news,Internet,society,journalism"
"
","
",Free yourself from your filter bubbles,Joan Blades and John Gable,9:18,"collaboration,community,friendship,communication,identity,social change,personal growth,politics,news,Internet,society,journalism"
"
											As the leader of MoveOn,
I saw the polarization just continue.
											And I found myself wondering
											why I saw things so differently
											than many people
in other parts of the country.
											So in 2005, when I had an opportunity
to get together with grassroots leaders
											across the political divide,
											I grabbed it.
											And I became friends with a lot of people
											I never had a chance to talk to before.
											And that included leadership
in the Christian Coalition,
											often seen as on the right
the way MoveOn is seen as on the left.
											And this lead to me
showing up on Capitol Hill
											with one of the Christian Coalition
leaders, my friend,
											to lobby for net neutrality.
											That was powerful.
											We turned heads.
											So this work was transformational for me.
											And I found myself wondering:
											How could vast numbers of people
have the opportunity
											to really connect with people
that have very different views?
									","
											En tant que leader de MoveOn,
j'ai vu la polarisation continuer.
											Je me suis demandé
											pourquoi je voyais les choses
si différemment
											de tant de personnes
dans d'autres coins du pays.
											En 2005, quand j'ai eu l'opportunité
											de me retrouver
avec les principaux leaders
											issus de l'autre côté
du clivage politique,
											je l'ai saisie.
											Je me suis liée d'amitié avec des gens
											à qui je n'avais jamais eu
la chance de parler auparavant.
											Cela incluait les leaders
de la Coalition chrétienne,
											souvent perçue comme étant autant à droite
que MoveOn peut être à gauche.
											Cela m'a conduite
à aller sur la colline du Capitole
											avec un des leaders
de la Coalition chrétienne, mon ami,
											pour défendre la neutralité du Net.
											C'était fort.
											Nous avons fait tourner des têtes.
											Ce travail a été
transformationnel pour moi.
											Et je me suis demandé :
											comment un grand nombre de gens
pourraient-ils avoir l'opportunité
											d'établir une vraie relation avec des gens
ayant des points de vue très différents ?
									",Free yourself from your filter bubbles,Joan Blades and John Gable,9:18,"collaboration,community,friendship,communication,identity,social change,personal growth,politics,news,Internet,society,journalism"
"
","
",Free yourself from your filter bubbles,Joan Blades and John Gable,9:18,"collaboration,community,friendship,communication,identity,social change,personal growth,politics,news,Internet,society,journalism"
"
											JG: I was born Oneida, Tennessee,
											right across the state border
from a small coal mining town,
											Stearns, Kentucky.
											And I lived there
for the first few years of my life,
											before moving to another small town,
Frankfort, Kentucky.
											Basically, I grew up
in small-town America,
											conservative at its heart.
											Now, Stearns and Berkeley —
they're a little different.
									","
											JG : Je suis né à Oneida,
dans le Tennessee,
											juste de l'autre côté de la frontière,
face à une petite ville minière :
											Stearns, dans le Kentucky.
											J'y ai vécu les premières années de ma vie
											avant de déménager dans une autre
petite ville du Kentucky.
											J'ai grandi dans l'Amérique
des petites villes,
											profondément conservatrice.
											Stearns et Berkeley
ont quelques différences.
									",Free yourself from your filter bubbles,Joan Blades and John Gable,9:18,"collaboration,community,friendship,communication,identity,social change,personal growth,politics,news,Internet,society,journalism"
