en,es,pt,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Reconnecting with compassion,Krista Tippett,15:53,"charter for compassion,compassion,faith,religion,science"
"
											We're here to celebrate compassion.
											But compassion, from my vantage point,
											has a problem.
											As essential as it is across our traditions,
											as real as so many of us know it to be
											in particular lives,
											the word ""compassion"" is hollowed out in our culture,
											and it is suspect in my field of journalism.
											It's seen as a squishy kumbaya thing,
											or it's seen as potentially depressing.
											Karen Armstrong has told what I think is an iconic story
											of giving a speech in Holland
											and, after the fact, the word ""compassion""
											was translated as ""pity.""
									","
											Estamos aquí para celebrar la compasión.
											Pero la compasión, desde mi punto de vista,
											tiene un problema.
											Así de esencial como es en nuestras tradiciones,
											tan real como muchos de nosotros sabemos que es
											en la vida personal
											la palabra ""compasión"" en nuestra cultura está vacía
											y en mi campo, el periodismo, es sospechosa.
											Se la ve como algo blando «kumbaya».
											O como algo potencialmente deprimente.
											Karen Armstrong relató, creo, una historia emblemática
											de un discurso en Holanda
											en el que la palabra ""compasión""
											se tradujo como «lástima».
									","
											Estamos aqui para comemorar a compaixão.
											Mas a compaixão, e eu sei do que falo,
											tem um problema.
											Tão essencial como é nas nossas tradições,
											e tão real como muitos de nós a sabemos,
											nas nossas próprias vidas,
											a palavra ""compaixão"" desvaneceu-se na nossa cultura,
											e é suspeita na minha área jornalística.
											É vista como algo maleável, místico
											Ou é vista como potencialmente deprimente.
											A Karen Armstrong relatou aquilo que, penso, é uma história icónica,
											de quando deu uma conferência na Holanda
											e, depois disso, a palavra ""compaixão""
											foi traduzida como pena.
									","
											Nous sommes ici pour célèbrer la compassion.
											Mais de mon point de vue, la compassion
											a un problème.
											Aussi essentielle soit il dans nos traditions,
											aussi réel que tant d'entre nous le savent
											dans nos vies,
											le mot ""compassion"" est creux dans notre culture,
											et il est douteux dans le domaine du journalisme qui est le mien.
											On le voit comme un hymne spongieux.
											Ou bien comme quelque chose de potentiellement déprimant.
											Karen Armstrong a dit ce que je pense être une histoire emblématique
											d'un discours qu'elle a prononcé aux Pays-Bas
											et, après coup, le mot ""compassion""
											a été traduit par pitié.
									","
											Wir sind hier, um Mitgefühl zu feiern.
											Doch von meinem Blickwinkel hat Mitgefühl
											ein Problem.
											So essentiell es durch unsere Traditionen hinweg ist,
											so wirklich, wie es für viele von uns
											in konkreten Leben ist,
											das Wort ""Mitgefühl"" ist in unserer Kultur ausgehöhlt,
											und es ist ein Verdächtiger in meiner Profession, dem Journalismus.
											Es wird als ein schwammiges ""kumbaya"" Ding angesehen.
											Oder es wird als potentiell deprimierend betrachtet.
											Karen Armstrong erzählte mir etwas, das ich als kultige Geschichte ansehe,
											von einem Vortrag, den sie in Holland hielt,
											und, tatsächlich, das Wort ""Mitgefühl""
											wurde als Mitleid übersetzt.
									",Reconnecting with compassion,Krista Tippett,15:53,"charter for compassion,compassion,faith,religion,science"
"
","
","
","
","
",Reconnecting with compassion,Krista Tippett,15:53,"charter for compassion,compassion,faith,religion,science"
"
											Now compassion, when it enters the news,
											too often comes in the form
											of feel-good feature pieces
											or sidebars about heroic people
											you could never be like
											or happy endings
											or examples of self-sacrifice
											that would seem to be too good to be true
											most of the time.
											Our cultural imagination about compassion
											has been deadened by idealistic images.
											And so what I'd like to do this morning
											for the next few minutes
											is perform a linguistic resurrection.
											And I hope you'll come with me on my basic premise
											that words matter,
											that they shape the way we understand ourselves,
											the way we interpret the world
											and the way we treat others.
									","
											Ahora bien, cuando la compasión entra en las noticias
											muy a menudo lo hace en forma
											de artículos sobre bienestar personal
											o de barras laterales de gente heroica
											a las que nunca podremos parecernos
											o de finales felices
											o de ejemplos de auto-sacrificio
											que parecen demasiado buenos para ser verdad
											la mayor parte del tiempo.
											Nuestro imaginario cultural sobre la compasión
											ha sido atenuado por imágenes idealizadas.
											Por eso esta mañana quiero
											durante los minutos siguientes
											realizar una resurrección lingüística.
											Y espero que me acompañen en mi premisa básica
											de que las palabras importan,
											de que modelan la manera en que nos entendemos,
											la manera en que interpretamos el mundo
											y la manera en que tratamos a los otros.
									","
											A compaixão, quando é notícia,
											é-nos apresentada sob a forma
											de reportagens sobre caraterísticas de bem-estar,
											ou rotulagens sobre pessoas heróicas
											que nunca poderiam ser um de vós,
											ou finais felizes,
											ou exemplos de auto-sacrífício
											que parecem demasiado bons para serem verdade,
											na maioria das vezes.
											A nossa imaginação cultural sobre a compaixão
											foi sendo morta por imagens idealísticas.
											E então, esta manhã,
											gostaria de fazer, nos próximos minutos,
											uma ressurreição linguística.
											E espero que todos vós me acompanhem na minha premissa fundamental,
											de que as palavras têm importância,
											que elas moldam a maneira como nos vemos a nós próprios,
											a maneira como interpretamos o mundo
											e a maneira como tratamos as outras pessoas.
									","
											Alors maintenant,quand la compassion apparait dans les informations,
											c'est trop souvent sous la forme
											d'histoires qui aident les gens à se sentir bien
											ou bien d'encadrés contant la vie de personnes héroïques
											que vous ne pourrez jamais devenir
											ou bien de fins heureuses
											ou d'exemples d'abnégation
											qui semblent être trop beaux pour être vrais
											la plupart du temps.
											Notre imagination culturelle touchant à la compassion
											a été étouffée par des images idéalistes.
											Alors ce que j'aimerais faire ce matin
											pendant les minutes à venir
											c'est procéder à une résurrection linguistique.
											Et j'espère que vous serez d'accord avec mon hypothèse de base
											qui est que les mots ont de l'importance,
											qu'ils modèlent la façon que nous avons de nous comprendre,
											la façon dont nous interprétons le monde
											et la façon que nous avons d'interagir avec les autres.
									","
											Wenn Mitgefühl heutzutage in die Nachrichten kommt,
											kommt es zu häufig in Form
											von Wohlfühl-Beiträgen
											oder Randbemerkungen über heldenhafte Menschen,
											so wie wir selber nie sein können,
											oder Happyends,
											oder Beispiele von Selbsthingabe,
											die zu schön sind, um wahr zu sein,
											meistens jedenfalls.
											Unsere kulturelle Vorstellungskraft in Sachen Mitgefühl
											wurde durch idealistische Bilder abgestumpft.
											Und was ich also an diesem Morgen
											in den nächsten paar Minuten tun möchte,
											ist eine linguistische Auferweckung.
											Und ich hoffe, Sie stimmen mir bei meiner Grundannahme zu,
											dass Wörter wichtig sind,
											dass sie unser Verständnis von uns selbst formen,
											die Art und Weise, wie wir die Welt sehen,
											und die Art und Weise, wie wir andere behandeln.
									",Reconnecting with compassion,Krista Tippett,15:53,"charter for compassion,compassion,faith,religion,science"
"
","
","
","
","
",Reconnecting with compassion,Krista Tippett,15:53,"charter for compassion,compassion,faith,religion,science"
"
											When this country
											first encountered genuine diversity
											in the 1960s,
											we adopted tolerance
											as the core civic virtue
											with which we would approach that.
											Now the word ""tolerance,"" if you look at it in the dictionary,
											connotes ""allowing,"" ""indulging""
											and ""enduring.""
											In the medical context that it comes from,
											it is about testing the limits of thriving
											in an unfavorable environment.
											Tolerance is not really a lived virtue;
											it's more of a cerebral ascent.
											And it's too cerebral
											to animate guts and hearts
											and behavior
											when the going gets rough.
											And the going is pretty rough right now.
											I think that without perhaps being able to name it,
											we are collectively experiencing
											that we've come as far as we can
											with tolerance as our only guiding virtue.
									","
											Cuando este país
											encontró por primera vez la diversidad real
											en los años 60
											adoptamos la tolerancia
											como virtud cívica central
											con la que enfocar eso.
											Hoy la palabra ""tolerancia"" si se fijan en el diccionario
											connota permitir, consentir
											y soportar.
											En el contexto médico del cual proviene
											significa probar los límites del crecimiento
											en un medio desfavorable.
											La tolerancia no es una virtud vivida;
											es más un ascenso cerebral.
											Y es demasiado cerebral
											hacer de tripas corazón
											y darse ánimos
											cuando las cosas se ponen difíciles.
											Y el camino ahora mismo es bastante duro.
											Creo que tal vez, sin ser capaces de darle un nombre,
											estamos experimentando colectivamente
											que hemos llegado tan lejos como nos fue posible
											con la tolerancia como única virtud guía.
									","
											Quando este país
											se deparou pela primeira vez com a diversidade verdadeira,
											nos anos '60 do século passado,
											adoptámos a tolerância
											como a virtude cívica base,
											com a qual a poderíamos abordar.
											Mas a palavra ""tolerância"", se a procurarem no dicionário,
											sugere permissão, fazer a vontade
											e permanência.
											No contexto médico, de onde provém,
											tem a ver com o teste dos limites do bom desenvolvimento
											num ambiente desfavorável.
											A tolerância não é, verdadeiramente, uma virtude que se viva,
											mas é mais como que um salto cerebral.
											E é demasiadamente cerebral
											para animar as entranhas ou os corações,
											e o comportamento
											quando a vida se torna difícil.
											E a vida está bastante difícil, agora.
											Creio que, ainda que não lhe consigamos dar um nome,
											estamos a experienciar colectivamente
											que chegámos o mais longe que pudémos
											tendo a tolerância como a nossa virtude guia.
									","
											Quand ce pays
											a connu pour la première fois une réelle diversité
											dans les années 60,
											nous avons adopté la tolérance
											comme la vertu civique centrale
											qui nous permetterait d'approcher cela.
											Aujourd'hui, le mot ""tolérance"", si vous regardez dans un dictionnaire,
											évoque le laisser-faire, l'indulgence
											et l'endurance.
											Dans le contexte médical d'où il est originaire,
											il traite de la capacité à tester les limites du développement
											dans un environnement défavorable.
											La tolérance n'est pas vraiment une vertu ressentie;
											c'est plutôt une ascension intellectuelle.
											Et c'est trop cérébral
											pour animer la détermination et les coeurs
											et le comportement
											quand les choses deviennent violentes.
											Et les choses sont assez violentes aujourd'hui.
											Je pense que sans pour autant être capable de lui donner un nom,
											nous connaissons l'expérience collective
											d'avoir été le plus loin possible
											uniquement guidés par la vertu qu'est la tolérance.
									","
											Als dieses Land
											erstmals echte Vielfalt erlebte
											in den 1960ern,
											nahmen wir Toleranz an
											als die wichtigste gesellschaftliche Tugend,
											womit wir dieser (Vielfalt) begegneten.
											Wenn Sie in einem Wörterbuch nachschlagen, bedeutet das Wort ""Toleranz""
											heutzutage erlauben, nachgeben,
											und ertragen.
											Im medizinischen Zusammenhang, woher der Begriff stammt,
											geht es um das Ausloten von Grenzen eines Gedeihes
											in einer unvorteilhaften Umgebung.
											Toleranz ist nicht wirklich eine gelebte Tugend;
											es ist mehr ein zerebraler Anstieg.
											Und es ist zu zerebral,
											um Mut und Herzen zu animieren
											und Verhalten,
											wenns hart auf hart kommt.
											Und es kommt gerade ziemlich hart auf hart.
											Ich denke, dass wir - vielleicht ohne es benennen zu können -
											kollektiv erleben,
											dass wir so weit wir nur können
											mit Toleranz als unsere führende Tugend gekommen sind.
									",Reconnecting with compassion,Krista Tippett,15:53,"charter for compassion,compassion,faith,religion,science"
"
","
","
","
","
",Reconnecting with compassion,Krista Tippett,15:53,"charter for compassion,compassion,faith,religion,science"
"
											Compassion is a worthy successor.
											It is organic,
											across our religious, spiritual and ethical traditions,
											and yet it transcends them.
											Compassion is a piece of vocabulary
											that could change us if we truly let it sink into
											the standards to which we hold ourselves and others,
											both in our private and in our civic spaces.
											So what is it, three-dimensionally?
											What are its kindred and component parts?
											What's in its universe of attendant virtues?
											To start simply,
											I want to say that compassion is kind.
											Now ""kindness"" might sound like a very mild word,
											and it's prone to its own abundant cliche.
											But kindness is an everyday byproduct
											of all the great virtues.
											And it is a most edifying form
											of instant gratification.
									","
											La compasión es un digno sucesor.
											Es orgánica
											y atraviesa tradiciones religiosas, espirituales y éticas
											e incluso las trasciende.
											La compasión es un vocablo
											que puede cambiarnos si realmente le damos cabida
											en las normas con las que nos regimos y regimos a otros
											tanto en nuestro fuero íntimo como en el espacio público.
											¿Qué es en el día a día?
											¿De qué está compuesta?
											¿Qué hay en su universo de virtudes relacionadas?
											Para empezar, simplemente
											quiero decir que la compasión es amable.
											Y la amabilidad puede sonar muy apacible
											y propensa a sus tantos clichés.
											Pero es un subproducto cotidiano
											de todas las grandes virtudes.
											Y es una forma más edificante
											de gratificación instantánea.
									","
											A compaixão é um sucessor merecedor.
											É orgânica,
											atravessa as nossas tradições religiosas, espirituais e éticas,
											e, ainda os transcende.
											A compaixão é um vocábulo
											que nos poderá mudar se nos deixarmos verdadeiramente mergulhar
											nos padrões pelos quais nos baseamos, nós ou outros,
											tanto na nossa vida privada como em espaços cívicos.
											Então, o que é a tri-dimensionalidade?
											Qual o relacionamento e as partes que a compôem?
											Qual o universo de virtudes que a acompanham?
											Para começar de forma simples,
											Quero dizer que a compaixão é bondosa.
											A bondade pode soar como uma palavra muito moderada,
											e está sujeita ao seu próprio, grande clichê.
											Mas a bondade é um efeito secundário diário
											de todas as grandes virtudes.
											E é quase uma forma edificadora
											de gratificação instantânea.
									","
											La compassion est un noble successeur.
											C'est organique,
											à travers nos traditions religieuses, spirituelles et éthiques,
											et cependant, cela les transcende.
											La compassion est un fragment de vocabulaire
											qui pourrait nous transformer si nous décidions de vraiment le laisser s'immiscer
											dans les critères que nous appliquons aux autres et à nous-mêmes,
											tant dans notre espace privé que dans notre espace civique.
											Alors qu'est-ce que c'est, en trois dimensions?
											Quels sont ses semblables et les parties qui le composent?
											Qu'il y a-t-il dans cet univers de vertus concomitantes?
											Pour commencer simplement,
											j'aimerais dire que la compassion est gentille.
											Et le mot gentillesse peut sembler un peu léger,
											et il est sujet à son propre cliché bien fourni.
											Mais la gentillesse est un sous-produit quotidien
											de toutes les grandes vertus.
											Et c'est la forme la plus édifiante
											de satisfaction instantanée.
									","
											Mitgefühl ist ein würdiger Nachfolger.
											Es ist organisch,
											quer durch unsere religiösen, spirituellen und ethischen Traditionen,
											und doch transzendiert es sie.
											Mitgefühl ist ein Wort,
											das uns verändern könnte, wenn wie es wahrhaftig sacken ließen
											in die Standards, mit denen wir uns und andere messen,
											sowohl im privaten als auch öffentlichen Bereich.
											Also, was ist es, in dreidimensionaler Sicht?
											Was sind seine gleichartigen und verbindenden Teile?
											Was sind seine universellen und begleitenden Vorzüge?
											Um einfach zu beginnen,
											möchte ich sagen, Mitgefühl ist gütig.
											Nun, Güte mag wie ein sehr mildes Wort klingen,
											und es ist anfällig für sein eigenes üppiges Cliche.
											Aber Güte ist ein alltägliches Nebenprodukt
											von allen großen Tugenden.
											Und es ist die erbauendste Form
											von sofortiger Befriedigung.
									",Reconnecting with compassion,Krista Tippett,15:53,"charter for compassion,compassion,faith,religion,science"
"
","
","
","
","
",Reconnecting with compassion,Krista Tippett,15:53,"charter for compassion,compassion,faith,religion,science"
"
											Compassion is also curious.
											Compassion cultivates and practices curiosity.
											I love a phrase that was offered me
											by two young women
											who are interfaith innovators in Los Angeles,
											Aziza Hasan and Malka Fenyvesi.
											They are working to create a new imagination
											about shared life among young Jews and Muslims,
											and as they do that, they cultivate what they call
											""curiosity without assumptions.""
											Well that's going to be a breeding ground for compassion.
									","
											La compasión también es curiosa.
											La compasión cultiva y practica la curiosidad.
											Me encanta una frase
											de dos mujeres jóvenes,
											innovadoras interreligiosas de Los Ángeles,
											Aziza Hasan y Malka Fenyvesi.
											Están trabajando en la creación de un nuevo imaginario
											sobre la vida compartida entre jóvenes judíos y musulmanes.
											Y mientras lo hacen cultivan lo que denominan
											«curiosidad sin supuestos».
											Bueno, eso va a ser un caldo de cultivo para la compasión.
									","
											A compaixão também é curiosa.
											Ela cultiva e pratica a curiosodade.
											Adoro a frase que me foi oferecida
											por duas jovens,
											que são inovadoras inter-religião, em Los Angeles.
											Aziza Hasan e Malka Fenyvesi.
											Trabalham no sentido de criar uma nova imaginação
											sobre a convivência entre judeus e muçulmanos, jovens.
											E ao fazê-lo cultivam aquilo a que chamam
											""curiosidade sem pretenções"".
											Nem imaginam a compaixão que florescerá desse solo.
									","
											La compassion est aussi curieuse.
											La compassion cultive et entraîne la curiosité.
											J'adore une phrase qui m'a été donnée
											par deux jeunes femmes
											qui sont des innovatrices interreligieuses de Los Angeles,
											Aziza Hasan et Malka Fenyvesi.
											Elles travaillent pour créer une nouvelle imagination
											de vie commune parmi de jeunes Juifs et Musulmans.
											Et faisant cela, elles cultivent ce qu'elles appellent
											""la curiosité sans hypothèses.""
											Et bien cela constituera une base très fertile pour engendrer la compassion.
									","
											Mitgefühl ist auch neugierig.
											Mitgefühl kultiviert und benutzt Neugier.
											Ich liebe einen Ausdruck, der mit begegnete
											bei zwei jungen Frauen,
											die religionsübergreifende Innovatorinnen in Los Angeles sind,
											Aziza Hasan und Malka Fenyvesi.
											Sie arbeiten daran, eine neue Vorstellung zu schaffen
											vom gemeinsamen Leben von jungen Juden und Muslimen.
											Und indem sie das tun, schaffen sie etwas, das sie
											""Neugier ohne Mutmaßung"" nennen.
											Tja, das wird ein Nährboden für Mitgefühl sein.
									",Reconnecting with compassion,Krista Tippett,15:53,"charter for compassion,compassion,faith,religion,science"
