en,pt,tr,fr,title,speaker,duration,tags
"
","
","
","
",How close are we to eradicating HIV?,Philip A. Chan,4:32,"animation,TED-Ed,health,health care,disease,healthcare,illness,human body,invention,death,AIDS,medical research,HIV,science,medicine,epidemiology,public health,innovation,physiology,virus,biology,DNA"
"
											The world is getting closer
											to achieving one of the most important 
public health goals of our time:
											eradicating HIV.
											And to do this, we won’t even have 
to cure the disease.
											We simply have to stop HIV from 
being transmitted
											until eventually it fizzles out.
									","
											Estamos cada vez mais próximos
											de alcançar uma das metas mais importantes
dos nossos tempos para a saúde pública:
											a erradicação do VIH.
											Para tal, não precisamos sequer
de curar a doença.
											Simplesmente precisamos de conseguir
impedir a transmissão do VIH
											até que isso conduza à sua extinção.
									","
											Zamanımızın en önemli sağlık 
sorunlarından birini çözmeye yaklaşıyoruz:
											HIV'i yok etmek.
											Bu hedef için hastalığa kalıcı bir 
tedavi bulmak zorunda değiliz.
											Kısaca, HIV yavaş yavaş yok olana 
kadar bulaşıcılığını durdurmalıyız.
									","
											Le monde se rapproche
											d'un des objectifs de santé publique
											les plus importants de notre ère :
											éradiquer le VIH.
											Pour ce faire, nous n'aurons même pas
à guérir la maladie.
											Nous n'avons qu'à arrêter
la transmission du VIH
											jusqu'à ce qu'il s'éteigne.
									",How close are we to eradicating HIV?,Philip A. Chan,4:32,"animation,TED-Ed,health,health care,disease,healthcare,illness,human body,invention,death,AIDS,medical research,HIV,science,medicine,epidemiology,public health,innovation,physiology,virus,biology,DNA"
"
","
","
","
",How close are we to eradicating HIV?,Philip A. Chan,4:32,"animation,TED-Ed,health,health care,disease,healthcare,illness,human body,invention,death,AIDS,medical research,HIV,science,medicine,epidemiology,public health,innovation,physiology,virus,biology,DNA"
"
											Once, this goal would have 
seemed impossible.
											HIV has caused millions of deaths
											and is one of the most devastating 
diseases that humanity has ever known.
											But we’re now at a point where new 
advances
											such as one-pill, once-a-day medications
											are helping us tackle HIV 
in effective ways.
									","
											Em tempos, atingir esta meta
teria sido inconcebível.
											O VIH é responsável por milhões de mortes
											e é um dos vírus mais vorazes
conhecidos pela humanidade.
											Porém, chegámos por fim ao ponto
em que certos progressos
											como o tratamento em regime
de um comprimido único por dia,
											são uma ajuda preciosa e eficaz
no combate ao VIH.
									","
											Bir zamanlar, bu hedef oldukça imkansızdı.
											HIV insanlığın tanıştığı 
en yıkıcı hastalıklardan biri
											ve milyonlarca ölüme sebebiyet verdi.
											Ancak şu an öyle bir noktadayız ki
											bir hap, günlük ilaçlar
											HIV ile etkili şekillerde 
savaşma imkanı tanıyor.
									","
											A une époque, cet objectif
aurait semblé impossible.
											Le VIH a causé des millions de morts
											et est l'une des maladies
les plus dévastatrices
											que l'humanité ait connues.
											Mais nous sommes à un point
où de nouvelles avancées
											telles qu'une pilule unique
à prendre une fois par jour
											nous aident à lutter contre le VIH
de façon efficace.
									",How close are we to eradicating HIV?,Philip A. Chan,4:32,"animation,TED-Ed,health,health care,disease,healthcare,illness,human body,invention,death,AIDS,medical research,HIV,science,medicine,epidemiology,public health,innovation,physiology,virus,biology,DNA"
"
","
","
","
",How close are we to eradicating HIV?,Philip A. Chan,4:32,"animation,TED-Ed,health,health care,disease,healthcare,illness,human body,invention,death,AIDS,medical research,HIV,science,medicine,epidemiology,public health,innovation,physiology,virus,biology,DNA"
"
											HIV is a retrovirus–
											meaning it integrates copies of itself 
into an infected cell’s DNA,
											allowing it to replicate and 
infect other cells.
											HIV has evolved numerous ways to evade 
the human immune system,
											which makes it difficult to cure.
									","
											O VIH é um retrovírus,
											um vírus capaz de introduzir cópias
de si mesmo no ADN das células infetadas,
											permitindo assim a sua replicação
e o contágio de outras células.
											O VIH foi desenvolvendo várias formas
de superar o nosso sistema imunitário,
											algo que dificulta a sua cura.
									","
											HIV bir retrovirüs-
											kendi kopyasını enfekte ettiği 
hücrelerin DNA'sına yerleştirerek
											çoğalabiliyor ve başka 
hücrelere de bulaşıyor.
											HIV bağışıklık sistemine karşı 
gelmek için birçok yol bulması sebebiyle
											tedavi edilmesi zor bir hastalık.
									","
											Le VIH est un rétrovirus.
											Cela signifie qu'il intègre
des copies de lui-même
											dans l'ADN d'une cellule infectée,
											ce qui lui permet de se répliquer
et d'infecter d'autres cellules.
											Le VIH a développé de nombreuses façons
d'échapper au système immunitaire humain,
											ce qui le rend difficile à guérir.
									",How close are we to eradicating HIV?,Philip A. Chan,4:32,"animation,TED-Ed,health,health care,disease,healthcare,illness,human body,invention,death,AIDS,medical research,HIV,science,medicine,epidemiology,public health,innovation,physiology,virus,biology,DNA"
"
","
","
","
",How close are we to eradicating HIV?,Philip A. Chan,4:32,"animation,TED-Ed,health,health care,disease,healthcare,illness,human body,invention,death,AIDS,medical research,HIV,science,medicine,epidemiology,public health,innovation,physiology,virus,biology,DNA"
"
											But by developing ways to 
block HIV replication,
											we can stop the spread of HIV itself.
											That’s where antiretrovirals–
a.k.a. ARVs– come in.
											ARVs are a group of drugs which work 
in different ways to combat HIV.
											Some block HIV’s access into immune cells,
											and others work by stopping the 
virus itself from replicating.
									","
											Contudo, ao criar métodos
focados no bloqueio da replicação do VIH,
											torna-se possível travar
a sua disseminação.
											É aqui que entram
os fármacos antirretrovirais, ou ARVs.
											Trata-se de uma classe de medicamentos que
atuam de distinto modo no combate ao VIH.
											Alguns impedem o acesso do VIH
às células do sistema imunitário,
											enquanto outros impedem
a replicação do vírus em si.
									","
											Ancak HIV'in kendini 
kopyalamasını önleyerek
											HIV virüsünün 
yayılmasını engelleyebiliriz.
											Tam bu noktada, antiretroviral 
yani ARV'ler devreye giriyor.
											ARV'ler HIV ile savaşmada farklı 
şekillerde çalışan bir takım ilaçlar.
											Bazıları HIV'in bağışıklık
hücrelerine erişimini engelleyerek,
											bazıları ise virüsün kendisini
kopyalamasına karşı koyarak çalışıyor.
									","
											Mais en développant des façons
de bloquer la réplication du VIH,
											nous pouvons empêcher
la propagation du VIH.
											C'est là que les antirétroviraux,
ou ARV, entrent en jeu.
											Les ARV sont un groupe de médicaments
											qui fonctionnent de différentes façons
pour combattre le VIH.
											Certains empêchent le VIH
d'accéder aux cellules immunitaires
											et d'autres empêchent le virus
de se répliquer.
									",How close are we to eradicating HIV?,Philip A. Chan,4:32,"animation,TED-Ed,health,health care,disease,healthcare,illness,human body,invention,death,AIDS,medical research,HIV,science,medicine,epidemiology,public health,innovation,physiology,virus,biology,DNA"
"
","
","
","
",How close are we to eradicating HIV?,Philip A. Chan,4:32,"animation,TED-Ed,health,health care,disease,healthcare,illness,human body,invention,death,AIDS,medical research,HIV,science,medicine,epidemiology,public health,innovation,physiology,virus,biology,DNA"
"
											ARVs also work preventatively in people 
who don’t have HIV.
											This type of approach is called 
pre-exposure prophylaxis, or PrEP.
											PrEP works by accumulating in a 
person’s body
											and preventing HIV from 
establishing itself.
											That means an HIV-negative person who may
be at risk of contracting the disease
											can take certain ARVs 
to protect themselves,
											before they become exposed.
									","
											Os ARVs têm também um papel de prevenção
em pessoas que não estejam infetadas.
											A esta abordagem dá-se o nome
de profilaxia de pré-exposição, ou PrEP.
											Este tratamento consiste na sua acumulação
no corpo de uma pessoa,
											acabando assim por impedir
o desenvolvimento do VIH.
											Como tal, alguém que não seja seropositivo
e que esteja em risco de contrair a doença
											pode tomar certos ARVs
como forma de se proteger,
											previamente à sua exposição.
									","
											ARV'ler HIV olmayan bireylerde de
önlem amacıyla kullanılır.
											Bu yaklaşıma temas öncesi profilaksi
veya PrEP deniliyor.
											PrEP bir insan vücudunda birikerek
											HIV'in yerleşmesini engelliyor.
											Bu da HIV negatif olan ancak
yakalanabilme riski taşıyan birinin
											belirli ARV'leri kullanarak
virüse maruz kalmadan
											korunabilmesine olanak tanıyor.
									","
											Les ARV marchent aussi de façon préventive
chez les gens n'ayant pas le VIH.
											Ce genre d'approche est appelée
prophylaxie pré-exposition, ou PrEP.
											La PrEP fonctionne en s'accumulant
dans le corps de quelqu'un
											et en empêchant le VIH de s'établir.
											Cela signifie qu'une personne séronégative
risquant de contracter la maladie
											peut prendre certains ARV pour se protéger
											avant d'être exposée.
									",How close are we to eradicating HIV?,Philip A. Chan,4:32,"animation,TED-Ed,health,health care,disease,healthcare,illness,human body,invention,death,AIDS,medical research,HIV,science,medicine,epidemiology,public health,innovation,physiology,virus,biology,DNA"
"
","
","
","
",How close are we to eradicating HIV?,Philip A. Chan,4:32,"animation,TED-Ed,health,health care,disease,healthcare,illness,human body,invention,death,AIDS,medical research,HIV,science,medicine,epidemiology,public health,innovation,physiology,virus,biology,DNA"
"
											Here’s where it gets 
especially interesting:
											In people with HIV, ARVs can also 
dramatically reduce HIV transmission.
											This is called “Treatment as Prevention.”
									","
											É aqui que tudo fica
particularmente interessante:
											Em seropositivos, os ARVs podem reduzir
drasticamente a transmissão do VIH.
											Esta abordagem é conhecida por
""Tratamento enquanto Prevenção"".
									","
											Asıl ilginç olan nokta ise:
											ARV'ler HIV taşıyıcılarında da
HIV yayılmasını oldukça azaltıyor.
											Bu ise ""Önlem Amaçlı Tedavi""
olarak anılıyor.
									","
											C'est là que cela devient intéressant :
											chez les gens ayant le VIH,
											les ARV peuvent aussi considérablement
réduire la transmission du VIH.
											Cela s'appelle « le traitement
comme prévention ».
									",How close are we to eradicating HIV?,Philip A. Chan,4:32,"animation,TED-Ed,health,health care,disease,healthcare,illness,human body,invention,death,AIDS,medical research,HIV,science,medicine,epidemiology,public health,innovation,physiology,virus,biology,DNA"
"
","
","
","
",How close are we to eradicating HIV?,Philip A. Chan,4:32,"animation,TED-Ed,health,health care,disease,healthcare,illness,human body,invention,death,AIDS,medical research,HIV,science,medicine,epidemiology,public health,innovation,physiology,virus,biology,DNA"
"
											On a global scale, this has the potential 
to end the HIV epidemic.
											It’s based on the idea that someone with
HIV who takes ARV’s
											can lower the virus level in their bodies
until it becomes undetectable.
											That doesn’t mean the virus is gone;
											it could still be lurking within cells, 
ready to reactivate if treatment stops.
											But so long as it’s kept 
dormant with drugs,
											HIV remains undetectable.
											And when HIV is undetectable, 
it’s untransmittable, too.
									","
											E à escala global, tem o potencial
de pôr fim à epidemia do VIH.
											Este tratamento baseia-se na premissa
de que a toma de ARVs por seropositivos
											leva à redução dos níveis corporais
do vírus, até este se tornar indetetável.
											Tal não implica a erradicação do vírus;
											este pode continuar oculto nas células,
pronto a despertar caso o tratamento pare.
											Porém, desde que se mantenha inativo
graças ao tratamento,
											o VIH permanece indetetável.
											E quando o VIH é indetetável,
torna-se impossível a sua transmissão.
									","
											Dünya çapında bir ölçüde bakıldığında
bu durum HIV salgınını sonlandırabilir.
											HIV'li biri ARV'ler kullanarak 
vücudundaki virüs miktarını
											tespit edilemeyecek kadar 
düşük bir seviyeye indirebilir.
											Bu virüsün yok olduğu 
anlamına gelmiyor,
											tedavi sonlandığı anda 
hücrelerde tekrar aktif hale gelebilir.
											Ancak ilaçlar sayesinde 
etkisiz halde kaldığı sürece
											HIV tespit edilemez halde kalacaktır.
											HIV tespit edilemez olduğu 
sürece bulaşıcılığı da yoktur.
									","
											A l'échelle mondiale, cela a le potentiel
de mettre fin à l'épidémie de VIH.
											Cela repose sur l'idée que quelqu'un
ayant le VIH et prenant des ARV
											peut diminuer la concentration
du virus dans son corps
											jusqu'à ce qu'elle soit indétectable.
											Cela ne signifie pas
que le virus n'est plus là,
											il pourrait encore
se cacher dans des cellules,
											prêt à être réactivé
si le traitement s'arrête.
											Mais tant qu'il est maintenu
inactif avec des médicaments,
											le VIH demeure indétectable.
											Et quand le VIH est indétectable,
il est également intransmissible.
									",How close are we to eradicating HIV?,Philip A. Chan,4:32,"animation,TED-Ed,health,health care,disease,healthcare,illness,human body,invention,death,AIDS,medical research,HIV,science,medicine,epidemiology,public health,innovation,physiology,virus,biology,DNA"
"
","
","
","
",How close are we to eradicating HIV?,Philip A. Chan,4:32,"animation,TED-Ed,health,health care,disease,healthcare,illness,human body,invention,death,AIDS,medical research,HIV,science,medicine,epidemiology,public health,innovation,physiology,virus,biology,DNA"
"
											In theory this means that by testing 
everyone who’s at risk of HIV
											and treating those who test positive,
											we could stop transmission and 
eventually eradicate HIV.
									","
											Assim, à partida, ao testar todos aqueles
que estejam em risco de contrair VIH
											e iniciar o tratamento
nos casos positivos,
											podemos travar a sua transmissão
e, finalmente, erradicar o VIH.
									","
											Teorik olarak HIV taşıma riski 
olan herkesi test ederek
											ve pozitif çıkanları tedavi ederek
											HIV'in yayılımını durdurabilir 
ve zamanla yok edebiliriz.
									","
											En théorie, cela signifie qu'en testant
tous ceux qui risquent d'avoir le VIH
											et en traitant les séropositifs,
											nous pourrions arrêter la transmission
et finalement éradiquer le VIH.
									",How close are we to eradicating HIV?,Philip A. Chan,4:32,"animation,TED-Ed,health,health care,disease,healthcare,illness,human body,invention,death,AIDS,medical research,HIV,science,medicine,epidemiology,public health,innovation,physiology,virus,biology,DNA"
"
","
","
","
",How close are we to eradicating HIV?,Philip A. Chan,4:32,"animation,TED-Ed,health,health care,disease,healthcare,illness,human body,invention,death,AIDS,medical research,HIV,science,medicine,epidemiology,public health,innovation,physiology,virus,biology,DNA"
